Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
17-JUN-2013,20MICRONS,30.40,30.75,-0.0114,0.0099,0.0100,0.1910
17-JUN-2013,3IINFOTECH,5.05,5.10,-0.0099,0.0486,0.0472,0.9018
17-JUN-2013,3MINDIA,3529.40,3513.25,0.0046,0.0131,0.0128,0.2445
17-JUN-2013,A2ZMES,13.60,13.40,0.0148,0.0326,0.0318,0.6075
17-JUN-2013,AANJANEYA,54.85,52.25,0.0486,0.0379,0.0386,0.7375
17-JUN-2013,AARTIDRUGS,208.95,211.35,-0.0114,0.0223,0.0218,0.4165
17-JUN-2013,AARTIIND,81.85,83.40,-0.0188,0.0181,0.0181,0.3458
17-JUN-2013,AARVEEDEN,37.85,36.40,0.0391,0.0443,0.0440,0.8406
17-JUN-2013,ABAN,274.95,272.05,0.0106,0.0241,0.0235,0.4490
17-JUN-2013,ABB,614.60,597.10,0.0289,0.0313,0.0312,0.5961
17-JUN-2013,ABBOTINDIA,1460.00,1451.65,0.0057,0.0118,0.0115,0.2197
17-JUN-2013,ABCIL,77.25,78.25,-0.0129,0.0287,0.0280,0.5349
17-JUN-2013,ABGSHIP,300.70,302.40,-0.0056,0.0296,0.0287,0.5483
17-JUN-2013,ABHISHEK,4.50,4.50,0.0000,0.0125,0.0121,0.2312
17-JUN-2013,ABIRLANUVO,1063.30,1055.25,0.0076,0.0110,0.0108,0.2063
17-JUN-2013,ACC,1205.20,1214.85,-0.0080,0.0123,0.0121,0.2312
17-JUN-2013,ACCELYA,438.30,438.35,-0.0001,0.0247,0.0239,0.4566
17-JUN-2013,ACE,12.05,12.15,-0.0083,0.0309,0.0300,0.5731
17-JUN-2013,ACROPETAL,5.10,5.10,0.0000,0.0362,0.0351,0.6706
17-JUN-2013,ADANIENT,177.75,179.25,-0.0084,0.0306,0.0297,0.5674
17-JUN-2013,ADANIPORTS,150.00,148.60,0.0094,0.0222,0.0216,0.4127
17-JUN-2013,ADANIPOWER,44.15,47.85,-0.0805,0.0394,0.0430,0.8215
17-JUN-2013,ADFFOODS,44.45,45.90,-0.0321,0.0259,0.0263,0.5025
17-JUN-2013,ADHUNIK,22.95,23.35,-0.0173,0.0191,0.0190,0.3630
17-JUN-2013,ADORWELD,122.40,121.10,0.0107,0.0142,0.0140,0.2675
17-JUN-2013,ADSL,9.55,9.10,0.0483,0.0360,0.0369,0.7050
17-JUN-2013,ADVANIHOTR,28.70,28.70,0.0000,0.0039,0.0038,0.0726
17-JUN-2013,ADVANTA,805.20,814.65,-0.0117,0.0189,0.0185,0.3534
17-JUN-2013,AEGISCHEM,134.25,134.15,0.0007,0.0246,0.0239,0.4566
17-JUN-2013,AFL,23.90,23.65,0.0105,0.0223,0.0218,0.4165
17-JUN-2013,AFTEK,5.20,5.00,0.0392,0.0553,0.0545,1.0412
17-JUN-2013,AGCNET,53.55,54.55,-0.0185,0.0588,0.0572,1.0928
17-JUN-2013,AGRODUTCH,2.30,2.50,-0.0834,0.0629,0.0643,1.2284
17-JUN-2013,AHLEAST,143.00,135.05,0.0572,0.0549,0.0550,1.0508
17-JUN-2013,AHLUCONT,29.95,29.95,0.0000,0.0335,0.0325,0.6209
17-JUN-2013,AHLWEST,107.40,109.90,-0.0230,0.0313,0.0309,0.5903
17-JUN-2013,AHMEDFORGE,106.75,104.90,0.0175,0.0179,0.0179,0.3420
17-JUN-2013,AIAENG,331.00,325.65,0.0163,0.0304,0.0297,0.5674
17-JUN-2013,AICHAMP,17.15,17.15,0.0000,0.0116,0.0112,0.2140
17-JUN-2013,AIL,342.75,347.40,-0.0135,0.0258,0.0252,0.4814
17-JUN-2013,AJANTPHARM,881.55,810.35,0.0842,0.0304,0.0360,0.6878
17-JUN-2013,AJMERA,88.55,85.80,0.0315,0.0136,0.0153,0.2923
17-JUN-2013,AKSHOPTFBR,17.50,17.35,0.0086,0.0208,0.0203,0.3878
17-JUN-2013,AKZOINDIA,1136.70,1133.10,0.0032,0.0160,0.0155,0.2961
17-JUN-2013,ALBK,110.20,111.55,-0.0122,0.0204,0.0200,0.3821
17-JUN-2013,ALCHEM,34.05,35.45,-0.0403,0.0218,0.0233,0.4451
