Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
22-APR-2013,20MICRONS,30.80,31.00,-0.0065,0.0270,0.0262,0.5006
22-APR-2013,3IINFOTECH,5.90,5.65,0.0433,0.0328,0.0335,0.6400
22-APR-2013,3MINDIA,3497.95,3401.05,0.0281,0.0168,0.0177,0.3382
22-APR-2013,A2ZMES,19.80,19.55,0.0127,0.0499,0.0485,0.9266
22-APR-2013,AANJANEYA,77.70,81.75,-0.0508,0.0562,0.0559,1.0680
22-APR-2013,AARTIDRUGS,166.45,161.90,0.0277,0.0311,0.0309,0.5903
22-APR-2013,AARTIIND,88.65,86.85,0.0205,0.0204,0.0204,0.3897
22-APR-2013,AARVEEDEN,34.40,33.75,0.0191,0.0344,0.0337,0.6438
22-APR-2013,ABAN,274.80,270.30,0.0165,0.0209,0.0207,0.3955
22-APR-2013,ABB,495.90,488.40,0.0152,0.0168,0.0167,0.3191
22-APR-2013,ABBOTINDIA,1370.20,1362.65,0.0055,0.0092,0.0090,0.1719
22-APR-2013,ABCIL,76.10,76.90,-0.0105,0.0220,0.0215,0.4108
22-APR-2013,ABGSHIP,322.15,321.80,0.0011,0.0304,0.0295,0.5636
22-APR-2013,ABHISHEK,4.10,4.30,-0.0476,0.0241,0.0261,0.4986
22-APR-2013,ABIRLANUVO,981.60,969.15,0.0128,0.0152,0.0151,0.2885
22-APR-2013,ACC,1216.80,1211.70,0.0042,0.0155,0.0151,0.2885
22-APR-2013,ACCELYA,354.90,355.65,-0.0021,0.0274,0.0266,0.5082
22-APR-2013,ACE,11.95,11.85,0.0084,0.0390,0.0379,0.7241
22-APR-2013,ACROPETAL,6.80,6.90,-0.0146,0.0444,0.0432,0.8253
22-APR-2013,ADANIENT,224.45,220.15,0.0193,0.0261,0.0257,0.4910
22-APR-2013,ADANIPORTS,150.35,145.25,0.0345,0.0266,0.0271,0.5177
22-APR-2013,ADANIPOWER,48.40,47.65,0.0156,0.0298,0.0291,0.5560
22-APR-2013,ADFFOODS,51.00,49.90,0.0218,0.0266,0.0263,0.5025
22-APR-2013,ADHUNIK,29.00,29.75,-0.0255,0.0296,0.0294,0.5617
22-APR-2013,ADORWELD,114.95,115.10,-0.0013,0.0153,0.0148,0.2828
22-APR-2013,ADSL,11.05,11.15,-0.0090,0.0484,0.0470,0.8979
22-APR-2013,ADVANIHOTR,29.40,29.40,0.0000,0.0112,0.0109,0.2082
22-APR-2013,ADVANTA,887.40,901.80,-0.0161,0.0168,0.0168,0.3210
22-APR-2013,AEGISCHEM,136.50,135.20,0.0096,0.0292,0.0284,0.5426
22-APR-2013,AFL,30.20,31.45,-0.0406,0.0465,0.0462,0.8826
22-APR-2013,AFTEK,5.20,5.20,0.0000,0.0361,0.0350,0.6687
22-APR-2013,AGCNET,111.05,112.95,-0.0170,0.0264,0.0259,0.4948
22-APR-2013,AGRODUTCH,2.85,2.85,0.0000,0.0524,0.0508,0.9705
22-APR-2013,AHLEAST,163.00,171.00,-0.0479,0.0449,0.0451,0.8616
22-APR-2013,AHLUCONT,29.40,28.25,0.0399,0.0466,0.0462,0.8826
22-APR-2013,AHLWEST,100.45,107.10,-0.0641,0.0468,0.0480,0.9170
22-APR-2013,AHMEDFORGE,105.60,106.00,-0.0038,0.0237,0.0230,0.4394
22-APR-2013,AIAENG,308.65,306.35,0.0075,0.0096,0.0095,0.1815
22-APR-2013,AICHAMP,18.05,18.05,0.0000,0.0225,0.0218,0.4165
22-APR-2013,AIL,316.90,315.05,0.0059,0.0175,0.0170,0.3248
22-APR-2013,AJANTPHARM,709.00,680.55,0.0410,0.0359,0.0362,0.6916
22-APR-2013,AJMERA,97.50,96.80,0.0072,0.0183,0.0178,0.3401
22-APR-2013,AKSHOPTFBR,16.70,16.55,0.0090,0.0242,0.0236,0.4509
22-APR-2013,AKZOINDIA,1009.80,1015.20,-0.0053,0.0162,0.0158,0.3019
22-APR-2013,ALBK,140.50,138.20,0.0165,0.0222,0.0219,0.4184
22-APR-2013,ALCHEM,48.85,48.40,0.0093,0.0257,0.0250,0.4776
22-APR-2013,ALEMBICLTD,18.00,17.65,0.0196,0.0241,0.0239,0.4566
22-APR-2013,ALICON,55.00,55.00,0.0000,0.0324,0.0314,0.5999
22-APR-2013,ALKALI,22.15,21.85,0.0136,0.0331,0.0323,0.6171
22-APR-2013,ALKYLAMINE,150.00,151.00,-0.0066,0.0224,0.0218,0.4165
22-APR-2013,ALLCARGO,114.95,115.60,-0.0056,0.0199,0.0193,0.3687
22-APR-2013,ALLSEC,51.75,49.75,0.0394,0.0271,0.0280,0.5349
22-APR-2013,ALMONDZ,6.95,6.60,0.0517,0.0480,0.0482,0.9209
22-APR-2013,ALOKTEXT,10.25,10.05,0.0197,0.0299,0.0294,0.5617
22-APR-2013,ALPA,7.75,7.75,0.0000,0.0350,0.0339,0.6477
22-APR-2013,ALPHAGEO,36.65,37.85,-0.0322,0.0387,0.0383,0.7317
22-APR-2013,ALPINEHOU,17.60,17.60,0.0000,0.0174,0.0169,0.3229
22-APR-2013,ALPSINDUS,1.35,1.30,0.0377,0.0519,0.0512,0.9782
22-APR-2013,ALSTOMT&D,156.00,152.00,0.0260,0.0192,0.0197,0.3764
22-APR-2013,AMAR,15.60,16.05,-0.0284,0.0419,0.0412,0.7871
22-APR-2013,AMARAJABAT,259.20,248.30,0.0430,0.0195,0.0216,0.4127
22-APR-2013,AMARJOTHI,50.15,50.00,0.0030,0.0323,0.0313,0.5980
22-APR-2013,AMBIKCO,197.50,200.15,-0.0133,0.0196,0.0193,0.3687
22-APR-2013,AMBUJACEM,187.85,189.30,-0.0077,0.0214,0.0208,0.3974
22-APR-2013,AMDIND,11.00,11.00,0.0000,0.0409,0.0397,0.7585
22-APR-2013,AMLSTEEL,5.25,5.25,0.0000,0.0571,0.0554,1.0584
22-APR-2013,AMRUTANJAN,127.75,126.45,0.0102,0.0222,0.0217,0.4146
22-APR-2013,AMTEKAUTO,68.95,67.50,0.0213,0.0253,0.0251,0.4795
22-APR-2013,AMTEKINDIA,88.00,86.60,0.0160,0.0531,0.0516,0.9858
22-APR-2013,AMTL,19.55,19.55,0.0000,0.0154,0.0149,0.2847
22-APR-2013,ANANTRAJ,65.65,63.70,0.0302,0.0318,0.0317,0.6056
22-APR-2013,ANDHRABANK,95.05,93.55,0.0159,0.0181,0.0180,0.3439
22-APR-2013,ANDHRACEMT,7.20,7.30,-0.0138,0.0335,0.0327,0.6247
22-APR-2013,ANDHRSUGAR,134.10,136.00,-0.0141,0.0186,0.0184,0.3515
22-APR-2013,ANGIND,9.15,9.15,0.0000,0.0542,0.0525,1.0030
22-APR-2013,ANIKINDS,21.75,21.85,-0.0046,0.0454,0.0440,0.8406
22-APR-2013,ANKITMETAL,13.10,12.50,0.0469,0.0257,0.0274,0.5235
22-APR-2013,ANKURDRUGS,8.10,8.05,0.0062,0.0360,0.0349,0.6668
22-APR-2013,ANSALAPI,24.60,23.75,0.0352,0.0331,0.0332,0.6343
22-APR-2013,ANSALHSG,18.95,19.60,-0.0337,0.0390,0.0387,0.7394
22-APR-2013,ANTGRAPHIC,0.30,0.30,0.0000,0.1099,0.1066,2.0366
22-APR-2013,APARINDS,112.95,112.40,0.0049,0.0238,0.0231,0.4413
22-APR-2013,APCOTEXIND,243.95,242.95,0.0041,0.0262,0.0254,0.4853
22-APR-2013,APLAB,18.50,18.50,0.0000,0.0324,0.0314,0.5999
22-APR-2013,APLAPOLLO,175.80,165.00,0.0634,0.0175,0.0230,0.4394
22-APR-2013,APLLTD,115.10,118.10,-0.0257,0.0343,0.0338,0.6457
22-APR-2013,APOLLOHOSP,833.00,834.80,-0.0022,0.0136,0.0132,0.2522
22-APR-2013,APOLLOTYRE,93.70,89.70,0.0436,0.0193,0.0215,0.4108
22-APR-2013,APPAPER,188.45,191.40,-0.0155,0.0258,0.0253,0.4834
22-APR-2013,APTECHT,47.25,46.20,0.0225,0.0296,0.0292,0.5579
22-APR-2013,AQUA,3.65,3.50,0.0420,0.0455,0.0453,0.8655
22-APR-2013,ARCHIDPLY,6.90,7.25,-0.0495,0.0410,0.0416,0.7948
22-APR-2013,ARCHIES,18.65,16.85,0.1015,0.0402,0.0462,0.8826
22-APR-2013,ARIES,47.15,45.20,0.0422,0.0424,0.0424,0.8101
22-APR-2013,ARIHANT,36.30,36.30,0.0000,0.0232,0.0225,0.4299
22-APR-2013,AROGRANITE,30.30,29.45,0.0285,0.0412,0.0405,0.7738
22-APR-2013,ARROWTEX,5.00,5.00,0.0000,0.0225,0.0218,0.4165
22-APR-2013,ARSHIYA,19.60,18.70,0.0470,0.0478,0.0478,0.9132
22-APR-2013,ARSSINFRA,32.85,31.85,0.0309,0.0404,0.0399,0.7623
22-APR-2013,ARVIND,83.00,84.80,-0.0215,0.0251,0.0249,0.4757
22-APR-2013,ARVINDREM,32.20,32.70,-0.0154,0.0283,0.0277,0.5292
22-APR-2013,ASAHIINDIA,48.25,47.50,0.0157,0.0172,0.0171,0.3267
22-APR-2013,ASAHISONG,64.05,62.55,0.0237,0.0297,0.0294,0.5617
22-APR-2013,ASAL,34.45,33.65,0.0235,0.0322,0.0317,0.6056
22-APR-2013,ASHAPURMIN,33.30,32.00,0.0398,0.0307,0.0313,0.5980
22-APR-2013,ASHCONIUL,0.50,0.55,-0.0953,0.0910,0.0913,1.7443
22-APR-2013,ASHIANA,248.95,244.55,0.0178,0.0162,0.0163,0.3114
22-APR-2013,ASHIMASYN,2.80,2.80,0.0000,0.0763,0.0740,1.4138
22-APR-2013,ASHOKA,190.10,191.60,-0.0079,0.0166,0.0162,0.3095
