Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
27-JUN-2011,20MICRONS,46.00,46.50,-0.0108,0.0302,0.0294,0.5617
27-JUN-2011,3IINFOTECH,44.45,44.35,0.0023,0.0273,0.0265,0.5063
27-JUN-2011,3MINDIA,3980.15,3964.05,0.0041,0.0110,0.0107,0.2044
27-JUN-2011,A2ZMES,241.05,242.80,-0.0072,0.0447,0.0434,0.8292
27-JUN-2011,AANJANEYA,390.45,376.55,0.0362,0.0518,0.0510,0.9744
27-JUN-2011,AARTIDRUGS,125.05,127.10,-0.0163,0.0139,0.0141,0.2694
27-JUN-2011,AARTIIND,47.90,47.65,0.0052,0.0236,0.0229,0.4375
27-JUN-2011,AARVEEDEN,50.40,51.10,-0.0138,0.0374,0.0364,0.6954
27-JUN-2011,ABAN,518.35,513.45,0.0095,0.0215,0.0210,0.4012
27-JUN-2011,ABB,848.80,852.40,-0.0042,0.0146,0.0142,0.2713
27-JUN-2011,ABBOTINDIA,1450.30,1453.45,-0.0022,0.0152,0.0147,0.2808
27-JUN-2011,ABCIL,124.80,120.55,0.0346,0.0259,0.0265,0.5063
27-JUN-2011,ABGSHIP,369.80,365.25,0.0124,0.0210,0.0206,0.3936
27-JUN-2011,ABHISHEK,13.30,13.50,-0.0149,0.0295,0.0288,0.5502
27-JUN-2011,ABIRLANUVO,896.70,870.45,0.0297,0.0173,0.0183,0.3496
27-JUN-2011,ACC,981.70,977.70,0.0041,0.0154,0.0150,0.2866
27-JUN-2011,ACE,47.30,47.05,0.0053,0.0178,0.0173,0.3305
27-JUN-2011,ACKRUTI,190.25,190.90,-0.0034,0.0147,0.0143,0.2732
27-JUN-2011,ACROPETAL,18.45,17.55,0.0500,0.0318,0.0332,0.6343
27-JUN-2011,ADANIENT,700.40,691.90,0.0122,0.0208,0.0204,0.3897
27-JUN-2011,ADANIPOWER,110.30,110.95,-0.0059,0.0130,0.0127,0.2426
27-JUN-2011,ADFFOODS,66.95,64.30,0.0404,0.0473,0.0469,0.8960
27-JUN-2011,ADHUNIK,75.60,76.00,-0.0053,0.0256,0.0249,0.4757
27-JUN-2011,ADORWELD,170.55,169.90,0.0038,0.0185,0.0180,0.3439
27-JUN-2011,ADSL,41.65,41.80,-0.0036,0.0358,0.0347,0.6629
27-JUN-2011,ADVANIHOTR,36.00,35.50,0.0140,0.0251,0.0246,0.4700
27-JUN-2011,ADVANTA,245.95,254.60,-0.0346,0.0592,0.0580,1.1081
27-JUN-2011,AEGISCHEM,235.40,211.90,0.1052,0.0306,0.0393,0.7508
27-JUN-2011,AFL,42.00,42.70,-0.0165,0.0161,0.0161,0.3076
27-JUN-2011,AFTEK,14.55,14.20,0.0243,0.0451,0.0441,0.8425
27-JUN-2011,AGCNET,161.50,165.50,-0.0245,0.0175,0.0180,0.3439
27-JUN-2011,AGRE,48.00,48.45,-0.0093,0.0281,0.0273,0.5216
27-JUN-2011,AGRODUTCH,10.60,10.80,-0.0187,0.0316,0.0310,0.5923
27-JUN-2011,AHLEAST,297.35,300.25,-0.0097,0.0321,0.0312,0.5961
27-JUN-2011,AHLUCONT,106.65,104.15,0.0237,0.0263,0.0262,0.5006
27-JUN-2011,AHLWEST,192.15,188.65,0.0184,0.0187,0.0187,0.3573
27-JUN-2011,AHMEDFORGE,117.70,113.30,0.0381,0.0198,0.0213,0.4069
27-JUN-2011,AIAENG,360.20,357.10,0.0086,0.0183,0.0179,0.3420
27-JUN-2011,AICHAMP,18.75,18.75,0.0000,0.0321,0.0311,0.5942
27-JUN-2011,AJANTPHARM,301.00,289.35,0.0395,0.0277,0.0285,0.5445
27-JUN-2011,AJMERA,145.60,145.35,0.0017,0.0199,0.0193,0.3687
27-JUN-2011,AKSHOPTFBR,6.70,6.70,0.0000,0.0248,0.0240,0.4585
27-JUN-2011,AKZOINDIA,899.75,901.60,-0.0021,0.0143,0.0139,0.2656
27-JUN-2011,ALBK,200.15,195.45,0.0238,0.0170,0.0175,0.3343
27-JUN-2011,ALCHEM,229.95,230.90,-0.0041,0.0065,0.0064,0.1223
27-JUN-2011,ALEMBICLTD,18.35,18.20,0.0082,0.0204,0.0199,0.3802
27-JUN-2011,ALFALAVAL,1498.15,1521.90,-0.0157,0.0222,0.0219,0.4184
27-JUN-2011,ALICON,73.25,73.25,0.0000,0.0291,0.0282,0.5388
27-JUN-2011,ALKALI,51.30,50.70,0.0118,0.0450,0.0437,0.8349
27-JUN-2011,ALKYLAMINE,80.00,79.90,0.0013,0.0297,0.0288,0.5502
27-JUN-2011,ALLCARGO,164.75,161.25,0.0215,0.0167,0.0170,0.3248
27-JUN-2011,ALLSEC,18.70,18.30,0.0216,0.0285,0.0281,0.5368
27-JUN-2011,ALMONDZ,27.50,29.15,-0.0583,0.0327,0.0348,0.6649
27-JUN-2011,ALOKTEXT,25.30,24.75,0.0220,0.0311,0.0306,0.5846
27-JUN-2011,ALPA,10.00,10.15,-0.0149,0.0219,0.0215,0.4108
27-JUN-2011,ALPHAGEO,100.90,103.10,-0.0216,0.0273,0.0270,0.5158
27-JUN-2011,ALPSINDUS,3.50,3.55,-0.0142,0.0331,0.0323,0.6171
27-JUN-2011,AMAR,100.95,102.25,-0.0128,0.0207,0.0203,0.3878
27-JUN-2011,AMARAJABAT,221.40,219.90,0.0068,0.0173,0.0169,0.3229
27-JUN-2011,AMARJOTHI,63.00,62.15,0.0136,0.0181,0.0179,0.3420
27-JUN-2011,AMBIKCO,174.10,173.70,0.0023,0.0211,0.0205,0.3917
27-JUN-2011,AMBUJACEM,132.00,133.00,-0.0075,0.0232,0.0226,0.4318
27-JUN-2011,AMDIND,16.35,16.80,-0.0272,0.0207,0.0211,0.4031
27-JUN-2011,AMLSTEEL,15.95,14.95,0.0647,0.0526,0.0534,1.0202
27-JUN-2011,AMRUTANJAN,714.55,715.30,-0.0010,0.0259,0.0251,0.4795
27-JUN-2011,AMTEKAUTO,160.35,161.00,-0.0040,0.0139,0.0135,0.2579
27-JUN-2011,AMTEKINDIA,82.80,83.40,-0.0072,0.0200,0.0195,0.3725
27-JUN-2011,ANANTRAJ,60.40,61.20,-0.0132,0.0347,0.0338,0.6457
27-JUN-2011,ANDHRABANK,134.60,133.25,0.0101,0.0150,0.0148,0.2828
27-JUN-2011,ANDHRACEMT,11.00,11.20,-0.0180,0.0207,0.0205,0.3917
27-JUN-2011,ANDHRSUGAR,91.75,91.75,0.0000,0.0168,0.0163,0.3114
27-JUN-2011,ANGIND,23.50,23.75,-0.0106,0.0278,0.0271,0.5177
27-JUN-2011,ANIKINDS,36.70,37.95,-0.0335,0.0203,0.0213,0.4069
27-JUN-2011,ANKURDRUGS,40.05,36.40,0.0956,0.0319,0.0388,0.7413
27-JUN-2011,ANSALAPI,40.10,39.60,0.0125,0.0266,0.0260,0.4967
27-JUN-2011,ANSALHSG,41.80,41.05,0.0181,0.0201,0.0200,0.3821
27-JUN-2011,ANTGRAPHIC,0.25,0.25,0.0000,0.1228,0.1191,2.2754
27-JUN-2011,APARINDS,232.80,230.50,0.0099,0.0207,0.0202,0.3859
27-JUN-2011,APCOTEXIND,169.55,166.30,0.0194,0.0260,0.0256,0.4891
27-JUN-2011,APIL,515.20,508.15,0.0138,0.0205,0.0202,0.3859
27-JUN-2011,APLAB,39.10,38.00,0.0285,0.0395,0.0389,0.7432
27-JUN-2011,APOLLOHOSP,472.00,468.75,0.0069,0.0139,0.0136,0.2598
27-JUN-2011,APOLLOTYRE,76.25,74.95,0.0172,0.0239,0.0236,0.4509
27-JUN-2011,APPAPER,364.80,362.05,0.0076,0.0156,0.0152,0.2904
27-JUN-2011,APTECHT,89.75,89.90,-0.0017,0.0242,0.0235,0.4490
27-JUN-2011,AQUA,15.90,15.85,0.0031,0.0249,0.0242,0.4623
27-JUN-2011,ARCHIDPLY,13.15,13.00,0.0115,0.0278,0.0271,0.5177
27-JUN-2011,ARCHIES,39.00,39.00,0.0000,0.0252,0.0244,0.4662
27-JUN-2011,AREVAT&D,252.65,250.05,0.0103,0.0200,0.0196,0.3745
27-JUN-2011,ARIES,100.20,100.45,-0.0025,0.0228,0.0221,0.4222
27-JUN-2011,ARIHANT,56.20,56.20,0.0000,0.0328,0.0318,0.6075
