Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
13-APR-2012,20MICRONS,81.85,81.60,0.0031,0.0191,0.0185,0.3534
13-APR-2012,3IINFOTECH,15.50,15.90,-0.0255,0.0318,0.0315,0.6018
13-APR-2012,3MINDIA,4403.40,4371.75,0.0072,0.0221,0.0215,0.4108
13-APR-2012,A2ZMES,112.55,114.50,-0.0172,0.0315,0.0308,0.5884
13-APR-2012,AANJANEYA,514.70,529.00,-0.0274,0.0268,0.0268,0.5120
13-APR-2012,AARTIDRUGS,112.10,109.90,0.0198,0.0282,0.0278,0.5311
13-APR-2012,AARTIIND,65.95,65.70,0.0038,0.0177,0.0172,0.3286
13-APR-2012,AARVEEDEN,35.55,34.60,0.0271,0.0352,0.0348,0.6649
13-APR-2012,ABAN,426.50,429.80,-0.0077,0.0320,0.0311,0.5942
13-APR-2012,ABB,831.00,836.65,-0.0068,0.0181,0.0176,0.3362
13-APR-2012,ABBOTINDIA,1712.00,1635.15,0.0459,0.0143,0.0179,0.3420
13-APR-2012,ABCIL,81.45,80.95,0.0062,0.0197,0.0192,0.3668
13-APR-2012,ABGSHIP,387.30,389.40,-0.0054,0.0145,0.0141,0.2694
13-APR-2012,ABHISHEK,7.80,7.65,0.0194,0.0342,0.0335,0.6400
13-APR-2012,ABIRLANUVO,958.80,968.45,-0.0100,0.0195,0.0191,0.3649
13-APR-2012,ACC,1258.75,1279.55,-0.0164,0.0219,0.0216,0.4127
13-APR-2012,ACE,31.40,31.15,0.0080,0.0231,0.0225,0.4299
13-APR-2012,ACROPETAL,14.25,14.35,-0.0070,0.0241,0.0234,0.4471
13-APR-2012,ADANIENT,303.45,309.55,-0.0199,0.0348,0.0341,0.6515
13-APR-2012,ADANIPORTS,129.90,128.25,0.0128,0.0259,0.0253,0.4834
13-APR-2012,ADANIPOWER,69.80,71.45,-0.0234,0.0324,0.0319,0.6094
13-APR-2012,ADFFOODS,49.95,49.70,0.0050,0.0216,0.0210,0.4012
13-APR-2012,ADHUNIK,42.60,43.35,-0.0175,0.0275,0.0270,0.5158
13-APR-2012,ADORWELD,133.00,134.60,-0.0120,0.0234,0.0229,0.4375
13-APR-2012,ADSL,28.30,30.05,-0.0600,0.0461,0.0471,0.8998
13-APR-2012,ADVANIHOTR,32.00,32.00,0.0000,0.0207,0.0201,0.3840
13-APR-2012,ADVANTA,463.70,467.15,-0.0074,0.0388,0.0377,0.7203
13-APR-2012,AEGISCHEM,149.00,150.90,-0.0127,0.0203,0.0199,0.3802
13-APR-2012,AFL,34.60,35.25,-0.0186,0.0201,0.0200,0.3821
13-APR-2012,AFTEK,11.00,11.55,-0.0488,0.0414,0.0419,0.8005
13-APR-2012,AGCNET,182.00,179.85,0.0119,0.0247,0.0241,0.4604
13-APR-2012,AGRODUTCH,5.00,5.10,-0.0198,0.0309,0.0303,0.5789
13-APR-2012,AHLEAST,288.70,279.10,0.0338,0.0229,0.0237,0.4528
13-APR-2012,AHLUCONT,67.00,67.50,-0.0074,0.0217,0.0211,0.4031
13-APR-2012,AHLWEST,131.55,133.00,-0.0110,0.0241,0.0235,0.4490
13-APR-2012,AHMEDFORGE,181.25,174.95,0.0354,0.0228,0.0237,0.4528
13-APR-2012,AIAENG,360.95,359.95,0.0028,0.0149,0.0145,0.2770
13-APR-2012,AICHAMP,19.30,18.40,0.0478,0.0303,0.0316,0.6037
13-APR-2012,AJANTPHARM,513.90,519.85,-0.0115,0.0235,0.0230,0.4394
13-APR-2012,AJMERA,116.85,119.15,-0.0195,0.0327,0.0321,0.6133
13-APR-2012,AKSHOPTFBR,15.50,15.20,0.0195,0.0437,0.0426,0.8139
13-APR-2012,AKZOINDIA,861.90,864.35,-0.0028,0.0136,0.0132,0.2522
13-APR-2012,ALBK,184.70,192.35,-0.0406,0.0261,0.0272,0.5197
13-APR-2012,ALCHEM,67.95,67.15,0.0118,0.0414,0.0402,0.7680
13-APR-2012,ALEMBICLTD,16.75,17.20,-0.0265,0.0238,0.0240,0.4585
13-APR-2012,ALICON,59.20,60.50,-0.0217,0.0341,0.0335,0.6400
13-APR-2012,ALKALI,30.85,30.95,-0.0032,0.0220,0.0213,0.4069
