Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-MAY-2017,20MICRONS,43.00,43.25,-0.0058,0.0417,0.0405,0.7738
03-MAY-2017,3IINFOTECH,5.35,5.40,-0.0093,0.0215,0.0210,0.4012
03-MAY-2017,3MINDIA,11291.35,11370.30,-0.0070,0.0113,0.0111,0.2121
03-MAY-2017,63MOONS,76.50,76.75,-0.0033,0.0125,0.0121,0.2312
03-MAY-2017,8KMILES,548.30,545.45,0.0052,0.0242,0.0235,0.4490
03-MAY-2017,A2ZINFRA,47.75,47.60,0.0031,0.0341,0.0331,0.6324
03-MAY-2017,AARTIDRUGS,553.90,564.30,-0.0186,0.0138,0.0141,0.2694
03-MAY-2017,AARTIIND,852.15,852.90,-0.0009,0.0212,0.0206,0.3936
03-MAY-2017,AARVEEDEN,70.80,70.70,0.0014,0.0221,0.0214,0.4088
03-MAY-2017,ABAN,221.80,223.05,-0.0056,0.0103,0.0101,0.1930
03-MAY-2017,ABB,1419.60,1411.40,0.0058,0.0168,0.0163,0.3114
03-MAY-2017,ABBOTINDIA,4116.45,4256.15,-0.0334,0.0170,0.0184,0.3515
03-MAY-2017,ABFRL,169.85,173.55,-0.0216,0.0203,0.0204,0.3897
03-MAY-2017,ABGSHIP,20.30,20.40,-0.0049,0.0206,0.0200,0.3821
03-MAY-2017,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
03-MAY-2017,ABIRLANUVO,1666.95,1663.20,0.0023,0.0179,0.0174,0.3324
03-MAY-2017,ABMINTLTD,160.05,152.45,0.0486,0.1750,0.1701,3.2498
03-MAY-2017,ACC,1608.55,1593.05,0.0097,0.0186,0.0182,0.3477
03-MAY-2017,ACCELYA,1475.75,1479.65,-0.0026,0.0165,0.0160,0.3057
03-MAY-2017,ACE,63.05,64.65,-0.0251,0.0290,0.0288,0.5502
03-MAY-2017,ADANIENT,112.65,112.75,-0.0009,0.0661,0.0641,1.2246
03-MAY-2017,ADANIPORTS,327.45,330.60,-0.0096,0.0199,0.0194,0.3706
03-MAY-2017,ADANIPOWER,30.95,32.50,-0.0489,0.0371,0.0379,0.7241
03-MAY-2017,ADANITRANS,72.90,75.15,-0.0304,0.0445,0.0438,0.8368
03-MAY-2017,ADFFOODS,231.95,219.50,0.0552,0.0333,0.0350,0.6687
03-MAY-2017,ADHUNIK,6.90,6.90,0.0000,0.0190,0.0184,0.3515
03-MAY-2017,ADHUNIKIND,108.10,110.90,-0.0256,0.0221,0.0223,0.4260
03-MAY-2017,ADLABS,87.20,87.20,0.0000,0.0227,0.0220,0.4203
03-MAY-2017,ADORWELD,334.10,342.10,-0.0237,0.0147,0.0154,0.2942
03-MAY-2017,ADSL,30.05,30.10,-0.0017,0.0203,0.0197,0.3764
03-MAY-2017,ADVANIHOTR,61.10,61.35,-0.0041,0.0329,0.0319,0.6094
03-MAY-2017,ADVENZYMES,2052.90,2066.10,-0.0064,0.0234,0.0227,0.4337
03-MAY-2017,AEGISCHEM,194.90,194.65,0.0013,0.0172,0.0167,0.3191
03-MAY-2017,AFL,68.20,68.95,-0.0109,0.0319,0.0310,0.5923
03-MAY-2017,AGARIND,684.05,700.00,-0.0230,0.0235,0.0235,0.4490
03-MAY-2017,AGCNET,110.25,105.75,0.0417,0.0314,0.0321,0.6133
03-MAY-2017,AGRITECH,57.65,60.60,-0.0499,0.0462,0.0464,0.8865
03-MAY-2017,AHLEAST,274.85,280.00,-0.0186,0.0248,0.0245,0.4681
03-MAY-2017,AHLUCONT,359.15,347.30,0.0336,0.0208,0.0218,0.4165
03-MAY-2017,AHLWEST,206.85,211.75,-0.0234,0.0224,0.0225,0.4299
03-MAY-2017,AIAENG,1529.25,1541.00,-0.0077,0.0135,0.0132,0.2522
03-MAY-2017,AICHAMP,30.70,30.80,-0.0033,0.0287,0.0278,0.5311
03-MAY-2017,AIFL,404.85,404.00,0.0021,0.0290,0.0281,0.5368
03-MAY-2017,AJANTPHARM,1659.70,1651.85,0.0047,0.0122,0.0119,0.2273
03-MAY-2017,AJMERA,225.65,226.50,-0.0038,0.0227,0.0220,0.4203
03-MAY-2017,AKSHARCHEM,829.80,834.90,-0.0061,0.0164,0.0160,0.3057
03-MAY-2017,AKSHOPTFBR,23.25,23.35,-0.0043,0.0211,0.0205,0.3917
03-MAY-2017,AKZOINDIA,1997.60,1962.20,0.0179,0.0191,0.0190,0.3630
03-MAY-2017,ALANKIT,22.25,22.30,-0.0022,0.0272,0.0264,0.5044
03-MAY-2017,ALBERTDAVD,323.10,324.10,-0.0031,0.0104,0.0101,0.1930
03-MAY-2017,ALBK,85.30,82.90,0.0285,0.0198,0.0204,0.3897
