Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-MAR-2016,20MICRONS,26.85,27.20,-0.0130,0.0269,0.0263,0.5025
09-MAR-2016,3IINFOTECH,4.40,4.40,0.0000,0.0308,0.0299,0.5712
09-MAR-2016,3MINDIA,10779.70,10774.80,0.0005,0.0259,0.0251,0.4795
09-MAR-2016,8KMILES,1847.50,1835.80,0.0064,0.0547,0.0531,1.0145
09-MAR-2016,A2ZINFRA,20.10,19.80,0.0150,0.0491,0.0477,0.9113
09-MAR-2016,AARTIDRUGS,494.65,495.60,-0.0019,0.0219,0.0212,0.4050
09-MAR-2016,AARTIIND,471.30,483.70,-0.0260,0.0250,0.0251,0.4795
09-MAR-2016,AARVEEDEN,52.70,52.90,-0.0038,0.0388,0.0376,0.7183
09-MAR-2016,ABAN,182.15,185.30,-0.0171,0.0374,0.0365,0.6973
09-MAR-2016,ABB,1176.55,1153.50,0.0198,0.0320,0.0314,0.5999
09-MAR-2016,ABBOTINDIA,4925.90,5001.85,-0.0153,0.0177,0.0176,0.3362
09-MAR-2016,ABFRL,148.50,147.80,0.0047,0.0504,0.0489,0.9342
09-MAR-2016,ABGSHIP,58.50,57.25,0.0216,0.0518,0.0505,0.9648
09-MAR-2016,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
09-MAR-2016,ABIRLANUVO,772.30,748.30,0.0316,0.0269,0.0272,0.5197
09-MAR-2016,ACC,1243.75,1241.15,0.0021,0.0160,0.0155,0.2961
09-MAR-2016,ACCELYA,878.55,890.25,-0.0132,0.0164,0.0162,0.3095
09-MAR-2016,ACE,37.85,38.30,-0.0118,0.0331,0.0322,0.6152
09-MAR-2016,ACROPETAL,2.85,2.85,0.0000,0.0410,0.0398,0.7604
09-MAR-2016,ADANIENT,66.40,64.05,0.0360,0.0258,0.0265,0.5063
09-MAR-2016,ADANIPORTS,226.00,228.25,-0.0099,0.0330,0.0321,0.6133
09-MAR-2016,ADANIPOWER,30.25,29.70,0.0183,0.0289,0.0284,0.5426
09-MAR-2016,ADANITRANS,31.05,30.80,0.0081,0.0427,0.0414,0.7909
09-MAR-2016,ADFFOODS,81.70,78.15,0.0444,0.0361,0.0367,0.7012
09-MAR-2016,ADHUNIK,11.90,12.15,-0.0208,0.0337,0.0331,0.6324
09-MAR-2016,ADI,279.50,235.00,0.1734,0.0355,0.0547,1.0450
09-MAR-2016,ADLABS,85.75,86.35,-0.0070,0.0468,0.0454,0.8674
09-MAR-2016,ADORWELD,267.90,272.05,-0.0154,0.0377,0.0367,0.7012
09-MAR-2016,ADSL,42.25,38.50,0.0929,0.0456,0.0497,0.9495
09-MAR-2016,ADVANIHOTR,47.10,47.10,0.0000,0.0331,0.0321,0.6133
09-MAR-2016,ADVANTA,442.60,444.20,-0.0036,0.0260,0.0252,0.4814
09-MAR-2016,AEGISCHEM,103.40,105.55,-0.0206,0.0406,0.0397,0.7585
09-MAR-2016,AFL,57.85,55.10,0.0487,0.0571,0.0566,1.0813
09-MAR-2016,AGARIND,151.80,153.05,-0.0082,0.0238,0.0232,0.4432
09-MAR-2016,AGCNET,76.95,80.05,-0.0395,0.0636,0.0624,1.1922
09-MAR-2016,AGRITECH,8.80,9.15,-0.0390,0.0338,0.0341,0.6515
09-MAR-2016,AGRODUTCH,3.05,3.30,-0.0788,0.0385,0.0420,0.8024
09-MAR-2016,AHLEAST,137.20,131.70,0.0409,0.0261,0.0272,0.5197
09-MAR-2016,AHLUCONT,238.55,246.45,-0.0326,0.0411,0.0406,0.7757
09-MAR-2016,AHLWEST,120.00,124.70,-0.0384,0.0248,0.0258,0.4929
09-MAR-2016,AIAENG,829.50,830.40,-0.0011,0.0231,0.0224,0.4280
09-MAR-2016,AICHAMP,25.25,25.25,0.0000,0.0226,0.0219,0.4184
09-MAR-2016,AIFL,243.75,241.65,0.0087,0.0286,0.0278,0.5311
09-MAR-2016,AIL,580.05,587.70,-0.0131,0.0194,0.0191,0.3649
09-MAR-2016,AJANTPHARM,1425.80,1421.50,0.0030,0.0185,0.0180,0.3439
09-MAR-2016,AJMERA,130.80,128.35,0.0189,0.0360,0.0352,0.6725
09-MAR-2016,AKSHOPTFBR,13.55,13.45,0.0074,0.0321,0.0312,0.5961
