Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
27-AUG-2012,20MICRONS,118.40,116.25,0.0183,0.0312,0.0306,0.5846
27-AUG-2012,3IINFOTECH,8.15,8.15,0.0000,0.0352,0.0341,0.6515
27-AUG-2012,3MINDIA,4140.40,4015.90,0.0305,0.0112,0.0132,0.2522
27-AUG-2012,A2ZMES,68.70,73.25,-0.0641,0.0347,0.0371,0.7088
27-AUG-2012,AANJANEYA,622.65,632.65,-0.0159,0.0330,0.0322,0.6152
27-AUG-2012,AARTIDRUGS,133.45,133.50,-0.0004,0.0248,0.0240,0.4585
27-AUG-2012,AARTIIND,71.25,71.10,0.0021,0.0120,0.0116,0.2216
27-AUG-2012,AARVEEDEN,40.00,41.25,-0.0308,0.0368,0.0365,0.6973
27-AUG-2012,ABAN,386.95,397.65,-0.0273,0.0215,0.0219,0.4184
27-AUG-2012,ABB,741.00,742.90,-0.0026,0.0154,0.0149,0.2847
27-AUG-2012,ABBOTINDIA,1581.95,1584.75,-0.0018,0.0093,0.0090,0.1719
27-AUG-2012,ABCIL,81.00,81.50,-0.0062,0.0213,0.0207,0.3955
27-AUG-2012,ABGSHIP,353.85,359.35,-0.0154,0.0156,0.0156,0.2980
27-AUG-2012,ABHISHEK,6.90,7.20,-0.0426,0.0301,0.0310,0.5923
27-AUG-2012,ABIRLANUVO,783.75,789.50,-0.0073,0.0149,0.0146,0.2789
27-AUG-2012,ACC,1346.70,1338.35,0.0062,0.0117,0.0114,0.2178
27-AUG-2012,ACE,21.15,22.10,-0.0439,0.0237,0.0254,0.4853
27-AUG-2012,ACROPETAL,14.85,14.65,0.0136,0.0205,0.0202,0.3859
27-AUG-2012,ADANIENT,159.10,174.75,-0.0938,0.0265,0.0345,0.6591
27-AUG-2012,ADANIPORTS,108.00,112.00,-0.0364,0.0227,0.0237,0.4528
27-AUG-2012,ADANIPOWER,38.90,40.40,-0.0378,0.0192,0.0208,0.3974
27-AUG-2012,ADFFOODS,50.35,48.90,0.0292,0.0222,0.0227,0.4337
27-AUG-2012,ADHUNIK,28.65,28.55,0.0035,0.0156,0.0151,0.2885
27-AUG-2012,ADORWELD,133.20,135.25,-0.0153,0.0196,0.0194,0.3706
27-AUG-2012,ADSL,23.25,23.30,-0.0021,0.0234,0.0227,0.4337
27-AUG-2012,ADVANIHOTR,25.65,26.95,-0.0494,0.0288,0.0304,0.5808
27-AUG-2012,ADVANTA,501.60,501.80,-0.0004,0.0162,0.0157,0.2999
27-AUG-2012,AEGISCHEM,119.05,120.40,-0.0113,0.0180,0.0177,0.3382
27-AUG-2012,AFL,31.90,32.25,-0.0109,0.0263,0.0256,0.4891
27-AUG-2012,AFTEK,7.35,7.65,-0.0400,0.0212,0.0228,0.4356
27-AUG-2012,AGCNET,370.00,379.40,-0.0251,0.0671,0.0653,1.2476
27-AUG-2012,AGRODUTCH,3.80,3.80,0.0000,0.0356,0.0345,0.6591
27-AUG-2012,AHLEAST,231.50,229.25,0.0098,0.0206,0.0201,0.3840
27-AUG-2012,AHLUCONT,33.50,33.60,-0.0030,0.0446,0.0432,0.8253
27-AUG-2012,AHLWEST,129.20,128.55,0.0050,0.0163,0.0159,0.3038
27-AUG-2012,AHMEDFORGE,131.15,132.85,-0.0129,0.0178,0.0175,0.3343
27-AUG-2012,AIAENG,338.60,340.35,-0.0052,0.0149,0.0145,0.2770
27-AUG-2012,AICHAMP,20.30,19.75,0.0275,0.0315,0.0313,0.5980
27-AUG-2012,AIL,398.55,392.20,0.0161,0.0211,0.0208,0.3974
27-AUG-2012,AJANTPHARM,428.50,428.90,-0.0009,0.0210,0.0204,0.3897
27-AUG-2012,AJMERA,99.25,100.55,-0.0130,0.0170,0.0168,0.3210
27-AUG-2012,AKSHOPTFBR,13.80,13.80,0.0000,0.0261,0.0253,0.4834
27-AUG-2012,AKZOINDIA,868.25,868.05,0.0002,0.0115,0.0111,0.2121
27-AUG-2012,ALBK,122.95,123.55,-0.0049,0.0170,0.0165,0.3152
27-AUG-2012,ALCHEM,57.05,57.95,-0.0157,0.0452,0.0440,0.8406
27-AUG-2012,ALEMBICLTD,16.05,16.55,-0.0307,0.0261,0.0264,0.5044
27-AUG-2012,ALICON,59.50,59.00,0.0084,0.0178,0.0174,0.3324
27-AUG-2012,ALKALI,24.85,25.15,-0.0120,0.0242,0.0236,0.4509
27-AUG-2012,ALKYLAMINE,115.95,111.50,0.0391,0.0326,0.0330,0.6305
27-AUG-2012,ALLCARGO,126.45,129.90,-0.0269,0.0188,0.0194,0.3706
27-AUG-2012,ALLSEC,32.90,31.40,0.0467,0.0378,0.0384,0.7336
27-AUG-2012,ALMONDZ,8.45,8.00,0.0547,0.0501,0.0504,0.9629
27-AUG-2012,ALOKTEXT,15.40,15.55,-0.0097,0.0149,0.0146,0.2789
27-AUG-2012,ALPA,9.25,9.20,0.0054,0.0291,0.0282,0.5388
27-AUG-2012,ALPHAGEO,42.60,43.25,-0.0151,0.0301,0.0294,0.5617
27-AUG-2012,ALPINEHOU,10.75,10.25,0.0476,0.0389,0.0395,0.7546
27-AUG-2012,ALPSINDUS,1.95,2.00,-0.0253,0.0324,0.0320,0.6114
27-AUG-2012,ALSTOMT&D,187.25,192.95,-0.0300,0.0146,0.0159,0.3038
27-AUG-2012,AMAR,67.15,68.25,-0.0162,0.0540,0.0525,1.0030
27-AUG-2012,AMARAJABAT,376.45,383.45,-0.0184,0.0319,0.0313,0.5980
27-AUG-2012,AMARJOTHI,41.80,40.15,0.0403,0.0338,0.0342,0.6534
27-AUG-2012,AMBIKCO,177.35,183.40,-0.0335,0.0217,0.0226,0.4318
27-AUG-2012,AMBUJACEM,188.20,190.10,-0.0100,0.0157,0.0154,0.2942
27-AUG-2012,AMDIND,15.50,16.10,-0.0380,0.0244,0.0254,0.4853
27-AUG-2012,AMLSTEEL,8.45,8.05,0.0485,0.0365,0.0373,0.7126
27-AUG-2012,AMRUTANJAN,764.30,772.85,-0.0111,0.0124,0.0123,0.2350
27-AUG-2012,AMTEKAUTO,91.60,92.30,-0.0076,0.0318,0.0309,0.5903
27-AUG-2012,AMTEKINDIA,99.20,98.00,0.0122,0.0256,0.0250,0.4776
27-AUG-2012,AMTL,17.15,19.40,-0.1233,0.0499,0.0570,1.0890
27-AUG-2012,ANANTRAJ,47.35,46.30,0.0224,0.0293,0.0289,0.5521
27-AUG-2012,ANDHRABANK,92.90,95.50,-0.0276,0.0156,0.0166,0.3171
27-AUG-2012,ANDHRACEMT,8.40,8.30,0.0120,0.0150,0.0148,0.2828
27-AUG-2012,ANDHRSUGAR,149.65,151.20,-0.0103,0.0163,0.0160,0.3057
27-AUG-2012,ANGIND,13.15,13.50,-0.0263,0.0385,0.0379,0.7241
27-AUG-2012,ANIKINDS,34.10,35.00,-0.0261,0.0292,0.0290,0.5540
27-AUG-2012,ANKURDRUGS,13.05,13.50,-0.0339,0.0347,0.0347,0.6629
27-AUG-2012,ANSALAPI,23.75,24.40,-0.0270,0.0182,0.0188,0.3592
27-AUG-2012,ANSALHSG,45.60,45.45,0.0033,0.0094,0.0091,0.1739
27-AUG-2012,ANTGRAPHIC,0.20,0.25,-0.2231,0.1585,0.1631,3.1160
27-AUG-2012,APARINDS,128.95,133.05,-0.0313,0.0187,0.0197,0.3764
27-AUG-2012,APCOTEXIND,161.90,164.25,-0.0144,0.0279,0.0273,0.5216
27-AUG-2012,APLAB,23.40,23.85,-0.0190,0.0341,0.0334,0.6381
27-AUG-2012,APLAPOLLO,160.05,161.60,-0.0096,0.0231,0.0225,0.4299
27-AUG-2012,APLLTD,68.75,73.45,-0.0661,0.0288,0.0323,0.6171
27-AUG-2012,APOLLOHOSP,625.60,637.75,-0.0192,0.0102,0.0110,0.2102
27-AUG-2012,APOLLOTYRE,95.20,95.25,-0.0005,0.0202,0.0196,0.3745
27-AUG-2012,APPAPER,331.35,315.90,0.0477,0.0301,0.0314,0.5999
27-AUG-2012,APTECHT,69.25,71.70,-0.0348,0.0203,0.0214,0.4088
27-AUG-2012,AQUA,9.80,9.70,0.0103,0.0335,0.0326,0.6228
27-AUG-2012,ARCHIDPLY,8.50,8.80,-0.0347,0.0255,0.0261,0.4986
27-AUG-2012,ARCHIES,25.50,24.15,0.0544,0.0273,0.0296,0.5655
27-AUG-2012,ARIES,54.85,57.10,-0.0402,0.0257,0.0268,0.5120
27-AUG-2012,ARIHANT,41.25,41.25,0.0000,0.0279,0.0271,0.5177
27-AUG-2012,AROGRANITE,32.65,32.75,-0.0031,0.0276,0.0268,0.5120
27-AUG-2012,ARROWTEX,7.00,7.10,-0.0142,0.0386,0.0376,0.7183
27-AUG-2012,ARSHIYA,122.95,126.25,-0.0265,0.0204,0.0208,0.3974
27-AUG-2012,ARSSINFRA,36.80,37.40,-0.0162,0.0335,0.0327,0.6247
27-AUG-2012,ARVIND,65.85,67.75,-0.0284,0.0161,0.0171,0.3267
27-AUG-2012,ARVINDREM,31.55,30.55,0.0322,0.0348,0.0346,0.6610
27-AUG-2012,ASAHIINDIA,68.35,68.10,0.0037,0.0263,0.0255,0.4872
27-AUG-2012,ASAHISONG,84.95,84.00,0.0112,0.0152,0.0150,0.2866
27-AUG-2012,ASAL,48.00,47.40,0.0126,0.0176,0.0173,0.3305
27-AUG-2012,ASHAPURMIN,30.25,31.80,-0.0500,0.0438,0.0442,0.8444
27-AUG-2012,ASHCONIUL,1.30,1.25,0.0392,0.0337,0.0341,0.6515
27-AUG-2012,ASHIANA,160.55,162.00,-0.0090,0.0178,0.0174,0.3324
27-AUG-2012,ASHIMASYN,4.10,3.95,0.0373,0.0314,0.0318,0.6075
27-AUG-2012,ASHOKA,255.80,255.50,0.0012,0.0315,0.0305,0.5827
27-AUG-2012,ASHOKLEY,21.30,21.85,-0.0255,0.0168,0.0174,0.3324
27-AUG-2012,ASIANHOTNR,181.10,183.10,-0.0110,0.0098,0.0099,0.1891
27-AUG-2012,ASIANPAINT,3662.25,3676.55,-0.0039,0.0124,0.0121,0.2312
27-AUG-2012,ASIANTILES,45.00,47.35,-0.0509,0.0285,0.0303,0.5789
27-AUG-2012,ASIL,1.30,1.30,0.0000,0.0240,0.0233,0.4451
27-AUG-2012,ASSAMCO,4.80,5.30,-0.0991,0.0224,0.0326,0.6228
27-AUG-2012,ASTEC,30.80,31.95,-0.0367,0.0426,0.0423,0.8081
27-AUG-2012,ASTERSILI,8.40,8.45,-0.0059,0.0421,0.0408,0.7795
27-AUG-2012,ASTRAL,264.70,265.05,-0.0013,0.0242,0.0235,0.4490
27-AUG-2012,ASTRAMICRO,43.25,42.90,0.0081,0.0210,0.0205,0.3917
27-AUG-2012,ASTRAZEN,1866.60,1883.40,-0.0090,0.0246,0.0240,0.4585
27-AUG-2012,ATFL,440.20,445.45,-0.0119,0.0175,0.0172,0.3286
27-AUG-2012,ATLANTA,54.85,55.00,-0.0027,0.0096,0.0093,0.1777
27-AUG-2012,ATLASCYCLE,407.95,414.15,-0.0151,0.0292,0.0286,0.5464
27-AUG-2012,ATNINTER,0.60,0.60,0.0000,0.0775,0.0751,1.4348
27-AUG-2012,ATUL,295.70,305.55,-0.0328,0.0324,0.0324,0.6190
27-AUG-2012,AURIONPRO,102.70,101.60,0.0108,0.0245,0.0239,0.4566
27-AUG-2012,AUROPHARMA,111.05,111.90,-0.0076,0.0253,0.0246,0.4700
27-AUG-2012,AUSOMENT,23.65,23.65,0.0000,0.0221,0.0214,0.4088
27-AUG-2012,AUSTRAL,0.90,0.90,0.0000,0.0358,0.0347,0.6629
27-AUG-2012,AUTOAXLES,344.85,344.55,0.0009,0.0165,0.0160,0.3057
27-AUG-2012,AUTOIND,182.85,176.10,0.0376,0.0545,0.0536,1.0240
27-AUG-2012,AUTOLITIND,21.65,23.35,-0.0756,0.0685,0.0689,1.3163
27-AUG-2012,AVANTI,153.60,145.00,0.0576,0.0245,0.0276,0.5273
27-AUG-2012,AVTNPL,32.35,32.75,-0.0123,0.0208,0.0204,0.3897
27-AUG-2012,AXIS-IT&T,88.45,95.20,-0.0735,0.0434,0.0458,0.8750
27-AUG-2012,AXISBANK,1039.10,1075.45,-0.0344,0.0158,0.0175,0.3343
27-AUG-2012,AXISGOLD,3006.60,2983.40,0.0077,0.0051,0.0053,0.1013
27-AUG-2012,BAGFILMS,3.85,3.90,-0.0129,0.0312,0.0304,0.5808
27-AUG-2012,BAJAJ-AUTO,1721.35,1711.40,0.0058,0.0127,0.0124,0.2369
27-AUG-2012,BAJAJCORP,167.30,171.45,-0.0245,0.0263,0.0262,0.5006
27-AUG-2012,BAJAJELEC,176.35,176.45,-0.0006,0.0164,0.0159,0.3038
27-AUG-2012,BAJAJFINSV,791.75,824.95,-0.0411,0.0321,0.0327,0.6247
27-AUG-2012,BAJAJHIND,30.05,31.45,-0.0455,0.0281,0.0294,0.5617
27-AUG-2012,BAJAJHLDNG,796.55,800.90,-0.0054,0.0134,0.0131,0.2503
27-AUG-2012,BAJFINANCE,1084.90,1081.20,0.0034,0.0153,0.0149,0.2847
27-AUG-2012,BALAJITELE,42.25,43.80,-0.0360,0.0304,0.0308,0.5884
27-AUG-2012,BALAMINES,46.75,45.65,0.0238,0.0254,0.0253,0.4834
27-AUG-2012,BALKRISIND,276.90,274.80,0.0076,0.0163,0.0159,0.3038
27-AUG-2012,BALLARPUR,17.80,17.90,-0.0056,0.0174,0.0169,0.3229
27-AUG-2012,BALMLAWRIE,633.25,622.20,0.0176,0.0105,0.0111,0.2121
27-AUG-2012,BALPHARMA,19.80,19.60,0.0102,0.0296,0.0288,0.5502
27-AUG-2012,BALRAMCHIN,64.70,66.30,-0.0244,0.0317,0.0313,0.5980
27-AUG-2012,BANARBEADS,29.90,31.50,-0.0521,0.0200,0.0232,0.4432
27-AUG-2012,BANARISUG,900.00,900.25,-0.0003,0.0262,0.0254,0.4853
27-AUG-2012,BANCOINDIA,58.95,58.85,0.0017,0.0124,0.0120,0.2293
27-AUG-2012,BANG,16.00,15.35,0.0415,0.0302,0.0310,0.5923
27-AUG-2012,BANKBARODA,624.85,644.10,-0.0303,0.0150,0.0163,0.3114
27-AUG-2012,BANKBEES,1019.99,1042.47,-0.0218,0.0108,0.0118,0.2254
27-AUG-2012,BANKINDIA,266.45,272.60,-0.0228,0.0171,0.0175,0.3343
27-AUG-2012,BANSWRAS,68.00,69.00,-0.0146,0.0173,0.0171,0.3267
27-AUG-2012,BARTRONICS,22.35,22.95,-0.0265,0.0313,0.0310,0.5923
27-AUG-2012,BASF,628.55,642.20,-0.0215,0.0231,0.0230,0.4394
27-AUG-2012,BASML,80.00,80.50,-0.0062,0.0359,0.0348,0.6649
27-AUG-2012,BATAINDIA,885.35,894.95,-0.0108,0.0104,0.0104,0.1987
27-AUG-2012,BAYERCROP,976.75,983.00,-0.0064,0.0208,0.0202,0.3859
27-AUG-2012,BBL,567.75,570.95,-0.0056,0.0097,0.0095,0.1815
27-AUG-2012,BBTC,520.95,525.85,-0.0094,0.0185,0.0181,0.3458
27-AUG-2012,BEARDSELL,41.75,41.75,0.0000,0.0318,0.0308,0.5884
27-AUG-2012,BECREL,6.35,6.05,0.0484,0.0348,0.0358,0.6840
27-AUG-2012,BEDMUTHA,11.70,11.70,0.0000,0.0212,0.0206,0.3936
27-AUG-2012,BEL,1230.05,1226.60,0.0028,0.0192,0.0186,0.3554
27-AUG-2012,BEML,273.15,270.45,0.0099,0.0217,0.0212,0.4050
27-AUG-2012,BEPL,17.50,17.10,0.0231,0.0317,0.0313,0.5980
27-AUG-2012,BERGEPAINT,135.05,135.05,0.0000,0.0163,0.0158,0.3019
27-AUG-2012,BFINVEST,42.40,42.80,-0.0094,0.0179,0.0175,0.3343
27-AUG-2012,BFUTILITIE,421.80,431.25,-0.0222,0.0231,0.0230,0.4394
27-AUG-2012,BGLOBAL,5.45,5.70,-0.0449,0.0331,0.0339,0.6477
27-AUG-2012,BGRENERGY,263.15,264.70,-0.0059,0.0170,0.0165,0.3152
27-AUG-2012,BHAGWATIHO,65.25,61.85,0.0535,0.0238,0.0265,0.5063
27-AUG-2012,BHAGYNAGAR,14.00,14.00,0.0000,0.0182,0.0176,0.3362
27-AUG-2012,BHARATFORG,279.15,284.00,-0.0172,0.0156,0.0157,0.2999
27-AUG-2012,BHARATGEAR,62.85,62.85,0.0000,0.0231,0.0224,0.4280
27-AUG-2012,BHARATRAS,146.90,141.75,0.0357,0.0294,0.0298,0.5693
27-AUG-2012,BHARTIARTL,249.15,247.95,0.0048,0.0234,0.0227,0.4337
27-AUG-2012,BHARTISHIP,66.85,68.60,-0.0258,0.0254,0.0254,0.4853
27-AUG-2012,BHEL,225.30,231.05,-0.0252,0.0146,0.0154,0.2942
27-AUG-2012,BHUSANSTL,465.10,465.70,-0.0013,0.0061,0.0059,0.1127
27-AUG-2012,BIL,46.85,47.20,-0.0074,0.0182,0.0177,0.3382
27-AUG-2012,BILENERGY,72.00,72.80,-0.0110,0.0315,0.0307,0.5865
27-AUG-2012,BILPOWER,32.50,34.10,-0.0481,0.0361,0.0369,0.7050
27-AUG-2012,BIMETAL,250.75,253.00,-0.0089,0.0176,0.0172,0.3286
27-AUG-2012,BINANIIND,106.00,103.60,0.0229,0.0147,0.0153,0.2923
27-AUG-2012,BINDALAGRO,30.85,32.35,-0.0475,0.0302,0.0315,0.6018
27-AUG-2012,BIOCON,249.55,251.15,-0.0064,0.0136,0.0133,0.2541
27-AUG-2012,BIRLACORPN,213.20,215.25,-0.0096,0.0121,0.0120,0.2293
27-AUG-2012,BIRLACOT,0.20,0.25,-0.2231,0.0948,0.1069,2.0423
27-AUG-2012,BIRLAERIC,8.80,9.15,-0.0390,0.0347,0.0350,0.6687
27-AUG-2012,BIRLAMONEY,12.35,12.50,-0.0121,0.0263,0.0257,0.4910
27-AUG-2012,BIRLAPOWER,0.35,0.35,0.0000,0.0803,0.0779,1.4883
27-AUG-2012,BLBLIMITED,3.60,3.75,-0.0408,0.0252,0.0264,0.5044
27-AUG-2012,BLISSGVS,37.80,38.25,-0.0118,0.0364,0.0354,0.6763
27-AUG-2012,BLKASHYAP,9.15,9.10,0.0055,0.0226,0.0220,0.4203
27-AUG-2012,BLUECHIP,0.65,0.70,-0.0741,0.0724,0.0725,1.3851
27-AUG-2012,BLUECOAST,119.50,119.50,0.0000,0.0252,0.0244,0.4662
27-AUG-2012,BLUEDART,1971.00,1984.25,-0.0067,0.0111,0.0109,0.2082
27-AUG-2012,BLUESTARCO,182.60,184.05,-0.0079,0.0167,0.0163,0.3114
27-AUG-2012,BLUESTINFO,64.55,63.85,0.0109,0.0179,0.0176,0.3362
