Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
06-DEC-2012,20MICRONS,136.50,139.10,-0.0189,0.0484,0.0472,0.9018
06-DEC-2012,3IINFOTECH,9.00,8.60,0.0455,0.0277,0.0291,0.5560
06-DEC-2012,3MINDIA,3997.60,3916.30,0.0205,0.0170,0.0172,0.3286
06-DEC-2012,A2ZMES,62.25,61.45,0.0129,0.0284,0.0277,0.5292
06-DEC-2012,AANJANEYA,760.30,762.90,-0.0034,0.0259,0.0251,0.4795
06-DEC-2012,AARTIDRUGS,208.15,210.05,-0.0091,0.0277,0.0269,0.5139
06-DEC-2012,AARTIIND,99.70,99.60,0.0010,0.0226,0.0219,0.4184
06-DEC-2012,AARVEEDEN,66.85,67.20,-0.0052,0.0347,0.0337,0.6438
06-DEC-2012,ABAN,396.45,389.95,0.0165,0.0176,0.0175,0.3343
06-DEC-2012,ABB,722.00,724.15,-0.0030,0.0090,0.0088,0.1681
06-DEC-2012,ABBOTINDIA,1468.10,1467.80,0.0002,0.0113,0.0110,0.2102
06-DEC-2012,ABCIL,91.70,92.30,-0.0065,0.0171,0.0167,0.3191
06-DEC-2012,ABGSHIP,373.05,372.85,0.0005,0.0121,0.0117,0.2235
06-DEC-2012,ABHISHEK,6.60,6.60,0.0000,0.0260,0.0252,0.4814
06-DEC-2012,ABIRLANUVO,1110.75,1106.65,0.0037,0.0180,0.0175,0.3343
06-DEC-2012,ACC,1418.35,1431.95,-0.0095,0.0135,0.0133,0.2541
06-DEC-2012,ACCELYA,371.55,375.05,-0.0094,0.0381,0.0370,0.7069
06-DEC-2012,ACE,25.60,25.80,-0.0078,0.0296,0.0288,0.5502
06-DEC-2012,ACROPETAL,12.20,11.50,0.0591,0.0320,0.0342,0.6534
06-DEC-2012,ADANIENT,261.85,249.25,0.0493,0.0291,0.0307,0.5865
06-DEC-2012,ADANIPORTS,135.05,133.70,0.0100,0.0226,0.0220,0.4203
06-DEC-2012,ADANIPOWER,57.60,53.85,0.0673,0.0229,0.0277,0.5292
06-DEC-2012,ADFFOODS,66.40,66.45,-0.0008,0.0381,0.0369,0.7050
06-DEC-2012,ADHUNIK,35.35,34.95,0.0114,0.0356,0.0346,0.6610
06-DEC-2012,ADORWELD,138.05,137.50,0.0040,0.0126,0.0123,0.2350
06-DEC-2012,ADSL,21.70,21.80,-0.0046,0.0219,0.0213,0.4069
06-DEC-2012,ADVANIHOTR,28.00,28.50,-0.0177,0.0258,0.0254,0.4853
06-DEC-2012,ADVANTA,851.00,838.90,0.0143,0.0167,0.0166,0.3171
06-DEC-2012,AEGISCHEM,197.70,195.15,0.0130,0.0321,0.0313,0.5980
06-DEC-2012,AFL,35.40,35.35,0.0014,0.0206,0.0200,0.3821
06-DEC-2012,AFTEK,8.10,8.00,0.0124,0.0234,0.0229,0.4375
06-DEC-2012,AGCNET,422.15,431.35,-0.0216,0.0291,0.0287,0.5483
06-DEC-2012,AGRODUTCH,4.95,4.85,0.0204,0.0504,0.0491,0.9381
06-DEC-2012,AHLEAST,216.00,218.95,-0.0136,0.0127,0.0128,0.2445
06-DEC-2012,AHLUCONT,37.00,36.45,0.0150,0.0234,0.0230,0.4394
06-DEC-2012,AHLWEST,135.35,138.70,-0.0244,0.0209,0.0211,0.4031
06-DEC-2012,AHMEDFORGE,133.05,131.45,0.0121,0.0151,0.0149,0.2847
06-DEC-2012,AIAENG,342.85,337.55,0.0156,0.0170,0.0169,0.3229
06-DEC-2012,AICHAMP,19.45,20.45,-0.0501,0.0282,0.0300,0.5731
06-DEC-2012,AIL,418.60,418.90,-0.0007,0.0116,0.0112,0.2140
06-DEC-2012,AJANTPHARM,384.35,374.70,0.0254,0.0154,0.0162,0.3095
06-DEC-2012,AJMERA,122.60,122.15,0.0037,0.0302,0.0293,0.5598
06-DEC-2012,AKSHOPTFBR,17.20,17.35,-0.0087,0.0315,0.0306,0.5846
06-DEC-2012,AKZOINDIA,945.55,956.70,-0.0117,0.0111,0.0111,0.2121
06-DEC-2012,ALBK,159.60,155.25,0.0276,0.0236,0.0239,0.4566
06-DEC-2012,ALCHEM,65.10,55.45,0.1604,0.0187,0.0433,0.8272
06-DEC-2012,ALEMBICLTD,16.30,16.05,0.0155,0.0132,0.0133,0.2541
06-DEC-2012,ALICON,71.85,71.60,0.0035,0.0287,0.0278,0.5311
06-DEC-2012,ALKALI,27.00,26.25,0.0282,0.0187,0.0194,0.3706
06-DEC-2012,ALKYLAMINE,142.35,142.00,0.0025,0.0281,0.0273,0.5216
06-DEC-2012,ALLCARGO,127.10,127.35,-0.0020,0.0105,0.0102,0.1949
06-DEC-2012,ALLSEC,66.60,70.10,-0.0512,0.0450,0.0454,0.8674
06-DEC-2012,ALMONDZ,8.70,8.70,0.0000,0.0456,0.0442,0.8444
06-DEC-2012,ALOKTEXT,11.10,11.10,0.0000,0.0174,0.0169,0.3229
06-DEC-2012,ALPA,10.30,9.75,0.0549,0.0258,0.0284,0.5426
06-DEC-2012,ALPHAGEO,50.70,52.65,-0.0377,0.0240,0.0250,0.4776
06-DEC-2012,ALPINEHOU,17.85,18.50,-0.0358,0.0483,0.0476,0.9094
06-DEC-2012,ALPSINDUS,2.45,2.35,0.0417,0.0508,0.0503,0.9610
06-DEC-2012,ALSTOMT&D,198.25,198.75,-0.0025,0.0133,0.0129,0.2465
06-DEC-2012,AMAR,37.00,36.55,0.0122,0.0271,0.0264,0.5044
