Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-MAY-2017,20MICRONS,43.70,43.00,0.0161,0.0405,0.0395,0.7546
04-MAY-2017,3IINFOTECH,5.25,5.35,-0.0189,0.0210,0.0209,0.3993
04-MAY-2017,3MINDIA,11476.30,11291.35,0.0162,0.0111,0.0115,0.2197
04-MAY-2017,63MOONS,76.30,76.50,-0.0026,0.0121,0.0117,0.2235
04-MAY-2017,8KMILES,579.70,548.30,0.0557,0.0235,0.0266,0.5082
04-MAY-2017,A2ZINFRA,47.75,47.75,0.0000,0.0331,0.0321,0.6133
04-MAY-2017,AARTIDRUGS,546.90,553.90,-0.0127,0.0141,0.0140,0.2675
04-MAY-2017,AARTIIND,854.25,852.15,0.0025,0.0206,0.0200,0.3821
04-MAY-2017,AARVEEDEN,71.05,70.80,0.0035,0.0214,0.0208,0.3974
04-MAY-2017,ABAN,222.75,221.80,0.0043,0.0101,0.0098,0.1872
04-MAY-2017,ABB,1421.05,1419.60,0.0010,0.0163,0.0158,0.3019
04-MAY-2017,ABBOTINDIA,4170.20,4116.45,0.0130,0.0184,0.0181,0.3458
04-MAY-2017,ABFRL,167.35,169.85,-0.0148,0.0204,0.0201,0.3840
04-MAY-2017,ABGSHIP,19.95,20.30,-0.0174,0.0200,0.0199,0.3802
04-MAY-2017,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
04-MAY-2017,ABIRLANUVO,1737.70,1666.95,0.0416,0.0174,0.0197,0.3764
04-MAY-2017,ABMINTLTD,168.05,160.05,0.0488,0.1701,0.1654,3.1600
04-MAY-2017,ACC,1624.05,1608.55,0.0096,0.0182,0.0178,0.3401
04-MAY-2017,ACCELYA,1451.00,1475.75,-0.0169,0.0160,0.0161,0.3076
04-MAY-2017,ACE,63.15,63.05,0.0016,0.0288,0.0279,0.5330
04-MAY-2017,ADANIENT,113.40,112.65,0.0066,0.0641,0.0622,1.1883
04-MAY-2017,ADANIPORTS,339.45,327.45,0.0360,0.0194,0.0208,0.3974
04-MAY-2017,ADANIPOWER,30.65,30.95,-0.0097,0.0379,0.0368,0.7031
04-MAY-2017,ADANITRANS,75.50,72.90,0.0350,0.0438,0.0433,0.8272
04-MAY-2017,ADFFOODS,238.95,231.95,0.0297,0.0350,0.0347,0.6629
