Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
08-DEC-2011,20MICRONS,58.30,58.70,-0.0068,0.0237,0.0230,0.4394
08-DEC-2011,3IINFOTECH,19.20,20.00,-0.0408,0.0350,0.0354,0.6763
08-DEC-2011,3MINDIA,3640.00,3694.10,-0.0148,0.0191,0.0189,0.3611
08-DEC-2011,A2ZMES,123.70,128.15,-0.0353,0.0308,0.0311,0.5942
08-DEC-2011,AANJANEYA,461.10,463.85,-0.0059,0.0413,0.0401,0.7661
08-DEC-2011,AARTIDRUGS,79.10,80.45,-0.0169,0.0194,0.0193,0.3687
08-DEC-2011,AARTIIND,48.65,50.15,-0.0304,0.0142,0.0156,0.2980
08-DEC-2011,AARVEEDEN,32.95,33.85,-0.0269,0.0305,0.0303,0.5789
08-DEC-2011,ABAN,354.35,369.30,-0.0413,0.0277,0.0287,0.5483
08-DEC-2011,ABB,613.85,641.95,-0.0448,0.0233,0.0251,0.4795
08-DEC-2011,ABBOTINDIA,1461.40,1487.25,-0.0175,0.0118,0.0122,0.2331
08-DEC-2011,ABCIL,78.05,80.95,-0.0365,0.0211,0.0223,0.4260
08-DEC-2011,ABGSHIP,424.60,424.00,0.0014,0.0153,0.0148,0.2828
08-DEC-2011,ABHISHEK,7.65,7.60,0.0066,0.0346,0.0336,0.6419
08-DEC-2011,ABIRLANUVO,904.85,903.60,0.0014,0.0180,0.0175,0.3343
08-DEC-2011,ACC,1202.70,1218.80,-0.0133,0.0210,0.0206,0.3936
08-DEC-2011,ACE,35.20,36.65,-0.0404,0.0346,0.0350,0.6687
08-DEC-2011,ACROPETAL,14.05,14.40,-0.0246,0.0326,0.0322,0.6152
08-DEC-2011,ADANIENT,334.80,340.95,-0.0182,0.0428,0.0417,0.7967
08-DEC-2011,ADANIPOWER,75.80,77.10,-0.0170,0.0223,0.0220,0.4203
08-DEC-2011,ADFFOODS,53.20,51.60,0.0305,0.0317,0.0316,0.6037
08-DEC-2011,ADHUNIK,38.95,39.35,-0.0102,0.0302,0.0294,0.5617
08-DEC-2011,ADORWELD,120.30,123.75,-0.0283,0.0165,0.0174,0.3324
08-DEC-2011,ADSL,24.50,25.10,-0.0242,0.0315,0.0311,0.5942
08-DEC-2011,ADVANIHOTR,34.25,34.25,0.0000,0.0340,0.0330,0.6305
08-DEC-2011,ADVANTA,299.45,313.20,-0.0449,0.0342,0.0349,0.6668
08-DEC-2011,AEGISCHEM,141.90,145.90,-0.0278,0.0284,0.0284,0.5426
08-DEC-2011,AFL,37.00,37.75,-0.0201,0.0207,0.0207,0.3955
08-DEC-2011,AFTEK,10.50,10.85,-0.0328,0.0393,0.0389,0.7432
08-DEC-2011,AGCNET,139.70,136.60,0.0224,0.0355,0.0349,0.6668
08-DEC-2011,AGRE,39.50,39.80,-0.0076,0.0445,0.0432,0.8253
08-DEC-2011,AGRODUTCH,6.35,6.65,-0.0462,0.0309,0.0320,0.6114
08-DEC-2011,AHLEAST,285.00,289.00,-0.0139,0.0249,0.0244,0.4662
08-DEC-2011,AHLUCONT,69.00,69.85,-0.0122,0.0382,0.0372,0.7107
08-DEC-2011,AHLWEST,139.20,134.00,0.0381,0.0313,0.0317,0.6056
08-DEC-2011,AHMEDFORGE,93.00,94.00,-0.0107,0.0167,0.0164,0.3133
08-DEC-2011,AIAENG,293.20,296.70,-0.0119,0.0267,0.0260,0.4967
08-DEC-2011,AICHAMP,17.75,18.60,-0.0468,0.0879,0.0860,1.6430
08-DEC-2011,AJANTPHARM,336.45,342.25,-0.0171,0.0181,0.0180,0.3439
08-DEC-2011,AJMERA,105.80,110.65,-0.0448,0.0438,0.0439,0.8387
08-DEC-2011,AKSHOPTFBR,6.95,6.95,0.0000,0.0160,0.0155,0.2961
08-DEC-2011,AKZOINDIA,800.10,802.55,-0.0031,0.0147,0.0143,0.2732
08-DEC-2011,ALBK,154.70,164.85,-0.0635,0.0263,0.0299,0.5712
08-DEC-2011,ALCHEM,256.75,256.85,-0.0004,0.0042,0.0041,0.0783
08-DEC-2011,ALEMBICLTD,16.05,16.95,-0.0546,0.0389,0.0400,0.7642
08-DEC-2011,ALFALAVAL,2174.20,2155.30,0.0087,0.0155,0.0152,0.2904
08-DEC-2011,ALICON,68.15,65.40,0.0412,0.0331,0.0336,0.6419
08-DEC-2011,ALKALI,33.90,34.60,-0.0204,0.0442,0.0431,0.8234
08-DEC-2011,ALKYLAMINE,89.55,90.20,-0.0072,0.0279,0.0271,0.5177
08-DEC-2011,ALLCARGO,136.45,138.30,-0.0135,0.0316,0.0308,0.5884
08-DEC-2011,ALLSEC,12.45,12.50,-0.0040,0.0352,0.0341,0.6515
08-DEC-2011,ALMONDZ,17.90,20.00,-0.1109,0.0438,0.0504,0.9629
08-DEC-2011,ALOKTEXT,19.85,19.80,0.0025,0.0241,0.0234,0.4471
08-DEC-2011,ALPA,7.25,7.40,-0.0205,0.0251,0.0248,0.4738
08-DEC-2011,ALPHAGEO,68.60,70.75,-0.0309,0.0384,0.0380,0.7260
08-DEC-2011,ALPSINDUS,2.30,2.30,0.0000,0.0324,0.0314,0.5999
08-DEC-2011,AMAR,123.95,124.90,-0.0076,0.0165,0.0161,0.3076
08-DEC-2011,AMARAJABAT,215.55,219.50,-0.0182,0.0191,0.0190,0.3630
08-DEC-2011,AMARJOTHI,48.50,49.95,-0.0295,0.0404,0.0398,0.7604
08-DEC-2011,AMBIKCO,164.00,165.70,-0.0103,0.0206,0.0201,0.3840
08-DEC-2011,AMBUJACEM,160.90,161.25,-0.0022,0.0245,0.0238,0.4547
08-DEC-2011,AMDIND,15.65,15.95,-0.0190,0.0364,0.0356,0.6801
08-DEC-2011,AMLSTEEL,13.50,13.50,0.0000,0.0408,0.0396,0.7566
08-DEC-2011,AMRUTANJAN,703.25,716.15,-0.0182,0.0247,0.0244,0.4662
08-DEC-2011,AMTEKAUTO,115.65,118.20,-0.0218,0.0488,0.0476,0.9094
08-DEC-2011,AMTEKINDIA,89.70,94.00,-0.0468,0.0448,0.0449,0.8578
08-DEC-2011,ANANTRAJ,47.05,49.30,-0.0467,0.0352,0.0360,0.6878
08-DEC-2011,ANDHRABANK,96.55,98.90,-0.0240,0.0198,0.0201,0.3840
08-DEC-2011,ANDHRSUGAR,114.60,114.95,-0.0030,0.0213,0.0207,0.3955
08-DEC-2011,ANGIND,17.80,18.10,-0.0167,0.0369,0.0360,0.6878
08-DEC-2011,ANIKINDS,30.00,30.25,-0.0083,0.0288,0.0280,0.5349
08-DEC-2011,ANKURDRUGS,22.25,21.20,0.0483,0.0367,0.0375,0.7164
08-DEC-2011,ANSALAPI,26.60,27.80,-0.0441,0.0314,0.0323,0.6171
08-DEC-2011,ANSALHSG,34.20,35.60,-0.0401,0.0585,0.0576,1.1004
08-DEC-2011,ANTGRAPHIC,0.25,0.20,0.2231,0.1499,0.1553,2.9670
