Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
28-AUG-2012,20MICRONS,120.05,118.40,0.0138,0.0306,0.0299,0.5712
28-AUG-2012,3IINFOTECH,7.80,8.15,-0.0439,0.0341,0.0348,0.6649
28-AUG-2012,3MINDIA,4187.75,4140.40,0.0114,0.0132,0.0131,0.2503
28-AUG-2012,A2ZMES,61.95,68.70,-0.1034,0.0371,0.0440,0.8406
28-AUG-2012,AANJANEYA,593.35,622.65,-0.0482,0.0322,0.0334,0.6381
28-AUG-2012,AARTIDRUGS,134.95,133.45,0.0112,0.0240,0.0234,0.4471
28-AUG-2012,AARTIIND,71.60,71.25,0.0049,0.0116,0.0113,0.2159
28-AUG-2012,AARVEEDEN,38.50,40.00,-0.0382,0.0365,0.0366,0.6992
28-AUG-2012,ABAN,380.80,386.95,-0.0160,0.0219,0.0216,0.4127
28-AUG-2012,ABB,734.85,741.00,-0.0083,0.0149,0.0146,0.2789
28-AUG-2012,ABBOTINDIA,1591.50,1581.95,0.0060,0.0090,0.0088,0.1681
28-AUG-2012,ABCIL,80.90,81.00,-0.0012,0.0207,0.0201,0.3840
28-AUG-2012,ABGSHIP,350.40,353.85,-0.0098,0.0156,0.0153,0.2923
28-AUG-2012,ABHISHEK,7.15,6.90,0.0356,0.0310,0.0313,0.5980
28-AUG-2012,ABIRLANUVO,775.55,783.75,-0.0105,0.0146,0.0144,0.2751
28-AUG-2012,ACC,1335.45,1346.70,-0.0084,0.0114,0.0112,0.2140
28-AUG-2012,ACE,19.35,21.15,-0.0889,0.0254,0.0329,0.6286
28-AUG-2012,ACROPETAL,14.45,14.85,-0.0273,0.0202,0.0207,0.3955
28-AUG-2012,ADANIENT,155.90,159.10,-0.0203,0.0345,0.0338,0.6457
28-AUG-2012,ADANIPORTS,108.85,108.00,0.0078,0.0237,0.0231,0.4413
28-AUG-2012,ADANIPOWER,38.40,38.90,-0.0129,0.0208,0.0204,0.3897
28-AUG-2012,ADFFOODS,49.00,50.35,-0.0272,0.0227,0.0230,0.4394
28-AUG-2012,ADHUNIK,28.15,28.65,-0.0176,0.0151,0.0153,0.2923
28-AUG-2012,ADORWELD,131.30,133.20,-0.0144,0.0194,0.0191,0.3649
28-AUG-2012,ADSL,22.40,23.25,-0.0372,0.0227,0.0238,0.4547
28-AUG-2012,ADVANIHOTR,25.00,25.65,-0.0257,0.0304,0.0301,0.5751
28-AUG-2012,ADVANTA,512.40,501.60,0.0213,0.0157,0.0161,0.3076
28-AUG-2012,AEGISCHEM,120.20,119.05,0.0096,0.0177,0.0173,0.3305
28-AUG-2012,AFL,31.30,31.90,-0.0190,0.0256,0.0253,0.4834
28-AUG-2012,AFTEK,6.90,7.35,-0.0632,0.0228,0.0270,0.5158
28-AUG-2012,AGCNET,370.95,370.00,0.0026,0.0653,0.0633,1.2093
28-AUG-2012,AGRODUTCH,3.75,3.80,-0.0132,0.0345,0.0336,0.6419
28-AUG-2012,AHLEAST,226.55,231.50,-0.0216,0.0201,0.0202,0.3859
