Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-OCT-2012,20MICRONS,117.65,122.35,-0.0392,0.0428,0.0426,0.8139
09-OCT-2012,3IINFOTECH,8.05,8.10,-0.0062,0.0276,0.0268,0.5120
09-OCT-2012,3MINDIA,4019.55,3988.30,0.0078,0.0121,0.0119,0.2273
09-OCT-2012,A2ZMES,74.30,72.10,0.0301,0.0392,0.0387,0.7394
09-OCT-2012,AANJANEYA,659.15,661.45,-0.0035,0.0227,0.0220,0.4203
09-OCT-2012,AARTIDRUGS,156.90,152.55,0.0281,0.0251,0.0253,0.4834
09-OCT-2012,AARTIIND,87.40,79.55,0.0941,0.0178,0.0288,0.5502
09-OCT-2012,AARVEEDEN,42.00,42.00,0.0000,0.0284,0.0275,0.5254
09-OCT-2012,ABAN,471.55,461.90,0.0207,0.0271,0.0268,0.5120
09-OCT-2012,ABB,770.70,768.85,0.0024,0.0166,0.0161,0.3076
09-OCT-2012,ABBOTINDIA,1551.45,1566.05,-0.0094,0.0084,0.0085,0.1624
09-OCT-2012,ABCIL,86.10,87.15,-0.0121,0.0141,0.0140,0.2675
09-OCT-2012,ABGSHIP,379.50,378.50,0.0026,0.0202,0.0196,0.3745
09-OCT-2012,ABHISHEK,7.05,7.10,-0.0071,0.0237,0.0230,0.4394
09-OCT-2012,ABIRLANUVO,951.30,926.95,0.0259,0.0240,0.0241,0.4604
09-OCT-2012,ACC,1429.75,1431.80,-0.0014,0.0141,0.0137,0.2617
09-OCT-2012,ACCELYA,208.75,208.00,0.0036,0.0317,0.0307,0.5865
09-OCT-2012,ACE,25.95,26.00,-0.0019,0.0473,0.0459,0.8769
09-OCT-2012,ACROPETAL,15.75,15.85,-0.0063,0.0247,0.0240,0.4585
09-OCT-2012,ADANIENT,220.30,227.35,-0.0315,0.0358,0.0356,0.6801
09-OCT-2012,ADANIPORTS,122.65,123.80,-0.0093,0.0220,0.0215,0.4108
09-OCT-2012,ADANIPOWER,51.60,52.30,-0.0135,0.0306,0.0299,0.5712
09-OCT-2012,ADFFOODS,50.90,50.55,0.0069,0.0206,0.0200,0.3821
09-OCT-2012,ADHUNIK,31.75,31.15,0.0191,0.0289,0.0284,0.5426
09-OCT-2012,ADORWELD,137.20,135.05,0.0158,0.0131,0.0133,0.2541
09-OCT-2012,ADSL,24.45,24.65,-0.0081,0.0297,0.0289,0.5521
09-OCT-2012,ADVANIHOTR,30.40,30.40,0.0000,0.0241,0.0234,0.4471
09-OCT-2012,ADVANTA,847.60,841.45,0.0073,0.0352,0.0342,0.6534
09-OCT-2012,AEGISCHEM,179.80,181.80,-0.0111,0.0468,0.0455,0.8693
09-OCT-2012,AFL,33.05,32.60,0.0137,0.0191,0.0188,0.3592
09-OCT-2012,AFTEK,8.70,8.75,-0.0057,0.0300,0.0291,0.5560
09-OCT-2012,AGCNET,405.85,405.65,0.0005,0.0294,0.0285,0.5445
09-OCT-2012,AGRODUTCH,3.95,3.90,0.0127,0.0300,0.0293,0.5598
09-OCT-2012,AHLEAST,235.00,235.00,0.0000,0.0161,0.0156,0.2980
09-OCT-2012,AHLUCONT,44.40,43.35,0.0239,0.0307,0.0303,0.5789
09-OCT-2012,AHLWEST,132.20,133.60,-0.0105,0.0203,0.0199,0.3802
09-OCT-2012,AHMEDFORGE,136.45,135.95,0.0037,0.0209,0.0203,0.3878
09-OCT-2012,AIAENG,372.00,369.00,0.0081,0.0188,0.0183,0.3496
09-OCT-2012,AICHAMP,19.95,19.00,0.0488,0.0446,0.0449,0.8578
09-OCT-2012,AIL,400.35,402.15,-0.0045,0.0166,0.0161,0.3076
09-OCT-2012,AJANTPHARM,390.25,398.55,-0.0210,0.0179,0.0181,0.3458
09-OCT-2012,AJMERA,130.80,124.90,0.0462,0.0449,0.0450,0.8597
09-OCT-2012,AKSHOPTFBR,14.30,14.55,-0.0173,0.0187,0.0186,0.3554
09-OCT-2012,AKZOINDIA,877.85,873.30,0.0052,0.0116,0.0113,0.2159
09-OCT-2012,ALBK,141.55,143.25,-0.0119,0.0219,0.0214,0.4088
09-OCT-2012,ALCHEM,55.10,54.05,0.0192,0.0247,0.0244,0.4662
09-OCT-2012,ALEMBICLTD,16.05,16.05,0.0000,0.0233,0.0226,0.4318
09-OCT-2012,ALICON,69.95,69.70,0.0036,0.0293,0.0284,0.5426
09-OCT-2012,ALKALI,27.65,27.80,-0.0054,0.0362,0.0351,0.6706
09-OCT-2012,ALKYLAMINE,138.10,133.40,0.0346,0.0406,0.0403,0.7699
09-OCT-2012,ALLCARGO,132.55,131.80,0.0057,0.0188,0.0183,0.3496
09-OCT-2012,ALLSEC,31.65,30.25,0.0452,0.0289,0.0301,0.5751
09-OCT-2012,ALMONDZ,9.20,9.60,-0.0426,0.0488,0.0484,0.9247
09-OCT-2012,ALOKTEXT,12.95,12.95,0.0000,0.0313,0.0303,0.5789
09-OCT-2012,ALPA,10.05,9.50,0.0563,0.0269,0.0295,0.5636
09-OCT-2012,ALPHAGEO,54.75,57.70,-0.0525,0.0323,0.0339,0.6477
09-OCT-2012,ALPINEHOU,19.70,18.80,0.0468,0.0329,0.0339,0.6477
09-OCT-2012,ALPSINDUS,1.95,2.00,-0.0253,0.0345,0.0340,0.6496
09-OCT-2012,ALSTOMT&D,209.70,204.35,0.0258,0.0204,0.0208,0.3974
09-OCT-2012,AMAR,46.65,44.45,0.0483,0.0475,0.0475,0.9075
09-OCT-2012,AMARAJABAT,223.60,220.65,0.0133,0.0237,0.0232,0.4432
09-OCT-2012,AMARJOTHI,42.00,40.00,0.0488,0.0254,0.0274,0.5235
09-OCT-2012,AMBIKCO,195.40,187.75,0.0399,0.0172,0.0193,0.3687
09-OCT-2012,AMBUJACEM,210.80,209.55,0.0059,0.0192,0.0187,0.3573
09-OCT-2012,AMDIND,15.65,15.65,0.0000,0.0203,0.0197,0.3764
09-OCT-2012,AMLSTEEL,9.30,9.30,0.0000,0.0333,0.0323,0.6171
09-OCT-2012,AMRUTANJAN,779.45,778.40,0.0013,0.0119,0.0115,0.2197
09-OCT-2012,AMTEKAUTO,86.20,87.30,-0.0127,0.0210,0.0206,0.3936
09-OCT-2012,AMTEKINDIA,101.05,100.10,0.0094,0.0208,0.0203,0.3878
09-OCT-2012,AMTL,20.10,18.25,0.0966,0.0395,0.0450,0.8597
09-OCT-2012,ANANTRAJ,84.45,78.60,0.0718,0.0567,0.0577,1.1024
09-OCT-2012,ANDHRABANK,109.35,109.15,0.0018,0.0212,0.0206,0.3936
09-OCT-2012,ANDHRACEMT,9.60,9.75,-0.0155,0.0247,0.0242,0.4623
09-OCT-2012,ANDHRSUGAR,148.10,146.40,0.0115,0.0122,0.0122,0.2331
09-OCT-2012,ANGIND,13.30,12.95,0.0267,0.0305,0.0303,0.5789
09-OCT-2012,ANIKINDS,32.10,31.60,0.0157,0.0229,0.0225,0.4299
