Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
31-DEC-2012,20MICRONS,156.95,142.70,0.0952,0.0340,0.0404,0.7718
31-DEC-2012,3IINFOTECH,8.80,8.80,0.0000,0.0280,0.0271,0.5177
31-DEC-2012,3MINDIA,4061.55,3999.90,0.0153,0.0110,0.0113,0.2159
31-DEC-2012,A2ZMES,56.10,56.75,-0.0115,0.0205,0.0201,0.3840
31-DEC-2012,AANJANEYA,765.60,745.50,0.0266,0.0211,0.0215,0.4108
31-DEC-2012,AARTIDRUGS,208.45,210.10,-0.0079,0.0202,0.0197,0.3764
31-DEC-2012,AARTIIND,101.00,99.25,0.0175,0.0177,0.0177,0.3382
31-DEC-2012,AARVEEDEN,65.30,67.10,-0.0272,0.0273,0.0273,0.5216
31-DEC-2012,ABAN,378.60,379.10,-0.0013,0.0129,0.0125,0.2388
31-DEC-2012,ABB,700.75,700.65,0.0001,0.0091,0.0088,0.1681
31-DEC-2012,ABBOTINDIA,1482.50,1486.60,-0.0028,0.0089,0.0087,0.1662
31-DEC-2012,ABCIL,103.10,102.65,0.0044,0.0397,0.0385,0.7355
31-DEC-2012,ABGSHIP,360.65,361.90,-0.0035,0.0139,0.0135,0.2579
31-DEC-2012,ABHISHEK,6.30,6.50,-0.0313,0.0311,0.0311,0.5942
31-DEC-2012,ABIRLANUVO,1095.70,1071.05,0.0228,0.0145,0.0151,0.2885
31-DEC-2012,ACC,1432.20,1409.45,0.0160,0.0102,0.0106,0.2025
31-DEC-2012,ACCELYA,352.65,357.65,-0.0141,0.0324,0.0316,0.6037
31-DEC-2012,ACE,23.95,24.20,-0.0104,0.0313,0.0305,0.5827
31-DEC-2012,ACROPETAL,11.65,11.50,0.0130,0.0229,0.0224,0.4280
31-DEC-2012,ADANIENT,271.35,272.15,-0.0029,0.0282,0.0274,0.5235
31-DEC-2012,ADANIPORTS,135.00,132.85,0.0161,0.0236,0.0232,0.4432
31-DEC-2012,ADANIPOWER,61.70,61.85,-0.0024,0.0317,0.0307,0.5865
31-DEC-2012,ADFFOODS,81.35,81.60,-0.0031,0.0319,0.0309,0.5903
31-DEC-2012,ADHUNIK,45.65,44.70,0.0210,0.0456,0.0445,0.8502
31-DEC-2012,ADORWELD,154.65,147.35,0.0484,0.0264,0.0282,0.5388
31-DEC-2012,ADSL,19.45,19.75,-0.0153,0.0170,0.0169,0.3229
31-DEC-2012,ADVANIHOTR,29.50,28.10,0.0486,0.0257,0.0276,0.5273
31-DEC-2012,ADVANTA,959.25,967.50,-0.0086,0.0174,0.0170,0.3248
31-DEC-2012,AEGISCHEM,178.90,177.45,0.0081,0.0257,0.0250,0.4776
31-DEC-2012,AFL,31.60,31.25,0.0111,0.0201,0.0197,0.3764
31-DEC-2012,AFTEK,9.15,9.05,0.0110,0.0501,0.0486,0.9285
31-DEC-2012,AGCNET,196.30,203.65,-0.0368,0.0318,0.0321,0.6133
31-DEC-2012,AGRODUTCH,3.95,3.95,0.0000,0.0407,0.0395,0.7546
31-DEC-2012,AHLEAST,215.15,213.45,0.0079,0.0132,0.0129,0.2465
31-DEC-2012,AHLUCONT,35.00,34.60,0.0115,0.0182,0.0179,0.3420
31-DEC-2012,AHLWEST,135.00,131.00,0.0301,0.0191,0.0199,0.3802
31-DEC-2012,AHMEDFORGE,147.40,150.40,-0.0201,0.0400,0.0391,0.7470
31-DEC-2012,AIAENG,328.05,334.10,-0.0183,0.0172,0.0173,0.3305
31-DEC-2012,AICHAMP,17.10,17.95,-0.0485,0.0340,0.0350,0.6687
31-DEC-2012,AIL,412.20,399.10,0.0323,0.0132,0.0150,0.2866
31-DEC-2012,AJANTPHARM,382.15,382.90,-0.0020,0.0167,0.0162,0.3095
31-DEC-2012,AJMERA,123.75,123.40,0.0028,0.0259,0.0251,0.4795
31-DEC-2012,AKSHOPTFBR,17.00,17.00,0.0000,0.0238,0.0231,0.4413
31-DEC-2012,AKZOINDIA,960.40,941.35,0.0200,0.0083,0.0094,0.1796
31-DEC-2012,ALBK,170.00,168.65,0.0080,0.0209,0.0204,0.3897
31-DEC-2012,ALCHEM,72.95,70.20,0.0384,0.0441,0.0438,0.8368
31-DEC-2012,ALEMBICLTD,16.85,16.50,0.0210,0.0139,0.0144,0.2751
31-DEC-2012,ALICON,70.25,69.40,0.0122,0.0235,0.0230,0.4394
31-DEC-2012,ALKALI,25.25,25.35,-0.0040,0.0213,0.0207,0.3955
31-DEC-2012,ALKYLAMINE,145.40,149.15,-0.0255,0.0229,0.0231,0.4413
31-DEC-2012,ALLCARGO,128.10,127.00,0.0086,0.0118,0.0116,0.2216
31-DEC-2012,ALLSEC,71.90,71.40,0.0070,0.0384,0.0373,0.7126
31-DEC-2012,ALMONDZ,8.85,8.25,0.0702,0.0373,0.0400,0.7642
31-DEC-2012,ALOKTEXT,11.10,11.10,0.0000,0.0317,0.0307,0.5865
31-DEC-2012,ALPA,11.00,11.00,0.0000,0.0362,0.0351,0.6706
31-DEC-2012,ALPHAGEO,44.30,46.05,-0.0387,0.0249,0.0259,0.4948
31-DEC-2012,ALPINEHOU,19.80,18.00,0.0953,0.0410,0.0461,0.8807
31-DEC-2012,ALPSINDUS,2.00,2.00,0.0000,0.0859,0.0833,1.5914
31-DEC-2012,ALSTOMT&D,186.75,188.20,-0.0077,0.0176,0.0172,0.3286
31-DEC-2012,AMAR,33.15,33.40,-0.0075,0.0280,0.0272,0.5197
31-DEC-2012,AMARAJABAT,237.70,241.70,-0.0167,0.0175,0.0175,0.3343
31-DEC-2012,AMARJOTHI,53.75,54.65,-0.0166,0.0259,0.0254,0.4853
31-DEC-2012,AMBIKCO,202.10,204.95,-0.0140,0.0146,0.0146,0.2789
31-DEC-2012,AMBUJACEM,200.90,201.30,-0.0020,0.0150,0.0146,0.2789
31-DEC-2012,AMDIND,15.45,15.20,0.0163,0.0140,0.0141,0.2694
31-DEC-2012,AMLSTEEL,7.50,7.00,0.0690,0.0379,0.0404,0.7718
31-DEC-2012,AMRUTANJAN,155.00,154.85,0.0010,0.0147,0.0143,0.2732
31-DEC-2012,AMTEKAUTO,88.30,87.85,0.0051,0.0329,0.0319,0.6094
31-DEC-2012,AMTEKINDIA,106.05,107.25,-0.0113,0.0290,0.0283,0.5407
31-DEC-2012,AMTL,19.35,19.20,0.0078,0.0222,0.0216,0.4127
31-DEC-2012,ANANTRAJ,89.90,88.45,0.0163,0.0314,0.0307,0.5865
31-DEC-2012,ANDHRABANK,117.85,117.45,0.0034,0.0178,0.0173,0.3305
31-DEC-2012,ANDHRACEMT,9.00,9.05,-0.0055,0.0135,0.0132,0.2522
31-DEC-2012,ANDHRSUGAR,144.05,143.15,0.0063,0.0119,0.0116,0.2216
31-DEC-2012,ANGIND,11.30,11.70,-0.0348,0.0274,0.0279,0.5330
31-DEC-2012,ANIKINDS,36.45,36.05,0.0110,0.0216,0.0211,0.4031
31-DEC-2012,ANKURDRUGS,12.55,12.70,-0.0119,0.0257,0.0251,0.4795
31-DEC-2012,ANSALAPI,39.15,37.75,0.0364,0.0350,0.0351,0.6706
31-DEC-2012,ANSALHSG,53.75,52.30,0.0273,0.0214,0.0218,0.4165
31-DEC-2012,ANTGRAPHIC,0.50,0.50,0.0000,0.0907,0.0879,1.6793
31-DEC-2012,APARINDS,157.75,156.95,0.0051,0.0213,0.0207,0.3955
31-DEC-2012,APCOTEXIND,269.15,270.65,-0.0056,0.0254,0.0247,0.4719
31-DEC-2012,APLAB,24.15,24.15,0.0000,0.0211,0.0205,0.3917
31-DEC-2012,APLAPOLLO,176.00,174.45,0.0088,0.0197,0.0192,0.3668
31-DEC-2012,APLLTD,72.50,69.15,0.0473,0.0168,0.0200,0.3821
31-DEC-2012,APOLLOHOSP,787.35,790.25,-0.0037,0.0194,0.0188,0.3592
31-DEC-2012,APOLLOTYRE,89.00,86.50,0.0285,0.0130,0.0144,0.2751
31-DEC-2012,APPAPER,276.20,278.25,-0.0074,0.0149,0.0146,0.2789
31-DEC-2012,APTECHT,67.45,67.65,-0.0030,0.0238,0.0231,0.4413
31-DEC-2012,AQUA,14.10,14.00,0.0071,0.0378,0.0367,0.7012
31-DEC-2012,ARCHIDPLY,9.35,8.95,0.0437,0.0311,0.0320,0.6114
31-DEC-2012,ARCHIES,26.70,26.65,0.0019,0.0276,0.0268,0.5120
31-DEC-2012,ARIES,64.80,64.00,0.0124,0.0202,0.0198,0.3783
31-DEC-2012,ARIHANT,52.90,51.40,0.0288,0.0261,0.0263,0.5025
31-DEC-2012,AROGRANITE,35.00,35.40,-0.0114,0.0292,0.0284,0.5426
31-DEC-2012,ARROWTEX,6.80,6.75,0.0074,0.0227,0.0221,0.4222
31-DEC-2012,ARSHIYA,115.95,117.75,-0.0154,0.0173,0.0172,0.3286
31-DEC-2012,ARSSINFRA,48.00,45.90,0.0447,0.0262,0.0277,0.5292
31-DEC-2012,ARVIND,100.05,100.95,-0.0090,0.0272,0.0265,0.5063
31-DEC-2012,ARVINDREM,31.00,31.45,-0.0144,0.0226,0.0222,0.4241
31-DEC-2012,ASAHIINDIA,52.80,52.75,0.0009,0.0171,0.0166,0.3171
31-DEC-2012,ASAHISONG,77.95,78.00,-0.0006,0.0165,0.0160,0.3057
31-DEC-2012,ASAL,48.50,49.30,-0.0164,0.0340,0.0332,0.6343
31-DEC-2012,ASHAPURMIN,51.95,51.20,0.0145,0.0323,0.0315,0.6018
31-DEC-2012,ASHCONIUL,0.70,0.65,0.0741,0.0514,0.0530,1.0126
31-DEC-2012,ASHIANA,219.80,216.65,0.0144,0.0353,0.0344,0.6572
31-DEC-2012,ASHIMASYN,4.50,4.45,0.0112,0.0271,0.0264,0.5044
31-DEC-2012,ASHOKA,206.25,207.40,-0.0056,0.0224,0.0218,0.4165
31-DEC-2012,ASHOKLEY,26.95,26.95,0.0000,0.0182,0.0176,0.3362
31-DEC-2012,ASIANHOTNR,172.60,171.65,0.0055,0.0096,0.0094,0.1796
31-DEC-2012,ASIANPAINT,4432.55,4394.70,0.0086,0.0138,0.0135,0.2579
31-DEC-2012,ASIANTILES,46.05,46.05,0.0000,0.0314,0.0304,0.5808
31-DEC-2012,ASIL,1.45,1.45,0.0000,0.0351,0.0340,0.6496
31-DEC-2012,ASSAMCO,5.30,5.50,-0.0370,0.0521,0.0513,0.9801
31-DEC-2012,ASTEC,29.50,29.20,0.0102,0.0210,0.0205,0.3917
31-DEC-2012,ASTRAL,355.00,358.50,-0.0098,0.0168,0.0165,0.3152
31-DEC-2012,ASTRAMICRO,40.55,40.20,0.0087,0.0327,0.0318,0.6075
31-DEC-2012,ASTRAZEN,1314.05,1341.20,-0.0205,0.0210,0.0210,0.4012
31-DEC-2012,ATFL,510.65,495.05,0.0310,0.0125,0.0143,0.2732
31-DEC-2012,ATLANTA,38.80,38.95,-0.0039,0.0152,0.0148,0.2828
31-DEC-2012,ATLASCYCLE,370.05,374.75,-0.0126,0.0113,0.0114,0.2178
31-DEC-2012,ATNINTER,0.60,0.55,0.0870,0.0681,0.0694,1.3259
31-DEC-2012,ATUL,423.00,422.60,0.0009,0.0211,0.0205,0.3917
31-DEC-2012,AURIONPRO,115.65,116.75,-0.0095,0.0269,0.0262,0.5006
31-DEC-2012,AUROPHARMA,189.40,190.90,-0.0079,0.0207,0.0202,0.3859
31-DEC-2012,AUSOMENT,16.25,17.10,-0.0510,0.0229,0.0255,0.4872
31-DEC-2012,AUSTRAL,1.15,1.10,0.0445,0.0322,0.0331,0.6324
31-DEC-2012,AUTOAXLES,365.40,371.65,-0.0170,0.0142,0.0144,0.2751
31-DEC-2012,AUTOIND,141.55,141.85,-0.0021,0.0256,0.0248,0.4738
31-DEC-2012,AUTOLITIND,17.65,18.30,-0.0362,0.0308,0.0311,0.5942
31-DEC-2012,AVANTI,162.20,164.05,-0.0113,0.0271,0.0264,0.5044
31-DEC-2012,AVTNPL,35.05,35.00,0.0014,0.0132,0.0128,0.2445
31-DEC-2012,AXIS-IT&T,66.25,65.40,0.0129,0.0192,0.0189,0.3611
31-DEC-2012,AXISBANK,1356.55,1359.55,-0.0022,0.0121,0.0117,0.2235
31-DEC-2012,AXISGOLD,2979.75,2977.80,0.0007,0.0069,0.0067,0.1280
31-DEC-2012,BAFNAPHARM,47.05,46.15,0.0193,0.0183,0.0184,0.3515
31-DEC-2012,BAGFILMS,4.95,4.90,0.0102,0.0508,0.0493,0.9419
31-DEC-2012,BAJAJ-AUTO,2131.15,2137.50,-0.0030,0.0141,0.0137,0.2617
31-DEC-2012,BAJAJCORP,234.20,231.85,0.0101,0.0243,0.0237,0.4528
31-DEC-2012,BAJAJELEC,209.60,207.85,0.0084,0.0142,0.0139,0.2656
31-DEC-2012,BAJAJFINSV,903.55,906.50,-0.0033,0.0158,0.0153,0.2923
31-DEC-2012,BAJAJHIND,25.15,25.10,0.0020,0.0142,0.0138,0.2636
31-DEC-2012,BAJAJHLDNG,979.00,1000.55,-0.0218,0.0179,0.0182,0.3477
31-DEC-2012,BAJFINANCE,1352.25,1352.75,-0.0004,0.0150,0.0145,0.2770
31-DEC-2012,BALAJITELE,52.55,50.45,0.0408,0.0234,0.0248,0.4738
31-DEC-2012,BALAMINES,54.05,54.00,0.0009,0.0213,0.0207,0.3955
31-DEC-2012,BALKRISIND,300.00,289.35,0.0361,0.0167,0.0185,0.3534
31-DEC-2012,BALLARPUR,23.10,22.15,0.0420,0.0181,0.0203,0.3878
31-DEC-2012,BALMLAWRIE,668.85,648.35,0.0311,0.0098,0.0122,0.2331
31-DEC-2012,BALPHARMA,24.65,24.95,-0.0121,0.0298,0.0290,0.5540
31-DEC-2012,BALRAMCHIN,49.35,49.10,0.0051,0.0299,0.0290,0.5540
31-DEC-2012,BANARBEADS,29.05,29.05,0.0000,0.0227,0.0220,0.4203
31-DEC-2012,BANARISUG,939.00,928.10,0.0117,0.0132,0.0131,0.2503
31-DEC-2012,BANCOINDIA,58.95,57.80,0.0197,0.0135,0.0139,0.2656
31-DEC-2012,BANG,25.25,25.45,-0.0079,0.0458,0.0444,0.8483
31-DEC-2012,BANKBARODA,866.45,857.65,0.0102,0.0145,0.0143,0.2732
31-DEC-2012,BANKBEES,1260.08,1252.78,0.0058,0.0090,0.0088,0.1681
