Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
31-MAY-2018,20MICRONS,43.00,41.65,0.0319,0.0328,0.0327,0.6247
31-MAY-2018,21STCENMGM,38.50,38.30,0.0052,0.0466,0.0452,0.8635
31-MAY-2018,3IINFOTECH,4.75,4.80,-0.0105,0.0353,0.0343,0.6553
31-MAY-2018,3MINDIA,19543.60,20011.75,-0.0237,0.0120,0.0130,0.2484
31-MAY-2018,3PLAND,13.70,13.45,0.0184,0.0345,0.0338,0.6457
31-MAY-2018,5PAISA,408.70,429.95,-0.0507,0.0356,0.0367,0.7012
31-MAY-2018,63MOONS,77.85,78.40,-0.0070,0.0294,0.0286,0.5464
31-MAY-2018,8KMILES,602.20,619.35,-0.0281,0.0505,0.0494,0.9438
31-MAY-2018,A2ZINFRA,23.45,24.25,-0.0335,0.0454,0.0448,0.8559
31-MAY-2018,AARTIDRUGS,519.65,519.50,0.0003,0.0171,0.0166,0.3171
31-MAY-2018,AARTIIND,1244.50,1240.20,0.0035,0.0173,0.0168,0.3210
31-MAY-2018,AARVEEDEN,36.65,37.60,-0.0256,0.0271,0.0270,0.5158
31-MAY-2018,ABAN,141.30,145.80,-0.0314,0.0257,0.0261,0.4986
31-MAY-2018,ABB,1231.85,1239.45,-0.0062,0.0149,0.0145,0.2770
31-MAY-2018,ABBOTINDIA,6674.35,6736.85,-0.0093,0.0152,0.0149,0.2847
31-MAY-2018,ABCAPITAL,146.70,147.50,-0.0054,0.0152,0.0148,0.2828
31-MAY-2018,ABFRL,148.30,146.80,0.0102,0.0174,0.0171,0.3267
31-MAY-2018,ABGSHIP,7.05,6.75,0.0435,0.0344,0.0350,0.6687
31-MAY-2018,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
31-MAY-2018,ABMINTLTD,21.60,21.60,0.0000,0.0339,0.0329,0.6286
31-MAY-2018,ACC,1354.60,1309.40,0.0339,0.0122,0.0145,0.2770
31-MAY-2018,ACCELYA,1166.20,1168.80,-0.0022,0.0164,0.0159,0.3038
31-MAY-2018,ACE,162.05,166.35,-0.0262,0.0248,0.0249,0.4757
31-MAY-2018,ADANIENT,121.00,123.40,-0.0196,0.0308,0.0302,0.5770
31-MAY-2018,ADANIPORTS,392.15,374.40,0.0463,0.0139,0.0176,0.3362
31-MAY-2018,ADANIPOWER,20.15,20.00,0.0075,0.0321,0.0312,0.5961
31-MAY-2018,ADANITRANS,136.05,136.30,-0.0018,0.0363,0.0352,0.6725
31-MAY-2018,ADFFOODS,263.70,269.55,-0.0219,0.0231,0.0230,0.4394
