Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-DEC-2014,20MICRONS,30.25,30.15,0.0033,0.0083,0.0081,0.1548
12-DEC-2014,3IINFOTECH,7.70,7.95,-0.0320,0.0354,0.0352,0.6725
12-DEC-2014,3MINDIA,6257.05,6341.85,-0.0135,0.0169,0.0167,0.3191
12-DEC-2014,8KMILES,588.30,612.65,-0.0406,0.0485,0.0481,0.9189
12-DEC-2014,A2ZMES,17.65,17.95,-0.0169,0.0327,0.0320,0.6114
12-DEC-2014,AARTIDRUGS,786.00,792.35,-0.0080,0.0186,0.0181,0.3458
12-DEC-2014,AARTIIND,287.55,292.90,-0.0184,0.0210,0.0209,0.3993
12-DEC-2014,AARVEEDEN,44.65,45.05,-0.0089,0.0402,0.0390,0.7451
12-DEC-2014,ABAN,446.90,468.50,-0.0472,0.0288,0.0302,0.5770
12-DEC-2014,ABB,1204.25,1221.40,-0.0141,0.0322,0.0314,0.5999
12-DEC-2014,ABBOTINDIA,3490.55,3521.55,-0.0088,0.0196,0.0191,0.3649
12-DEC-2014,ABCIL,226.60,232.05,-0.0238,0.0290,0.0287,0.5483
12-DEC-2014,ABGSHIP,209.90,213.45,-0.0168,0.0209,0.0207,0.3955
12-DEC-2014,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
12-DEC-2014,ABIRLANUVO,1662.40,1698.05,-0.0212,0.0165,0.0168,0.3210
12-DEC-2014,ACC,1429.95,1428.35,0.0011,0.0133,0.0129,0.2465
12-DEC-2014,ACCELYA,1034.25,1055.70,-0.0205,0.0311,0.0306,0.5846
12-DEC-2014,ACE,37.30,37.75,-0.0120,0.0393,0.0382,0.7298
12-DEC-2014,ACROPETAL,3.85,3.75,0.0263,0.0404,0.0397,0.7585
12-DEC-2014,ADANIENT,444.25,441.65,0.0059,0.0164,0.0160,0.3057
12-DEC-2014,ADANIPORTS,277.45,278.10,-0.0023,0.0192,0.0186,0.3554
12-DEC-2014,ADANIPOWER,43.65,44.45,-0.0182,0.0222,0.0220,0.4203
12-DEC-2014,ADFFOODS,66.65,67.90,-0.0186,0.0372,0.0364,0.6954
12-DEC-2014,ADHUNIK,23.35,23.40,-0.0021,0.0325,0.0315,0.6018
12-DEC-2014,ADORWELD,205.15,209.80,-0.0224,0.0159,0.0164,0.3133
12-DEC-2014,ADSL,22.10,21.25,0.0392,0.0401,0.0400,0.7642
12-DEC-2014,ADVANIHOTR,69.00,69.00,0.0000,0.0161,0.0156,0.2980
12-DEC-2014,ADVANTA,360.15,353.00,0.0201,0.0214,0.0213,0.4069
12-DEC-2014,AEGISCHEM,435.30,439.70,-0.0101,0.0351,0.0341,0.6515
12-DEC-2014,AFL,104.65,109.45,-0.0448,0.0407,0.0410,0.7833
12-DEC-2014,AFTEK,6.30,6.00,0.0488,0.0371,0.0379,0.7241
12-DEC-2014,AGARIND,104.05,102.55,0.0145,0.0309,0.0302,0.5770
12-DEC-2014,AGCNET,82.95,84.00,-0.0126,0.0400,0.0389,0.7432
12-DEC-2014,AGRITECH,7.00,7.05,-0.0071,0.0357,0.0347,0.6629
12-DEC-2014,AGRODUTCH,4.90,5.15,-0.0498,0.0774,0.0760,1.4520
12-DEC-2014,AHLEAST,172.90,181.00,-0.0458,0.0235,0.0254,0.4853
12-DEC-2014,AHLUCONT,216.45,218.35,-0.0087,0.0441,0.0428,0.8177
12-DEC-2014,AHLWEST,121.05,124.90,-0.0313,0.0374,0.0371,0.7088
12-DEC-2014,AHMEDFORGE,378.80,381.60,-0.0074,0.0354,0.0344,0.6572
12-DEC-2014,AIAENG,1089.25,1071.65,0.0163,0.0275,0.0270,0.5158
