Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
17-SEP-2013,20MICRONS,30.75,30.65,0.0033,0.0112,0.0109,0.2082
17-SEP-2013,3IINFOTECH,4.45,4.50,-0.0112,0.0404,0.0393,0.7508
17-SEP-2013,3MINDIA,3055.90,2974.50,0.0270,0.0175,0.0182,0.3477
17-SEP-2013,A2ZMES,9.95,10.10,-0.0150,0.0304,0.0297,0.5674
17-SEP-2013,AARTIDRUGS,193.20,193.95,-0.0039,0.0277,0.0269,0.5139
17-SEP-2013,AARTIIND,69.50,70.15,-0.0093,0.0217,0.0212,0.4050
17-SEP-2013,AARVEEDEN,29.60,29.80,-0.0067,0.0344,0.0334,0.6381
17-SEP-2013,ABAN,221.05,222.45,-0.0063,0.0281,0.0273,0.5216
17-SEP-2013,ABB,555.20,547.10,0.0147,0.0419,0.0408,0.7795
17-SEP-2013,ABBOTINDIA,1366.05,1380.50,-0.0105,0.0104,0.0104,0.1987
17-SEP-2013,ABCIL,83.10,83.50,-0.0048,0.0358,0.0347,0.6629
17-SEP-2013,ABGSHIP,265.90,267.75,-0.0069,0.0207,0.0201,0.3840
17-SEP-2013,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
17-SEP-2013,ABIRLANUVO,1178.40,1186.50,-0.0069,0.0345,0.0335,0.6400
17-SEP-2013,ACC,1059.80,1044.40,0.0146,0.0256,0.0251,0.4795
17-SEP-2013,ACCELYA,590.35,596.20,-0.0099,0.0256,0.0249,0.4757
17-SEP-2013,ACE,8.75,9.00,-0.0282,0.0351,0.0347,0.6629
17-SEP-2013,ACROPETAL,5.35,5.60,-0.0457,0.0485,0.0483,0.9228
17-SEP-2013,ADANIENT,135.25,135.20,0.0004,0.0331,0.0321,0.6133
17-SEP-2013,ADANIPORTS,132.30,136.25,-0.0294,0.0341,0.0338,0.6457
17-SEP-2013,ADANIPOWER,34.80,34.70,0.0029,0.0352,0.0341,0.6515
17-SEP-2013,ADFFOODS,45.70,45.70,0.0000,0.0356,0.0345,0.6591
17-SEP-2013,ADHUNIK,29.35,25.80,0.1289,0.0337,0.0454,0.8674
17-SEP-2013,ADORWELD,93.35,94.25,-0.0096,0.0194,0.0190,0.3630
17-SEP-2013,ADSL,20.05,19.25,0.0407,0.0443,0.0441,0.8425
17-SEP-2013,ADVANIHOTR,28.40,28.40,0.0000,0.0082,0.0080,0.1528
17-SEP-2013,ADVANTA,120.45,123.30,-0.0234,0.0356,0.0350,0.6687
17-SEP-2013,AEGISCHEM,123.75,124.30,-0.0044,0.0302,0.0293,0.5598
