Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
08-APR-2016,20MICRONS,32.40,32.75,-0.0107,0.0307,0.0299,0.5712
08-APR-2016,3IINFOTECH,4.35,4.30,0.0116,0.0302,0.0294,0.5617
08-APR-2016,3MINDIA,11037.00,10497.15,0.0501,0.0155,0.0194,0.3706
08-APR-2016,8KMILES,1934.75,1946.35,-0.0060,0.0361,0.0350,0.6687
08-APR-2016,A2ZINFRA,27.10,25.85,0.0472,0.0550,0.0546,1.0431
08-APR-2016,AARTIDRUGS,453.15,453.25,-0.0002,0.0153,0.0148,0.2828
08-APR-2016,AARTIIND,521.90,522.90,-0.0019,0.0263,0.0255,0.4872
08-APR-2016,AARVEEDEN,56.30,53.85,0.0445,0.0318,0.0327,0.6247
08-APR-2016,ABAN,177.35,176.60,0.0042,0.0261,0.0253,0.4834
08-APR-2016,ABB,1344.10,1308.20,0.0271,0.0234,0.0236,0.4509
08-APR-2016,ABBOTINDIA,4635.50,4591.35,0.0096,0.0141,0.0139,0.2656
08-APR-2016,ABFRL,150.80,145.00,0.0392,0.0395,0.0395,0.7546
08-APR-2016,ABGSHIP,45.35,45.90,-0.0121,0.0701,0.0680,1.2991
08-APR-2016,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
08-APR-2016,ABIRLANUVO,837.55,834.45,0.0037,0.0214,0.0208,0.3974
08-APR-2016,ACC,1441.85,1417.55,0.0170,0.0171,0.0171,0.3267
08-APR-2016,ACCELYA,924.30,908.20,0.0176,0.0162,0.0163,0.3114
08-APR-2016,ACE,37.85,37.45,0.0106,0.0266,0.0259,0.4948
08-APR-2016,ACROPETAL,2.65,2.70,-0.0187,0.0300,0.0294,0.5617
08-APR-2016,ADANIENT,78.25,75.80,0.0318,0.0337,0.0336,0.6419
08-APR-2016,ADANIPORTS,219.25,216.80,0.0112,0.0282,0.0275,0.5254
08-APR-2016,ADANIPOWER,33.55,33.20,0.0105,0.0338,0.0329,0.6286
08-APR-2016,ADANITRANS,33.40,33.30,0.0030,0.0336,0.0326,0.6228
08-APR-2016,ADFFOODS,83.40,77.90,0.0682,0.0289,0.0326,0.6228
08-APR-2016,ADHUNIK,11.25,10.85,0.0362,0.0303,0.0307,0.5865
08-APR-2016,ADI,291.30,289.65,0.0057,0.0388,0.0376,0.7183
08-APR-2016,ADLABS,87.90,89.80,-0.0214,0.0311,0.0306,0.5846
08-APR-2016,ADORWELD,278.05,279.20,-0.0041,0.0260,0.0252,0.4814
08-APR-2016,ADSL,44.75,42.85,0.0434,0.0378,0.0382,0.7298
08-APR-2016,ADVANIHOTR,48.45,48.45,0.0000,0.0236,0.0229,0.4375
08-APR-2016,ADVANTA,466.65,466.70,-0.0001,0.0196,0.0190,0.3630
08-APR-2016,AEGISCHEM,107.15,103.00,0.0395,0.0313,0.0319,0.6094
08-APR-2016,AFL,49.15,49.60,-0.0091,0.0383,0.0372,0.7107
08-APR-2016,AGARIND,134.35,132.25,0.0158,0.0246,0.0242,0.4623
08-APR-2016,AGCNET,68.25,67.90,0.0051,0.0394,0.0382,0.7298
08-APR-2016,AGRITECH,7.95,7.25,0.0922,0.0323,0.0386,0.7375
08-APR-2016,AGRODUTCH,2.80,2.95,-0.0522,0.0446,0.0451,0.8616
