Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
06-JAN-2012,20MICRONS,62.00,62.25,-0.0040,0.0217,0.0211,0.4031
06-JAN-2012,3IINFOTECH,13.05,12.55,0.0391,0.0436,0.0433,0.8272
06-JAN-2012,3MINDIA,3634.25,3606.35,0.0077,0.0182,0.0177,0.3382
06-JAN-2012,A2ZMES,87.70,87.60,0.0011,0.0298,0.0289,0.5521
06-JAN-2012,AANJANEYA,491.90,485.50,0.0131,0.0336,0.0327,0.6247
06-JAN-2012,AARTIDRUGS,79.30,76.90,0.0307,0.0200,0.0208,0.3974
06-JAN-2012,AARTIIND,47.90,47.60,0.0063,0.0125,0.0122,0.2331
06-JAN-2012,AARVEEDEN,29.10,29.10,0.0000,0.0323,0.0313,0.5980
06-JAN-2012,ABAN,352.80,351.05,0.0050,0.0234,0.0227,0.4337
06-JAN-2012,ABB,582.95,594.20,-0.0191,0.0198,0.0198,0.3783
06-JAN-2012,ABBOTINDIA,1445.00,1445.35,-0.0002,0.0123,0.0119,0.2273
06-JAN-2012,ABCIL,77.15,76.10,0.0137,0.0220,0.0216,0.4127
06-JAN-2012,ABGSHIP,392.70,393.05,-0.0009,0.0104,0.0101,0.1930
06-JAN-2012,ABHISHEK,7.35,7.40,-0.0068,0.0459,0.0445,0.8502
06-JAN-2012,ABIRLANUVO,754.85,760.85,-0.0079,0.0202,0.0197,0.3764
06-JAN-2012,ACC,1103.10,1112.65,-0.0086,0.0185,0.0181,0.3458
06-JAN-2012,ACE,28.45,28.75,-0.0105,0.0376,0.0365,0.6973
06-JAN-2012,ACROPETAL,12.20,11.85,0.0291,0.0295,0.0295,0.5636
06-JAN-2012,ADANIENT,268.55,267.10,0.0054,0.0324,0.0314,0.5999
06-JAN-2012,ADANIPOWER,64.45,64.45,0.0000,0.0279,0.0271,0.5177
06-JAN-2012,ADFFOODS,54.15,55.05,-0.0165,0.0336,0.0328,0.6266
06-JAN-2012,ADHUNIK,37.65,37.50,0.0040,0.0290,0.0281,0.5368
