Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
05-FEB-2015,20MICRONS,38.50,39.30,-0.0206,0.0431,0.0421,0.8043
05-FEB-2015,3IINFOTECH,8.70,8.80,-0.0114,0.0308,0.0300,0.5731
05-FEB-2015,3MINDIA,6785.10,6936.10,-0.0220,0.0160,0.0164,0.3133
05-FEB-2015,8KMILES,680.95,696.80,-0.0230,0.0448,0.0438,0.8368
05-FEB-2015,A2ZINFRA,15.75,15.80,-0.0032,0.0330,0.0320,0.6114
05-FEB-2015,AARTIDRUGS,1228.50,1262.95,-0.0277,0.0409,0.0402,0.7680
05-FEB-2015,AARTIIND,293.80,300.65,-0.0230,0.0203,0.0205,0.3917
05-FEB-2015,AARVEEDEN,49.25,50.10,-0.0171,0.0417,0.0406,0.7757
05-FEB-2015,ABAN,479.25,491.65,-0.0255,0.0342,0.0337,0.6438
05-FEB-2015,ABB,1265.45,1267.85,-0.0019,0.0175,0.0170,0.3248
05-FEB-2015,ABBOTINDIA,3965.40,3984.75,-0.0049,0.0130,0.0127,0.2426
05-FEB-2015,ABCIL,229.85,230.25,-0.0017,0.0297,0.0288,0.5502
05-FEB-2015,ABGSHIP,199.65,202.25,-0.0129,0.0115,0.0116,0.2216
05-FEB-2015,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
05-FEB-2015,ABIRLANUVO,1750.60,1767.55,-0.0096,0.0143,0.0141,0.2694
05-FEB-2015,ACC,1504.55,1495.85,0.0058,0.0145,0.0141,0.2694
05-FEB-2015,ACCELYA,941.85,946.75,-0.0052,0.0206,0.0200,0.3821
05-FEB-2015,ACE,39.65,42.10,-0.0600,0.0241,0.0276,0.5273
05-FEB-2015,ACROPETAL,3.80,4.00,-0.0513,0.0354,0.0365,0.6973
05-FEB-2015,ADANIENT,622.85,648.30,-0.0400,0.0310,0.0316,0.6037
05-FEB-2015,ADANIPORTS,312.20,321.25,-0.0286,0.0211,0.0216,0.4127
05-FEB-2015,ADANIPOWER,47.45,50.15,-0.0553,0.0254,0.0281,0.5368
05-FEB-2015,ADFFOODS,67.10,69.70,-0.0380,0.0234,0.0245,0.4681
05-FEB-2015,ADHUNIK,20.70,21.15,-0.0215,0.0220,0.0220,0.4203
05-FEB-2015,ADORWELD,200.35,209.00,-0.0423,0.0257,0.0270,0.5158
05-FEB-2015,ADSL,29.55,30.25,-0.0234,0.0587,0.0572,1.0928
05-FEB-2015,ADVANIHOTR,56.30,53.85,0.0445,0.0591,0.0583,1.1138
05-FEB-2015,ADVANTA,341.30,349.65,-0.0242,0.0199,0.0202,0.3859
05-FEB-2015,AEGISCHEM,441.95,445.00,-0.0069,0.0236,0.0229,0.4375
05-FEB-2015,AFL,89.45,89.25,0.0022,0.0280,0.0272,0.5197
05-FEB-2015,AFTEK,6.05,6.20,-0.0245,0.0346,0.0341,0.6515
05-FEB-2015,AGARIND,128.25,127.35,0.0070,0.0225,0.0219,0.4184
05-FEB-2015,AGCNET,91.00,96.65,-0.0602,0.0472,0.0481,0.9189
