Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
19-NOV-2013,20MICRONS,31.55,31.35,0.0064,0.0294,0.0285,0.5445
19-NOV-2013,3IINFOTECH,5.65,5.65,0.0000,0.0365,0.0354,0.6763
19-NOV-2013,3MINDIA,3185.00,3109.85,0.0239,0.0131,0.0140,0.2675
19-NOV-2013,A2ZMES,8.80,9.20,-0.0445,0.0323,0.0332,0.6343
19-NOV-2013,AARTIDRUGS,204.35,205.90,-0.0076,0.0202,0.0197,0.3764
19-NOV-2013,AARTIIND,85.45,87.95,-0.0288,0.0264,0.0266,0.5082
19-NOV-2013,AARVEEDEN,42.70,35.60,0.1819,0.0220,0.0494,0.9438
19-NOV-2013,ABAN,295.30,252.40,0.1570,0.0260,0.0460,0.8788
19-NOV-2013,ABB,604.65,589.05,0.0261,0.0220,0.0223,0.4260
19-NOV-2013,ABBOTINDIA,1484.65,1504.55,-0.0133,0.0177,0.0175,0.3343
19-NOV-2013,ABCIL,88.95,87.75,0.0136,0.0262,0.0256,0.4891
19-NOV-2013,ABGSHIP,274.30,269.25,0.0186,0.0319,0.0313,0.5980
19-NOV-2013,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
19-NOV-2013,ABIRLANUVO,1208.05,1223.75,-0.0129,0.0185,0.0182,0.3477
19-NOV-2013,ACC,1056.50,1065.30,-0.0083,0.0185,0.0181,0.3458
19-NOV-2013,ACCELYA,572.90,569.85,0.0053,0.0302,0.0293,0.5598
19-NOV-2013,ACE,12.90,13.15,-0.0192,0.0411,0.0401,0.7661
19-NOV-2013,ACROPETAL,4.90,4.90,0.0000,0.0276,0.0268,0.5120
19-NOV-2013,ADANIENT,242.30,250.15,-0.0319,0.0389,0.0385,0.7355
19-NOV-2013,ADANIPORTS,154.60,154.80,-0.0013,0.0242,0.0235,0.4490
19-NOV-2013,ADANIPOWER,34.90,35.00,-0.0029,0.0257,0.0249,0.4757
19-NOV-2013,ADFFOODS,47.55,49.60,-0.0422,0.0303,0.0311,0.5942
19-NOV-2013,ADHUNIK,26.85,25.60,0.0477,0.0199,0.0226,0.4318
19-NOV-2013,ADORWELD,130.55,131.35,-0.0061,0.0292,0.0283,0.5407
19-NOV-2013,ADSL,19.40,20.25,-0.0429,0.0262,0.0275,0.5254
19-NOV-2013,ADVANIHOTR,28.30,28.30,0.0000,0.0119,0.0115,0.2197
19-NOV-2013,ADVANTA,129.25,130.40,-0.0089,0.0361,0.0351,0.6706
19-NOV-2013,AEGISCHEM,147.85,146.40,0.0099,0.0290,0.0282,0.5388
19-NOV-2013,AFL,33.65,31.80,0.0565,0.0563,0.0563,1.0756
19-NOV-2013,AFTEK,3.35,3.45,-0.0294,0.0341,0.0338,0.6457
19-NOV-2013,AGCNET,70.45,69.00,0.0208,0.0368,0.0360,0.6878
19-NOV-2013,AGRODUTCH,1.80,1.85,-0.0274,0.0204,0.0209,0.3993
19-NOV-2013,AHLEAST,130.10,130.00,0.0008,0.0247,0.0239,0.4566
19-NOV-2013,AHLUCONT,24.70,24.50,0.0081,0.0333,0.0323,0.6171
19-NOV-2013,AHLWEST,100.30,96.00,0.0438,0.0377,0.0381,0.7279
19-NOV-2013,AHMEDFORGE,96.05,94.65,0.0147,0.0211,0.0208,0.3974
19-NOV-2013,AIAENG,419.60,416.20,0.0081,0.0282,0.0274,0.5235
19-NOV-2013,AICHAMP,17.10,17.10,0.0000,0.0105,0.0102,0.1949
19-NOV-2013,AIL,347.30,345.45,0.0053,0.0151,0.0147,0.2808
19-NOV-2013,AJANTPHARM,979.00,983.55,-0.0046,0.0322,0.0312,0.5961
19-NOV-2013,AJMERA,54.50,53.65,0.0157,0.0286,0.0280,0.5349
19-NOV-2013,AKSHOPTFBR,14.20,14.40,-0.0140,0.0131,0.0132,0.2522
19-NOV-2013,AKZOINDIA,844.80,841.95,0.0034,0.0141,0.0137,0.2617
19-NOV-2013,ALBK,92.15,92.15,0.0000,0.0331,0.0321,0.6133
19-NOV-2013,ALCHEM,48.95,48.65,0.0061,0.0283,0.0275,0.5254
19-NOV-2013,ALEMBICLTD,15.65,15.95,-0.0190,0.0309,0.0303,0.5789
19-NOV-2013,ALICON,60.00,64.00,-0.0645,0.0288,0.0321,0.6133
19-NOV-2013,ALKALI,17.35,17.10,0.0145,0.0300,0.0293,0.5598
19-NOV-2013,ALKYLAMINE,202.90,194.25,0.0436,0.0269,0.0282,0.5388
19-NOV-2013,ALLCARGO,104.00,104.50,-0.0048,0.0262,0.0254,0.4853
19-NOV-2013,ALLSEC,28.25,29.30,-0.0365,0.0272,0.0278,0.5311
19-NOV-2013,ALMONDZ,8.15,8.55,-0.0479,0.0207,0.0232,0.4432
19-NOV-2013,ALOKTEXT,8.00,7.85,0.0189,0.0158,0.0160,0.3057
19-NOV-2013,ALPA,6.60,6.60,0.0000,0.0239,0.0232,0.4432
19-NOV-2013,ALPHAGEO,44.70,47.05,-0.0512,0.0404,0.0411,0.7852
19-NOV-2013,ALPINEHOU,17.70,17.50,0.0114,0.0114,0.0114,0.2178
19-NOV-2013,ALPSINDUS,1.65,1.60,0.0308,0.0211,0.0218,0.4165
19-NOV-2013,ALSTOMT&D,161.55,161.60,-0.0003,0.0263,0.0255,0.4872
19-NOV-2013,AMAR,7.35,7.65,-0.0400,0.0262,0.0272,0.5197
19-NOV-2013,AMARAJABAT,319.05,313.05,0.0190,0.0172,0.0173,0.3305
19-NOV-2013,AMARJOTHI,67.95,64.75,0.0482,0.0358,0.0367,0.7012
19-NOV-2013,AMBIKCO,252.00,248.00,0.0160,0.0289,0.0283,0.5407
19-NOV-2013,AMBUJACEM,178.80,179.25,-0.0025,0.0169,0.0164,0.3133
19-NOV-2013,AMDIND,12.10,12.15,-0.0041,0.0317,0.0308,0.5884
19-NOV-2013,AMLSTEEL,4.85,4.85,0.0000,0.0026,0.0025,0.0478
19-NOV-2013,AMRUTANJAN,118.35,118.90,-0.0046,0.0232,0.0225,0.4299
19-NOV-2013,AMTEKAUTO,68.65,68.55,0.0015,0.0226,0.0219,0.4184
19-NOV-2013,AMTEKINDIA,65.05,66.05,-0.0153,0.0240,0.0236,0.4509
19-NOV-2013,AMTL,19.30,20.30,-0.0505,0.0214,0.0242,0.4623
19-NOV-2013,ANANTRAJ,54.10,51.15,0.0561,0.0363,0.0378,0.7222
19-NOV-2013,ANDHRABANK,62.40,62.45,-0.0008,0.0328,0.0318,0.6075
19-NOV-2013,ANDHRACEMT,5.40,5.05,0.0670,0.0649,0.0650,1.2418
19-NOV-2013,ANDHRSUGAR,101.70,102.65,-0.0093,0.0129,0.0127,0.2426
19-NOV-2013,ANGIND,6.20,6.50,-0.0473,0.0179,0.0209,0.3993
19-NOV-2013,ANIKINDS,21.40,21.40,0.0000,0.0251,0.0243,0.4643
19-NOV-2013,ANKITMETAL,11.40,11.70,-0.0260,0.0346,0.0341,0.6515
19-NOV-2013,ANSALAPI,22.70,21.55,0.0520,0.0503,0.0504,0.9629
19-NOV-2013,ANSALHSG,18.00,18.30,-0.0165,0.0348,0.0340,0.6496
19-NOV-2013,ANTGRAPHIC,0.20,0.20,0.0000,0.1534,0.1487,2.8409
19-NOV-2013,APARINDS,120.05,120.85,-0.0066,0.0261,0.0254,0.4853
19-NOV-2013,APCOTEXIND,120.05,120.45,-0.0033,0.0244,0.0237,0.4528
19-NOV-2013,APLAB,22.00,22.00,0.0000,0.0215,0.0208,0.3974
19-NOV-2013,APLAPOLLO,141.70,140.00,0.0121,0.0288,0.0281,0.5368
19-NOV-2013,APLLTD,211.65,213.25,-0.0075,0.0323,0.0314,0.5999
19-NOV-2013,APOLLOHOSP,867.35,877.95,-0.0121,0.0157,0.0155,0.2961
19-NOV-2013,APOLLOTYRE,78.95,74.00,0.0647,0.0279,0.0314,0.5999
19-NOV-2013,APPAPER,264.65,260.35,0.0164,0.0217,0.0214,0.4088
19-NOV-2013,APTECHT,72.20,72.15,0.0007,0.0153,0.0148,0.2828
19-NOV-2013,AQUA,2.25,2.25,0.0000,0.0520,0.0504,0.9629
19-NOV-2013,ARCHIDPLY,6.55,6.30,0.0389,0.0308,0.0313,0.5980
19-NOV-2013,ARCHIES,18.45,17.55,0.0500,0.0400,0.0407,0.7776
19-NOV-2013,ARIES,38.20,38.20,0.0000,0.0225,0.0218,0.4165
19-NOV-2013,ARIHANT,34.20,34.20,0.0000,0.0053,0.0051,0.0974
19-NOV-2013,AROGRANITE,23.70,24.00,-0.0126,0.0759,0.0737,1.4080
19-NOV-2013,ARROWTEX,5.20,5.45,-0.0470,0.0325,0.0335,0.6400
19-NOV-2013,ARSHIYA,15.75,16.00,-0.0157,0.0381,0.0371,0.7088
19-NOV-2013,ARSSINFRA,20.40,20.45,-0.0024,0.0304,0.0295,0.5636
19-NOV-2013,ARVIND,127.25,125.85,0.0111,0.0318,0.0310,0.5923
19-NOV-2013,ARVINDREM,55.60,55.55,0.0009,0.0237,0.0230,0.4394
19-NOV-2013,ASAHIINDIA,41.15,41.45,-0.0073,0.0255,0.0248,0.4738
19-NOV-2013,ASAHISONG,72.00,69.70,0.0325,0.0231,0.0238,0.4547
19-NOV-2013,ASAL,28.95,28.90,0.0017,0.0375,0.0364,0.6954
19-NOV-2013,ASHAPURMIN,35.80,35.95,-0.0042,0.0231,0.0224,0.4280
19-NOV-2013,ASHIANA,57.45,57.75,-0.0052,0.0291,0.0282,0.5388
19-NOV-2013,ASHIMASYN,3.15,3.00,0.0488,0.0214,0.0239,0.4566
19-NOV-2013,ASHOKA,49.95,50.55,-0.0119,0.0400,0.0389,0.7432
19-NOV-2013,ASHOKLEY,15.90,15.35,0.0352,0.0286,0.0290,0.5540
19-NOV-2013,ASIANELEC,3.30,3.30,0.0000,0.0489,0.0474,0.9056
19-NOV-2013,ASIANHOTNR,95.15,99.10,-0.0407,0.0333,0.0338,0.6457
