Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-NOV-2017,20MICRONS,46.65,45.85,0.0173,0.0394,0.0384,0.7336
09-NOV-2017,3IINFOTECH,4.00,4.00,0.0000,0.0255,0.0247,0.4719
09-NOV-2017,3MINDIA,15558.85,15628.45,-0.0045,0.0216,0.0210,0.4012
09-NOV-2017,63MOONS,134.95,135.45,-0.0037,0.0532,0.0516,0.9858
09-NOV-2017,8KMILES,777.60,772.10,0.0071,0.0656,0.0636,1.2151
09-NOV-2017,A2ZINFRA,37.55,38.05,-0.0132,0.0401,0.0390,0.7451
09-NOV-2017,AARTIDRUGS,534.95,535.55,-0.0011,0.0118,0.0114,0.2178
09-NOV-2017,AARTIIND,894.65,891.90,0.0031,0.0153,0.0149,0.2847
09-NOV-2017,AARVEEDEN,43.20,42.55,0.0152,0.0272,0.0266,0.5082
09-NOV-2017,ABAN,206.00,201.55,0.0218,0.0325,0.0320,0.6114
09-NOV-2017,ABB,1348.40,1324.50,0.0179,0.0111,0.0116,0.2216
09-NOV-2017,ABBOTINDIA,4478.30,4495.80,-0.0039,0.0148,0.0144,0.2751
09-NOV-2017,ABCAPITAL,199.50,196.10,0.0172,0.0276,0.0271,0.5177
09-NOV-2017,ABFRL,148.65,150.35,-0.0114,0.0209,0.0205,0.3917
09-NOV-2017,ABGSHIP,13.40,13.90,-0.0366,0.0266,0.0273,0.5216
09-NOV-2017,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
09-NOV-2017,ABMINTLTD,41.95,42.00,-0.0012,0.0324,0.0314,0.5999
09-NOV-2017,ACC,1760.60,1787.80,-0.0153,0.0123,0.0125,0.2388
09-NOV-2017,ACCELYA,1326.05,1344.25,-0.0136,0.0130,0.0130,0.2484
09-NOV-2017,ACE,89.70,86.45,0.0369,0.0356,0.0357,0.6820
09-NOV-2017,ADANIENT,154.40,151.50,0.0190,0.0281,0.0276,0.5273
09-NOV-2017,ADANIPORTS,433.40,429.70,0.0086,0.0142,0.0139,0.2656
09-NOV-2017,ADANIPOWER,34.15,33.85,0.0088,0.0289,0.0281,0.5368
09-NOV-2017,ADANITRANS,196.00,197.55,-0.0079,0.0309,0.0300,0.5731
09-NOV-2017,ADFFOODS,228.00,226.80,0.0053,0.0198,0.0192,0.3668
09-NOV-2017,ADHUNIK,4.40,4.35,0.0114,0.0295,0.0287,0.5483
09-NOV-2017,ADHUNIKIND,53.60,51.45,0.0409,0.0476,0.0472,0.9018
09-NOV-2017,ADLABS,76.85,78.25,-0.0181,0.0390,0.0381,0.7279
09-NOV-2017,ADORWELD,552.85,547.65,0.0095,0.0543,0.0527,1.0068
09-NOV-2017,ADSL,22.15,22.40,-0.0112,0.0287,0.0280,0.5349
09-NOV-2017,ADVANIHOTR,61.85,62.75,-0.0144,0.0360,0.0351,0.6706
09-NOV-2017,ADVENZYMES,266.95,268.45,-0.0056,0.0148,0.0144,0.2751
09-NOV-2017,AEGISCHEM,226.25,224.65,0.0071,0.0180,0.0175,0.3343
