Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
29-DEC-2016,20MICRONS,32.30,32.35,-0.0015,0.0271,0.0263,0.5025
29-DEC-2016,3IINFOTECH,5.55,5.50,0.0090,0.0254,0.0247,0.4719
29-DEC-2016,3MINDIA,10895.55,10636.35,0.0241,0.0158,0.0164,0.3133
29-DEC-2016,8KMILES,639.55,641.90,-0.0037,0.0265,0.0257,0.4910
29-DEC-2016,A2ZINFRA,39.95,39.45,0.0126,0.0358,0.0348,0.6649
29-DEC-2016,AARTIDRUGS,606.35,595.70,0.0177,0.0231,0.0228,0.4356
29-DEC-2016,AARTIIND,679.80,673.65,0.0091,0.0188,0.0184,0.3515
29-DEC-2016,AARVEEDEN,78.85,78.75,0.0013,0.0407,0.0395,0.7546
29-DEC-2016,ABAN,229.35,227.55,0.0079,0.0298,0.0290,0.5540
29-DEC-2016,ABB,1028.05,1031.75,-0.0036,0.0086,0.0084,0.1605
29-DEC-2016,ABBOTINDIA,4633.80,4624.35,0.0020,0.0137,0.0133,0.2541
29-DEC-2016,ABFRL,136.25,130.20,0.0454,0.0190,0.0215,0.4108
29-DEC-2016,ABGSHIP,29.85,29.70,0.0050,0.0283,0.0275,0.5254
29-DEC-2016,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
29-DEC-2016,ABIRLANUVO,1243.05,1187.70,0.0455,0.0162,0.0193,0.3687
29-DEC-2016,ABMINTLTD,95.00,95.00,0.0000,0.0045,0.0044,0.0841
29-DEC-2016,ACC,1309.95,1294.80,0.0116,0.0132,0.0131,0.2503
29-DEC-2016,ACCELYA,1440.00,1452.95,-0.0090,0.0129,0.0127,0.2426
29-DEC-2016,ACE,45.45,45.05,0.0088,0.0271,0.0264,0.5044
