Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-SEP-2013,20MICRONS,30.65,31.35,-0.0226,0.0100,0.0112,0.2140
16-SEP-2013,3IINFOTECH,4.50,4.35,0.0339,0.0408,0.0404,0.7718
16-SEP-2013,3MINDIA,2974.50,2999.60,-0.0084,0.0179,0.0175,0.3343
16-SEP-2013,A2ZMES,10.10,10.00,0.0100,0.0313,0.0304,0.5808
16-SEP-2013,AARTIDRUGS,193.95,194.65,-0.0036,0.0286,0.0277,0.5292
16-SEP-2013,AARTIIND,70.15,70.25,-0.0014,0.0224,0.0217,0.4146
16-SEP-2013,AARVEEDEN,29.80,30.50,-0.0232,0.0350,0.0344,0.6572
16-SEP-2013,ABAN,222.45,222.95,-0.0022,0.0290,0.0281,0.5368
16-SEP-2013,ABB,547.10,562.45,-0.0277,0.0426,0.0419,0.8005
16-SEP-2013,ABBOTINDIA,1380.50,1370.25,0.0075,0.0106,0.0104,0.1987
16-SEP-2013,ABCIL,83.50,82.05,0.0175,0.0367,0.0358,0.6840
16-SEP-2013,ABGSHIP,267.75,268.30,-0.0021,0.0213,0.0207,0.3955
16-SEP-2013,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
16-SEP-2013,ABIRLANUVO,1186.50,1186.50,0.0000,0.0356,0.0345,0.6591
16-SEP-2013,ACC,1044.40,1043.70,0.0007,0.0264,0.0256,0.4891
16-SEP-2013,ACCELYA,636.20,633.95,0.0035,0.0264,0.0256,0.4891
16-SEP-2013,ACE,9.00,9.25,-0.0274,0.0355,0.0351,0.6706
16-SEP-2013,ACROPETAL,5.60,5.45,0.0272,0.0495,0.0485,0.9266
16-SEP-2013,ADANIENT,135.20,141.05,-0.0424,0.0324,0.0331,0.6324
16-SEP-2013,ADANIPORTS,136.25,136.20,0.0004,0.0352,0.0341,0.6515
16-SEP-2013,ADANIPOWER,34.70,36.05,-0.0382,0.0350,0.0352,0.6725
16-SEP-2013,ADFFOODS,45.70,44.45,0.0277,0.0360,0.0356,0.6801
16-SEP-2013,ADHUNIK,25.80,25.35,0.0176,0.0345,0.0337,0.6438
16-SEP-2013,ADORWELD,94.25,95.65,-0.0147,0.0197,0.0194,0.3706
16-SEP-2013,ADSL,19.25,19.40,-0.0078,0.0456,0.0443,0.8464
16-SEP-2013,ADVANIHOTR,28.40,28.40,0.0000,0.0085,0.0082,0.1567
16-SEP-2013,ADVANTA,123.30,125.10,-0.0145,0.0365,0.0356,0.6801
16-SEP-2013,AEGISCHEM,124.30,126.60,-0.0183,0.0308,0.0302,0.5770
16-SEP-2013,AFL,21.35,21.50,-0.0070,0.0244,0.0237,0.4528
16-SEP-2013,AFTEK,3.35,3.25,0.0303,0.0305,0.0305,0.5827
16-SEP-2013,AGCNET,81.70,80.85,0.0105,0.0462,0.0449,0.8578
16-SEP-2013,AGRODUTCH,1.90,1.90,0.0000,0.0334,0.0324,0.6190
16-SEP-2013,AHLEAST,119.00,119.00,0.0000,0.0227,0.0220,0.4203
