Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
01-FEB-2013,20MICRONS,68.65,68.80,-0.0022,0.0354,0.0343,0.6553
01-FEB-2013,3IINFOTECH,8.00,7.85,0.0189,0.0247,0.0244,0.4662
01-FEB-2013,3MINDIA,3931.20,3961.45,-0.0077,0.0110,0.0108,0.2063
01-FEB-2013,A2ZMES,39.70,40.55,-0.0212,0.0379,0.0371,0.7088
01-FEB-2013,AANJANEYA,759.05,747.80,0.0149,0.0364,0.0355,0.6782
01-FEB-2013,AARTIDRUGS,224.80,226.50,-0.0075,0.0191,0.0186,0.3554
01-FEB-2013,AARTIIND,100.35,100.30,0.0005,0.0223,0.0216,0.4127
01-FEB-2013,AARVEEDEN,76.55,75.95,0.0079,0.0291,0.0283,0.5407
01-FEB-2013,ABAN,347.20,350.35,-0.0090,0.0145,0.0142,0.2713
01-FEB-2013,ABB,646.85,649.10,-0.0035,0.0105,0.0102,0.1949
01-FEB-2013,ABBOTINDIA,1432.25,1448.00,-0.0109,0.0070,0.0073,0.1395
01-FEB-2013,ABCIL,101.95,98.45,0.0349,0.0279,0.0284,0.5426
01-FEB-2013,ABGSHIP,397.10,381.30,0.0406,0.0143,0.0171,0.3267
01-FEB-2013,ABHISHEK,5.95,5.80,0.0255,0.0298,0.0296,0.5655
01-FEB-2013,ABIRLANUVO,1125.35,1135.70,-0.0092,0.0139,0.0137,0.2617
01-FEB-2013,ACC,1318.75,1323.10,-0.0033,0.0113,0.0110,0.2102
01-FEB-2013,ACCELYA,366.45,369.45,-0.0082,0.0260,0.0253,0.4834
01-FEB-2013,ACE,18.35,18.50,-0.0081,0.0247,0.0240,0.4585
01-FEB-2013,ACROPETAL,9.85,9.20,0.0683,0.0269,0.0310,0.5923
01-FEB-2013,ADANIENT,245.75,250.05,-0.0173,0.0256,0.0252,0.4814
01-FEB-2013,ADANIPORTS,149.95,150.55,-0.0040,0.0289,0.0280,0.5349
01-FEB-2013,ADANIPOWER,60.40,61.00,-0.0099,0.0285,0.0277,0.5292
01-FEB-2013,ADFFOODS,70.20,70.00,0.0029,0.0427,0.0414,0.7909
01-FEB-2013,ADHUNIK,37.75,37.45,0.0080,0.0328,0.0319,0.6094
01-FEB-2013,ADORWELD,131.00,131.10,-0.0008,0.0188,0.0182,0.3477
01-FEB-2013,ADSL,18.55,18.75,-0.0107,0.0190,0.0186,0.3554
01-FEB-2013,ADVANIHOTR,29.80,29.40,0.0135,0.0189,0.0186,0.3554
01-FEB-2013,ADVANTA,1018.20,993.20,0.0249,0.0160,0.0167,0.3191
01-FEB-2013,AEGISCHEM,168.40,168.95,-0.0033,0.0202,0.0196,0.3745
01-FEB-2013,AFL,30.60,30.80,-0.0065,0.0184,0.0179,0.3420
01-FEB-2013,AFTEK,8.70,8.75,-0.0057,0.0460,0.0446,0.8521
01-FEB-2013,AGCNET,189.95,189.25,0.0037,0.0301,0.0292,0.5579
01-FEB-2013,AGRODUTCH,3.20,3.40,-0.0606,0.0323,0.0347,0.6629
01-FEB-2013,AHLEAST,212.75,212.15,0.0028,0.0117,0.0114,0.2178
01-FEB-2013,AHLUCONT,34.10,34.05,0.0015,0.0224,0.0217,0.4146
01-FEB-2013,AHLWEST,133.00,131.00,0.0152,0.0140,0.0141,0.2694
01-FEB-2013,AHMEDFORGE,134.80,135.90,-0.0081,0.0237,0.0231,0.4413
01-FEB-2013,AIAENG,317.55,324.00,-0.0201,0.0118,0.0125,0.2388
01-FEB-2013,AICHAMP,19.85,19.00,0.0438,0.0339,0.0346,0.6610
01-FEB-2013,AIL,363.90,360.55,0.0092,0.0133,0.0131,0.2503
01-FEB-2013,AJANTPHARM,601.15,616.05,-0.0245,0.0525,0.0513,0.9801
01-FEB-2013,AJMERA,123.85,118.25,0.0463,0.0276,0.0291,0.5560
01-FEB-2013,AKSHOPTFBR,17.85,18.05,-0.0111,0.0222,0.0217,0.4146
01-FEB-2013,AKZOINDIA,947.75,960.45,-0.0133,0.0095,0.0098,0.1872
01-FEB-2013,ALBK,159.45,163.55,-0.0254,0.0237,0.0238,0.4547
01-FEB-2013,ALCHEM,59.25,60.10,-0.0142,0.0287,0.0280,0.5349
01-FEB-2013,ALEMBICLTD,17.30,18.10,-0.0452,0.0249,0.0266,0.5082
01-FEB-2013,ALICON,70.20,69.25,0.0136,0.0284,0.0277,0.5292
01-FEB-2013,ALKALI,24.35,24.25,0.0041,0.0212,0.0206,0.3936
01-FEB-2013,ALKYLAMINE,173.00,174.15,-0.0066,0.0374,0.0363,0.6935
01-FEB-2013,ALLCARGO,121.45,123.25,-0.0147,0.0125,0.0126,0.2407
01-FEB-2013,ALLSEC,75.70,75.95,-0.0033,0.0330,0.0320,0.6114
01-FEB-2013,ALMONDZ,8.15,7.95,0.0248,0.0369,0.0363,0.6935
01-FEB-2013,ALOKTEXT,10.90,10.75,0.0139,0.0232,0.0227,0.4337
01-FEB-2013,ALPA,10.55,10.80,-0.0234,0.0292,0.0289,0.5521
01-FEB-2013,ALPHAGEO,46.65,47.60,-0.0202,0.0330,0.0324,0.6190
