Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
07-OCT-2016,20MICRONS,36.40,36.50,-0.0027,0.0291,0.0282,0.5388
07-OCT-2016,3IINFOTECH,5.70,5.75,-0.0087,0.0403,0.0391,0.7470
07-OCT-2016,3MINDIA,13190.80,13149.60,0.0031,0.0121,0.0118,0.2254
07-OCT-2016,8KMILES,2005.15,2104.60,-0.0484,0.0254,0.0273,0.5216
07-OCT-2016,A2ZINFRA,36.45,37.35,-0.0244,0.0312,0.0308,0.5884
07-OCT-2016,AARTIDRUGS,646.70,670.70,-0.0364,0.0332,0.0334,0.6381
07-OCT-2016,AARTIIND,669.15,673.15,-0.0060,0.0198,0.0193,0.3687
07-OCT-2016,AARVEEDEN,83.90,84.15,-0.0030,0.0521,0.0505,0.9648
07-OCT-2016,ABAN,223.55,214.80,0.0399,0.0268,0.0278,0.5311
07-OCT-2016,ABB,1147.50,1170.25,-0.0196,0.0113,0.0120,0.2293
07-OCT-2016,ABBOTINDIA,4778.15,4837.15,-0.0123,0.0110,0.0111,0.2121
07-OCT-2016,ABFRL,144.40,144.65,-0.0017,0.0192,0.0186,0.3554
07-OCT-2016,ABGSHIP,32.80,33.25,-0.0136,0.0364,0.0354,0.6763
07-OCT-2016,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
07-OCT-2016,ABIRLANUVO,1434.35,1410.25,0.0169,0.0240,0.0236,0.4509
07-OCT-2016,ABMINTLTD,105.45,105.45,0.0000,0.0074,0.0072,0.1376
07-OCT-2016,ACC,1625.40,1629.75,-0.0027,0.0150,0.0146,0.2789
07-OCT-2016,ACCELYA,1380.60,1358.70,0.0160,0.0213,0.0210,0.4012
07-OCT-2016,ACE,44.20,44.60,-0.0090,0.0304,0.0296,0.5655
07-OCT-2016,ACROPETAL,1.55,1.60,-0.0317,0.0345,0.0343,0.6553
07-OCT-2016,ADANIENT,67.85,66.75,0.0163,0.0258,0.0253,0.4834
07-OCT-2016,ADANIPORTS,266.85,264.90,0.0073,0.0222,0.0216,0.4127
07-OCT-2016,ADANIPOWER,25.90,25.40,0.0195,0.0237,0.0235,0.4490
07-OCT-2016,ADANITRANS,41.55,42.10,-0.0132,0.0284,0.0277,0.5292
07-OCT-2016,ADFFOODS,129.10,128.75,0.0027,0.0228,0.0221,0.4222
07-OCT-2016,ADHUNIK,7.25,7.35,-0.0137,0.0262,0.0256,0.4891
07-OCT-2016,ADHUNIKIND,108.90,106.90,0.0185,0.0396,0.0387,0.7394
07-OCT-2016,ADI,482.70,471.10,0.0243,0.0301,0.0298,0.5693
07-OCT-2016,ADLABS,102.25,102.30,-0.0005,0.0544,0.0527,1.0068
07-OCT-2016,ADORWELD,267.90,269.70,-0.0067,0.0218,0.0212,0.4050
07-OCT-2016,ADSL,29.80,29.90,-0.0034,0.0307,0.0298,0.5693
07-OCT-2016,ADVANIHOTR,53.65,54.40,-0.0139,0.0259,0.0253,0.4834
07-OCT-2016,ADVENZYMES,1804.65,1791.30,0.0074,0.0264,0.0257,0.4910
07-OCT-2016,AEGISCHEM,157.35,155.65,0.0109,0.0311,0.0303,0.5789
07-OCT-2016,AFL,61.20,62.20,-0.0162,0.0369,0.0360,0.6878
07-OCT-2016,AGARIND,251.85,249.55,0.0092,0.0363,0.0353,0.6744
07-OCT-2016,AGCNET,79.85,79.85,0.0000,0.0408,0.0396,0.7566
07-OCT-2016,AGRITECH,28.15,27.85,0.0107,0.0374,0.0364,0.6954
07-OCT-2016,AGRODUTCH,2.30,2.40,-0.0426,0.0327,0.0334,0.6381
07-OCT-2016,AHLEAST,208.55,202.80,0.0280,0.0223,0.0227,0.4337
07-OCT-2016,AHLUCONT,301.10,302.40,-0.0043,0.0212,0.0206,0.3936
07-OCT-2016,AHLWEST,200.00,200.00,0.0000,0.0282,0.0273,0.5216
07-OCT-2016,AIAENG,1295.25,1304.25,-0.0069,0.0191,0.0186,0.3554
07-OCT-2016,AICHAMP,27.25,28.65,-0.0501,0.0308,0.0323,0.6171
07-OCT-2016,AIFL,351.30,352.90,-0.0045,0.0188,0.0183,0.3496
07-OCT-2016,AJANTPHARM,1965.35,1965.50,-0.0001,0.0186,0.0180,0.3439
07-OCT-2016,AJMERA,141.80,142.85,-0.0074,0.0224,0.0218,0.4165
07-OCT-2016,AKSHOPTFBR,22.40,22.65,-0.0111,0.0532,0.0517,0.9877
07-OCT-2016,AKZOINDIA,1648.35,1649.85,-0.0009,0.0152,0.0147,0.2808
07-OCT-2016,ALANKIT,134.10,134.15,-0.0004,0.0233,0.0226,0.4318
07-OCT-2016,ALBERTDAVD,316.00,315.35,0.0021,0.0191,0.0185,0.3534
07-OCT-2016,ALBK,77.85,77.95,-0.0013,0.0274,0.0266,0.5082
07-OCT-2016,ALCHEM,26.80,27.40,-0.0221,0.0566,0.0551,1.0527
07-OCT-2016,ALEMBICLTD,41.50,39.15,0.0583,0.0235,0.0269,0.5139
07-OCT-2016,ALICON,350.60,351.80,-0.0034,0.0302,0.0293,0.5598
07-OCT-2016,ALKALI,84.85,84.05,0.0095,0.0574,0.0557,1.0641
07-OCT-2016,ALKEM,1658.75,1663.85,-0.0031,0.0254,0.0246,0.4700
07-OCT-2016,ALKYLAMINE,314.10,311.60,0.0080,0.0154,0.0151,0.2885
07-OCT-2016,ALLCARGO,177.80,180.55,-0.0153,0.0229,0.0225,0.4299
07-OCT-2016,ALLSEC,261.60,265.40,-0.0144,0.0293,0.0286,0.5464
07-OCT-2016,ALMONDZ,12.10,12.10,0.0000,0.0492,0.0477,0.9113
