Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
25-APR-2016,20MICRONS,32.25,32.40,-0.0046,0.0361,0.0350,0.6687
25-APR-2016,3IINFOTECH,4.25,4.25,0.0000,0.0259,0.0251,0.4795
25-APR-2016,3MINDIA,13673.45,13393.70,0.0207,0.0390,0.0381,0.7279
25-APR-2016,8KMILES,1942.70,1943.15,-0.0002,0.0317,0.0307,0.5865
25-APR-2016,A2ZINFRA,26.55,26.50,0.0019,0.0463,0.0449,0.8578
25-APR-2016,AARTIDRUGS,472.05,472.40,-0.0007,0.0126,0.0122,0.2331
25-APR-2016,AARTIIND,524.35,546.95,-0.0422,0.0223,0.0240,0.4585
25-APR-2016,AARVEEDEN,53.40,54.75,-0.0250,0.0281,0.0279,0.5330
25-APR-2016,ABAN,186.50,187.05,-0.0029,0.0231,0.0224,0.4280
25-APR-2016,ABB,1345.60,1337.35,0.0061,0.0204,0.0198,0.3783
25-APR-2016,ABBOTINDIA,4692.20,4644.10,0.0103,0.0148,0.0146,0.2789
25-APR-2016,ABFRL,148.95,151.35,-0.0160,0.0357,0.0348,0.6649
25-APR-2016,ABGSHIP,45.50,45.85,-0.0077,0.0590,0.0572,1.0928
25-APR-2016,ABHISHEK,4.50,4.50,0.0000,0.0016,0.0016,0.0306
25-APR-2016,ABIRLANUVO,848.60,857.45,-0.0104,0.0176,0.0173,0.3305
25-APR-2016,ACC,1422.90,1414.15,0.0062,0.0156,0.0152,0.2904
25-APR-2016,ACCELYA,924.05,952.50,-0.0303,0.0142,0.0156,0.2980
25-APR-2016,ACE,38.70,39.30,-0.0154,0.0256,0.0251,0.4795
25-APR-2016,ACROPETAL,2.85,3.00,-0.0513,0.0426,0.0432,0.8253
25-APR-2016,ADANIENT,82.85,82.05,0.0097,0.0291,0.0283,0.5407
25-APR-2016,ADANIPORTS,231.80,230.10,0.0074,0.0247,0.0240,0.4585
25-APR-2016,ADANIPOWER,32.95,34.05,-0.0328,0.0277,0.0280,0.5349
25-APR-2016,ADANITRANS,33.10,33.35,-0.0075,0.0277,0.0269,0.5139
25-APR-2016,ADFFOODS,81.90,83.45,-0.0187,0.0268,0.0264,0.5044
25-APR-2016,ADHUNIK,11.90,12.40,-0.0412,0.0309,0.0316,0.6037
25-APR-2016,ADI,300.30,318.25,-0.0581,0.0348,0.0366,0.6992
25-APR-2016,ADLABS,85.35,86.85,-0.0174,0.0252,0.0248,0.4738
25-APR-2016,ADORWELD,300.80,300.70,0.0003,0.0271,0.0263,0.5025
25-APR-2016,ADSL,43.90,44.05,-0.0034,0.0331,0.0321,0.6133
25-APR-2016,ADVANIHOTR,48.50,48.10,0.0083,0.0208,0.0203,0.3878
25-APR-2016,ADVANTA,527.50,526.85,0.0012,0.0197,0.0191,0.3649
25-APR-2016,AEGISCHEM,112.45,109.10,0.0302,0.0289,0.0290,0.5540
25-APR-2016,AFL,61.20,60.10,0.0181,0.0387,0.0378,0.7222
25-APR-2016,AGARIND,140.50,143.10,-0.0183,0.0227,0.0225,0.4299
25-APR-2016,AGCNET,70.00,69.30,0.0101,0.0311,0.0303,0.5789
25-APR-2016,AGRITECH,7.50,7.50,0.0000,0.0376,0.0365,0.6973
25-APR-2016,AGRODUTCH,2.70,2.75,-0.0183,0.0385,0.0376,0.7183
25-APR-2016,AHLEAST,145.05,153.10,-0.0540,0.0282,0.0304,0.5808
25-APR-2016,AHLUCONT,293.30,301.05,-0.0261,0.0291,0.0289,0.5521
25-APR-2016,AHLWEST,124.00,129.35,-0.0422,0.0258,0.0271,0.5177
25-APR-2016,AIAENG,987.30,988.30,-0.0010,0.0218,0.0211,0.4031
25-APR-2016,AICHAMP,27.25,27.25,0.0000,0.0249,0.0241,0.4604
25-APR-2016,AIFL,260.10,262.50,-0.0092,0.0212,0.0207,0.3955
25-APR-2016,AIL,621.35,615.35,0.0097,0.0170,0.0167,0.3191
25-APR-2016,AJANTPHARM,1485.00,1498.30,-0.0089,0.0183,0.0179,0.3420
25-APR-2016,AJMERA,153.10,156.15,-0.0197,0.0340,0.0333,0.6362
25-APR-2016,AKSHOPTFBR,14.60,14.30,0.0208,0.0254,0.0251,0.4795
25-APR-2016,AKZOINDIA,1309.85,1325.35,-0.0118,0.0183,0.0180,0.3439
25-APR-2016,ALANKIT,101.35,103.35,-0.0195,0.0217,0.0216,0.4127
25-APR-2016,ALBK,58.60,60.15,-0.0261,0.0268,0.0268,0.5120
25-APR-2016,ALCHEM,29.75,24.80,0.1820,0.0489,0.0651,1.2437
25-APR-2016,ALEMBICLTD,38.70,39.85,-0.0293,0.0219,0.0224,0.4280
25-APR-2016,ALICON,326.15,332.30,-0.0187,0.0286,0.0281,0.5368
25-APR-2016,ALKALI,52.85,51.60,0.0239,0.0340,0.0335,0.6400
25-APR-2016,ALKEM,1226.70,1233.80,-0.0058,0.0182,0.0177,0.3382
25-APR-2016,ALKYLAMINE,310.00,316.85,-0.0219,0.0157,0.0161,0.3076
25-APR-2016,ALLCARGO,157.70,160.65,-0.0185,0.0193,0.0193,0.3687
25-APR-2016,ALLSEC,136.55,137.95,-0.0102,0.0366,0.0356,0.6801
25-APR-2016,ALMONDZ,13.25,12.45,0.0623,0.0528,0.0534,1.0202
25-APR-2016,ALOKTEXT,4.65,4.65,0.0000,0.0397,0.0385,0.7355
25-APR-2016,ALPA,35.35,34.90,0.0128,0.0361,0.0351,0.6706
25-APR-2016,ALPHAGEO,575.05,590.15,-0.0259,0.0301,0.0299,0.5712
25-APR-2016,ALPSINDUS,4.65,4.70,-0.0107,0.0438,0.0425,0.8120
25-APR-2016,ALSTOMT&D,387.75,400.85,-0.0332,0.0239,0.0246,0.4700
25-APR-2016,AMARAJABAT,930.00,928.80,0.0013,0.0172,0.0167,0.3191
25-APR-2016,AMBIKCO,871.20,886.60,-0.0175,0.0196,0.0195,0.3725
25-APR-2016,AMBUJACEM,223.35,220.90,0.0110,0.0165,0.0162,0.3095
25-APR-2016,AMDIND,30.00,30.05,-0.0017,0.0477,0.0462,0.8826
25-APR-2016,AMRUTANJAN,427.55,429.70,-0.0050,0.0173,0.0168,0.3210
25-APR-2016,AMTEKAUTO,42.00,39.50,0.0614,0.0477,0.0486,0.9285
25-APR-2016,AMTL,28.05,28.50,-0.0159,0.0410,0.0399,0.7623
25-APR-2016,ANANDAMRUB,14.55,14.55,0.0000,0.0361,0.0350,0.6687
25-APR-2016,ANANTRAJ,34.65,35.30,-0.0186,0.0219,0.0217,0.4146
25-APR-2016,ANDHRABANK,55.35,56.40,-0.0188,0.0237,0.0234,0.4471
25-APR-2016,ANDHRACEMT,8.10,8.10,0.0000,0.0428,0.0415,0.7929
25-APR-2016,ANDHRSUGAR,140.05,138.70,0.0097,0.0297,0.0289,0.5521
25-APR-2016,ANGIND,22.90,26.10,-0.1308,0.0651,0.0708,1.3526
25-APR-2016,ANIKINDS,33.50,35.15,-0.0481,0.0356,0.0365,0.6973
