SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 17-May-2018, 44.30, 44.20, 45.45, 42.25, 42.60, 43.30, 43.59, 75482, 32.90, 596, 57624, 76.34
21STCENMGM, EQ, 17-May-2018, 40.70, 41.50, 41.50, 40.35, 41.50, 41.50, 41.31, 742, 0.31, 11, 734, 98.92
3IINFOTECH, EQ, 17-May-2018, 3.95, 4.00, 4.10, 3.90, 4.10, 4.10, 3.98, 2710626, 107.91, 2960, 1587094, 58.55
3MINDIA, EQ, 17-May-2018, 20234.20, 20360.00, 20409.95, 19950.00, 20050.00, 20030.00, 20093.52, 2649, 532.28, 515, 1719, 64.89
3PLAND, EQ, 17-May-2018, 13.30, 13.35, 14.30, 13.35, 13.40, 13.45, 13.55, 1974, 0.27, 21, 1317, 66.72
5PAISA, EQ, 17-May-2018, 443.00, 448.00, 452.05, 424.70, 437.00, 434.80, 437.80, 4105, 17.97, 244, 2319, 56.49
63MOONS, EQ, 17-May-2018, 81.15, 81.50, 83.55, 81.10, 81.25, 81.55, 82.14, 135319, 111.15, 2542, 42239, 31.21
8KMILES, EQ, 17-May-2018, 627.10, 629.05, 638.90, 618.00, 629.00, 629.05, 627.92, 144938, 910.09, 4145, 69894, 48.22
A2ZINFRA, EQ, 17-May-2018, 20.10, 20.10, 22.40, 20.10, 21.85, 21.85, 21.17, 877424, 185.73, 3418, 346050, 39.44
AAKASH, SM, 17-May-2018, 55.95, 54.00, 54.00, 54.00, 54.00, 54.00, 54.00, 2000, 1.08, 1, 2000, 100.00
AARTIDRUGS, EQ, 17-May-2018, 566.80, 569.45, 580.00, 555.35, 564.00, 562.25, 567.77, 6088, 34.57, 556, 2448, 40.21
AARTIIND, EQ, 17-May-2018, 1301.10, 1306.30, 1310.90, 1270.20, 1290.00, 1280.05, 1289.16, 12042, 155.24, 1950, 7040, 58.46
AARVEEDEN, EQ, 17-May-2018, 39.45, 41.25, 45.25, 39.40, 41.80, 41.45, 43.05, 143104, 61.61, 1030, 28658, 20.03
ABAN, EQ, 17-May-2018, 158.55, 160.10, 168.00, 159.00, 167.20, 165.10, 162.87, 1031415, 1679.88, 11313, 292928, 28.40
ABB, EQ, 17-May-2018, 1234.60, 1228.40, 1242.95, 1222.05, 1226.05, 1228.55, 1230.71, 62647, 771.00, 5043, 32621, 52.07
ABBOTINDIA, EQ, 17-May-2018, 6792.40, 6790.00, 6890.00, 6701.00, 6799.90, 6752.65, 6793.38, 8941, 607.40, 1389, 5081, 56.83
ABCAPITAL, EQ, 17-May-2018, 145.80, 146.55, 148.50, 144.35, 147.20, 147.30, 146.11, 1556375, 2274.03, 14541, 873035, 56.09
ABFRL, EQ, 17-May-2018, 148.80, 149.60, 150.65, 145.20, 145.50, 145.70, 146.72, 446046, 654.43, 2297, 287589, 64.48
ABGSHIP, BZ, 17-May-2018, 5.70, 5.45, 5.95, 5.45, 5.80, 5.80, 5.59, 13973, 0.78, 58, -, -
ABMINTLTD, BE, 17-May-2018, 24.90, 24.90, 24.90, 24.90, 24.90, 24.90, 24.90, 80, 0.02, 1, -, -
ACC, EQ, 17-May-2018, 1410.80, 1401.00, 1420.00, 1397.00, 1398.15, 1400.50, 1406.25, 331066, 4655.62, 17635, 80071, 24.19
ACCELYA, EQ, 17-May-2018, 1308.45, 1325.00, 1325.00, 1270.00, 1272.15, 1278.40, 1279.66, 4299, 55.01, 1088, 2732, 63.55
ACE, EQ, 17-May-2018, 181.35, 182.30, 184.65, 177.10, 178.85, 179.70, 180.23, 1659652, 2991.12, 19603, 560271, 33.76
ADANIENT, EQ, 17-May-2018, 123.10, 124.40, 125.60, 121.80, 123.20, 123.40, 123.58, 3158060, 3902.80, 16003, 239873, 7.60
ADANIPORTS, EQ, 17-May-2018, 403.10, 404.00, 405.50, 395.60, 396.15, 397.90, 400.26, 1614257, 6461.23, 46414, 844430, 52.31
ADANIPOWER, EQ, 17-May-2018, 21.80, 21.80, 22.75, 21.30, 22.50, 22.35, 22.10, 9330813, 2062.21, 12189, 1257579, 13.48
ADANITRANS, EQ, 17-May-2018, 130.05, 130.80, 139.65, 130.55, 131.35, 131.70, 134.41, 7049064, 9474.60, 35357, 4590254, 65.12
ADFFOODS, EQ, 17-May-2018, 257.10, 261.10, 271.00, 256.20, 270.50, 269.90, 265.61, 390601, 1037.46, 6297, 170356, 43.61
ADHUNIK, EQ, 17-May-2018, 3.20, 3.30, 3.35, 3.10, 3.15, 3.15, 3.17, 29147, 0.92, 92, 20590, 70.64
ADHUNIKIND, EQ, 17-May-2018, 69.00, 70.00, 71.60, 66.35, 70.40, 70.15, 70.51, 160568, 113.21, 686, 35177, 21.91
ADLABS, EQ, 17-May-2018, 45.65, 45.30, 47.55, 45.00, 45.95, 45.55, 45.78, 61700, 28.25, 551, 19803, 32.10
ADORWELD, EQ, 17-May-2018, 366.85, 368.00, 376.95, 361.90, 365.00, 367.15, 369.01, 10158, 37.48, 787, 4987, 49.09
ADROITINFO, EQ, 17-May-2018, 29.95, 29.50, 30.50, 29.05, 30.40, 30.40, 29.87, 5001, 1.49, 23, 4985, 99.68
ADSL, EQ, 17-May-2018, 17.05, 16.85, 17.50, 16.40, 17.10, 17.00, 17.03, 10776, 1.84, 76, 7436, 69.01
ADVANIHOTR, EQ, 17-May-2018, 56.80, 57.65, 62.00, 57.55, 59.70, 59.35, 60.09, 20619, 12.39, 443, 7095, 34.41
ADVENZYMES, EQ, 17-May-2018, 232.65, 233.75, 234.70, 218.70, 230.80, 230.55, 229.54, 114862, 263.66, 2598, 41320, 35.97
AEGISCHEM, EQ, 17-May-2018, 266.15, 266.20, 272.00, 264.15, 271.40, 269.55, 268.76, 35325, 94.94, 2447, 22012, 62.31
AFL, EQ, 17-May-2018, 47.75, 48.00, 48.80, 46.75, 47.35, 47.35, 47.52, 3710, 1.76, 28, 3000, 80.86
AGARIND, BE, 17-May-2018, 260.15, 260.15, 269.75, 250.60, 255.00, 254.95, 256.03, 4096, 10.49, 45, -, -
AGCNET, EQ, 17-May-2018, 112.00, 114.90, 114.90, 112.00, 112.50, 112.50, 112.37, 368, 0.41, 5, 318, 86.41
AGLSL, EQ, 17-May-2018, 95.65, 96.10, 97.95, 95.10, 95.10, 95.45, 96.25, 1513, 1.46, 29, 1088, 71.91
AGRITECH, EQ, 17-May-2018, 123.35, 124.50, 125.40, 123.00, 124.85, 123.90, 124.29, 8805, 10.94, 229, 6090, 69.17
AGROPHOS, SM, 17-May-2018, 39.90, 39.00, 39.00, 38.50, 38.50, 38.50, 38.84, 30000, 11.65, 5, 6000, 20.00
AHLEAST, EQ, 17-May-2018, 304.40, 293.30, 318.45, 293.25, 318.40, 311.35, 307.74, 1547, 4.76, 77, 389, 25.15
AHLUCONT, EQ, 17-May-2018, 390.50, 390.65, 391.00, 385.00, 385.00, 386.60, 387.18, 3515, 13.61, 136, 1942, 55.25
AHLWEST, BE, 17-May-2018, 299.95, 288.75, 300.00, 286.00, 287.00, 287.00, 295.01, 338, 1.00, 15, -, -
AIAENG, EQ, 17-May-2018, 1510.25, 1528.00, 1608.40, 1513.00, 1570.05, 1566.85, 1561.23, 160293, 2502.54, 9964, 77208, 48.17
AICHAMP, BE, 17-May-2018, 27.55, 26.20, 26.50, 26.20, 26.20, 26.20, 26.47, 262, 0.07, 6, -, -
AIFL, EQ, 17-May-2018, 453.35, 451.25, 460.95, 450.00, 458.25, 455.50, 453.06, 122837, 556.53, 879, 90647, 73.79
AIRAN, SM, 17-May-2018, 248.85, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00, 500, 1.24, 1, 500, 100.00
AIROLAM, SM, 17-May-2018, 46.25, 43.50, 43.75, 43.25, 43.25, 43.50, 43.50, 12000, 5.22, 4, 12000, 100.00
AISL, SM, 17-May-2018, 110.55, 113.00, 113.00, 113.00, 113.00, 113.00, 113.00, 1200, 1.36, 1, 1200, 100.00
AJANTPHARM, EQ, 17-May-2018, 1059.15, 1069.50, 1074.50, 1045.00, 1051.45, 1052.05, 1057.27, 136829, 1446.65, 6484, 35779, 26.15
AJMERA, EQ, 17-May-2018, 248.65, 249.25, 260.50, 249.20, 260.40, 259.35, 257.25, 134753, 346.65, 3071, 86938, 64.52
AJOONI, SM, 17-May-2018, 32.05, 31.00, 31.00, 31.00, 31.00, 31.00, 31.00, 4000, 1.24, 1, 4000, 100.00
AKSHARCHEM, EQ, 17-May-2018, 594.55, 591.95, 629.90, 591.95, 615.00, 605.10, 601.81, 1685, 10.14, 139, 1059, 62.85
AKSHOPTFBR, EQ, 17-May-2018, 32.90, 33.50, 34.95, 33.05, 34.20, 34.30, 33.90, 638356, 216.41, 1836, 328529, 51.46
AKZOINDIA, EQ, 17-May-2018, 1945.60, 1935.45, 1947.50, 1932.00, 1935.00, 1934.50, 1935.21, 70893, 1371.93, 381, 69864, 98.55
ALANKIT, EQ, 17-May-2018, 35.50, 36.35, 36.50, 34.50, 34.65, 34.90, 35.03, 167093, 58.54, 551, 36775, 22.01
ALBERTDAVD, EQ, 17-May-2018, 377.50, 380.00, 380.00, 372.00, 379.35, 377.95, 375.58, 3773, 14.17, 27, 3166, 83.91
ALBK, EQ, 17-May-2018, 38.95, 39.55, 40.85, 38.60, 39.75, 39.75, 39.45, 4853997, 1914.77, 12137, 490157, 10.10
ALCHEM, BE, 17-May-2018, 7.35, 7.20, 7.35, 7.00, 7.20, 7.15, 7.01, 9185, 0.64, 34, -, -
ALEMBICLTD, EQ, 17-May-2018, 51.00, 51.90, 54.00, 51.20, 53.70, 53.35, 52.78, 769442, 406.11, 4068, 212613, 27.63
ALICON, EQ, 17-May-2018, 613.70, 612.90, 629.00, 608.00, 615.00, 613.05, 617.91, 3265, 20.17, 176, 2086, 63.89
ALKALI, EQ, 17-May-2018, 78.10, 78.50, 79.80, 77.35, 78.50, 78.30, 78.31, 5305, 4.15, 104, 3369, 63.51
ALKEM, EQ, 17-May-2018, 2036.60, 2036.65, 2036.65, 1992.00, 1998.00, 2005.75, 2005.96, 19873, 398.64, 3853, 14073, 70.81
ALKYLAMINE, EQ, 17-May-2018, 620.65, 618.85, 628.00, 617.20, 620.00, 624.00, 623.16, 1802, 11.23, 69, 1421, 78.86
ALLCARGO, EQ, 17-May-2018, 128.10, 128.50, 133.00, 128.50, 132.40, 132.20, 131.27, 260438, 341.87, 4499, 113088, 43.42
ALLSEC, EQ, 17-May-2018, 360.30, 366.60, 376.25, 357.00, 372.00, 370.60, 365.98, 4564, 16.70, 309, 3423, 75.00
ALMONDZ, BE, 17-May-2018, 31.00, 32.50, 32.50, 30.05, 30.50, 30.70, 31.51, 11952, 3.77, 55, -, -
ALOKTEXT, EQ, 17-May-2018, 1.60, 1.55, 1.65, 1.55, 1.65, 1.65, 1.62, 10624632, 171.59, 1157, 3943418, 37.12
ALPA, EQ, 17-May-2018, 33.80, 33.05, 34.00, 33.05, 33.20, 33.25, 33.39, 15014, 5.01, 74, 12174, 81.08
ALPHAGEO, EQ, 17-May-2018, 792.05, 799.90, 822.80, 783.10, 819.90, 814.30, 810.60, 16637, 134.86, 1072, 8792, 52.85
ALPSINDUS, BE, 17-May-2018, 2.15, 2.15, 2.15, 2.05, 2.15, 2.15, 2.10, 13750, 0.29, 32, -, -
AMARAJABAT, EQ, 17-May-2018, 861.45, 860.95, 888.80, 860.90, 870.15, 869.10, 879.28, 901756, 7928.92, 22875, 184114, 20.42
AMBER, EQ, 17-May-2018, 1142.75, 1142.40, 1159.95, 1142.40, 1156.00, 1152.90, 1151.05, 154955, 1783.61, 2003, 152495, 98.41
AMBIKCO, EQ, 17-May-2018, 1369.45, 1372.95, 1372.95, 1355.20, 1355.20, 1356.65, 1362.63, 1487, 20.26, 154, 948, 63.75
AMBUJACEM, EQ, 17-May-2018, 211.80, 212.00, 220.70, 212.00, 217.15, 217.65, 217.79, 3620351, 7884.85, 25605, 1649192, 45.55
AMDIND, EQ, 17-May-2018, 26.30, 26.30, 26.90, 25.75, 26.50, 26.50, 26.37, 3248, 0.86, 36, 2157, 66.41
AMJLAND, EQ, 17-May-2018, 28.80, 28.30, 29.50, 27.55, 29.00, 29.30, 29.18, 67999, 19.84, 184, 59197, 87.06
AMJUMBO, SM, 17-May-2018, 90.00, 88.20, 88.20, 88.20, 88.20, 88.20, 88.20, 4000, 3.53, 2, 4000, 100.00
AMRUTANJAN, EQ, 17-May-2018, 280.55, 277.20, 284.95, 277.00, 284.20, 280.65, 279.45, 2834, 7.92, 157, 1956, 69.02
AMTEKAUTO, BZ, 17-May-2018, 10.35, 9.85, 9.85, 9.85, 9.85, 9.85, 9.85, 51267, 5.05, 181, -, -
ANANTRAJ, EQ, 17-May-2018, 39.90, 40.70, 41.75, 39.80, 41.60, 41.40, 40.97, 659319, 270.10, 2350, 257165, 39.00
ANDHRABANK, EQ, 17-May-2018, 35.15, 35.35, 36.00, 34.80, 35.35, 35.35, 35.38, 2612549, 924.27, 5875, 321808, 12.32
ANDHRACEMT, EQ, 17-May-2018, 9.90, 9.65, 10.20, 9.65, 9.95, 10.05, 10.02, 58772, 5.89, 172, 48959, 83.30
ANDHRSUGAR, EQ, 17-May-2018, 379.75, 378.75, 404.00, 378.75, 400.00, 399.95, 396.51, 36594, 145.10, 1425, 17239, 47.11
ANGIND, BE, 17-May-2018, 2.80, 2.70, 2.70, 2.70, 2.70, 2.70, 2.70, 5991, 0.16, 28, -, -
ANIKINDS, BE, 17-May-2018, 32.95, 32.85, 34.30, 32.05, 33.80, 33.20, 33.13, 3509, 1.16, 51, -, -
ANSALAPI, EQ, 17-May-2018, 19.90, 20.00, 20.00, 18.30, 18.60, 18.55, 18.95, 251086, 47.58, 599, 183090, 72.92
ANSALHSG, EQ, 17-May-2018, 17.00, 17.40, 17.50, 16.50, 17.35, 17.25, 17.03, 29905, 5.09, 243, 19510, 65.24
ANTGRAPHIC, BE, 17-May-2018, 0.75, 0.70, 0.80, 0.70, 0.80, 0.75, 0.76, 33558, 0.26, 34, -, -
APARINDS, EQ, 17-May-2018, 760.60, 758.55, 759.95, 743.85, 750.50, 750.70, 751.66, 3803, 28.59, 523, 1905, 50.09
APCL, EQ, 17-May-2018, 183.85, 184.70, 199.00, 183.25, 199.00, 190.95, 190.15, 1080, 2.05, 77, 758, 70.19
APCOTEXIND, EQ, 17-May-2018, 542.25, 542.10, 554.95, 539.15, 553.00, 550.10, 549.39, 8209, 45.10, 333, 5617, 68.42
APEX, EQ, 17-May-2018, 600.50, 614.90, 634.65, 605.05, 608.90, 609.45, 616.34, 468612, 2888.23, 13464, 99647, 21.26
APLAPOLLO, EQ, 17-May-2018, 2037.90, 2022.95, 2031.75, 1982.50, 2014.95, 1998.35, 2004.50, 21239, 425.74, 3623, 15888, 74.81
APLLTD, EQ, 17-May-2018, 482.25, 491.20, 491.20, 475.00, 475.05, 475.90, 479.35, 19253, 92.29, 1084, 6942, 36.06
APOLLO, EQ, 17-May-2018, 200.65, 202.70, 208.70, 201.00, 205.00, 204.40, 204.98, 32196, 66.00, 880, 13954, 43.34
APOLLOHOSP, EQ, 17-May-2018, 1029.45, 1031.00, 1038.00, 1010.00, 1021.00, 1017.80, 1019.07, 166169, 1693.37, 9031, 77300, 46.52
APOLLOTYRE, EQ, 17-May-2018, 294.05, 295.00, 295.00, 286.90, 289.15, 288.45, 289.59, 1831666, 5304.37, 19209, 276686, 15.11
APOLSINHOT, EQ, 17-May-2018, 1785.50, 1790.00, 1840.00, 1757.05, 1760.00, 1785.60, 1811.67, 2434, 44.10, 250, 1893, 77.77
APTECHT, EQ, 17-May-2018, 249.20, 251.00, 265.90, 249.35, 250.30, 251.10, 256.37, 716886, 1837.89, 10573, 170409, 23.77
ARCHIDPLY, EQ, 17-May-2018, 86.35, 84.65, 87.90, 84.65, 86.45, 85.90, 86.23, 16706, 14.41, 466, 7859, 47.04
ARCHIES, BE, 17-May-2018, 32.90, 33.00, 33.45, 31.60, 33.45, 32.50, 32.51, 20454, 6.65, 186, -, -
ARCOTECH, EQ, 17-May-2018, 23.30, 23.10, 24.25, 23.05, 23.70, 23.60, 23.72, 462608, 109.71, 2300, 186175, 40.24
ARENTERP, EQ, 17-May-2018, 14.25, 14.95, 14.95, 14.95, 14.95, 14.95, 14.95, 100, 0.01, 1, 100, 100.00
ARIES, EQ, 17-May-2018, 183.50, 187.45, 188.40, 175.70, 183.00, 181.00, 181.10, 27583, 49.95, 550, 14309, 51.88
ARIHANT, BE, 17-May-2018, 38.55, 36.65, 39.60, 36.65, 39.35, 39.35, 37.83, 1402, 0.53, 10, -, -
ARIHANTSUP, EQ, 17-May-2018, 132.90, 132.40, 135.75, 130.70, 133.40, 132.75, 133.75, 9864, 13.19, 724, 4458, 45.19
ARMANFIN, BE, 17-May-2018, 400.80, 419.80, 419.80, 385.50, 399.95, 395.75, 394.03, 2106, 8.30, 32, -, -
AROGRANITE, EQ, 17-May-2018, 63.15, 63.60, 64.40, 61.50, 62.00, 61.70, 62.70, 31580, 19.80, 424, 13510, 42.78
ARROWGREEN, EQ, 17-May-2018, 282.60, 283.25, 288.00, 278.10, 282.90, 280.60, 283.47, 2182, 6.19, 231, 1176, 53.90
ARROWTEX, EQ, 17-May-2018, 31.15, 32.40, 33.60, 31.70, 33.60, 33.35, 33.13, 59552, 19.73, 207, 25651, 43.07
ARSHIYA, EQ, 17-May-2018, 64.65, 63.30, 66.60, 63.25, 64.50, 64.55, 65.02, 42934, 27.92, 610, 25201, 58.70
ARSSINFRA, BE, 17-May-2018, 33.30, 33.00, 33.00, 31.65, 31.65, 31.65, 31.77, 31952, 10.15, 131, -, -
ARVIND, EQ, 17-May-2018, 422.60, 424.00, 425.65, 418.10, 420.30, 420.55, 421.10, 607231, 2557.04, 7950, 50361, 8.29
ARVSMART, EQ, 17-May-2018, 178.20, 178.00, 184.95, 178.00, 183.00, 182.70, 182.22, 14001, 25.51, 581, 7271, 51.93
ASAHIINDIA, EQ, 17-May-2018, 355.85, 356.05, 358.00, 349.40, 349.40, 349.55, 351.99, 19665, 69.22, 452, 15430, 78.46
ASAHISONG, EQ, 17-May-2018, 332.75, 333.05, 334.95, 331.70, 331.70, 332.85, 333.13, 445, 1.48, 30, 309, 69.44
ASAL, EQ, 17-May-2018, 70.85, 72.00, 72.50, 70.80, 72.25, 71.65, 71.79, 2929, 2.10, 105, 1138, 38.85
ASHAPURMIN, EQ, 17-May-2018, 59.05, 58.50, 62.80, 58.50, 61.80, 62.05, 61.37, 153343, 94.10, 1494, 70548, 46.01
ASHIANA, EQ, 17-May-2018, 156.85, 157.00, 158.75, 155.25, 156.00, 156.10, 156.86, 35629, 55.89, 494, 28760, 80.72
ASHIMASYN, EQ, 17-May-2018, 26.40, 26.85, 27.30, 26.70, 27.30, 27.20, 27.07, 42198, 11.42, 151, 37470, 88.80
ASHOKA, EQ, 17-May-2018, 267.75, 268.95, 271.60, 264.00, 266.50, 265.80, 268.11, 66745, 178.95, 1376, 43021, 64.46
ASHOKLEY, EQ, 17-May-2018, 152.70, 153.25, 155.00, 152.05, 154.70, 154.30, 153.53, 9656184, 14824.73, 54031, 3263546, 33.80
ASIANHOTNR, EQ, 17-May-2018, 299.75, 295.00, 306.95, 294.95, 295.00, 295.00, 297.16, 572, 1.70, 28, 472, 82.52
ASIANPAINT, EQ, 17-May-2018, 1323.70, 1313.15, 1330.00, 1303.55, 1308.00, 1309.45, 1315.11, 751423, 9882.05, 27176, 336670, 44.80
ASIANTILES, EQ, 17-May-2018, 453.50, 458.75, 458.95, 447.80, 456.30, 454.95, 452.22, 14669, 66.34, 785, 8848, 60.32
ASPINWALL, EQ, 17-May-2018, 352.20, 343.55, 358.95, 343.55, 345.00, 346.30, 347.55, 3706, 12.88, 62, 2257, 60.90
ASSAMCO, EQ, 17-May-2018, 4.00, 3.95, 4.00, 3.90, 3.95, 3.95, 3.94, 197934, 7.80, 162, 144208, 72.86
ASTEC, EQ, 17-May-2018, 674.75, 692.00, 698.90, 680.35, 696.00, 693.25, 691.79, 36196, 250.40, 1895, 14793, 40.87
ASTERDM, EQ, 17-May-2018, 184.65, 185.85, 189.00, 184.30, 187.00, 187.45, 187.51, 151349, 283.80, 2974, 114842, 75.88
ASTRAL, EQ, 17-May-2018, 963.50, 960.00, 963.00, 949.00, 952.70, 952.20, 954.40, 21062, 201.02, 2699, 16999, 80.71
ASTRAMICRO, EQ, 17-May-2018, 96.45, 98.85, 98.85, 93.75, 94.70, 94.85, 95.99, 269957, 259.12, 2760, 108813, 40.31
ASTRAZEN, EQ, 17-May-2018, 1155.20, 1160.00, 1183.00, 1146.65, 1160.00, 1161.20, 1163.37, 2417, 28.12, 281, 1876, 77.62
ASTRON, EQ, 17-May-2018, 117.80, 118.00, 120.00, 118.00, 118.00, 118.40, 118.81, 70131, 83.32, 1218, 39558, 56.41
ATFL, EQ, 17-May-2018, 674.85, 680.95, 717.40, 675.55, 711.00, 711.85, 694.50, 28067, 194.92, 2917, 17118, 60.99
ATLANTA, EQ, 17-May-2018, 68.40, 68.85, 70.50, 68.00, 68.25, 68.65, 68.82, 342830, 235.94, 1414, 187007, 54.55
ATLASCYCLE, BE, 17-May-2018, 142.65, 142.65, 147.35, 135.55, 140.00, 138.50, 139.33, 11934, 16.63, 196, -, -
ATUL, EQ, 17-May-2018, 2847.65, 2869.95, 2870.00, 2800.00, 2814.00, 2807.05, 2818.97, 9438, 266.05, 1017, 6412, 67.94
ATULAUTO, EQ, 17-May-2018, 421.90, 421.30, 432.45, 420.00, 422.25, 423.55, 423.96, 8339, 35.35, 414, 4314, 51.73
AUBANK, EQ, 17-May-2018, 701.25, 709.95, 710.00, 691.30, 694.00, 695.00, 703.67, 194930, 1371.66, 3348, 159410, 81.78
AURIONPRO, EQ, 17-May-2018, 206.30, 207.85, 208.85, 203.00, 203.00, 204.65, 206.14, 31632, 65.21, 378, 27394, 86.60
AUROPHARMA, EQ, 17-May-2018, 601.55, 602.10, 605.90, 592.95, 594.15, 594.90, 598.46, 1055274, 6315.39, 18976, 405459, 38.42
AUSOMENT, EQ, 17-May-2018, 69.50, 69.00, 72.95, 69.00, 72.80, 72.30, 72.17, 15919, 11.49, 170, 11401, 71.62
AUTOAXLES, EQ, 17-May-2018, 1493.65, 1500.05, 1519.00, 1474.00, 1480.00, 1484.90, 1491.14, 6035, 89.99, 549, 5034, 83.41
AUTOIND, EQ, 17-May-2018, 72.25, 74.50, 74.50, 71.10, 72.00, 71.70, 72.04, 19283, 13.89, 351, 11096, 57.54
AUTOLITIND, EQ, 17-May-2018, 65.35, 65.80, 67.40, 65.25, 66.05, 66.35, 66.26, 3592, 2.38, 84, 2430, 67.65
AVADHSUGAR, EQ, 17-May-2018, 299.65, 303.75, 329.00, 300.50, 316.00, 315.80, 317.37, 66097, 209.77, 2631, 18721, 28.32
AVANTIFEED, EQ, 17-May-2018, 2048.85, 2049.00, 2095.00, 2030.00, 2044.70, 2039.95, 2048.94, 124354, 2547.94, 11957, 73772, 59.32
AVG, SM, 17-May-2018, 125.00, 125.00, 125.00, 121.65, 122.00, 122.50, 123.16, 7200, 8.87, 6, 6000, 83.33
AVTNPL, EQ, 17-May-2018, 34.65, 34.90, 35.35, 34.35, 35.35, 35.30, 35.00, 51100, 17.88, 293, 42937, 84.03
AXISBANK, EQ, 17-May-2018, 550.00, 550.00, 553.00, 536.50, 537.25, 539.45, 545.52, 8551787, 46652.05, 81469, 5236859, 61.24
AXISCADES, EQ, 17-May-2018, 155.55, 156.75, 159.70, 153.15, 155.25, 155.85, 156.27, 45427, 70.99, 1515, 22463, 49.45
AXISGOLD, EQ, 17-May-2018, 2709.00, 2714.00, 2714.00, 2665.25, 2682.85, 2672.95, 2675.62, 102, 2.73, 27, 90, 88.24
AXISNIFTY, EQ, 17-May-2018, 1087.54, 1074.29, 1083.72, 1074.29, 1079.13, 1079.13, 1077.16, 8, 0.09, 6, 3, 37.50
AYMSYNTEX, EQ, 17-May-2018, 61.40, 62.00, 63.00, 62.00, 62.95, 62.45, 62.60, 3063, 1.92, 27, 3011, 98.30
BAFNAPHARM, EQ, 17-May-2018, 25.00, 25.00, 25.30, 24.70, 24.70, 24.80, 24.91, 4424, 1.10, 32, 4301, 97.22
BAGFILMS, EQ, 17-May-2018, 4.85, 5.00, 5.00, 4.70, 4.70, 4.75, 4.81, 74376, 3.57, 93, 48274, 64.91
BAJAJ-AUTO, EQ, 17-May-2018, 2811.90, 2821.00, 2830.10, 2787.00, 2824.50, 2815.45, 2810.44, 162490, 4566.68, 11015, 74099, 45.60
BAJAJCORP, EQ, 17-May-2018, 450.30, 451.55, 459.95, 448.90, 453.00, 456.65, 456.28, 13421, 61.24, 875, 6866, 51.16
BAJAJELEC, EQ, 17-May-2018, 603.90, 606.00, 614.00, 587.30, 593.90, 594.80, 600.00, 303601, 1821.61, 9057, 145849, 48.04
BAJAJFINSV, EQ, 17-May-2018, 5319.20, 5370.00, 5608.95, 5282.00, 5558.00, 5569.25, 5501.46, 393030, 21622.40, 32581, 110788, 28.19
BAJAJHIND, EQ, 17-May-2018, 6.90, 6.90, 7.35, 6.90, 7.20, 7.15, 7.12, 3191825, 227.27, 3415, 1563512, 48.98
BAJAJHLDNG, EQ, 17-May-2018, 2635.10, 2612.85, 2756.00, 2605.50, 2717.90, 2730.35, 2715.11, 14209, 385.79, 2003, 6072, 42.73
BAJFINANCE, EQ, 17-May-2018, 1919.95, 1930.00, 2087.80, 1906.10, 2067.95, 2066.50, 2003.37, 5581203, 111812.11, 159158, 1598192, 28.64
BALAJITELE, EQ, 17-May-2018, 124.05, 123.75, 125.70, 122.70, 125.05, 125.15, 124.63, 13005, 16.21, 444, 7885, 60.63
BALAMINES, EQ, 17-May-2018, 636.00, 635.85, 644.00, 629.95, 634.00, 637.45, 638.43, 18123, 115.70, 750, 10356, 57.14
BALKRISHNA, EQ, 17-May-2018, 76.35, 73.50, 78.00, 73.50, 76.10, 76.05, 75.29, 28727, 21.63, 227, 14931, 51.98
BALKRISIND, EQ, 17-May-2018, 1203.65, 1211.10, 1219.30, 1185.00, 1194.60, 1194.60, 1197.33, 278299, 3332.15, 15250, 76782, 27.59
BALLARPUR, EQ, 17-May-2018, 11.45, 11.45, 12.15, 11.35, 11.85, 11.75, 11.71, 1119740, 131.16, 1290, 671425, 59.96
BALMLAWRIE, EQ, 17-May-2018, 209.65, 210.45, 213.85, 208.30, 212.85, 212.05, 210.64, 60304, 127.03, 1676, 33109, 54.90
BALPHARMA, EQ, 17-May-2018, 77.30, 77.30, 80.50, 77.30, 80.50, 80.00, 79.39, 12614, 10.01, 248, 6769, 53.66
BALRAMCHIN, EQ, 17-May-2018, 59.65, 60.00, 62.85, 58.90, 62.05, 61.70, 61.29, 5247660, 3216.18, 20923, 1609910, 30.68
BANARBEADS, EQ, 17-May-2018, 57.45, 56.80, 57.00, 52.00, 55.00, 54.85, 54.21, 4621, 2.51, 72, 2387, 51.66
BANARISUG, EQ, 17-May-2018, 1601.65, 1602.05, 1619.95, 1590.00, 1610.00, 1609.50, 1598.68, 141, 2.25, 21, 113, 80.14
BANCOINDIA, EQ, 17-May-2018, 219.80, 220.40, 222.00, 218.75, 220.00, 219.15, 220.07, 11411, 25.11, 278, 7940, 69.58
BANDHANBNK, EQ, 17-May-2018, 482.50, 483.00, 487.00, 477.65, 482.00, 483.85, 483.61, 477080, 2307.23, 11605, 356210, 74.66
BANG, EQ, 17-May-2018, 37.20, 37.60, 39.00, 35.55, 38.25, 38.60, 38.01, 12442, 4.73, 113, 5999, 48.22
