SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EMKAY, EQ, 21-May-2018, 145.80, 146.00, 149.95, 138.25, 141.20, 140.70, 142.89, 14726, 21.04, 733, 7136, 48.46
EMMBI, EQ, 21-May-2018, 163.55, 160.15, 165.85, 157.60, 158.10, 159.00, 160.08, 9632, 15.42, 269, 6627, 68.80
EMOFSR1RDP, MF, 21-May-2018, 8.75, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 7266, 0.62, 5, 7266, 100.00
EMOFSR1RGG, MF, 21-May-2018, 8.77, 8.61, 8.67, 8.61, 8.66, 8.66, 8.65, 18538, 1.60, 29, 17538, 94.61
ENDURANCE, EQ, 21-May-2018, 1265.50, 1275.00, 1285.20, 1196.10, 1225.00, 1220.05, 1233.49, 66282, 817.58, 4556, 34288, 51.73
ENERGYDEV, EQ, 21-May-2018, 18.05, 18.10, 18.10, 17.20, 17.65, 17.30, 17.59, 34430, 6.06, 162, 23535, 68.36
ENGINERSIN, EQ, 21-May-2018, 143.65, 143.50, 145.00, 137.40, 138.80, 139.20, 139.78, 1421771, 1987.39, 13876, 591642, 41.61
ENIL, EQ, 21-May-2018, 658.35, 658.00, 658.00, 630.00, 636.00, 640.00, 642.04, 2704, 17.36, 460, 1687, 62.39
EON, EQ, 21-May-2018, 64.00, 63.50, 63.50, 57.60, 58.00, 58.50, 59.41, 61313, 36.43, 580, 44936, 73.29
EQUITAS, EQ, 21-May-2018, 165.35, 164.90, 165.15, 156.60, 159.35, 160.20, 159.60, 1621969, 2588.60, 10590, 404391, 24.93
ERFLNCDI, N3, 21-May-2018, 1002.95, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 150, 1.50, 6, 150, 100.00
ERFLNCDI, N5, 21-May-2018, 1005.13, 1003.00, 1003.50, 1003.00, 1003.50, 1003.16, 1003.17, 300, 3.01, 3, 300, 100.00
ERFLNCDI, N6, 21-May-2018, 1012.41, 1011.00, 1011.00, 1011.00, 1011.00, 1011.00, 1011.00, 25, 0.25, 2, 25, 100.00
ERIS, EQ, 21-May-2018, 780.30, 783.00, 783.00, 757.00, 762.50, 773.25, 768.35, 14776, 113.53, 2244, 7966, 53.91
EROSMEDIA, EQ, 21-May-2018, 131.45, 131.40, 132.85, 126.60, 129.55, 128.70, 130.27, 456088, 594.16, 5657, 210449, 46.14
ESABINDIA, EQ, 21-May-2018, 655.55, 652.00, 667.90, 625.00, 630.00, 629.70, 636.58, 3201, 20.38, 239, 2286, 71.42
ESCORTS, EQ, 21-May-2018, 876.40, 869.00, 908.85, 869.00, 881.00, 881.95, 888.93, 2413284, 21452.50, 53626, 417971, 17.32
ESL, BE, 21-May-2018, 1.35, 1.30, 1.30, 1.30, 1.30, 1.30, 1.30, 308650, 4.01, 191, -, -
ESSARSHPNG, EQ, 21-May-2018, 17.70, 18.50, 18.95, 17.80, 18.55, 18.80, 18.57, 46283, 8.60, 211, 30400, 65.68
ESSDEE, BE, 21-May-2018, 37.35, 37.35, 39.20, 35.55, 35.80, 36.00, 36.43, 16503, 6.01, 356, -, -
ESSELPACK, EQ, 21-May-2018, 256.25, 256.25, 256.25, 249.00, 251.20, 254.20, 253.20, 23346, 59.11, 1232, 15932, 68.24
ESTER, EQ, 21-May-2018, 60.70, 62.50, 62.50, 57.70, 57.70, 57.70, 58.55, 82043, 48.03, 513, 64357, 78.44
EUROCERA, EQ, 21-May-2018, 3.50, 3.50, 3.75, 3.30, 3.45, 3.45, 3.48, 47739, 1.66, 135, 35451, 74.26
EUROTEXIND, EQ, 21-May-2018, 30.00, 29.50, 29.50, 28.70, 28.75, 28.75, 29.43, 8296, 2.44, 19, 7550, 91.01
EVEREADY, EQ, 21-May-2018, 262.70, 260.50, 263.25, 251.70, 254.00, 254.60, 255.52, 89686, 229.17, 1721, 69640, 77.65
EVERESTIND, EQ, 21-May-2018, 485.00, 482.00, 485.00, 467.85, 475.00, 472.20, 474.86, 28854, 137.02, 2784, 18190, 63.04
EXCEL, EQ, 21-May-2018, 14.55, 14.25, 14.55, 13.85, 13.85, 13.85, 13.98, 120863, 16.90, 134, 98493, 81.49
EXCELCROP, EQ, 21-May-2018, 3271.70, 3232.00, 3260.65, 3165.45, 3170.00, 3172.85, 3190.24, 2053, 65.50, 268, 1401, 68.24
EXCELINDUS, EQ, 21-May-2018, 1284.70, 1315.00, 1315.00, 1212.00, 1231.45, 1224.55, 1242.12, 19997, 248.39, 1230, 12899, 64.50
EXIDEIND, EQ, 21-May-2018, 254.25, 251.40, 254.80, 244.95, 246.05, 246.75, 248.55, 1672860, 4157.97, 11983, 1059970, 63.36
FACT, EQ, 21-May-2018, 45.80, 46.30, 46.30, 43.70, 43.95, 44.00, 44.88, 45649, 20.49, 365, 24723, 54.16
FAIRCHEM, EQ, 21-May-2018, 398.40, 400.45, 404.35, 385.10, 385.60, 386.10, 391.97, 8464, 33.18, 221, 6335, 74.85
FCL, EQ, 21-May-2018, 70.70, 70.50, 71.00, 65.30, 65.95, 65.95, 67.30, 664236, 447.01, 5252, 262914, 39.58
FCONSUMER, EQ, 21-May-2018, 57.55, 58.00, 58.10, 54.30, 54.60, 54.80, 55.56, 3245344, 1803.12, 10201, 1447185, 44.59
FCSSOFT, BE, 21-May-2018, 0.30, 0.25, 0.30, 0.25, 0.25, 0.30, 0.27, 249555, 0.67, 73, -, -
FDC, EQ, 21-May-2018, 243.00, 243.10, 245.05, 232.30, 237.50, 238.10, 240.27, 21879, 52.57, 597, 17989, 82.22
FEDDERELEC, EQ, 21-May-2018, 63.65, 66.30, 66.30, 64.50, 65.80, 65.70, 65.30, 81847, 53.44, 738, 52230, 63.81
FEDERALBNK, EQ, 21-May-2018, 82.50, 82.55, 82.95, 80.10, 81.00, 80.90, 81.07, 12891814, 10451.50, 33893, 5606784, 43.49
FEL, EQ, 21-May-2018, 41.85, 42.15, 42.40, 38.65, 39.50, 39.60, 39.86, 1328257, 529.41, 5086, 529755, 39.88
FELDVR, EQ, 21-May-2018, 41.15, 41.90, 42.25, 37.70, 39.20, 39.65, 39.34, 54898, 21.60, 431, 34253, 62.39
FELIX, SM, 21-May-2018, 27.00, 27.50, 27.50, 27.50, 27.50, 27.50, 27.50, 4000, 1.10, 1, 4000, 100.00
FIEMIND, EQ, 21-May-2018, 848.85, 847.10, 865.90, 840.00, 843.00, 846.25, 852.25, 3317, 28.27, 424, 1912, 57.64
FILATEX, EQ, 21-May-2018, 189.35, 188.60, 199.20, 186.30, 190.50, 190.25, 190.90, 35239, 67.27, 738, 18633, 52.88
FINCABLES, EQ, 21-May-2018, 682.50, 680.00, 682.00, 668.00, 668.50, 669.25, 677.10, 23528, 159.31, 3672, 19278, 81.94
FINPIPE, EQ, 21-May-2018, 640.05, 642.65, 646.00, 635.00, 635.00, 635.20, 636.07, 64075, 407.56, 2258, 58468, 91.25
FIRSTWIN, BE, 21-May-2018, 1.55, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 5000, 0.08, 1, -, -
FIVECORE, ST, 21-May-2018, 140.00, 140.90, 147.90, 138.00, , 145.50, 142.31, 577000, 821.13, 399, -, -
FLEXITUFF, EQ, 21-May-2018, 50.50, 49.95, 53.50, 47.05, 49.35, 49.50, 50.16, 3584, 1.80, 85, 1692, 47.21
FLFL, EQ, 21-May-2018, 438.65, 444.00, 445.20, 403.95, 419.80, 421.00, 424.68, 943117, 4005.20, 17933, 408411, 43.30
FMGOETZE, EQ, 21-May-2018, 447.25, 446.85, 446.85, 425.55, 426.40, 429.20, 431.07, 3221, 13.88, 366, 2117, 65.72
FMNL, EQ, 21-May-2018, 128.65, 129.80, 131.75, 122.10, 123.90, 123.25, 125.08, 113259, 141.66, 1936, 57934, 51.15
FOCUS, SM, 21-May-2018, 175.00, 170.00, 175.00, 170.00, 175.00, 175.00, 172.50, 2000, 3.45, 2, 2000, 100.00
FORTIS, EQ, 21-May-2018, 144.50, 146.00, 150.95, 145.10, 148.50, 148.40, 148.11, 5235081, 7753.68, 36336, 2954330, 56.43
FORTUNEFIN, EQ, 21-May-2018, 227.75, 223.20, 233.40, 223.20, 230.85, 227.80, 228.72, 3122, 7.14, 81, 1728, 55.35
FOSECOIND, EQ, 21-May-2018, 1462.95, 1470.05, 1487.35, 1425.10, 1427.00, 1426.40, 1448.32, 964, 13.96, 145, 690, 71.58
FOURTHDIM, SM, 21-May-2018, 123.00, 130.00, 130.00, 115.00, 126.00, 126.00, 123.84, 24000, 29.72, 15, 23000, 95.83
FRETAIL, EQ, 21-May-2018, 560.15, 560.00, 560.00, 523.00, 525.60, 527.45, 538.59, 599719, 3230.01, 18238, 347070, 57.87
FSC, EQ, 21-May-2018, 673.05, 660.10, 673.75, 659.30, 670.05, 669.25, 667.68, 24834, 165.81, 2635, 21068, 84.84
FSL, EQ, 21-May-2018, 70.80, 71.25, 71.70, 67.10, 67.40, 67.75, 68.82, 7657185, 5269.81, 28472, 2756729, 36.00
GABRIEL, EQ, 21-May-2018, 148.15, 148.90, 148.90, 144.00, 147.85, 147.00, 147.13, 214171, 315.10, 4466, 170108, 79.43
GAEL, EQ, 21-May-2018, 254.85, 259.50, 259.90, 235.60, 239.00, 239.95, 245.06, 212350, 520.39, 4927, 90816, 42.77
GAIL, EQ, 21-May-2018, 321.50, 323.30, 326.90, 319.00, 326.00, 325.65, 324.67, 2465405, 8004.40, 33381, 1597444, 64.79
GAL, EQ, 21-May-2018, 7.40, 7.40, 7.70, 7.05, 7.60, 7.55, 7.38, 70397, 5.20, 109, 33071, 46.98
GALAXYSURF, EQ, 21-May-2018, 1432.45, 1411.00, 1432.00, 1376.00, 1379.00, 1389.30, 1392.02, 15262, 212.45, 856, 13352, 87.49
GALLANTT, EQ, 21-May-2018, 39.50, 39.50, 41.45, 38.00, 41.45, 40.20, 40.09, 46647, 18.70, 180, 29237, 62.68
GALLISPAT, EQ, 21-May-2018, 282.10, 284.65, 292.00, 270.55, 287.95, 283.15, 282.77, 2668, 7.54, 269, 806, 30.21
GAMMNINFRA, EQ, 21-May-2018, 2.30, 2.30, 2.50, 2.25, 2.35, 2.30, 2.37, 4225024, 99.98, 3005, 1300966, 30.79
GAMMONIND, BZ, 21-May-2018, 3.10, 2.95, 2.95, 2.95, 2.95, 2.95, 2.95, 37623, 1.11, 25, -, -
GANDHITUBE, EQ, 21-May-2018, 385.20, 387.00, 390.05, 385.00, 388.50, 387.05, 388.08, 4250, 16.49, 239, 3668, 86.31
GANECOS, EQ, 21-May-2018, 386.35, 393.35, 395.00, 370.00, 390.00, 394.40, 393.14, 77451, 304.49, 728, 68706, 88.71
GANESHHOUC, EQ, 21-May-2018, 122.35, 123.40, 124.65, 115.00, 115.40, 115.85, 118.68, 150788, 178.95, 2038, 98407, 65.26
GANGESSECU, EQ, 21-May-2018, 68.50, 67.15, 68.50, 65.50, 68.50, 67.40, 67.11, 1450, 0.97, 19, 1399, 96.48
GARDENSILK, EQ, 21-May-2018, 30.45, 31.05, 31.30, 28.70, 29.25, 29.15, 29.56, 23816, 7.04, 232, 16199, 68.02
GARWALLROP, EQ, 21-May-2018, 918.95, 920.00, 950.25, 882.50, 932.90, 929.05, 906.64, 50261, 455.69, 1784, 37897, 75.40
GATI, EQ, 21-May-2018, 102.85, 102.60, 103.50, 98.40, 99.60, 99.15, 100.10, 546051, 546.62, 5305, 214260, 39.24
GAYAPROJ, EQ, 21-May-2018, 199.55, 198.15, 200.00, 191.00, 193.00, 194.30, 194.57, 197304, 383.90, 2289, 36466, 18.48
GDL, EQ, 21-May-2018, 167.35, 168.00, 171.00, 165.60, 167.85, 169.25, 169.08, 94216, 159.30, 1645, 67867, 72.03
GEECEE, EQ, 21-May-2018, 139.15, 144.70, 145.95, 134.50, 134.50, 134.95, 136.25, 7321, 9.97, 220, 5110, 69.80
GEMINI, BE, 21-May-2018, 0.85, 0.85, 0.90, 0.85, 0.85, 0.85, 0.85, 1221, 0.01, 5, -, -
GENESYS, EQ, 21-May-2018, 235.25, 237.70, 254.90, 236.10, 238.00, 240.55, 243.87, 142954, 348.62, 1962, 71610, 50.09
GENUSPAPER, EQ, 21-May-2018, 11.70, 11.80, 11.85, 11.00, 11.10, 11.15, 11.22, 143238, 16.07, 255, 116404, 81.27
GENUSPOWER, EQ, 21-May-2018, 47.70, 47.70, 47.70, 45.70, 46.30, 46.15, 46.71, 282065, 131.74, 1826, 124324, 44.08
GEOJITFSL, EQ, 21-May-2018, 97.30, 97.00, 97.75, 92.30, 93.40, 93.20, 94.60, 97630, 92.36, 896, 60553, 62.02
GEPIL, EQ, 21-May-2018, 870.05, 867.85, 867.85, 840.10, 841.20, 844.60, 846.39, 15527, 131.42, 2495, 13129, 84.56
GESHIP, EQ, 21-May-2018, 344.40, 341.85, 347.70, 330.00, 330.00, 330.45, 333.99, 21855, 72.99, 1384, 15311, 70.06
GET&D, EQ, 21-May-2018, 375.70, 375.50, 378.70, 361.00, 362.15, 362.95, 368.15, 18853, 69.41, 1579, 11803, 62.61
GHCL, EQ, 21-May-2018, 293.50, 292.50, 294.90, 282.40, 282.70, 283.45, 289.24, 179594, 519.45, 3201, 119440, 66.51
GICHSGFIN, EQ, 21-May-2018, 385.90, 387.00, 388.80, 375.25, 377.70, 376.40, 379.01, 40084, 151.92, 1267, 22864, 57.04
GICL, SM, 21-May-2018, 21.00, 20.10, 20.10, 20.10, 20.10, 20.10, 20.10, 6000, 1.21, 1, 6000, 100.00
GICRE, EQ, 21-May-2018, 704.00, 702.00, 706.35, 695.00, 695.00, 697.50, 700.43, 21021, 147.24, 1000, 13286, 63.20
GILLANDERS, EQ, 21-May-2018, 71.20, 70.35, 72.20, 69.20, 69.20, 69.35, 70.25, 8079, 5.68, 37, 7071, 87.52
GILLETTE, EQ, 21-May-2018, 6546.20, 6530.00, 6565.00, 6420.10, 6491.00, 6498.45, 6489.09, 3277, 212.65, 782, 2057, 62.77
GINNIFILA, EQ, 21-May-2018, 25.10, 25.10, 25.25, 22.10, 23.05, 22.85, 23.44, 131922, 30.92, 623, 97454, 73.87
GIPCL, EQ, 21-May-2018, 95.85, 95.50, 96.50, 94.30, 95.80, 95.00, 95.68, 49887, 47.73, 542, 40352, 80.89
GITANJALI, BE, 21-May-2018, 4.65, 4.85, 4.85, 4.85, 4.85, 4.85, 4.85, 211194, 10.24, 279, -, -
GKWLIMITED, BE, 21-May-2018, 783.80, 751.20, 780.00, 750.00, 755.00, 757.20, 761.40, 843, 6.42, 35, -, -
GLAXO, EQ, 21-May-2018, 2398.15, 2360.50, 2445.00, 2340.30, 2425.00, 2376.60, 2369.33, 8325, 197.25, 1116, 4028, 48.38
GLENMARK, EQ, 21-May-2018, 500.60, 500.10, 507.90, 493.50, 499.00, 500.85, 499.99, 1314194, 6570.85, 33366, 580706, 44.19
GLOBALVECT, EQ, 21-May-2018, 104.60, 104.60, 104.60, 101.30, 102.10, 101.95, 103.07, 2857, 2.94, 69, 1793, 62.76
GLOBOFFS, EQ, 21-May-2018, 21.75, 21.80, 22.30, 20.30, 20.30, 20.35, 21.03, 13278, 2.79, 123, 10979, 82.69
GLOBUSSPR, EQ, 21-May-2018, 142.15, 143.95, 143.95, 134.00, 135.65, 135.95, 138.15, 53320, 73.66, 939, 28535, 53.52
GMBREW, EQ, 21-May-2018, 1027.20, 950.00, 950.00, 834.95, 854.50, 855.35, 864.65, 127251, 1100.28, 8292, 36810, 28.93
GMDCLTD, EQ, 21-May-2018, 123.25, 120.15, 122.30, 117.80, 118.30, 118.40, 119.92, 150792, 180.83, 1474, 104939, 69.59
GMMPFAUDLR, EQ, 21-May-2018, 851.15, 845.00, 847.50, 815.00, 829.85, 822.75, 837.85, 3218, 26.96, 229, 2521, 78.34
GMRINFRA, EQ, 21-May-2018, 17.35, 17.40, 17.65, 16.85, 17.05, 17.00, 17.18, 20494127, 3520.22, 13176, 3432392, 16.75
GNA, EQ, 21-May-2018, 501.65, 500.05, 505.00, 487.05, 503.75, 498.10, 497.59, 148805, 740.44, 3085, 110719, 74.41
GNFC, EQ, 21-May-2018, 492.15, 490.70, 493.80, 467.50, 472.50, 473.75, 480.70, 1111702, 5343.98, 23829, 446351, 40.15
GOACARBON, EQ, 21-May-2018, 717.95, 718.00, 724.00, 685.00, 692.95, 693.05, 703.27, 105937, 745.02, 4804, 36255, 34.22
GOCLCORP, EQ, 21-May-2018, 483.60, 482.75, 505.30, 482.55, 485.00, 485.30, 489.65, 2181, 10.68, 117, 1051, 48.19
GODFRYPHLP, EQ, 21-May-2018, 783.90, 789.90, 792.30, 768.40, 786.05, 781.85, 779.49, 49099, 382.72, 1784, 11550, 23.52
GODHA, ST, 21-May-2018, 32.50, 32.50, 33.00, 32.50, , 33.00, 32.83, 12000, 3.94, 3, -, -
GODREJAGRO, EQ, 21-May-2018, 617.95, 614.80, 615.45, 586.60, 599.40, 602.35, 600.54, 303391, 1821.99, 18679, 190982, 62.95
GODREJCP, EQ, 21-May-2018, 1084.80, 1089.90, 1102.20, 1076.15, 1079.35, 1080.85, 1089.21, 214836, 2340.02, 8509, 123827, 57.64
GODREJIND, EQ, 21-May-2018, 565.40, 566.95, 572.65, 557.05, 561.50, 560.50, 562.52, 326989, 1839.39, 7541, 87600, 26.79
GODREJPROP, EQ, 21-May-2018, 776.90, 780.00, 782.50, 738.05, 747.55, 747.55, 754.55, 158314, 1194.55, 5887, 85449, 53.97
GOENKA, BZ, 21-May-2018, 0.35, 0.35, 0.40, 0.35, 0.35, 0.35, 0.36, 143598, 0.52, 43, -, -
GOKEX, EQ, 21-May-2018, 91.05, 91.60, 91.65, 89.00, 89.35, 89.95, 90.15, 78275, 70.57, 937, 56116, 71.69
GOKUL, EQ, 21-May-2018, 13.20, 12.55, 13.85, 12.35, 12.50, 12.50, 12.63, 7742, 0.98, 39, 4855, 62.71
GOKULAGRO, EQ, 21-May-2018, 17.95, 18.50, 18.50, 17.15, 17.50, 17.65, 17.82, 11798, 2.10, 98, 6855, 58.10
GOLDBEES, EQ, 21-May-2018, 2770.40, 2771.50, 2784.80, 2757.35, 2762.00, 2761.20, 2764.58, 5420, 149.84, 822, 3190, 58.86
GOLDIAM, EQ, 21-May-2018, 71.95, 71.95, 72.90, 68.70, 69.50, 69.30, 70.49, 19878, 14.01, 277, 14234, 71.61
GOLDINFRA, EQ, 21-May-2018, 155.60, 159.00, 159.00, 144.45, 153.00, 150.00, 151.47, 52984, 80.26, 1008, 31395, 59.25
GOLDSHARE, EQ, 21-May-2018, 2786.00, 2800.00, 2800.00, 2766.60, 2798.95, 2796.30, 2780.44, 1511, 42.01, 106, 1334, 88.29
GOLDTECH, EQ, 21-May-2018, 10.85, 11.50, 11.50, 10.25, 10.45, 10.45, 11.00, 2467, 0.27, 15, 2107, 85.41
GOODLUCK, EQ, 21-May-2018, 77.20, 77.95, 79.70, 74.55, 75.00, 75.05, 75.38, 19723, 14.87, 211, 11821, 59.94
GPIL, EQ, 21-May-2018, 473.25, 473.45, 477.40, 424.35, 441.05, 446.60, 446.42, 207458, 926.13, 4755, 75921, 36.60
GPPL, EQ, 21-May-2018, 130.40, 128.00, 132.45, 125.25, 125.75, 125.45, 127.00, 135004, 171.45, 1739, 99317, 73.57
GPTINFRA, EQ, 21-May-2018, 174.95, 175.25, 178.00, 174.45, 176.70, 177.10, 176.13, 14686, 25.87, 140, 5658, 38.53
GRANULES, EQ, 21-May-2018, 95.00, 95.05, 95.70, 87.90, 89.15, 89.00, 90.59, 3947398, 3575.94, 24165, 1031006, 26.12
GRAPHITE, EQ, 21-May-2018, 792.65, 790.00, 812.50, 765.05, 798.00, 799.70, 792.96, 2620915, 20782.88, 62964, 689395, 26.30
GRASIM, EQ, 21-May-2018, 1062.85, 1061.40, 1071.35, 1030.05, 1036.00, 1035.85, 1037.87, 937826, 9733.45, 29663, 582467, 62.11
GRAVITA, EQ, 21-May-2018, 159.00, 159.00, 165.50, 157.40, 160.10, 161.55, 161.77, 221424, 358.20, 3179, 96505, 43.58
GREAVESCOT, EQ, 21-May-2018, 131.25, 130.50, 131.20, 126.60, 126.80, 127.20, 129.06, 434926, 561.32, 7366, 249082, 57.27
GREENFIRE, BE, 21-May-2018, 0.10, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 1030, 0.00, 5, -, -
GREENLAM, EQ, 21-May-2018, 1135.95, 1145.00, 1165.00, 1102.00, 1116.00, 1119.20, 1126.59, 583, 6.57, 63, 417, 71.53
GREENPLY, EQ, 21-May-2018, 286.65, 291.00, 291.00, 275.00, 279.95, 279.95, 280.04, 58446, 163.67, 1486, 52810, 90.36
GREENPOWER, EQ, 21-May-2018, 8.00, 8.05, 8.05, 7.80, 7.95, 7.95, 7.98, 121984, 9.73, 203, 101633, 83.32
GRINDWELL, EQ, 21-May-2018, 510.75, 510.45, 515.00, 497.55, 502.05, 503.70, 504.38, 3666, 18.49, 276, 2305, 62.88
GROBTEA, BE, 21-May-2018, 909.35, 904.00, 942.00, 866.15, 930.00, 930.00, 903.25, 221, 2.00, 28, -, -
GRPLTD, EQ, 21-May-2018, 1201.95, 1192.55, 1192.55, 1181.00, 1190.00, 1190.00, 1186.47, 96, 1.14, 16, 94, 97.92
GRUH, EQ, 21-May-2018, 676.30, 673.00, 675.00, 653.00, 656.55, 657.90, 663.15, 87688, 581.51, 5385, 44057, 50.24
GSCLCEMENT, EQ, 21-May-2018, 29.55, 29.00, 29.45, 28.50, 28.50, 28.95, 29.20, 18362, 5.36, 88, 15919, 86.70
GSFC, EQ, 21-May-2018, 117.35, 117.75, 118.35, 112.60, 114.90, 115.25, 114.87, 2154149, 2474.48, 10854, 610330, 28.33
GSKCONS, EQ, 21-May-2018, 5939.95, 5980.00, 5980.00, 5911.00, 5950.00, 5947.95, 5947.72, 3270, 194.49, 878, 2595, 79.36
GSPL, EQ, 21-May-2018, 179.30, 179.45, 181.25, 171.65, 172.00, 175.05, 176.36, 727727, 1283.40, 2931, 663437, 91.17
GSS, EQ, 21-May-2018, 91.20, 91.25, 107.30, 91.25, 95.30, 97.10, 100.35, 4470424, 4485.85, 37330, 630112, 14.10
GTL, EQ, 21-May-2018, 8.40, 8.75, 8.75, 7.75, 7.90, 7.85, 8.11, 108221, 8.77, 325, 86287, 79.73
GTLINFRA, BE, 21-May-2018, 1.80, 1.80, 1.85, 1.75, 1.75, 1.75, 1.78, 1198645, 21.36, 608, -, -
GTNIND, EQ, 21-May-2018, 11.95, 11.00, 12.70, 10.80, 10.90, 11.15, 11.07, 22699, 2.51, 100, 17409, 76.70
GTNTEX, EQ, 21-May-2018, 14.00, 13.00, 14.35, 13.00, 13.30, 13.30, 13.30, 2124, 0.28, 17, 2069, 97.41
GTPL, EQ, 21-May-2018, 134.45, 134.35, 138.90, 129.20, 129.55, 131.00, 133.99, 21885, 29.32, 543, 15440, 70.55
GUFICBIO, EQ, 21-May-2018, 143.10, 141.00, 142.95, 135.50, 135.60, 137.05, 138.87, 98668, 137.02, 2261, 52337, 53.04
GUJALKALI, EQ, 21-May-2018, 638.55, 638.00, 692.75, 605.20, 670.00, 662.80, 639.74, 103675, 663.25, 3450, 48698, 46.97
GUJAPOLLO, EQ, 21-May-2018, 204.30, 201.30, 201.40, 196.10, 199.00, 198.95, 198.76, 3019, 6.00, 160, 1827, 60.52
GUJFLUORO, EQ, 21-May-2018, 827.75, 830.00, 835.90, 804.50, 804.50, 807.85, 813.87, 19217, 156.40, 755, 15672, 81.55
GUJGASLTD, EQ, 21-May-2018, 864.45, 864.55, 868.20, 840.00, 861.00, 856.80, 857.40, 163318, 1400.29, 777, 158193, 96.86
GUJRAFFIA, BE, 21-May-2018, 31.25, 29.70, 29.70, 29.70, 29.70, 29.70, 29.70, 16, 0.00, 2, -, -
GULFOILLUB, EQ, 21-May-2018, 920.50, 931.10, 940.00, 912.00, 920.00, 920.15, 921.19, 32252, 297.10, 1092, 25306, 78.46
GULFPETRO, EQ, 21-May-2018, 71.30, 73.90, 73.90, 67.40, 69.50, 69.15, 69.38, 48429, 33.60, 464, 36872, 76.14
GULPOLY, EQ, 21-May-2018, 67.85, 67.30, 68.35, 65.30, 66.40, 66.10, 66.82, 33889, 22.64, 350, 23940, 70.64
GVKPIL, EQ, 21-May-2018, 12.90, 12.90, 13.10, 11.65, 11.70, 11.65, 11.86, 4683572, 555.70, 7757, 2684536, 57.32
H1190M36RG, MF, 21-May-2018, 11.45, 11.54, 11.54, 11.54, 11.54, 11.54, 11.54, 30000, 3.46, 13, 30000, 100.00
HAL, EQ, 21-May-2018, 1032.85, 1031.95, 1031.95, 1009.00, 1019.10, 1021.35, 1016.63, 25664, 260.91, 1862, 14528, 56.61
HANUNG, BE, 21-May-2018, 2.25, 2.25, 2.35, 2.25, 2.35, 2.35, 2.30, 2125, 0.05, 7, -, -
HARITASEAT, EQ, 21-May-2018, 948.55, 950.00, 950.10, 912.25, 930.00, 926.15, 928.91, 3551, 32.99, 376, 2260, 63.64
HARRMALAYA, EQ, 21-May-2018, 94.80, 95.00, 97.75, 92.50, 95.25, 96.20, 95.46, 37421, 35.72, 995, 19983, 53.40
HATHWAY, EQ, 21-May-2018, 28.55, 28.75, 29.25, 26.55, 27.15, 26.90, 27.58, 890452, 245.61, 2142, 555869, 62.43
HATSUN, EQ, 21-May-2018, 788.00, 785.15, 797.95, 785.15, 788.20, 790.15, 790.99, 23537, 186.17, 1332, 17663, 75.04
HAVELLS, EQ, 21-May-2018, 523.25, 521.00, 530.00, 514.70, 525.00, 524.20, 523.77, 1135679, 5948.38, 29119, 405771, 35.73
HAVISHA, BE, 21-May-2018, 1.00, 0.95, 1.00, 0.95, 1.00, 1.00, 0.98, 17368, 0.17, 13, -, -
HBLPOWER, EQ, 21-May-2018, 44.80, 44.75, 45.10, 41.40, 41.90, 41.85, 42.92, 294646, 126.47, 1893, 168285, 57.11
HCC, EQ, 21-May-2018, 16.75, 16.90, 16.90, 15.10, 16.05, 15.90, 15.80, 12568734, 1986.44, 14508, 1971343, 15.68
HCG, EQ, 21-May-2018, 309.80, 311.10, 312.80, 302.65, 307.90, 305.90, 306.81, 12309, 37.77, 550, 9585, 77.87
HCL-INSYS, EQ, 21-May-2018, 45.45, 45.25, 46.20, 43.50, 44.05, 44.10, 44.48, 980816, 436.23, 5705, 340025, 34.67
HCLTECH, EQ, 21-May-2018, 890.70, 892.00, 900.55, 887.00, 897.00, 895.95, 892.98, 1471238, 13137.91, 63727, 1017070, 69.13
HDFC, EQ, 21-May-2018, 1853.00, 1860.00, 1860.00, 1816.50, 1819.25, 1819.20, 1830.40, 2816934, 51561.02, 99404, 2324641, 82.52
HDFC, W2, 21-May-2018, 380.15, 365.00, 367.90, 350.00, 350.00, 350.00, 356.86, 146000, 521.02, 20, 116800, 80.00
HDFCBANK, EQ, 21-May-2018, 2012.15, 2016.10, 2021.00, 1986.05, 1997.10, 1993.05, 1993.75, 1212027, 24164.80, 37162, 711864, 58.73
HDFCBANK, IL, 21-May-2018, 2111.00, 2030.00, 2035.00, 2030.00, , 2030.00, 2031.11, 450000, 9140.00, 17, 350000, 77.78
HDFCLIFE, EQ, 21-May-2018, 493.95, 493.95, 501.50, 487.25, 490.00, 489.65, 493.58, 1332552, 6577.21, 43161, 682810, 51.24
HDFCMFGETF, EQ, 21-May-2018, 2830.40, 2831.80, 2844.80, 2821.00, 2826.15, 2829.85, 2833.92, 544, 15.42, 150, 324, 59.56
HDFCNIFETF, EQ, 21-May-2018, 1090.44, 1090.00, 1091.45, 1084.45, 1084.57, 1084.57, 1089.05, 455, 4.96, 21, 255, 56.04
