SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ADANITRANS, EQ, 25-May-2018, 124.70, 125.00, 130.50, 122.30, 129.95, 129.40, 126.47, 779631, 986.02, 5941, 213036, 27.33
ADFFOODS, EQ, 25-May-2018, 255.30, 254.05, 261.00, 254.00, 259.25, 259.45, 257.29, 59364, 152.74, 1859, 25418, 42.82
ADHUNIK, EQ, 25-May-2018, 3.35, 3.20, 3.50, 3.20, 3.50, 3.50, 3.41, 87949, 3.00, 94, 40508, 46.06
ADHUNIKIND, EQ, 25-May-2018, 57.35, 54.50, 54.50, 54.50, 54.50, 54.50, 54.50, 4040, 2.20, 12, 4040, 100.00
ADLABS, EQ, 25-May-2018, 40.35, 40.90, 44.00, 39.80, 42.55, 42.10, 41.07, 134355, 55.18, 1245, 41832, 31.14
ADORWELD, EQ, 25-May-2018, 342.35, 339.00, 351.90, 339.00, 340.50, 342.20, 342.44, 8824, 30.22, 350, 5899, 66.85
ADROITINFO, EQ, 25-May-2018, 30.55, 30.00, 30.00, 29.20, 29.25, 29.25, 29.61, 1537, 0.46, 12, 1382, 89.92
ADSL, EQ, 25-May-2018, 16.20, 16.20, 17.40, 16.10, 17.15, 17.15, 16.56, 26414, 4.37, 117, 15936, 60.33
ADVANIHOTR, EQ, 25-May-2018, 55.40, 57.10, 57.10, 55.40, 56.65, 56.35, 56.40, 3007, 1.70, 53, 2122, 70.57
ADVENZYMES, EQ, 25-May-2018, 220.10, 219.00, 222.05, 218.00, 218.90, 219.75, 219.28, 196978, 431.94, 2119, 150457, 76.38
AEGISCHEM, EQ, 25-May-2018, 271.20, 272.95, 280.00, 266.00, 273.70, 274.30, 273.28, 91006, 248.70, 2537, 57715, 63.42
AFL, EQ, 25-May-2018, 49.90, 51.90, 52.35, 50.20, 52.35, 52.05, 51.97, 8677, 4.51, 54, 7527, 86.75
AGARIND, EQ, 25-May-2018, 246.45, 245.00, 257.00, 245.00, 249.95, 248.10, 250.74, 1090, 2.73, 24, 818, 75.05
AGCNET, EQ, 25-May-2018, 107.20, 107.50, 111.65, 107.50, 108.25, 108.80, 109.02, 1952, 2.13, 25, 1196, 61.27
AGLSL, EQ, 25-May-2018, 93.30, 93.05, 96.35, 93.00, 95.25, 95.70, 95.41, 6389, 6.10, 65, 5465, 85.54
AGRITECH, EQ, 25-May-2018, 118.80, 120.60, 120.60, 116.55, 117.05, 117.50, 117.89, 6880, 8.11, 243, 4625, 67.22
AGROPHOS, SM, 25-May-2018, 42.00, 41.10, 41.15, 39.00, 39.00, 39.00, 40.70, 30000, 12.21, 5, 6000, 20.00
AHLEAST, EQ, 25-May-2018, 297.60, 294.00, 304.85, 293.15, 303.20, 301.40, 296.95, 611, 1.81, 131, 176, 28.81
AHLUCONT, EQ, 25-May-2018, 386.95, 387.00, 393.00, 378.90, 385.50, 389.40, 385.43, 227203, 875.71, 439, 209376, 92.15
AHLWEST, BE, 25-May-2018, 262.60, 275.00, 275.70, 275.00, 275.70, 275.70, 275.47, 12, 0.03, 5, -, -
AIAENG, EQ, 25-May-2018, 1560.10, 1550.00, 1574.05, 1539.50, 1574.00, 1565.85, 1562.94, 84815, 1325.61, 3579, 76103, 89.73
AICHAMP, BE, 25-May-2018, 26.05, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00, 37, 0.01, 3, -, -
AIFL, EQ, 25-May-2018, 490.10, 490.55, 499.90, 489.00, 489.95, 493.10, 492.85, 111790, 550.96, 961, 53409, 47.78
AIRAN, SM, 25-May-2018, 252.00, 250.00, 250.00, 249.00, 249.00, 249.00, 249.50, 1000, 2.50, 2, 1000, 100.00
AIROLAM, SM, 25-May-2018, 44.45, 45.00, 45.00, 43.20, 44.00, 43.40, 43.95, 18000, 7.91, 6, 15000, 83.33
AISL, SM, 25-May-2018, 105.35, 104.00, 104.00, 88.10, 99.15, 100.00, 98.32, 46800, 46.02, 39, 32400, 69.23
AJANTPHARM, EQ, 25-May-2018, 977.60, 977.95, 1008.00, 971.70, 996.70, 998.05, 992.08, 212160, 2104.80, 7635, 62827, 29.61
AJMERA, EQ, 25-May-2018, 239.45, 245.05, 256.40, 243.90, 247.00, 248.05, 249.55, 317469, 792.25, 5382, 89538, 28.20
AKASH, SM, 25-May-2018, 62.50, 63.00, 63.00, 62.25, 62.25, 62.25, 62.58, 3000, 1.88, 3, 0, 0.00
AKSHARCHEM, EQ, 25-May-2018, 571.35, 579.90, 587.10, 565.20, 577.70, 578.35, 577.57, 5951, 34.37, 474, 2947, 49.52
AKSHOPTFBR, EQ, 25-May-2018, 32.70, 32.80, 33.50, 32.70, 33.15, 33.00, 33.06, 630497, 208.43, 1456, 337662, 53.55
AKZOINDIA, EQ, 25-May-2018, 1897.30, 1899.40, 1938.50, 1895.00, 1932.05, 1902.15, 1901.11, 22303, 424.00, 1537, 13771, 61.75
ALANKIT, EQ, 25-May-2018, 31.25, 31.00, 32.20, 29.70, 31.50, 31.65, 31.37, 75937, 23.82, 469, 48014, 63.23
ALBERTDAVD, EQ, 25-May-2018, 362.35, 357.10, 369.50, 357.10, 365.10, 365.20, 365.31, 680, 2.48, 15, 348, 51.18
ALBK, EQ, 25-May-2018, 40.20, 40.15, 41.10, 39.20, 40.80, 40.70, 40.63, 2608931, 1060.07, 6685, 254242, 9.75
ALCHEM, BE, 25-May-2018, 6.55, 6.40, 6.60, 6.25, 6.25, 6.25, 6.35, 4379, 0.28, 26, -, -
ALEMBICLTD, EQ, 25-May-2018, 48.85, 49.05, 49.50, 47.15, 47.35, 47.40, 47.74, 198481, 94.76, 1187, 125425, 63.19
ALICON, EQ, 25-May-2018, 609.50, 611.80, 628.50, 605.00, 628.50, 627.15, 614.57, 1310, 8.05, 110, 1114, 85.04
ALKALI, EQ, 25-May-2018, 74.45, 75.00, 76.95, 73.30, 76.00, 75.60, 74.87, 6980, 5.23, 142, 4244, 60.80
ALKEM, EQ, 25-May-2018, 1957.55, 1958.00, 1998.00, 1945.00, 1955.05, 1955.95, 1971.45, 12355, 243.57, 3764, 7554, 61.14
ALKYLAMINE, EQ, 25-May-2018, 650.45, 669.90, 689.60, 651.05, 689.60, 681.35, 668.19, 10239, 68.42, 978, 7036, 68.72
ALLCARGO, EQ, 25-May-2018, 119.75, 118.15, 124.90, 118.15, 122.40, 122.40, 122.80, 330309, 405.61, 4153, 119368, 36.14
ALLSEC, EQ, 25-May-2018, 363.95, 339.50, 340.00, 298.35, 313.00, 313.75, 313.41, 197978, 620.49, 4148, 140401, 70.92
ALMONDZ, BE, 25-May-2018, 30.30, 31.50, 31.80, 31.05, 31.80, 31.80, 31.67, 5759, 1.82, 36, -, -
ALOKTEXT, EQ, 25-May-2018, 1.60, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 260512, 4.30, 149, 260512, 100.00
ALPA, EQ, 25-May-2018, 32.10, 32.95, 33.85, 32.10, 32.95, 33.00, 32.62, 17899, 5.84, 129, 9653, 53.93
ALPHAGEO, EQ, 25-May-2018, 721.75, 734.00, 734.00, 718.00, 722.00, 724.60, 723.51, 13780, 99.70, 1127, 8098, 58.77
ALPSINDUS, BE, 25-May-2018, 2.05, 2.05, 2.15, 2.00, 2.15, 2.15, 2.14, 10576, 0.23, 16, -, -
AMARAJABAT, EQ, 25-May-2018, 774.45, 775.00, 794.00, 774.90, 787.60, 788.55, 785.61, 356308, 2799.19, 16818, 96316, 27.03
AMBER, EQ, 25-May-2018, 1098.70, 1098.00, 1127.10, 1070.10, 1087.00, 1089.45, 1106.39, 30213, 334.27, 2635, 18842, 62.36
AMBIKCO, EQ, 25-May-2018, 1343.50, 1345.00, 1351.00, 1317.10, 1333.05, 1333.80, 1335.66, 4618, 61.68, 392, 2786, 60.33
AMBUJACEM, EQ, 25-May-2018, 212.80, 213.50, 214.50, 209.55, 211.10, 211.60, 211.39, 1499518, 3169.85, 26966, 379912, 25.34
AMDIND, EQ, 25-May-2018, 28.40, 28.40, 29.00, 27.45, 28.10, 28.70, 28.44, 7035, 2.00, 65, 4773, 67.85
AMJLAND, EQ, 25-May-2018, 24.45, 24.30, 29.30, 24.05, 27.80, 27.95, 28.01, 257051, 71.99, 2526, 52041, 20.25
AMRUTANJAN, EQ, 25-May-2018, 280.55, 286.00, 286.00, 274.05, 274.30, 276.40, 280.59, 16048, 45.03, 785, 8702, 54.22
AMTEKAUTO, BZ, 25-May-2018, 11.30, 11.85, 11.85, 11.85, 11.85, 11.85, 11.85, 55606, 6.59, 96, -, -
ANANTRAJ, EQ, 25-May-2018, 40.75, 41.00, 44.10, 40.85, 43.80, 43.70, 42.78, 1002669, 428.94, 4330, 433099, 43.19
ANDHRABANK, EQ, 25-May-2018, 35.70, 35.70, 36.45, 35.35, 36.20, 36.20, 36.00, 3334946, 1200.52, 6372, 454029, 13.61
ANDHRACEMT, EQ, 25-May-2018, 10.30, 9.80, 10.30, 9.80, 10.10, 10.05, 10.10, 80799, 8.16, 173, 61867, 76.57
ANDHRSUGAR, EQ, 25-May-2018, 379.55, 382.00, 399.50, 380.00, 389.00, 390.75, 392.07, 30041, 117.78, 1321, 16681, 55.53
ANGIND, BE, 25-May-2018, 2.60, 2.50, 2.70, 2.50, 2.70, 2.70, 2.62, 4358, 0.11, 29, -, -
ANIKINDS, BE, 25-May-2018, 33.40, 34.50, 34.80, 32.05, 34.40, 33.10, 32.93, 7813, 2.57, 67, -, -
ANSALAPI, EQ, 25-May-2018, 15.75, 16.15, 16.20, 15.70, 16.10, 16.15, 15.95, 58519, 9.34, 192, 36872, 63.01
ANSALHSG, EQ, 25-May-2018, 15.80, 15.80, 16.40, 15.80, 16.35, 16.15, 16.15, 26562, 4.29, 133, 19763, 74.40
ANTGRAPHIC, BE, 25-May-2018, 0.70, 0.65, 0.70, 0.65, 0.65, 0.65, 0.66, 9702, 0.06, 19, -, -
APARINDS, EQ, 25-May-2018, 713.10, 721.00, 734.00, 708.20, 730.00, 729.50, 721.35, 7175, 51.76, 639, 5479, 76.36
APCL, EQ, 25-May-2018, 180.65, 185.35, 185.35, 176.35, 176.35, 176.85, 179.90, 736, 1.32, 55, 357, 48.51
APCOTEXIND, EQ, 25-May-2018, 533.35, 532.40, 535.00, 530.00, 534.90, 531.50, 531.59, 3880, 20.63, 204, 2716, 70.00
APEX, EQ, 25-May-2018, 584.00, 580.00, 595.00, 580.00, 588.90, 588.25, 587.86, 82881, 487.23, 2643, 29391, 35.46
APLAPOLLO, EQ, 25-May-2018, 1898.90, 1897.50, 1912.70, 1856.55, 1863.90, 1876.05, 1895.90, 17391, 329.72, 1023, 13632, 78.39
APLLTD, EQ, 25-May-2018, 420.70, 420.00, 428.45, 420.00, 423.15, 423.20, 424.37, 13873, 58.87, 898, 9644, 69.52
APOLLO, EQ, 25-May-2018, 184.75, 185.00, 203.50, 185.00, 198.70, 198.75, 196.61, 87289, 171.62, 2114, 27702, 31.74
APOLLOHOSP, EQ, 25-May-2018, 966.55, 972.00, 1004.85, 955.05, 991.00, 993.90, 975.57, 407561, 3976.05, 21663, 142463, 34.96
APOLLOTYRE, EQ, 25-May-2018, 272.60, 272.70, 282.20, 271.05, 282.00, 279.50, 276.64, 1420896, 3930.70, 14688, 389580, 27.42
APOLSINHOT, EQ, 25-May-2018, 1700.60, 1749.00, 1759.00, 1738.85, 1759.00, 1751.35, 1749.55, 253, 4.43, 45, 204, 80.63
APTECHT, EQ, 25-May-2018, 222.00, 223.00, 228.50, 220.15, 228.00, 226.10, 225.15, 283039, 637.27, 4398, 80319, 28.38
ARCHIDPLY, EQ, 25-May-2018, 82.80, 83.15, 84.50, 80.60, 81.70, 81.70, 82.48, 31233, 25.76, 492, 21098, 67.55
ARCHIES, BE, 25-May-2018, 33.10, 31.80, 32.95, 31.80, 32.20, 32.30, 32.39, 10046, 3.25, 87, -, -
ARCOTECH, EQ, 25-May-2018, 23.15, 23.45, 23.55, 22.90, 23.00, 23.05, 23.18, 226945, 52.60, 803, 152700, 67.29
ARIES, EQ, 25-May-2018, 161.90, 161.90, 161.90, 151.30, 156.00, 156.55, 156.44, 48595, 76.02, 922, 33052, 68.02
ARIHANT, EQ, 25-May-2018, 40.00, 40.40, 40.40, 38.55, 38.55, 38.55, 39.62, 548, 0.22, 3, 48, 8.76
ARIHANTSUP, EQ, 25-May-2018, 121.50, 120.00, 121.90, 118.85, 121.40, 120.75, 120.75, 34708, 41.91, 297, 30531, 87.97
ARMANFIN, BE, 25-May-2018, 376.00, 391.95, 394.80, 362.50, 377.00, 377.00, 381.28, 1606, 6.12, 30, -, -
AROGRANITE, EQ, 25-May-2018, 60.20, 60.75, 61.45, 60.00, 60.60, 60.40, 60.33, 15623, 9.43, 175, 10012, 64.08
ARROWGREEN, EQ, 25-May-2018, 292.50, 290.10, 298.15, 290.00, 290.05, 290.80, 292.58, 3298, 9.65, 464, 1447, 43.88
ARROWTEX, EQ, 25-May-2018, 31.60, 32.10, 33.00, 31.50, 32.75, 32.45, 32.42, 6376, 2.07, 55, 4066, 63.77
ARSHIYA, EQ, 25-May-2018, 61.50, 62.75, 66.25, 60.90, 61.60, 61.65, 62.77, 83150, 52.19, 625, 41490, 49.90
ARSSINFRA, BE, 25-May-2018, 28.70, 30.10, 30.10, 29.50, 30.10, 30.10, 30.05, 16952, 5.09, 74, -, -
ARVIND, EQ, 25-May-2018, 382.20, 382.00, 393.00, 380.90, 391.00, 391.60, 387.64, 1514966, 5872.63, 26016, 625055, 41.26
ARVSMART, EQ, 25-May-2018, 169.85, 169.00, 178.00, 169.00, 175.40, 175.95, 174.20, 16114, 28.07, 350, 12701, 78.82
ASAHIINDIA, EQ, 25-May-2018, 340.95, 341.90, 342.00, 338.00, 342.00, 340.95, 340.01, 11453, 38.94, 456, 6723, 58.70
ASAHISONG, EQ, 25-May-2018, 298.00, 300.00, 300.00, 290.50, 294.60, 294.15, 297.62, 4640, 13.81, 215, 2735, 58.94
ASAL, EQ, 25-May-2018, 69.15, 69.70, 72.90, 69.70, 70.55, 71.00, 71.07, 9770, 6.94, 230, 4408, 45.12
ASHAPURMIN, EQ, 25-May-2018, 58.10, 58.50, 60.00, 58.20, 58.90, 58.95, 59.15, 71406, 42.23, 1149, 41814, 58.56
ASHIANA, EQ, 25-May-2018, 150.40, 149.80, 154.85, 149.80, 152.85, 153.50, 152.74, 44908, 68.59, 623, 35995, 80.15
ASHIMASYN, EQ, 25-May-2018, 24.65, 24.65, 25.35, 24.20, 24.45, 24.50, 24.51, 66030, 16.18, 290, 31914, 48.33
ASHOKA, EQ, 25-May-2018, 255.75, 257.90, 266.00, 257.00, 259.00, 258.70, 259.82, 200638, 521.30, 5404, 84305, 42.02
ASHOKLEY, EQ, 25-May-2018, 144.50, 145.80, 146.00, 143.20, 145.75, 145.10, 145.04, 11504412, 16686.09, 66201, 2963463, 25.76
ASIANHOTNR, EQ, 25-May-2018, 285.00, 285.05, 285.05, 271.15, 271.15, 271.70, 274.13, 1817, 4.98, 68, 1296, 71.33
ASIANPAINT, EQ, 25-May-2018, 1293.60, 1300.00, 1310.00, 1280.00, 1286.00, 1292.35, 1289.91, 773652, 9979.44, 29665, 267573, 34.59
ASIANTILES, EQ, 25-May-2018, 431.55, 432.70, 434.75, 425.10, 431.00, 429.75, 430.18, 32861, 141.36, 2707, 22642, 68.90
ASPINWALL, EQ, 25-May-2018, 338.00, 343.00, 354.00, 343.00, 353.50, 351.55, 349.51, 1961, 6.85, 38, 1866, 95.16
ASSAMCO, EQ, 25-May-2018, 4.00, 3.95, 4.00, 3.90, 3.95, 3.95, 3.95, 271863, 10.75, 150, 205240, 75.49
ASTEC, EQ, 25-May-2018, 691.55, 691.50, 724.95, 684.35, 686.30, 690.20, 699.51, 24572, 171.88, 1288, 10824, 44.05
ASTERDM, EQ, 25-May-2018, 179.60, 179.60, 181.50, 178.00, 181.00, 180.55, 180.08, 44066, 79.35, 1262, 32622, 74.03
ASTRAL, EQ, 25-May-2018, 959.35, 959.00, 970.00, 940.00, 950.00, 957.85, 953.83, 57846, 551.75, 4222, 44261, 76.52
ASTRAMICRO, EQ, 25-May-2018, 93.65, 94.50, 95.50, 93.00, 95.20, 95.05, 94.60, 153669, 145.38, 2164, 64341, 41.87
ASTRAZEN, EQ, 25-May-2018, 1180.05, 1190.70, 1225.00, 1183.00, 1195.00, 1195.00, 1209.53, 28721, 347.39, 1401, 21226, 73.90
ASTRON, EQ, 25-May-2018, 111.95, 113.25, 114.30, 111.60, 113.50, 113.10, 113.14, 57536, 65.10, 977, 23068, 40.09
ATFL, EQ, 25-May-2018, 671.55, 660.10, 697.00, 660.10, 683.25, 688.15, 682.88, 10544, 72.00, 1337, 6140, 58.23
ATLANTA, EQ, 25-May-2018, 63.05, 63.10, 64.15, 62.60, 63.00, 63.10, 63.17, 248368, 156.89, 1220, 123215, 49.61
ATLASCYCLE, BE, 25-May-2018, 136.90, 132.30, 136.90, 132.30, 136.50, 136.50, 133.89, 2236, 2.99, 37, -, -
ATUL, EQ, 25-May-2018, 2762.05, 2776.80, 2776.80, 2725.00, 2742.40, 2753.75, 2761.07, 70320, 1941.58, 1555, 63779, 90.70
ATULAUTO, EQ, 25-May-2018, 423.35, 423.95, 440.00, 422.20, 440.00, 429.80, 424.57, 13474, 57.21, 351, 6862, 50.93
AUBANK, EQ, 25-May-2018, 696.80, 692.65, 708.90, 692.10, 694.15, 695.95, 699.13, 97416, 681.06, 4450, 52048, 53.43
AURDIS, SM, 25-May-2018, 29.00, 29.70, 30.45, 29.70, 30.45, 29.90, 29.93, 12000, 3.59, 6, 12000, 100.00
AURIONPRO, EQ, 25-May-2018, 199.80, 203.85, 206.30, 198.00, 202.50, 202.65, 202.73, 11970, 24.27, 448, 6904, 57.68
AUROPHARMA, EQ, 25-May-2018, 584.65, 586.00, 597.40, 575.60, 594.80, 594.15, 587.86, 1830924, 10763.33, 39393, 643791, 35.16
AUSOMENT, EQ, 25-May-2018, 68.25, 68.05, 68.05, 66.75, 67.00, 67.00, 67.15, 6693, 4.49, 151, 3900, 58.27
AUTOAXLES, EQ, 25-May-2018, 1366.35, 1379.05, 1379.05, 1338.00, 1340.00, 1339.90, 1348.64, 24585, 331.56, 1026, 20874, 84.91
AUTOIND, EQ, 25-May-2018, 75.70, 74.05, 76.80, 74.00, 75.50, 74.45, 75.44, 9624, 7.26, 275, 5318, 55.26
AUTOLITIND, EQ, 25-May-2018, 65.00, 65.10, 66.05, 64.50, 65.00, 64.90, 65.03, 4791, 3.12, 76, 3581, 74.74
AVADHSUGAR, EQ, 25-May-2018, 356.00, 354.60, 363.95, 351.05, 358.05, 358.65, 359.41, 27926, 100.37, 1141, 8264, 29.59
AVANTIFEED, EQ, 25-May-2018, 1932.95, 1933.25, 1973.75, 1906.00, 1958.00, 1954.55, 1936.13, 139307, 2697.17, 10545, 73070, 52.45
AVG, SM, 25-May-2018, 117.50, 115.10, 115.10, 115.10, 115.10, 115.10, 115.10, 2400, 2.76, 2, 2400, 100.00
AVTNPL, EQ, 25-May-2018, 33.95, 34.25, 34.50, 33.50, 34.30, 34.35, 33.92, 35722, 12.12, 221, 24377, 68.24
AXISBANK, EQ, 25-May-2018, 534.45, 535.60, 543.50, 532.50, 541.20, 538.50, 536.40, 4588810, 24614.48, 111843, 1950858, 42.51
AXISCADES, EQ, 25-May-2018, 148.45, 147.00, 148.20, 143.70, 144.15, 144.55, 145.90, 29001, 42.31, 1223, 16347, 56.37
AXISGOLD, EQ, 25-May-2018, 2717.40, 2721.00, 2739.00, 2721.00, 2731.00, 2731.00, 2728.91, 23, 0.63, 10, 12, 52.17
AXISNIFTY, EQ, 25-May-2018, 1056.12, 1069.75, 1069.75, 1065.40, 1067.44, 1067.44, 1067.22, 83, 0.89, 5, 78, 93.98
AYMSYNTEX, EQ, 25-May-2018, 58.10, 56.80, 60.25, 56.80, 58.80, 58.10, 58.12, 11965, 6.95, 65, 9579, 80.06
BAFNAPHARM, EQ, 25-May-2018, 23.90, 24.35, 24.95, 23.80, 24.25, 24.00, 24.10, 2073, 0.50, 35, 1341, 64.69
BAGFILMS, EQ, 25-May-2018, 5.10, 5.25, 5.25, 4.90, 5.00, 5.05, 5.04, 261180, 13.16, 200, 192224, 73.60
BAJAJ-AUTO, EQ, 25-May-2018, 2732.80, 2754.95, 2775.60, 2723.00, 2757.50, 2758.50, 2752.79, 298273, 8210.82, 30136, 125253, 41.99
BAJAJCORP, EQ, 25-May-2018, 454.20, 459.80, 460.00, 452.70, 458.70, 457.50, 457.85, 12674, 58.03, 801, 6861, 54.13
BAJAJELEC, EQ, 25-May-2018, 563.30, 580.00, 588.00, 561.00, 565.95, 566.25, 575.24, 1011477, 5818.38, 23213, 242827, 24.01
BAJAJFINSV, EQ, 25-May-2018, 5826.40, 5864.00, 6097.30, 5850.00, 6084.95, 6071.70, 6008.81, 316608, 19024.36, 29585, 100143, 31.63
BAJAJHIND, EQ, 25-May-2018, 7.10, 7.05, 7.15, 7.00, 7.05, 7.00, 7.07, 2111099, 149.15, 1770, 1110563, 52.61
BAJAJHLDNG, EQ, 25-May-2018, 2773.80, 2780.00, 2848.00, 2771.20, 2791.00, 2795.30, 2807.05, 10367, 291.01, 1779, 3500, 33.76
BAJFINANCE, EQ, 25-May-2018, 2094.75, 2107.00, 2151.90, 2103.50, 2120.00, 2116.00, 2128.68, 1342145, 28570.03, 48489, 293628, 21.88
BALAJITELE, EQ, 25-May-2018, 129.20, 129.65, 130.10, 127.15, 127.80, 127.80, 128.69, 19266, 24.79, 363, 13435, 69.73
BALAMINES, EQ, 25-May-2018, 588.40, 588.00, 618.00, 588.00, 611.00, 612.85, 611.31, 23782, 145.38, 1430, 12020, 50.54
BALKRISHNA, EQ, 25-May-2018, 71.25, 72.50, 73.45, 71.00, 73.00, 72.80, 72.28, 4212, 3.04, 41, 3185, 75.62
BALKRISIND, EQ, 25-May-2018, 1086.50, 1096.70, 1096.70, 1050.10, 1090.00, 1089.70, 1085.08, 720618, 7819.26, 16124, 473916, 65.77
BALLARPUR, EQ, 25-May-2018, 10.90, 10.95, 11.25, 10.75, 11.15, 11.05, 10.93, 833830, 91.16, 2687, 215532, 25.85
BALMLAWRIE, EQ, 25-May-2018, 206.35, 206.45, 212.10, 206.45, 211.85, 210.15, 209.39, 50379, 105.49, 1371, 23854, 47.35
BALPHARMA, EQ, 25-May-2018, 69.85, 69.60, 83.80, 69.35, 82.10, 82.55, 80.43, 201579, 162.14, 1529, 50402, 25.00
BALRAMCHIN, EQ, 25-May-2018, 69.80, 70.60, 71.40, 68.30, 71.20, 70.35, 69.77, 4462343, 3113.32, 17896, 545372, 12.22
BANARBEADS, EQ, 25-May-2018, 53.25, 56.00, 56.00, 53.30, 55.10, 55.10, 55.43, 22, 0.01, 5, 12, 54.55
BANARISUG, EQ, 25-May-2018, 1568.40, 1577.20, 1580.00, 1554.00, 1560.00, 1559.45, 1559.15, 237, 3.70, 44, 164, 69.20
BANCOINDIA, EQ, 25-May-2018, 211.70, 212.00, 217.00, 211.95, 216.00, 215.00, 213.93, 32503, 69.53, 501, 18382, 56.55
