Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28072011,418433456,0001462
Trade Date <28-JUL-2011>,Settlement Type <N>,Settlement No <2011144>,Settlement Date <01-AUG-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,58860,3942,6.70
20,2,3IINFOTECH,EQ,1255117,649429,51.74
20,3,3MINDIA,EQ,749,479,63.95
20,4,A2ZMES,EQ,83096,19280,23.20
20,5,AANJANEYA,EQ,34157,14168,41.48
20,6,AARTIDRUGS,EQ,5760,3578,62.12
20,7,AARTIIND,EQ,11350,8099,71.36
20,8,AARVEEDEN,EQ,581,322,55.42
20,9,ABAN,EQ,559022,168354,30.12
20,10,ABB,EQ,178513,63507,35.58
20,11,ABBOTINDIA,EQ,3892,767,19.71
20,12,ABCIL,EQ,4783,3471,72.57
20,13,ABGSHIP,EQ,351907,155254,44.12
20,14,ABHISHEK,EQ,1420,1366,96.20
20,15,ABIRLANUVO,EQ,195643,116200,59.39
20,16,ACC,EQ,717149,401789,56.03
20,17,ACE,EQ,110279,64592,58.57
20,18,ACKRUTI,EQ,6721,3496,52.02
20,19,ACROPETAL,EQ,220238,187009,84.91
20,20,ADANIENT,EQ,513050,407454,79.42
20,21,ADANIPOWER,EQ,1281834,996133,77.71
20,22,ADFFOODS,EQ,16985,11681,68.77
20,23,ADHUNIK,EQ,211335,167778,79.39
20,24,ADORWELD,EQ,46117,9911,21.49
20,25,ADSL,EQ,49304,30888,62.65
20,26,ADVANIHOTR,EQ,294,293,99.66
20,27,ADVANTA,EQ,578510,61863,10.69
20,28,AEGISCHEM,EQ,5236,3601,68.77
20,29,AFL,EQ,16180,14170,87.58
20,30,AFTEK,EQ,105971,66348,62.61
20,31,AGCNET,EQ,1706,1550,90.86
20,32,AGRE,EQ,5318,3909,73.51
20,33,AGRODUTCH,EQ,223469,115745,51.79
20,34,AHLEAST,EQ,30,20,66.67
20,35,AHLUCONT,EQ,12579,12127,96.41
20,36,AHLWEST,EQ,1286,989,76.91
20,37,AHMEDFORGE,EQ,23494,10498,44.68
20,38,AIAENG,EQ,1584,1229,77.59
20,39,AJANTPHARM,EQ,73926,26033,35.21
20,40,AJMERA,EQ,12949,4427,34.19
20,41,AKSHOPTFBR,EQ,51915,40310,77.65
20,42,AKZOINDIA,EQ,30466,13322,43.73
20,43,ALBK,EQ,1150919,678652,58.97
20,44,ALCHEM,EQ,116683,37768,32.37
20,45,ALEMBICLTD,EQ,147610,84287,57.10
20,46,ALFALAVAL,EQ,8394,3789,45.14
20,47,ALKALI,EQ,10498,5457,51.98
20,48,ALKYLAMINE,EQ,1312,106,8.08
20,49,ALLCARGO,EQ,32930,31864,96.76
20,50,ALLSEC,EQ,3688,2250,61.01
20,51,ALMONDZ,EQ,750,416,55.47
20,52,ALOKTEXT,EQ,3429274,859039,25.05
20,53,ALPA,EQ,2589,2419,93.43
20,54,ALPSINDUS,EQ,12009,10689,89.01
20,55,AMAR,EQ,56950,14611,25.66
20,56,AMARAJABAT,EQ,20648,13357,64.69
20,57,AMARJOTHI,EQ,704,547,77.70
20,58,AMBIKCO,EQ,2053,1150,56.02
20,59,AMBUJACEM,EQ,3223051,1305750,40.51
20,60,AMDIND,EQ,13568,9275,68.36
20,61,AMLSTEEL,EQ,1080,1079,99.91
20,62,AMRUTANJAN,EQ,359967,20677,5.74
20,63,AMTEKAUTO,EQ,302386,169103,55.92
20,64,AMTEKINDIA,EQ,176967,145324,82.12
20,65,ANANTRAJ,EQ,102646,49218,47.95
20,66,ANDHRABANK,EQ,1913914,601584,31.43
20,67,ANDHRACEMT,EQ,24278,19486,80.26
20,68,ANDHRSUGAR,EQ,12286,9005,73.29
20,69,ANGIND,EQ,5231,2320,44.35
20,70,ANIKINDS,EQ,1356,1156,85.25
20,71,ANKURDRUGS,EQ,15560,10983,70.58
20,72,ANSALAPI,EQ,59791,47540,79.51
20,73,ANSALHSG,EQ,4756,3796,79.81
20,74,ANTGRAPHIC,EQ,54752,44181,80.69
20,75,APARINDS,EQ,19008,18958,99.74
20,76,APCOTEXIND,EQ,1150,923,80.26
20,77,APIL,EQ,460943,130641,28.34
20,78,APOLLOHOSP,EQ,146994,77870,52.97
20,79,APOLLOTYRE,EQ,6638940,3471549,52.29
20,80,APPAPER,EQ,21495,16536,76.93
20,81,APTECHT,EQ,1729326,381927,22.09
