Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18042016,369844191,0001596
Trade Date <18-APR-2016>,Settlement Type <N>,Settlement No <2016071>,Settlement Date <21-APR-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,82109,64003,77.95
20,2,3IINFOTECH,EQ,1069339,598523,55.97
20,3,3MINDIA,EQ,3810,2698,70.81
20,4,8KMILES,EQ,25927,9778,37.71
20,5,A2ZINFRA,EQ,128404,75070,58.46
20,6,AARTIDRUGS,EQ,6088,3686,60.55
20,7,AARTIIND,EQ,48830,26681,54.64
20,8,AARVEEDEN,EQ,11102,10101,90.98
20,9,ABAN,EQ,620895,167220,26.93
20,10,ABB,EQ,41881,18368,43.86
20,11,ABBOTINDIA,EQ,1046,679,64.91
20,12,ABFRL,EQ,493420,376840,76.37
20,13,ABGSHIP,EQ,1608463,546812,34.00
20,14,ABIRLANUVO,EQ,242585,149771,61.74
20,15,ACC,EQ,291018,135250,46.47
20,16,ACCELYA,EQ,2882,2031,70.47
20,17,ACE,EQ,97148,74271,76.45
20,18,ACROPETAL,EQ,5627,5167,91.83
20,19,ADANIENT,EQ,3617747,779681,21.55
20,20,ADANIPORTS,EQ,5479038,3672318,67.02
20,21,ADANIPOWER,EQ,10563728,6165726,58.37
20,22,ADANITRANS,EQ,507858,342359,67.41
20,23,ADFFOODS,EQ,16990,11011,64.81
20,24,ADHUNIK,EQ,28542,19138,67.05
20,25,ADI,EQ,2896,2501,86.36
20,26,ADLABS,EQ,53621,29794,55.56
20,27,ADORWELD,EQ,12309,3686,29.95
20,28,ADSL,EQ,226339,135342,59.80
20,29,ADVANIHOTR,EQ,669,651,97.31
20,30,ADVANTA,EQ,26355,17122,64.97
20,31,AEGISCHEM,EQ,249378,117094,46.95
20,32,AFL,EQ,41025,19417,47.33
20,33,AGARIND,EQ,3649,3605,98.79
20,34,AGCNET,EQ,2696,1477,54.78
20,35,AGRITECH,EQ,949,949,100.00
20,36,AGRODUTCH,EQ,7076,7076,100.00
20,37,AHLEAST,EQ,113,63,55.75
20,38,AHLUCONT,EQ,5464,4392,80.38
20,39,AHLWEST,EQ,772,746,96.63
20,40,AIAENG,EQ,45897,26527,57.80
20,41,AIFL,EQ,34238,17116,49.99
20,42,AIL,EQ,6659,4224,63.43
20,43,AJANTPHARM,EQ,133931,50502,37.71
20,44,AJMERA,EQ,307510,95783,31.15
20,45,AKSHOPTFBR,EQ,323407,143992,44.52
20,46,AKZOINDIA,EQ,13759,6401,46.52
20,47,ALANKIT,EQ,717166,121765,16.98
20,48,ALBK,EQ,1532335,315346,20.58
20,49,ALCHEM,EQ,5136,4928,95.95
20,50,ALEMBICLTD,EQ,223692,137140,61.31
20,51,ALICON,EQ,1812,1198,66.11
20,52,ALKALI,EQ,2702,2262,83.72
20,53,ALKEM,EQ,319467,113822,35.63
20,54,ALKYLAMINE,EQ,5306,4270,80.47
20,55,ALLCARGO,EQ,77392,43661,56.42
20,56,ALLSEC,EQ,13120,7631,58.16
20,57,ALMONDZ,EQ,8662,7160,82.66
20,58,ALOKTEXT,EQ,1952430,791753,40.55
20,59,ALPHAGEO,EQ,2918,1693,58.02
20,60,ALPSINDUS,EQ,22094,14255,64.52
20,61,ALSTOMT&D,EQ,41405,27091,65.43
20,62,AMARAJABAT,EQ,587592,251622,42.82
20,63,AMBIKCO,EQ,5005,2737,54.69
20,64,AMBUJACEM,EQ,2161949,983735,45.50
20,65,AMDIND,EQ,11484,7733,67.34
20,66,AMRUTANJAN,EQ,6155,4495,73.03
20,67,AMTEKAUTO,EQ,1850059,660121,35.68
20,68,AMTL,EQ,2640,2390,90.53
20,69,ANANDAMRUB,EQ,10,10,100.00
20,70,ANANTRAJ,EQ,2045674,1018217,49.77
20,71,ANDHRABANK,EQ,1368797,440832,32.21
20,72,ANDHRACEMT,EQ,181888,138578,76.19
20,73,ANDHRSUGAR,EQ,85695,35183,41.06
20,74,ANGIND,EQ,479248,253449,52.88
20,75,ANKITMETAL,EQ,89279,81984,91.83
20,76,ANSALAPI,EQ,95683,51186,53.50
20,77,ANSALHSG,EQ,41736,24490,58.68
20,78,APARINDS,EQ,7290,6244,85.65
20,79,APCOTEXIND,EQ,9150,6030,65.90
20,80,APLAPOLLO,EQ,61753,28190,45.65
20,81,APLLTD,EQ,394521,78162,19.81
20,82,APOLLOHOSP,EQ,274622,187537,68.29
20,83,APOLLOTYRE,EQ,2233362,1114396,49.90
20,84,APOLSINHOT,EQ,571,571,100.00
20,85,APTECHT,EQ,276350,103642,37.50
20,86,ARCHIDPLY,EQ,29408,15252,51.86
20,87,ARCHIES,EQ,50660,30873,60.94
20,88,ARCOTECH,EQ,186787,5215,2.79
20,89,ARIES,EQ,340725,118040,34.64
20,90,ARIHANT,EQ,570,336,58.95
20,91,AROGRANITE,EQ,4192,3757,89.62
20,92,ARROWCOAT,EQ,9241,5317,57.54
20,93,ARROWTEX,EQ,20787,13298,63.97
20,94,ARSHIYA,EQ,51928,36719,70.71
20,95,ARSSINFRA,EQ,150340,63918,42.52
20,96,ARVIND,EQ,1765283,864465,48.97
20,97,ARVINFRA,EQ,59470,24937,41.93
20,98,ASAHIINDIA,EQ,34467,24297,70.49
20,99,ASAHISONG,EQ,136935,45527,33.25
20,100,ASAL,EQ,1455,1126,77.39
20,101,ASHAPURMIN,EQ,237218,169230,71.34
20,102,ASHIANA,EQ,40672,24883,61.18
20,103,ASHIMASYN,EQ,85974,36497,42.45
20,104,ASHOKA,EQ,869771,381633,43.88
20,105,ASHOKLEY,EQ,7797964,3192175,40.94
20,106,ASIANHOTNR,EQ,6731,6570,97.61
20,107,ASIANPAINT,EQ,685762,377667,55.07
20,108,ASIANTILES,EQ,29128,25782,88.51
20,109,ASSAMCO,EQ,410808,245824,59.84
20,110,ASTEC,EQ,48120,19677,40.89
20,111,ASTRAL,EQ,35775,20347,56.87
20,112,ASTRAMICRO,EQ,220782,79189,35.87
20,113,ASTRAZEN,EQ,47176,25724,54.53
