Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29022016,473242615,0001527
Trade Date <29-FEB-2016>,Settlement Type <N>,Settlement No <2016041>,Settlement Date <02-MAR-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,12609,8053,63.87
20,2,3IINFOTECH,EQ,790398,421703,53.35
20,3,3MINDIA,EQ,187,139,74.33
20,4,549,MF,1,1,100.00
20,5,8KMILES,EQ,60622,8062,13.30
20,6,A2ZINFRA,EQ,119820,66999,55.92
20,7,AARTIDRUGS,EQ,6242,3618,57.96
20,8,AARTIIND,EQ,17994,10855,60.33
20,9,AARVEEDEN,EQ,1508,822,54.51
20,10,ABAN,EQ,946035,158164,16.72
20,11,ABB,EQ,89414,26052,29.14
20,12,ABBOTINDIA,EQ,1579,707,44.78
20,13,ABFRL,EQ,1553039,1285353,82.76
20,14,ABGSHIP,EQ,118920,49750,41.83
20,15,ABIRLANUVO,EQ,305062,143567,47.06
20,16,ACC,EQ,199068,55358,27.81
20,17,ACCELYA,EQ,1425,1071,75.16
20,18,ACE,EQ,47724,25098,52.59
20,19,ACROPETAL,EQ,14298,12946,90.54
20,20,ADANIENT,EQ,4510265,1226113,27.18
20,21,ADANIPORTS,EQ,3939877,1747000,44.34
20,22,ADANIPOWER,EQ,6796809,1268292,18.66
20,23,ADANITRANS,EQ,838445,551195,65.74
20,24,ADFFOODS,EQ,66379,30010,45.21
20,25,ADHUNIK,EQ,28538,16086,56.37
20,26,ADI,EQ,1205,1029,85.39
20,27,ADLABS,EQ,26856,15352,57.16
20,28,ADORWELD,EQ,26030,18412,70.73
20,29,ADSL,EQ,93465,42714,45.70
20,30,ADVANIHOTR,EQ,1055,1010,95.73
20,31,ADVANTA,EQ,19492,11112,57.01
20,32,AEGISCHEM,EQ,159516,116552,73.07
20,33,AFL,EQ,12791,10982,85.86
20,34,AGARIND,EQ,6767,1466,21.66
20,35,AGCNET,EQ,1148,1037,90.33
20,36,AGRODUTCH,EQ,48932,27932,57.08
20,37,AHLEAST,EQ,216,202,93.52
20,38,AHLUCONT,EQ,6302,3589,56.95
20,39,AHLWEST,EQ,220,103,46.82
20,40,AIAENG,EQ,37630,24277,64.52
20,41,AIFL,EQ,15298,4429,28.95
20,42,AIL,EQ,17315,12343,71.29
20,43,AJANTPHARM,EQ,89135,19985,22.42
20,44,AJMERA,EQ,42306,8339,19.71
20,45,AKSHOPTFBR,EQ,587803,271935,46.26
20,46,AKZOINDIA,EQ,12551,11138,88.74
20,47,ALANKIT,EQ,610187,130107,21.32
20,48,ALBK,EQ,5654731,455182,8.05
20,49,ALCHEM,EQ,4851,3196,65.88
20,50,ALEMBICLTD,EQ,107438,70141,65.29
20,51,ALICON,EQ,1698,993,58.48
20,52,ALKALI,EQ,1740,1480,85.06
20,53,ALKEM,EQ,20747,8658,41.73
20,54,ALKYLAMINE,EQ,1585,1169,73.75
20,55,ALLCARGO,EQ,90400,50227,55.56
20,56,ALLSEC,EQ,8430,5514,65.41
20,57,ALMONDZ,EQ,3903,2981,76.38
20,58,ALOKTEXT,EQ,2972799,1427289,48.01
20,59,ALPHAGEO,EQ,5156,2303,44.67
20,60,ALPSINDUS,EQ,6450,5775,89.53
20,61,ALSTOMT&D,EQ,65196,49307,75.63
20,62,AMARAJABAT,EQ,517773,416540,80.45
