Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20112013,255366014,0001327
Trade Date <20-NOV-2013>,Settlement Type <N>,Settlement No <2013221>,Settlement Date <22-NOV-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,137964,75793,54.94
20,2,3MINDIA,EQ,132,127,96.21
20,3,A2ZMES,EQ,209046,163797,78.35
20,4,AARTIDRUGS,EQ,6980,5798,83.07
20,5,AARTIIND,EQ,15893,13655,85.92
20,6,AARVEEDEN,EQ,79390,29181,36.76
20,7,ABAN,EQ,6110094,492744,8.06
20,8,ABB,EQ,84984,22849,26.89
20,9,ABBOTINDIA,EQ,16322,12013,73.60
20,10,ABGSHIP,EQ,76188,23502,30.85
20,11,ABIRLANUVO,EQ,125800,48332,38.42
20,12,ACC,EQ,344163,214231,62.25
20,13,ACCELYA,EQ,14108,9040,64.08
20,14,ACE,EQ,92118,68648,74.52
20,15,ADANIENT,EQ,3108918,607793,19.55
20,16,ADANIPORTS,EQ,2698124,1416901,52.51
20,17,ADANIPOWER,EQ,8957549,2440505,27.25
20,18,ADFFOODS,EQ,3401,2180,64.10
20,19,ADORWELD,EQ,20866,11155,53.46
20,20,ADVANIHOTR,EQ,288,288,100.00
20,21,ADVANTA,EQ,59996,22603,37.67
20,22,AEGISCHEM,EQ,11610,9006,77.57
20,23,AFL,EQ,41074,26689,64.98
20,24,AGCNET,EQ,3784,2514,66.44
20,25,AGRODUTCH,EQ,200,200,100.00
20,26,AHLEAST,EQ,44,44,100.00
20,27,AHLWEST,EQ,121,79,65.29
20,28,AHMEDFORGE,EQ,2370,1572,66.33
20,29,AIAENG,EQ,21531,19634,91.19
20,30,AIL,EQ,27851,17597,63.18
20,31,AJANTPHARM,EQ,113635,39692,34.93
20,32,AJMERA,EQ,152680,58085,38.04
20,33,AKSHOPTFBR,EQ,11174,8559,76.60
20,34,AKZOINDIA,EQ,1858,1377,74.11
20,35,ALBK,EQ,2458760,543420,22.10
20,36,ALCHEM,EQ,1922,1852,96.36
20,37,ALEMBICLTD,EQ,322525,198701,61.61
20,38,ALKALI,EQ,1356,933,68.81
20,39,ALKYLAMINE,EQ,1479,1454,98.31
20,40,ALLCARGO,EQ,6411,4867,75.92
20,41,ALOKTEXT,EQ,6706914,2784815,41.52
20,42,ALPSINDUS,EQ,910,900,98.90
20,43,ALSTOMT&D,EQ,13277,7022,52.89
20,44,AMARAJABAT,EQ,1309426,615310,46.99
20,45,AMARJOTHI,EQ,200,200,100.00
20,46,AMBUJACEM,EQ,1233065,381524,30.94
20,47,AMDIND,EQ,101401,101401,100.00
20,48,AMRUTANJAN,EQ,5512,2753,49.95
20,49,AMTEKAUTO,EQ,130686,63433,48.54
20,50,AMTEKINDIA,EQ,55699,49125,88.20
20,51,AMTL,EQ,450,450,100.00
20,52,ANANTRAJ,EQ,1032951,434663,42.08
20,53,ANDHRABANK,EQ,2096093,555805,26.52
20,54,ANDHRACEMT,EQ,761,761,100.00
20,55,ANDHRSUGAR,EQ,96324,36684,38.08
20,56,ANKITMETAL,EQ,15128,8700,57.51
20,57,ANSALAPI,EQ,305513,135324,44.29
20,58,ANSALHSG,EQ,41780,36704,87.85
20,59,ANTGRAPHIC,EQ,10001,10001,100.00
20,60,APARINDS,EQ,3311,2483,74.99
20,61,APCOTEXIND,EQ,2427,1677,69.10
20,62,APLAPOLLO,EQ,279,272,97.49
20,63,APLLTD,EQ,110037,54447,49.48
20,64,APOLLOHOSP,EQ,143166,83759,58.50
20,65,APOLLOTYRE,EQ,8219632,2121078,25.81
20,66,APPAPER,EQ,13445,2525,18.78
20,67,APTECHT,EQ,92210,30319,32.88
20,68,AQUA,EQ,85760,48614,56.69
20,69,ARCHIDPLY,EQ,35,35,100.00
20,70,ARCHIES,EQ,33481,24591,73.45
20,71,ARIES,EQ,251498,143840,57.19
20,72,ARROWTEX,EQ,127,127,100.00
20,73,ARSHIYA,EQ,24458,19229,78.62
20,74,ARVIND,EQ,3053795,785007,25.71
20,75,ARVINDREM,EQ,57994,30435,52.48
20,76,ASAHIINDIA,EQ,23004,17037,74.06
20,77,ASAHISONG,EQ,45165,26354,58.35
20,78,ASAL,EQ,1040,1040,100.00
20,79,ASHAPURMIN,EQ,231664,135281,58.40
20,80,ASHIANA,EQ,5929,4063,68.53
20,81,ASHIMASYN,EQ,1000,1000,100.00
20,82,ASHOKA,EQ,4656,2315,49.72
20,83,ASHOKLEY,EQ,9066457,2636178,29.08
20,84,ASIANHOTNR,EQ,43,43,100.00
20,85,ASIANPAINT,EQ,869675,197177,22.67
20,86,ASIANTILES,EQ,2837,2634,92.84
20,87,ASSAMCO,EQ,309116,238224,77.07
20,88,ASTEC,EQ,5251,5251,100.00
20,89,ASTRAL,EQ,9839,9021,91.69
20,90,ASTRAMICRO,EQ,112861,85665,75.90
20,91,ASTRAZEN,EQ,17378,3539,20.36
20,92,ATFL,EQ,11263,9729,86.38
20,93,ATLANTA,EQ,5067,2013,39.73
20,94,ATLASCYCLE,EQ,23980,4702,19.61
20,95,ATUL,EQ,11355,5387,47.44
