Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27062013,340557748,0001399
Trade Date <27-JUN-2013>,Settlement Type <N>,Settlement No <2013123>,Settlement Date <02-JUL-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,34196,17338,50.70
20,2,3IINFOTECH,EQ,580911,355042,61.12
20,3,3MINDIA,EQ,43,43,100.00
20,4,A2ZMES,EQ,55279,31140,56.33
20,5,AANJANEYA,EQ,42141,16816,39.90
20,6,AARTIDRUGS,EQ,1561,1106,70.85
20,7,AARTIIND,EQ,14118,12891,91.31
20,8,AARVEEDEN,EQ,4472,3127,69.92
20,9,ABAN,EQ,191280,41062,21.47
20,10,ABB,EQ,14411,3319,23.03
20,11,ABBOTINDIA,EQ,489,389,79.55
20,12,ABCIL,EQ,553,416,75.23
20,13,ABGSHIP,EQ,12029,7600,63.18
20,14,ABIRLANUVO,EQ,262947,193405,73.55
20,15,ACC,EQ,372047,259648,69.79
20,16,ACCELYA,EQ,5297,3804,71.81
20,17,ACE,EQ,107737,80669,74.88
20,18,ACROPETAL,EQ,9796,7820,79.83
20,19,ADANIENT,EQ,1880859,824194,43.82
20,20,ADANIPORTS,EQ,3226254,2215517,68.67
20,21,ADANIPOWER,EQ,2155726,418994,19.44
20,22,ADFFOODS,EQ,6050,4168,68.89
20,23,ADHUNIK,EQ,34979,29886,85.44
20,24,ADORWELD,EQ,3100,2188,70.58
20,25,ADSL,EQ,5349,4507,84.26
20,26,ADVANTA,EQ,2467,1136,46.05
20,27,AEGISCHEM,EQ,5760,4542,78.85
20,28,AFL,EQ,674,300,44.51
20,29,AFTEK,EQ,86625,70195,81.03
20,30,AGCNET,EQ,1418,1072,75.60
20,31,AGRODUTCH,EQ,2106,1952,92.69
20,32,AHLEAST,EQ,145,145,100.00
20,33,AHLWEST,EQ,4,2,50.00
20,34,AHMEDFORGE,EQ,3357,3162,94.19
20,35,AIAENG,EQ,3879,3730,96.16
20,36,AIL,EQ,10898,9001,82.59
20,37,AJANTPHARM,EQ,36943,5719,15.48
20,38,AJMERA,EQ,9416,5710,60.64
20,39,AKSHOPTFBR,EQ,58246,28575,49.06
20,40,AKZOINDIA,EQ,3432,2270,66.14
20,41,ALBK,EQ,4600888,2311603,50.24
20,42,ALCHEM,EQ,2307,2247,97.40
20,43,ALEMBICLTD,EQ,62085,41933,67.54
20,44,ALICON,EQ,51,50,98.04
20,45,ALKALI,EQ,4067,2803,68.92
20,46,ALKYLAMINE,EQ,232,229,98.71
20,47,ALLCARGO,EQ,284,257,90.49
20,48,ALOKTEXT,EQ,2299299,1410256,61.33
20,49,ALPA,EQ,500,500,100.00
20,50,ALPHAGEO,EQ,4300,1191,27.70
20,51,ALPSINDUS,EQ,7464,7311,97.95
20,52,ALSTOMT&D,EQ,19655,10036,51.06
20,53,AMAR,EQ,118333,107202,90.59
20,54,AMARAJABAT,EQ,81877,46448,56.73
20,55,AMBIKCO,EQ,61,30,49.18
20,56,AMBUJACEM,EQ,5182044,3708259,71.56
20,57,AMDIND,EQ,5395,4147,76.87
20,58,AMRUTANJAN,EQ,9555,4247,44.45
20,59,AMTEKAUTO,EQ,342603,206916,60.40
20,60,AMTEKINDIA,EQ,165310,36205,21.90
20,61,ANANTRAJ,EQ,304981,110708,36.30
20,62,ANDHRABANK,EQ,1006429,534399,53.10
20,63,ANDHRACEMT,EQ,12760,8964,70.25
20,64,ANDHRSUGAR,EQ,2867,2545,88.77
20,65,ANIKINDS,EQ,1905,1710,89.76
20,66,ANKITMETAL,EQ,260,160,61.54
20,67,ANKURDRUGS,EQ,24573,19062,77.57
20,68,ANSALAPI,EQ,122170,63743,52.18
20,69,ANSALHSG,EQ,2417,1862,77.04
20,70,ANTGRAPHIC,EQ,29302,29287,99.95
20,71,APARINDS,EQ,5524,4558,82.51
20,72,APCOTEXIND,EQ,1346,942,69.99
20,73,APLAPOLLO,EQ,204,171,83.82
20,74,APLLTD,EQ,186966,69966,37.42
20,75,APOLLOHOSP,EQ,380039,192482,50.65
20,76,APOLLOTYRE,EQ,9077235,3495045,38.50
20,77,APPAPER,EQ,21742,10134,46.61
20,78,APTECHT,EQ,222348,109498,49.25
20,79,AQUA,EQ,5348,3573,66.81
20,80,ARCHIDPLY,EQ,1241,1241,100.00
20,81,ARCHIES,EQ,34942,19831,56.75
20,82,ARIES,EQ,4233,3379,79.83
20,83,ARSHIYA,EQ,78978,60408,76.49
20,84,ARSSINFRA,EQ,71359,35908,50.32
20,85,ARVIND,EQ,1088234,162180,14.90
20,86,ARVINDREM,EQ,75790,13430,17.72
20,87,ASAHIINDIA,EQ,20861,17315,83.00
20,88,ASAHISONG,EQ,2898,591,20.39
20,89,ASAL,EQ,782,550,70.33
20,90,ASHAPURMIN,EQ,33542,12899,38.46
20,91,ASHCONIUL,EQ,5900,5900,100.00
20,92,ASHIANA,EQ,1662,1094,65.82
20,93,ASHOKA,EQ,6725,3858,57.37
20,94,ASHOKLEY,EQ,5582026,2566667,45.98
20,95,ASIANELEC,EQ,2570,685,26.65
