Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04072012,281313517,0001500
Trade Date <04-JUL-2012>,Settlement Type <D>,Settlement No <2012127>,Settlement Date <06-JUL-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0833F36,GC,100000,100000,100.00
Trade Date <04-JUL-2012>,Settlement Type <N>,Settlement No <2012127>,Settlement Date <06-JUL-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2,20MICRONS,EQ,92392,57477,62.21
20,3,3IINFOTECH,EQ,15299456,4468896,29.21
20,4,3MINDIA,EQ,94,74,78.72
20,5,A2ZMES,EQ,385278,90304,23.44
20,6,AANJANEYA,EQ,40573,32984,81.30
20,7,AARTIDRUGS,EQ,7898,4941,62.56
20,8,AARTIIND,EQ,60739,52390,86.25
20,9,AARVEEDEN,EQ,3423,2991,87.38
20,10,ABAN,EQ,1210606,226529,18.71
20,11,ABB,EQ,19882,6754,33.97
20,12,ABBOTINDIA,EQ,2094,1191,56.88
20,13,ABCIL,EQ,6290,3834,60.95
20,14,ABGSHIP,EQ,164988,153742,93.18
20,15,ABHISHEK,EQ,967,866,89.56
20,16,ABIRLANUVO,EQ,76579,38566,50.36
20,17,ACC,EQ,311538,129483,41.56
20,18,ACE,EQ,81131,53010,65.34
20,19,ACROPETAL,EQ,86744,48605,56.03
20,20,ADANIENT,EQ,2882947,696681,24.17
20,21,ADANIPORTS,EQ,410302,148602,36.22
20,22,ADANIPOWER,EQ,2438432,702581,28.81
20,23,ADFFOODS,EQ,1873,1275,68.07
20,24,ADHUNIK,EQ,479626,278339,58.03
20,25,ADORWELD,EQ,5236,3701,70.68
20,26,ADSL,EQ,531981,273958,51.50
20,27,ADVANIHOTR,EQ,600,600,100.00
20,28,ADVANTA,EQ,89166,13743,15.41
20,29,AEGISCHEM,EQ,45732,27006,59.05
20,30,AFL,EQ,9207,4868,52.87
20,31,AFTEK,EQ,513375,287613,56.02
20,32,AGCNET,EQ,6019,5136,85.33
20,33,AGRODUTCH,EQ,5920,4551,76.88
20,34,AHLEAST,EQ,248,177,71.37
20,35,AHLUCONT,EQ,15454,13706,88.69
20,36,AHLWEST,EQ,760,610,80.26
20,37,AHMEDFORGE,EQ,9922,4091,41.23
