Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27022015,548626117,0001513
Trade Date <27-FEB-2015>,Settlement Type <N>,Settlement No <2015040>,Settlement Date <03-MAR-2015>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,35887,19001,52.95
20,2,3IINFOTECH,EQ,1967360,1033477,52.53
20,3,3MINDIA,EQ,805,334,41.49
20,4,8KMILES,EQ,16306,7961,48.82
20,5,A2ZINFRA,EQ,1983368,837116,42.21
20,6,AARTIDRUGS,EQ,4986,2692,53.99
20,7,AARTIIND,EQ,48140,17836,37.05
20,8,AARVEEDEN,EQ,2025,1724,85.14
20,9,ABAN,EQ,571410,118205,20.69
20,10,ABB,EQ,136667,96737,70.78
20,11,ABBOTINDIA,EQ,49362,47734,96.70
20,12,ABCIL,EQ,83189,56772,68.24
20,13,ABGSHIP,EQ,1654630,243554,14.72
20,14,ABIRLANUVO,EQ,174491,108155,61.98
20,15,ACC,EQ,2276570,1681379,73.86
20,16,ACCELYA,EQ,2720,1889,69.45
20,17,ACE,EQ,173993,120432,69.22
20,18,ACROPETAL,EQ,24997,22917,91.68
20,19,ADANIENT,EQ,1968517,491744,24.98
20,20,ADANIPORTS,EQ,3025639,1156749,38.23
20,21,ADANIPOWER,EQ,8484593,2061105,24.29
20,22,ADFFOODS,EQ,61061,24596,40.28
20,23,ADHUNIK,EQ,58394,43740,74.90
20,24,ADORWELD,EQ,2325,1552,66.75
20,25,ADSL,EQ,73927,44682,60.44
20,26,ADVANIHOTR,EQ,402,300,74.63
20,27,ADVANTA,EQ,47434,17288,36.45
20,28,AEGISCHEM,EQ,19713,11169,56.66
20,29,AFL,EQ,180493,143286,79.39
20,30,AGARIND,EQ,20657,14617,70.76
20,31,AGCNET,EQ,5770,4369,75.72
20,32,AGRITECH,EQ,314,234,74.52
20,33,AGRODUTCH,EQ,18737,17736,94.66
20,34,AHLEAST,EQ,642,355,55.30
20,35,AHLUCONT,EQ,55668,43491,78.13
20,36,AHLWEST,EQ,3270,3230,98.78
20,37,AHMEDFORGE,EQ,92305,39129,42.39
20,38,AIAENG,EQ,86747,67530,77.85
20,39,AIL,EQ,107294,78094,72.79
20,40,AJANTPHARM,EQ,26576,15378,57.86
20,41,AJMERA,EQ,156909,46833,29.85
20,42,AKSHOPTFBR,EQ,390537,206602,52.90
20,43,AKZOINDIA,EQ,8975,6201,69.09
20,44,ALBK,EQ,2466021,741330,30.06
20,45,ALCHEM,EQ,2750,2176,79.13
20,46,ALEMBICLTD,EQ,382542,154982,40.51
20,47,ALICON,EQ,5333,2578,48.34
20,48,ALKALI,EQ,8078,7219,89.37
20,49,ALKYLAMINE,EQ,10054,8638,85.92
20,50,ALLCARGO,EQ,331440,226349,68.29
20,51,ALLSEC,EQ,4615,2501,54.19
20,52,ALMONDZ,EQ,134061,24621,18.37
20,53,ALOKTEXT,EQ,10030759,4716126,47.02
