Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30122013,199434921,0001351
Trade Date <30-DEC-2013>,Settlement Type <N>,Settlement No <2013248>,Settlement Date <01-JAN-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,74886,57207,76.39
20,2,3MINDIA,EQ,298,267,89.60
20,3,A2ZMES,EQ,1566758,967114,61.73
20,4,AARTIDRUGS,EQ,19458,7070,36.33
20,5,AARTIIND,EQ,78283,66548,85.01
20,6,AARVEEDEN,EQ,4482,2566,57.25
20,7,ABAN,EQ,2552518,358586,14.05
20,8,ABB,EQ,134170,40192,29.96
20,9,ABBOTINDIA,EQ,6458,5846,90.52
20,10,ABCIL,EQ,12148,6860,56.47
20,11,ABGSHIP,EQ,144406,51118,35.40
20,12,ABIRLANUVO,EQ,61950,28162,45.46
20,13,ACC,EQ,184622,77912,42.20
20,14,ACCELYA,EQ,120353,28994,24.09
20,15,ACE,EQ,84059,59559,70.85
20,16,ACROPETAL,EQ,38025,29068,76.44
20,17,ADANIENT,EQ,860324,139068,16.16
20,18,ADANIPORTS,EQ,1300968,689012,52.96
20,19,ADANIPOWER,EQ,2960304,695015,23.48
20,20,ADFFOODS,EQ,9266,7143,77.09
20,21,ADHUNIK,EQ,43534,31858,73.18
20,22,ADORWELD,EQ,4259,3053,71.68
20,23,ADSL,EQ,30374,27913,91.90
20,24,ADVANTA,EQ,112635,68713,61.01
20,25,AEGISCHEM,EQ,45556,22553,49.51
20,26,AFTEK,EQ,68533,55563,81.07
20,27,AGCNET,EQ,6555,4439,67.72
20,28,AHLEAST,EQ,35,35,100.00
20,29,AHLUCONT,EQ,5379,5046,93.81
20,30,AHLWEST,EQ,170,135,79.41
20,31,AHMEDFORGE,EQ,19925,14587,73.21
20,32,AIAENG,EQ,35807,26898,75.12
20,33,AIL,EQ,11928,9643,80.84
20,34,AJANTPHARM,EQ,17816,7372,41.38
20,35,AJMERA,EQ,19491,14310,73.42
20,36,AKSHOPTFBR,EQ,6158,3552,57.68
20,37,AKZOINDIA,EQ,12007,6109,50.88
20,38,ALBK,EQ,1111902,222007,19.97
20,39,ALCHEM,EQ,596,427,71.64
20,40,ALEMBICLTD,EQ,87133,69173,79.39
20,41,ALICON,EQ,500,500,100.00
20,42,ALKALI,EQ,3247,2669,82.20
20,43,ALKYLAMINE,EQ,3445,3295,95.65
20,44,ALLCARGO,EQ,6070,5844,96.28
