Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20022014,176621721,0001278
Trade Date <20-FEB-2014>,Settlement Type <N>,Settlement No <2014037>,Settlement Date <24-FEB-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,111713,48150,43.10
20,2,3MINDIA,EQ,743,591,79.54
20,3,8KMILES,EQ,67533,44414,65.77
20,4,AARTIDRUGS,EQ,5034,880,17.48
20,5,AARTIIND,EQ,14169,13064,92.20
20,6,AARVEEDEN,EQ,564,478,84.75
20,7,ABAN,EQ,1094415,129680,11.85
20,8,ABB,EQ,969923,83208,8.58
20,9,ABBOTINDIA,EQ,650,435,66.92
20,10,ABCIL,EQ,3653,2986,81.74
20,11,ABGSHIP,EQ,1035276,198019,19.13
20,12,ABIRLANUVO,EQ,116697,72847,62.42
20,13,ACC,EQ,64873,25720,39.65
20,14,ACCELYA,EQ,10344,6408,61.95
20,15,ACE,EQ,35173,22262,63.29
20,16,ADANIENT,EQ,5044713,520458,10.32
20,17,ADANIPORTS,EQ,2344760,1143919,48.79
20,18,ADANIPOWER,EQ,4850075,752907,15.52
20,19,ADFFOODS,EQ,10810,8732,80.78
20,20,ADHUNIK,EQ,73478,43900,59.75
20,21,ADORWELD,EQ,4370,1652,37.80
20,22,ADSL,EQ,6521,4639,71.14
20,23,ADVANIHOTR,EQ,765,763,99.74
20,24,ADVANTA,EQ,7767,5911,76.10
20,25,AEGISCHEM,EQ,8567,6385,74.53
20,26,AFTEK,EQ,37478,31762,84.75
20,27,AGCNET,EQ,5117,3678,71.88
20,28,AHLEAST,EQ,1891,1831,96.83
20,29,AHLUCONT,EQ,750,749,99.87
20,30,AHLWEST,EQ,78,48,61.54
20,31,AHMEDFORGE,EQ,12082,9780,80.95
20,32,AIAENG,EQ,13008,8800,67.65
20,33,AIL,EQ,7365,4926,66.88
20,34,AJANTPHARM,EQ,99496,35436,35.62
20,35,AJMERA,EQ,52408,28075,53.57
20,36,AKSHOPTFBR,EQ,71439,40824,57.15
20,37,AKZOINDIA,EQ,993,591,59.52
20,38,ALBK,EQ,1744073,380370,21.81
20,39,ALCHEM,EQ,2186,771,35.27
20,40,ALEMBICLTD,EQ,122356,72941,59.61
20,41,ALICON,EQ,2909,2206,75.83
20,42,ALKALI,EQ,3765,2757,73.23
20,43,ALKYLAMINE,EQ,3782,3681,97.33
20,44,ALLCARGO,EQ,4305,3593,83.46
20,45,ALOKTEXT,EQ,2347651,1626254,69.27
20,46,ALSTOMT&D,EQ,11324,8312,73.40
20,47,AMARAJABAT,EQ,345919,175676,50.79
20,48,AMBIKCO,EQ,2999,2758,91.96
20,49,AMBUJACEM,EQ,854871,564706,66.06
20,50,AMDIND,EQ,4972,3173,63.82
20,51,AMRUTANJAN,EQ,7790,5519,70.85
20,52,AMTEKAUTO,EQ,961873,294723,30.64
20,53,AMTEKINDIA,EQ,312257,193906,62.10
20,54,AMTL,EQ,1889,1889,100.00
20,55,ANANTRAJ,EQ,842025,362665,43.07
20,56,ANDHRABANK,EQ,1026391,648544,63.19
20,57,ANDHRACEMT,EQ,3390,2510,74.04
20,58,ANDHRSUGAR,EQ,11801,8474,71.81
20,59,ANKITMETAL,EQ,4563,3204,70.22
20,60,ANSALAPI,EQ,59760,44131,73.85
20,61,ANSALHSG,EQ,16233,8808,54.26
20,62,ANTGRAPHIC,EQ,20,20,100.00
20,63,APARINDS,EQ,23067,8412,36.47
20,64,APCOTEXIND,EQ,5412,3945,72.89
20,65,APLAPOLLO,EQ,13396,11871,88.62
20,66,APLLTD,EQ,334157,123956,37.10
20,67,APOLLOHOSP,EQ,86194,60293,69.95
20,68,APOLLOTYRE,EQ,13923748,4349674,31.24
20,69,APTECHT,EQ,75510,29793,39.46
20,70,ARCHIES,EQ,126694,77605,61.25
20,71,ARIES,EQ,355356,87292,24.56
20,72,AROGRANITE,EQ,86,86,100.00
20,73,ARROWTEX,EQ,230,230,100.00
20,74,ARSSINFRA,EQ,23425,15863,67.72
20,75,ARVIND,EQ,2064915,292677,14.17
20,76,ARVINDREM,EQ,126472,54508,43.10
20,77,ASAHIINDIA,EQ,46378,34730,74.88
20,78,ASAHISONG,EQ,2037,1823,89.49
20,79,ASAL,EQ,1029,1001,97.28
20,80,ASHAPURMIN,EQ,84182,47831,56.82
20,81,ASHIANA,EQ,28631,26417,92.27
20,82,ASHOKA,EQ,7273,4843,66.59
20,83,ASHOKLEY,EQ,3354843,967955,28.85
20,84,ASIANHOTNR,EQ,2140,1567,73.22
20,85,ASIANPAINT,EQ,694901,378390,54.45
20,86,ASIANTILES,EQ,1209,1074,88.83
20,87,ASSAMCO,EQ,1917248,1478734,77.13
20,88,ASTRAL,EQ,14050,13094,93.20
20,89,ASTRAMICRO,EQ,33110,18883,57.03
20,90,ASTRAZEN,EQ,14862,6228,41.91
20,91,ATFL,EQ,4938,2887,58.46
20,92,ATLANTA,EQ,2580,1661,64.38
20,93,ATLASCYCLE,EQ,12226,4020,32.88
20,94,ATUL,EQ,32103,13066,40.70
20,95,AURIONPRO,EQ,437,437,100.00
20,96,AUROPHARMA,EQ,3191363,650464,20.38
20,97,AUSTRAL,EQ,167328,128769,76.96
20,98,AUTOAXLES,EQ,527,346,65.65
20,99,AUTOIND,EQ,212532,44741,21.05
20,100,AVANTI,EQ,165044,33827,20.50
20,101,AVTNPL,EQ,47279,44567,94.26
20,102,AXISBANK,EQ,1954784,915868,46.85
20,103,AXISGOLD,EQ,53,29,54.72
20,104,BAFNAPHARM,EQ,192412,131334,68.26
20,105,BAGFILMS,EQ,43055,32520,75.53
20,106,BAJAJ-AUTO,EQ,291358,129163,44.33
20,107,BAJAJCORP,EQ,27048,18360,67.88
20,108,BAJAJELEC,EQ,26473,14343,54.18
20,109,BAJAJFINSV,EQ,16602,12106,72.92
20,110,BAJAJHIND,EQ,1993320,551382,27.66
20,111,BAJAJHLDNG,EQ,21714,19449,89.57
20,112,BAJFINANCE,EQ,7910,5815,73.51
20,113,BALAJITELE,EQ,72898,56605,77.65
20,114,BALAMINES,EQ,3657,2489,68.06
20,115,BALKRISIND,EQ,34821,18568,53.32
20,116,BALLARPUR,EQ,2195558,1045416,47.62
20,117,BALMLAWRIE,EQ,12835,10023,78.09
20,118,BALPHARMA,EQ,22807,14036,61.54
20,119,BALRAMCHIN,EQ,610304,199675,32.72
20,120,BANARBEADS,EQ,125,125,100.00
20,121,BANARISUG,EQ,330,230,69.70
20,122,BANCOINDIA,EQ,24790,20038,80.83
20,123,BANKBARODA,EQ,2285213,760811,33.29
20,124,BANKBEES,EQ,4950,2776,56.08
20,125,BANKINDIA,EQ,3653648,1024062,28.03
20,126,BANSWRAS,EQ,106,106,100.00
20,127,BARTRONICS,EQ,15045,13164,87.50
20,128,BASF,EQ,1579,1402,88.79
20,129,BASML,EQ,26,26,100.00
20,130,BATAINDIA,EQ,324439,279112,86.03
20,131,BAYERCROP,EQ,94625,93705,99.03
20,132,BBL,EQ,805,404,50.19
20,133,BBTC,EQ,20872,16100,77.14
20,134,BEDMUTHA,EQ,8190,6452,78.78
20,135,BEL,EQ,2415,1465,60.66
20,136,BEML,EQ,96006,35154,36.62
20,137,BEPL,EQ,1008,1002,99.40
20,138,BERGEPAINT,EQ,32682,19650,60.12
20,139,BFINVEST,EQ,1090,1039,95.32
20,140,BGRENERGY,EQ,105880,41717,39.40
20,141,BHAGYNAGAR,EQ,5435,4561,83.92
20,142,BHARATFORG,EQ,587493,84395,14.37
20,143,BHARATGEAR,EQ,4082,3404,83.39
20,144,BHARATRAS,EQ,23,12,52.17
20,145,BHARTIARTL,EQ,4313306,2240839,51.95
20,146,BHEL,EQ,2918784,923080,31.63
20,147,BHUSANSTL,EQ,33114,4542,13.72
20,148,BIL,EQ,8496,2276,26.79
20,149,BIMETAL,EQ,331,117,35.35
20,150,BINANIIND,EQ,7152,3642,50.92
20,151,BINDALAGRO,EQ,18910,11585,61.26
20,152,BIOCON,EQ,654425,156802,23.96
20,153,BIRLACORPN,EQ,303,197,65.02
20,154,BIRLAMONEY,EQ,2021,1683,83.28
20,155,BLISSGVS,EQ,37202,33905,91.14
20,156,BLUEDART,EQ,6160,5728,92.99
20,157,BLUESTARCO,EQ,15822,11892,75.16
20,158,BLUESTINFO,EQ,7616,5927,77.82
20,159,BOMDYEING,EQ,398302,121977,30.62
20,160,BOSCHLTD,EQ,2202,1586,72.03
20,161,BPCL,EQ,564267,255895,45.35
20,162,BPL,EQ,12730,7174,56.36
20,163,BRFL,EQ,2037,1103,54.15
20,164,BRIGADE,EQ,7511,4541,60.46
20,165,BRITANNIA,EQ,77626,61139,78.76
20,166,BROOKS,EQ,15652,14334,91.58
20,167,BSL,EQ,1795,1163,64.79
20,168,BSLGOLDETF,EQ,27,13,48.15
20,169,BSLIMITED,EQ,211286,9327,4.41
20,170,BSLNIFTY,EQ,40,40,100.00
20,171,BURNPUR,EQ,9870,5923,60.01
20,172,CADILAHC,EQ,96512,77458,80.26
20,173,CAIRN,EQ,1128417,894383,79.26
20,174,CANBK,EQ,1509496,436341,28.91
20,175,CANDC,EQ,790,790,100.00
20,176,CANFINHOME,EQ,7029,3980,56.62
20,177,CANTABIL,EQ,6536,5801,88.75
20,178,CAPF,EQ,6854,5720,83.45
20,179,CARBORUNIV,EQ,4916,4409,89.69
20,180,CARERATING,EQ,219928,106513,48.43
20,181,CASTROL,EQ,45791,28346,61.90
20,182,CCCL,EQ,39701,38206,96.23
20,183,CCL,EQ,358235,189305,52.84
20,184,CEATLTD,EQ,253650,96777,38.15
20,185,CELEBRITY,EQ,3318,2103,63.38
20,186,CELESTIAL,EQ,1872,971,51.87
20,187,CENTENKA,EQ,6810,3477,51.06
20,188,CENTRALBK,EQ,94108,56013,59.52
20,189,CENTURYPLY,EQ,31610,15349,48.56
20,190,CENTURYTEX,EQ,1608721,208542,12.96
20,191,CERA,EQ,2013,1797,89.27
20,192,CEREBRAINT,EQ,2700,2690,99.63
20,193,CESC,EQ,149366,18615,12.46
20,194,CHAMBLFERT,EQ,82989,53579,64.56
20,195,CHEMFALKAL,EQ,4366,3029,69.38
20,196,CHENNPETRO,EQ,45886,21574,47.02
20,197,CHOLAFIN,EQ,5020,3592,71.55
20,198,CINELINE,EQ,1410,1366,96.88
20,199,CINEMAXIN,EQ,2515,1073,42.66
20,200,CIPLA,EQ,1607125,1100688,68.49
20,201,CLNINDIA,EQ,17470,9262,53.02
20,202,CLUTCHAUTO,EQ,4296,3553,82.70
20,203,CMAHENDRA,EQ,343320,86103,25.08
20,204,CMC,EQ,52904,22302,42.16
20,205,CNOVAPETRO,EQ,150,150,100.00
20,206,COALINDIA,EQ,2174766,1460428,67.15
20,207,COLPAL,EQ,39025,31324,80.27
20,208,COMPUAGE,EQ,15125,25,0.17
20,209,COMPUSOFT,EQ,11690,9595,82.08
20,210,CONCOR,EQ,14909,14502,97.27
20,211,CONSOFINVT,EQ,1358,1358,100.00
20,212,CORDSCABLE,EQ,238,238,100.00
20,213,COROMANDEL,EQ,54230,49604,91.47
20,214,COROMANDEL,N1,317,317,100.00
20,215,CORPBANK,EQ,87580,52411,59.84
20,216,COSMOFILMS,EQ,4364,3401,77.93
20,217,COUNCODOS,EQ,85100,85000,99.88
20,218,COX&KINGS,EQ,307424,113188,36.82
20,219,CREATIVEYE,EQ,7945,7295,91.82
20,220,CRISIL,EQ,6758,3920,58.01
20,221,CROMPGREAV,EQ,2366728,602926,25.48
20,222,CUB,EQ,157753,104390,66.17
20,223,CUMMINSIND,EQ,160671,127236,79.19
20,224,CYBERTECH,EQ,13249,12396,93.56
20,225,DAAWAT,EQ,27326,10405,38.08
20,226,DABUR,EQ,641104,461672,72.01
20,227,DALMIABHA,EQ,5731,4772,83.27
20,228,DALMIASUG,EQ,29666,23481,79.15
20,229,DATAMATICS,EQ,126825,46380,36.57
20,230,DBCORP,EQ,15946,13972,87.62
20,231,DBREALTY,EQ,203961,86334,42.33
20,232,DBSTOCKBRO,EQ,37850,1,0.00
20,233,DCBBANK,EQ,169121,96912,57.30
20,234,DCM,EQ,472608,130686,27.65
