Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28032016,385774261,0001607
Trade Date <28-MAR-2016>,Settlement Type <N>,Settlement No <2016058>,Settlement Date <30-MAR-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,42375,41368,97.62
20,2,3IINFOTECH,EQ,1911357,821087,42.96
20,3,3MINDIA,EQ,4175,4122,98.73
20,4,549,MF,1,1,100.00
20,5,8KMILES,EQ,39630,17905,45.18
20,6,A2ZINFRA,EQ,150186,82770,55.11
20,7,AARTIDRUGS,EQ,15484,12450,80.41
20,8,AARTIIND,EQ,27859,22338,80.18
20,9,AARVEEDEN,EQ,1760,1216,69.09
20,10,ABAN,EQ,873567,281943,32.27
20,11,ABB,EQ,156565,48672,31.09
20,12,ABBOTINDIA,EQ,2018,1421,70.42
20,13,ABFRL,EQ,814283,705167,86.60
20,14,ABGSHIP,EQ,912144,480380,52.66
20,15,ABIRLANUVO,EQ,336828,112401,33.37
20,16,ACC,EQ,361296,159028,44.02
20,17,ACCELYA,EQ,686,570,83.09
20,18,ACE,EQ,60570,38791,64.04
20,19,ACROPETAL,EQ,4175,3674,88.00
20,20,ADANIENT,EQ,2434376,514631,21.14
20,21,ADANIPORTS,EQ,2756755,1116320,40.49
20,22,ADANIPOWER,EQ,4375653,1338278,30.58
20,23,ADANITRANS,EQ,654487,466823,71.33
20,24,ADFFOODS,EQ,23434,16044,68.46
20,25,ADHUNIK,EQ,53263,42227,79.28
20,26,ADI,EQ,1077,568,52.74
20,27,ADLABS,EQ,66313,43563,65.69
20,28,ADORWELD,EQ,11662,6415,55.01
20,29,ADSL,EQ,103362,61431,59.43
20,30,ADVANIHOTR,EQ,8670,7160,82.58
20,31,ADVANTA,EQ,5913,4149,70.17
20,32,AEGISCHEM,EQ,132010,88393,66.96
20,33,AFL,EQ,20704,9716,46.93
20,34,AGARIND,EQ,32507,24342,74.88
20,35,AGCNET,EQ,7475,5830,77.99
20,36,AGRITECH,EQ,1860,1840,98.92
20,37,AGRODUTCH,EQ,14753,13972,94.71
20,38,AHLEAST,EQ,499,126,25.25
20,39,AHLUCONT,EQ,45712,35008,76.58
20,40,AHLWEST,EQ,339,83,24.48
20,41,AIAENG,EQ,106854,50725,47.47
20,42,AIFL,EQ,24753,8797,35.54
20,43,AIL,EQ,42960,32555,75.78
20,44,AJANTPHARM,EQ,151958,35821,23.57
20,45,AJMERA,EQ,33001,16423,49.77
20,46,AKSHOPTFBR,EQ,362018,235784,65.13
20,47,AKZOINDIA,EQ,1881,1024,54.44
20,48,ALANKIT,EQ,869006,118688,13.66
20,49,ALBK,EQ,1331231,208249,15.64
20,50,ALCHEM,EQ,51186,23816,46.53
20,51,ALEMBICLTD,EQ,250768,104914,41.84
20,52,ALICON,EQ,2007,1070,53.31
20,53,ALKALI,EQ,8073,707,8.76
20,54,ALKEM,EQ,92882,52416,56.43
