Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28022012,288447058,0001416
Trade Date <28-FEB-2012>,Settlement Type <N>,Settlement No <2012040>,Settlement Date <01-MAR-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,109787,64091,58.38
20,2,3IINFOTECH,EQ,2959573,1517681,51.28
20,3,3MINDIA,EQ,343,268,78.13
20,4,A2ZMES,EQ,205857,31393,15.25
20,5,AANJANEYA,EQ,71422,61339,85.88
20,6,AARTIDRUGS,EQ,5162,3449,66.82
20,7,AARTIIND,EQ,59615,54331,91.14
20,8,AARVEEDEN,EQ,258,202,78.29
20,9,ABAN,EQ,913182,98315,10.77
20,10,ABB,EQ,178243,67827,38.05
20,11,ABBOTINDIA,EQ,2751,1616,58.74
20,12,ABCIL,EQ,5825,4248,72.93
20,13,ABGSHIP,EQ,137089,46325,33.79
20,14,ABHISHEK,EQ,2424,2418,99.75
20,15,ABIRLANUVO,EQ,64404,25895,40.21
20,16,ACC,EQ,326935,179377,54.87
20,17,ACE,EQ,56937,36794,64.62
20,18,ACROPETAL,EQ,105590,66871,63.33
20,19,ADANIENT,EQ,1511785,459814,30.42
20,20,ADANIPORTS,EQ,629276,244844,38.91
20,21,ADANIPOWER,EQ,8892981,2162616,24.32
20,22,ADFFOODS,EQ,4729,3645,77.08
20,23,ADHUNIK,EQ,50913,20514,40.29
20,24,ADORWELD,EQ,4684,1933,41.27
20,25,ADSL,EQ,82688,59131,71.51
20,26,ADVANIHOTR,EQ,501,501,100.00
20,27,ADVANTA,EQ,51874,12658,24.40
20,28,AEGISCHEM,EQ,5428,3165,58.31
20,29,AFL,EQ,3057,1933,63.23
20,30,AFTEK,EQ,1300244,359035,27.61
20,31,AGCNET,EQ,274,141,51.46
20,32,AGRE,EQ,2395,1768,73.82
20,33,AHLEAST,EQ,432,410,94.91
20,34,AHLUCONT,EQ,3362,2148,63.89
20,35,AHLWEST,EQ,164,116,70.73
20,36,AHMEDFORGE,EQ,180261,106985,59.35
20,37,AIAENG,EQ,9856,9016,91.48
20,38,AJANTPHARM,EQ,22826,5853,25.64
20,39,AJMERA,EQ,17775,7482,42.09
20,40,AKSHOPTFBR,EQ,190621,114250,59.94
20,41,AKZOINDIA,EQ,19461,7438,38.22
20,42,ALBK,EQ,2299447,791433,34.42
20,43,ALCHEM,EQ,6205,5124,82.58
20,44,ALEMBICLTD,EQ,47362,32408,68.43
20,45,ALFALAVAL,EQ,13768,4703,34.16
20,46,ALICON,EQ,5376,2018,37.54
20,47,ALKALI,EQ,7753,4874,62.87
20,48,ALKYLAMINE,EQ,50,50,100.00
20,49,ALLCARGO,EQ,5497,3074,55.92
20,50,ALMONDZ,EQ,702,694,98.86
20,51,ALOKTEXT,EQ,4082316,1245424,30.51
20,52,ALPA,EQ,4325,3464,80.09
20,53,ALPSINDUS,EQ,4450,3350,75.28
20,54,AMAR,EQ,37305,22808,61.14
20,55,AMARAJABAT,EQ,45499,20934,46.01
20,56,AMARJOTHI,EQ,661,100,15.13
20,57,AMBIKCO,EQ,201,201,100.00
20,58,AMBUJACEM,EQ,4110997,2969546,72.23
20,59,AMDIND,EQ,5940,5115,86.11
20,60,AMLSTEEL,EQ,100,100,100.00
20,61,AMRUTANJAN,EQ,35200,11201,31.82
20,62,AMTEKAUTO,EQ,160621,88665,55.20
20,63,AMTEKINDIA,EQ,372802,180897,48.52
20,64,ANANTRAJ,EQ,414451,159490,38.48
20,65,ANDHRABANK,EQ,1366375,601355,44.01
20,66,ANDHRSUGAR,EQ,14249,8844,62.07
20,67,ANIKINDS,EQ,1461,1287,88.09
20,68,ANKURDRUGS,EQ,11500,8060,70.09
20,69,ANSALAPI,EQ,90873,55273,60.82
20,70,ANSALHSG,EQ,7493,4038,53.89
20,71,ANTGRAPHIC,EQ,96131,89230,92.82
20,72,APARINDS,EQ,3072,1834,59.70
20,73,APCOTEXIND,EQ,584,483,82.71
20,74,APIL,EQ,213843,81744,38.23
20,75,APLAB,EQ,380,326,85.79
20,76,APLAPOLLO,EQ,30806,20114,65.29
20,77,APLLTD,EQ,40745,25721,63.13
20,78,APOLLOHOSP,EQ,73583,34579,46.99
20,79,APOLLOTYRE,EQ,3281737,1295913,39.49
20,80,APPAPER,EQ,16074,8618,53.61
20,81,AQUA,EQ,45311,33953,74.93
20,82,ARCHIES,EQ,61076,37832,61.94
20,83,AREVAT&D,EQ,126987,45726,36.01
20,84,ARIES,EQ,17510,9593,54.79
20,85,ARIHANT,EQ,350,200,57.14
20,86,ARL,EQ,153439,127315,82.97
20,87,AROGRANITE,EQ,19,18,94.74
20,88,ARSHIYA,EQ,210627,134412,63.82
20,89,ARSSINFRA,EQ,112676,51720,45.90
20,90,ARVIND,EQ,4768044,1545323,32.41
20,91,ASAHIINDIA,EQ,73161,59120,80.81
20,92,ASAHISONG,EQ,28305,15112,53.39
20,93,ASAL,EQ,5035,3001,59.60
20,94,ASHCONIUL,EQ,10808,10441,96.60
20,95,ASHIANA,EQ,760,382,50.26
20,96,ASHOKA,EQ,1777,925,52.05
20,97,ASHOKLEY,EQ,3751349,1300506,34.67
20,98,ASIANHOTNR,EQ,227,201,88.55
20,99,ASIANPAINT,EQ,162388,119257,73.44
20,100,ASIANTILES,EQ,7187,5005,69.64
20,101,ASIL,EQ,1,1,100.00
20,102,ASTERSILI,EQ,5031,2004,39.83
20,103,ASTRAL,EQ,6915,4542,65.68
20,104,ASTRAMICRO,EQ,19999,10855,54.28
20,105,ASTRAZEN,EQ,9616,6501,67.61
20,106,ATFL,EQ,2110,1443,68.39
20,107,ATLANTA,EQ,92213,24305,26.36
20,108,ATLASCYCLE,EQ,54138,21670,40.03
20,109,ATNINTER,EQ,6551,5022,76.66
20,110,ATUL,EQ,7729,6873,88.92
20,111,AURIONPRO,EQ,3166,2653,83.80
20,112,AUROPHARMA,EQ,2663573,470203,17.65
20,113,AUSOMENT,EQ,1064,1064,100.00
20,114,AUTOAXLES,EQ,4090,2137,52.25
20,115,AUTOIND,EQ,63787,47765,74.88
20,116,AUTOLITIND,EQ,592,404,68.24
20,117,AVENTIS,EQ,1638,1096,66.91
20,118,AVTNPL,EQ,1534,1203,78.42
20,119,AXISBANK,EQ,3138141,1132434,36.09
20,120,AXISGOLD,EQ,877,624,71.15
20,121,BAJAJ-AUTO,EQ,256852,116550,45.38
20,122,BAJAJCORP,EQ,21502,15684,72.94
20,123,BAJAJELEC,EQ,58911,36048,61.19
20,124,BAJAJFINSV,EQ,41193,28644,69.54
20,125,BAJAJHIND,EQ,3939879,870455,22.09
20,126,BAJAJHLDNG,EQ,67542,44370,65.69
20,127,BAJFINANCE,EQ,9502,7634,80.34
20,128,BALAJITELE,EQ,64420,20026,31.09
20,129,BALAMINES,EQ,2655,1740,65.54
20,130,BALKRISIND,EQ,11908,5872,49.31
20,131,BALLARPUR,EQ,249443,177375,71.11
20,132,BALMLAWRIE,EQ,58173,54888,94.35
20,133,BALPHARMA,EQ,8507,5748,67.57
20,134,BALRAMCHIN,EQ,1018694,287608,28.23
20,135,BANARISUG,EQ,822,703,85.52
20,136,BANCOINDIA,EQ,6154,3758,61.07
20,137,BANG,EQ,1308,1053,80.50
20,138,BANKBARODA,EQ,427216,133670,31.29
20,139,BANKBEES,EQ,1613,1080,66.96
20,140,BANKINDIA,EQ,1077508,310286,28.80
20,141,BANSWRAS,EQ,2150,1702,79.16
20,142,BARTRONICS,EQ,188960,81835,43.31
20,143,BASF,EQ,10024,4853,48.41
20,144,BASML,EQ,605,408,67.44
20,145,BATAINDIA,EQ,829009,271545,32.76
20,146,BATLIBOI,EQ,1978,1651,83.47
20,147,BAYERCROP,EQ,1732,1445,83.43
20,148,BBL,EQ,2674,2078,77.71
20,149,BBTC,EQ,7111,3562,50.09
20,150,BEARDSELL,EQ,84,84,100.00
20,151,BECREL,EQ,1111,1111,100.00
20,152,BEDMUTHA,EQ,247174,55240,22.35
20,153,BEL,EQ,74759,36785,49.20
20,154,BELLCERATL,EQ,105,105,100.00
20,155,BEML,EQ,179064,53693,29.99
20,156,BEPL,EQ,202730,202390,99.83
20,157,BERGEPAINT,EQ,191179,121864,63.74
20,158,BFINVEST,EQ,5935,4313,72.67
20,159,BFUTILITIE,EQ,524874,63173,12.04
20,160,BGLOBAL,EQ,21497,13608,63.30
20,161,BGRENERGY,EQ,3017774,380438,12.61
20,162,BHAGWATIHO,EQ,46965,5791,12.33
20,163,BHAGYNAGAR,EQ,6016,5734,95.31
20,164,BHARATFORG,EQ,310769,129838,41.78
20,165,BHARATFORG,W2,250000,250000,100.00
20,166,BHARATGEAR,EQ,6000,4997,83.28
20,167,BHARATRAS,EQ,26,26,100.00
20,168,BHARTIARTL,EQ,2671787,1232108,46.12
20,169,BHARTISHIP,EQ,273708,121539,44.40
20,170,BHEL,EQ,6908357,2414911,34.96
20,171,BHUSANSTL,EQ,449917,208931,46.44
20,172,BIL,EQ,24291,15717,64.70
20,173,BILPOWER,EQ,7703,7004,90.93
20,174,BIMETAL,EQ,1146,502,43.80
20,175,BINDALAGRO,EQ,108023,27803,25.74
20,176,BIOCON,EQ,309500,140574,45.42
20,177,BIRLACORPN,EQ,3788,2253,59.48
20,178,BIRLACOT,EQ,867077,692801,79.90
20,179,BIRLAERIC,EQ,7044,4799,68.13
20,180,BIRLAMONEY,EQ,3879,2857,73.65
20,181,BIRLAPOWER,EQ,645964,575912,89.16
20,182,BLISSGVS,EQ,14873,10596,71.24
20,183,BLKASHYAP,EQ,73013,54601,74.78
20,184,BLUECHIP,EQ,64759,8075,12.47
20,185,BLUECOAST,EQ,100,100,100.00
20,186,BLUEDART,EQ,1825,1144,62.68
20,187,BLUESTARCO,EQ,25993,16419,63.17
20,188,BLUESTINFO,EQ,182,131,71.98
20,189,BOC,EQ,380107,111936,29.45
20,190,BODALCHEM,EQ,833,683,81.99
20,191,BOMDYEING,EQ,271067,43135,15.91
20,192,BOSCHLTD,EQ,21532,13799,64.09
20,193,BPCL,EQ,660014,205052,31.07
20,194,BPL,EQ,28151,18204,64.67
20,195,BRANDHOUSE,EQ,39264,29612,75.42
20,196,BRFL,EQ,9990,4872,48.77
20,197,BRIGADE,EQ,38038,26729,70.27
20,198,BRITANNIA,EQ,22416,17418,77.70
20,199,BRITANNIA,N1,45,5,11.11
20,200,BROOKS,EQ,94327,36394,38.58
20,201,BSL,EQ,652,652,100.00
20,202,BSLGOLDETF,EQ,40,25,62.50
20,203,BSLNIFTY,EQ,391,241,61.64
20,204,BSTRANSCOM,EQ,79186,53945,68.12
20,205,BURNPUR,EQ,18142,13466,74.23
20,206,CADILAHC,EQ,24447,16342,66.85
20,207,CAIRN,EQ,4170662,2290891,54.93
20,208,CALSOFT,EQ,38,38,100.00
20,209,CANBK,EQ,1052771,405640,38.53
20,210,CANDC,EQ,14347,8128,56.65
20,211,CANFINHOME,EQ,10704,4670,43.63
20,212,CANTABIL,EQ,95518,87697,91.81
20,213,CARBORUNIV,EQ,12533,9038,72.11
20,214,CAREERP,EQ,2578,1411,54.73
20,215,CAROLINFO,EQ,69723,64266,92.17
20,216,CASTROL,EQ,84350,67848,80.44
20,217,CCCL,EQ,34910,23163,66.35
20,218,CCL,EQ,15717,9810,62.42
20,219,CEATLTD,EQ,58131,18680,32.13
