Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18112014,393076613,0001549
Trade Date <18-NOV-2014>,Settlement Type <N>,Settlement No <2014213>,Settlement Date <20-NOV-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,55038,28738,52.21
20,2,3IINFOTECH,EQ,966718,504724,52.21
20,3,3MINDIA,EQ,2169,1971,90.87
20,4,8KMILES,EQ,134476,39533,29.40
20,5,A2ZMES,EQ,365059,301359,82.55
20,6,AARTIDRUGS,EQ,52651,24483,46.50
20,7,AARTIIND,EQ,70661,38484,54.46
20,8,AARVEEDEN,EQ,10949,7268,66.38
20,9,ABAN,EQ,1361333,517042,37.98
20,10,ABB,EQ,41101,11525,28.04
20,11,ABBOTINDIA,EQ,8149,4372,53.65
20,12,ABCIL,EQ,16664,8043,48.27
20,13,ABGSHIP,EQ,127589,31173,24.43
20,14,ABIRLANUVO,EQ,129458,60678,46.87
20,15,ACC,EQ,240580,134037,55.71
20,16,ACCELYA,EQ,18663,7694,41.23
20,17,ACE,EQ,2712904,1047771,38.62
20,18,ACROPETAL,EQ,58818,39844,67.74
20,19,ADANIENT,EQ,1321990,257813,19.50
20,20,ADANIPORTS,EQ,2537080,649551,25.60
20,21,ADANIPOWER,EQ,4901501,1057175,21.57
20,22,ADFFOODS,EQ,515219,223838,43.45
20,23,ADHUNIK,EQ,137577,102625,74.59
20,24,ADORWELD,EQ,2571,1643,63.91
20,25,ADSL,EQ,97522,67848,69.57
20,26,ADVANIHOTR,EQ,2625,1955,74.48
20,27,ADVANTA,EQ,120759,35139,29.10
20,28,AEGISCHEM,EQ,757648,139245,18.38
20,29,AFL,EQ,24558,16636,67.74
20,30,AGARIND,EQ,63500,14382,22.65
20,31,AGCNET,EQ,21643,14266,65.92
20,32,AGRODUTCH,EQ,5412,3332,61.57
20,33,AHLEAST,EQ,1232,901,73.13
20,34,AHLUCONT,EQ,829582,451929,54.48
20,35,AHLWEST,EQ,5762,2875,49.90
20,36,AHMEDFORGE,EQ,430199,162937,37.87
20,37,AIAENG,EQ,48914,24754,50.61
20,38,AIL,EQ,189676,127168,67.04
20,39,AJANTPHARM,EQ,37147,15781,42.48
20,40,AJMERA,EQ,68794,19742,28.70
20,41,AKSHOPTFBR,EQ,1239625,609385,49.16
20,42,AKZOINDIA,EQ,22387,14188,63.38
20,43,ALBK,EQ,3418637,1314850,38.46
20,44,ALCHEM,EQ,9675,7787,80.49
20,45,ALEMBICLTD,EQ,384770,192310,49.98
20,46,ALICON,EQ,146722,53987,36.80
20,47,ALKALI,EQ,11583,6648,57.39
20,48,ALKYLAMINE,EQ,7057,3013,42.70
20,49,ALLCARGO,EQ,563537,178318,31.64
20,50,ALLSEC,EQ,3202,2515,78.54
20,51,ALMONDZ,EQ,187973,65601,34.90
20,52,ALOKTEXT,EQ,7913940,3525306,44.55
20,53,ALPHAGEO,EQ,14151,9588,67.75
20,54,ALPSINDUS,EQ,34,34,100.00
20,55,ALSTOMT&D,EQ,153108,83133,54.30
20,56,AMARAJABAT,EQ,415552,220498,53.06
20,57,AMARJOTHI,EQ,301,300,99.67
20,58,AMBIKCO,EQ,7376,3426,46.45
20,59,AMBUJACEM,EQ,1668001,1193187,71.53
20,60,AMDIND,EQ,24378,17513,71.84
20,61,AMRUTANJAN,EQ,321423,91640,28.51
20,62,AMTEKAUTO,EQ,1327115,513549,38.70
20,63,AMTEKINDIA,EQ,500866,251821,50.28
20,64,AMTL,EQ,2051,2050,99.95
20,65,ANANTRAJ,EQ,1838953,659455,35.86
20,66,ANDHRABANK,EQ,4781502,941756,19.70
20,67,ANDHRACEMT,EQ,28515,14325,50.24
20,68,ANDHRSUGAR,EQ,55821,28195,50.51
20,69,ANGIND,EQ,8411,8336,99.11
20,70,ANKITMETAL,EQ,75323,47181,62.64
20,71,ANSALAPI,EQ,97459,58024,59.54
20,72,ANSALHSG,EQ,25500,19459,76.31
20,73,APARINDS,EQ,306295,107802,35.20
20,74,APCOTEXIND,EQ,15952,9069,56.85
20,75,APLAPOLLO,EQ,2158,1005,46.57
20,76,APLLTD,EQ,150002,55746,37.16
20,77,APOLLOHOSP,EQ,215502,124738,57.88
20,78,APOLLOTYRE,EQ,1748792,224702,12.85
20,79,APTECHT,EQ,496973,166581,33.52
20,80,ARCHIDPLY,EQ,67435,45131,66.93
20,81,ARCHIES,EQ,203252,95566,47.02
20,82,ARCOTECH,EQ,19152,6516,34.02
20,83,ARIES,EQ,1001127,438340,43.78
20,84,ARIHANT,EQ,1769,1063,60.09
20,85,AROGRANITE,EQ,64843,43866,67.65
20,86,ARROWTEX,EQ,71649,66336,92.58
20,87,ARSSINFRA,EQ,74941,55353,73.86
20,88,ARVIND,EQ,2178819,448495,20.58
20,89,ARVINDREM,EQ,1810552,1052167,58.11
20,90,ASAHIINDIA,EQ,53074,24812,46.75
20,91,ASAHISONG,EQ,17564,13190,75.10
20,92,ASAL,EQ,857,599,69.89
20,93,ASHAPURMIN,EQ,140467,46131,32.84
20,94,ASHIANA,EQ,10635,6754,63.51
20,95,ASHIMASYN,EQ,4082,3270,80.11
20,96,ASHOKA,EQ,64408,42502,65.99
20,97,ASHOKLEY,EQ,20462008,8724495,42.64
20,98,ASIANHOTNR,EQ,131598,101850,77.39
20,99,ASIANPAINT,EQ,1356980,632562,46.62
20,100,ASIANTILES,EQ,336563,142159,42.24
20,101,ASIL,EQ,775,775,100.00
20,102,ASSAMCO,EQ,1566149,1015450,64.84
20,103,ASTEC,EQ,421264,182537,43.33
