Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11092014,474749206,0001538
Trade Date <11-SEP-2014>,Settlement Type <N>,Settlement No <2014172>,Settlement Date <15-SEP-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,72036,59060,81.99
20,2,3IINFOTECH,EQ,1360604,816694,60.02
20,3,3MINDIA,EQ,4021,1903,47.33
20,4,8KMILES,EQ,97089,37889,39.03
20,5,A2ZMES,EQ,405292,246262,60.76
20,6,AARTIDRUGS,EQ,13009,7519,57.80
20,7,AARTIIND,EQ,89175,56219,63.04
20,8,AARVEEDEN,EQ,16991,9916,58.36
20,9,ABAN,EQ,1211116,246391,20.34
20,10,ABB,EQ,53073,22825,43.01
20,11,ABBOTINDIA,EQ,60036,10762,17.93
20,12,ABCIL,EQ,50468,15457,30.63
20,13,ABGSHIP,EQ,566848,140526,24.79
20,14,ABIRLANUVO,EQ,492558,279502,56.74
20,15,ACC,EQ,324500,134447,41.43
20,16,ACCELYA,EQ,13801,8102,58.71
20,17,ACE,EQ,229135,140631,61.37
20,18,ACROPETAL,EQ,37470,27606,73.67
20,19,ADANIENT,EQ,876223,227792,26.00
20,20,ADANIPORTS,EQ,1911504,810562,42.40
20,21,ADANIPOWER,EQ,5919949,1413877,23.88
20,22,ADFFOODS,EQ,184281,76175,41.34
20,23,ADHUNIK,EQ,30722,17595,57.27
20,24,ADORWELD,EQ,45057,36842,81.77
20,25,ADSL,EQ,46213,30969,67.01
20,26,ADVANIHOTR,EQ,1826,1623,88.88
20,27,ADVANTA,EQ,20236,12573,62.13
20,28,AEGISCHEM,EQ,64834,42366,65.35
20,29,AFL,EQ,3538,3535,99.92
20,30,AGARIND,EQ,839,647,77.12
20,31,AGCNET,EQ,3027,2265,74.83
20,32,AGRODUTCH,EQ,27605,26434,95.76
20,33,AHLEAST,EQ,968,858,88.64
20,34,AHLUCONT,EQ,199742,122699,61.43
20,35,AHLWEST,EQ,6219,1100,17.69
20,36,AHMEDFORGE,EQ,723573,220555,30.48
20,37,AIAENG,EQ,74636,49538,66.37
20,38,AIL,EQ,35116,19557,55.69
20,39,AJANTPHARM,EQ,162340,66840,41.17
20,40,AJMERA,EQ,15682,8277,52.78
20,41,AKSHOPTFBR,EQ,77584,46531,59.97
20,42,AKZOINDIA,EQ,52964,40937,77.29
20,43,ALBK,EQ,3163131,637597,20.16
20,44,ALCHEM,EQ,5322,5122,96.24
20,45,ALEMBICLTD,EQ,1080572,432885,40.06
20,46,ALICON,EQ,24789,13396,54.04
20,47,ALKALI,EQ,29794,22144,74.32
20,48,ALKYLAMINE,EQ,6092,4060,66.64
20,49,ALLCARGO,EQ,119260,89097,74.71
20,50,ALLSEC,EQ,32042,24857,77.58
20,51,ALMONDZ,EQ,21609,15645,72.40
20,52,ALOKTEXT,EQ,16895472,4541894,26.88
20,53,ALPHAGEO,EQ,33191,20872,62.88
20,54,ALPSINDUS,EQ,4628,4621,99.85
20,55,ALSTOMT&D,EQ,69568,40981,58.91
20,56,AMARAJABAT,EQ,95957,49336,51.41
20,57,AMARJOTHI,EQ,4703,3014,64.09
20,58,AMBIKCO,EQ,10019,4866,48.57
20,59,AMBUJACEM,EQ,2074341,1215781,58.61
20,60,AMDIND,EQ,33032,20668,62.57
20,61,AMRUTANJAN,EQ,187911,58577,31.17
20,62,AMTEKAUTO,EQ,417582,241625,57.86
20,63,AMTEKINDIA,EQ,499531,224808,45.00
20,64,AMTL,EQ,2176,1976,90.81
20,65,ANANTRAJ,EQ,1490313,631454,42.37
20,66,ANDHRABANK,EQ,6754698,2599826,38.49
20,67,ANDHRACEMT,EQ,217396,182491,83.94
20,68,ANDHRSUGAR,EQ,52157,33013,63.30
20,69,ANGIND,EQ,55699,46951,84.29
20,70,ANKITMETAL,EQ,96878,56338,58.15
20,71,ANSALAPI,EQ,207123,108292,52.28
20,72,ANSALHSG,EQ,557120,193014,34.64
20,73,APARINDS,EQ,188852,79697,42.20
20,74,APCOTEXIND,EQ,225742,57756,25.58
20,75,APLAPOLLO,EQ,2000,1204,60.20
20,76,APLLTD,EQ,292664,135247,46.21
20,77,APOLLOHOSP,EQ,97990,50061,51.09
20,78,APOLLOTYRE,EQ,5459799,937604,17.17
20,79,APTECHT,EQ,783731,277578,35.42
20,80,ARCHIDPLY,EQ,14563,9900,67.98
20,81,ARCHIES,EQ,2536443,1013713,39.97
20,82,ARCOTECH,EQ,18040,5301,29.38
20,83,ARIES,EQ,276041,105716,38.30
20,84,ARIHANT,EQ,38,37,97.37
20,85,AROGRANITE,EQ,20569,16922,82.27
20,86,ARROWTEX,EQ,9129,7955,87.14
20,87,ARSSINFRA,EQ,69588,40837,58.68
20,88,ARVIND,EQ,2350135,487747,20.75
20,89,ARVINDREM,EQ,4667877,1688219,36.17
20,90,ASAHIINDIA,EQ,256762,146678,57.13
20,91,ASAHISONG,EQ,51306,31170,60.75
20,92,ASAL,EQ,16601,8349,50.29
20,93,ASHAPURMIN,EQ,210956,98911,46.89
20,94,ASHIANA,EQ,10338,7565,73.18
20,95,ASHIMASYN,EQ,12985,10394,80.05
20,96,ASHOKA,EQ,201122,144808,72.00
20,97,ASHOKLEY,EQ,18085648,4318059,23.88
20,98,ASIANHOTNR,EQ,651,569,87.40
20,99,ASIANPAINT,EQ,710191,369955,52.09
20,100,ASIL,EQ,4279,4279,100.00
20,101,ASSAMCO,EQ,2751622,1140730,41.46
20,102,ASTEC,EQ,67253,35735,53.14
20,103,ASTRAL,EQ,40831,33964,83.18
20,104,ASTRAMICRO,EQ,1735840,666865,38.42
20,105,ASTRAZEN,EQ,9390,6479,69.00
20,106,ATFL,EQ,6907,4895,70.87
20,107,ATLANTA,EQ,209720,61550,29.35
20,108,ATLASCYCLE,EQ,93348,17916,19.19
20,109,ATNINTER,EQ,14148,14148,100.00
20,110,ATUL,EQ,19135,10170,53.15
20,111,ATULAUTO,EQ,76076,49684,65.31
20,112,AURIONPRO,EQ,32257,19484,60.40
20,113,AUROPHARMA,EQ,839253,339884,40.50
20,114,AUSTRAL,EQ,39798,32769,82.34
20,115,AUTOAXLES,EQ,15140,9456,62.46
20,116,AUTOIND,EQ,2003642,714720,35.67
