Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12022016,493012003,0001577
Trade Date <12-FEB-2016>,Settlement Type <N>,Settlement No <2016030>,Settlement Date <16-FEB-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,25738,14096,54.77
20,2,3IINFOTECH,EQ,2893548,1677111,57.96
20,3,3MINDIA,EQ,1676,1088,64.92
20,4,8KMILES,EQ,165799,31140,18.78
20,5,A2ZINFRA,EQ,265357,140723,53.03
20,6,AARTIDRUGS,EQ,17708,14326,80.90
20,7,AARTIIND,EQ,50495,36430,72.15
20,8,AARVEEDEN,EQ,5671,2469,43.54
20,9,ABAN,EQ,757882,198440,26.18
20,10,ABB,EQ,79398,19927,25.10
20,11,ABBOTINDIA,EQ,3722,2288,61.47
20,12,ABFRL,EQ,2790187,2104741,75.43
20,13,ABGSHIP,EQ,282390,123452,43.72
20,14,ABIRLANUVO,EQ,425751,178004,41.81
20,15,ACC,EQ,212041,46368,21.87
20,16,ACCELYA,EQ,2523,1417,56.16
20,17,ACE,EQ,145194,77375,53.29
20,18,ACROPETAL,EQ,16633,12573,75.59
20,19,ADANIENT,EQ,4493848,1020747,22.71
20,20,ADANIPORTS,EQ,12168356,5290167,43.47
20,21,ADANIPOWER,EQ,15031416,2147050,14.28
20,22,ADANITRANS,EQ,1504398,820904,54.57
20,23,ADFFOODS,EQ,29848,17564,58.84
20,24,ADHUNIK,EQ,48783,23161,47.48
20,25,ADI,EQ,44840,37688,84.05
20,26,ADLABS,EQ,150292,97489,64.87
20,27,ADORWELD,EQ,2766,2001,72.34
20,28,ADSL,EQ,285160,136028,47.70
20,29,ADVANIHOTR,EQ,1271,1270,99.92
20,30,ADVANTA,EQ,20228,8541,42.22
20,31,AEGISCHEM,EQ,215956,152363,70.55
20,32,AFL,EQ,17534,12815,73.09
20,33,AGARIND,EQ,35694,11995,33.61
20,34,AGCNET,EQ,6394,3961,61.95
20,35,AGRODUTCH,EQ,20281,18640,91.91
20,36,AHLEAST,EQ,42,41,97.62
