Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19082013,231348739,0001305
Trade Date <19-AUG-2013>,Settlement Type <N>,Settlement No <2013158>,Settlement Date <21-AUG-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,32972,32594,98.85
20,2,3IINFOTECH,EQ,770871,378598,49.11
20,3,3MINDIA,EQ,670,628,93.73
20,4,A2ZMES,EQ,53071,33170,62.50
20,5,AANJANEYA,EQ,15723,8742,55.60
20,6,AARTIDRUGS,EQ,4487,2511,55.96
20,7,AARTIIND,EQ,55779,53599,96.09
20,8,AARVEEDEN,EQ,2288,1900,83.04
20,9,ABAN,EQ,120884,29790,24.64
20,10,ABB,EQ,34031,10294,30.25
20,11,ABBOTINDIA,EQ,1682,1285,76.40
20,12,ABCIL,EQ,7706,3260,42.30
20,13,ABGSHIP,EQ,5962,4344,72.86
20,14,ABIRLANUVO,EQ,222023,100700,45.36
20,15,ACC,EQ,304385,172199,56.57
20,16,ACCELYA,EQ,17507,11488,65.62
20,17,ACE,EQ,332257,232426,69.95
20,18,ACROPETAL,EQ,38181,27155,71.12
20,19,ADANIENT,EQ,986402,71316,7.23
20,20,ADANIPORTS,EQ,2769817,1763331,63.66
20,21,ADANIPOWER,EQ,2652847,768293,28.96
20,22,ADFFOODS,EQ,9885,6650,67.27
20,23,ADHUNIK,EQ,24359,12397,50.89
20,24,ADORWELD,EQ,2542,1373,54.01
20,25,ADVANTA,EQ,57581,43884,76.21
20,26,AEGISCHEM,EQ,2588,2166,83.69
20,27,AFL,EQ,2270,1751,77.14
20,28,AFTEK,EQ,120447,100793,83.68
20,29,AGRODUTCH,EQ,200,200,100.00
20,30,AHLWEST,EQ,61,61,100.00
20,31,AHMEDFORGE,EQ,16994,6236,36.70
20,32,AIAENG,EQ,1183,867,73.29
20,33,AIL,EQ,11489,7853,68.35
20,34,AJANTPHARM,EQ,47816,10934,22.87
20,35,AJMERA,EQ,14465,7866,54.38
20,36,AKSHOPTFBR,EQ,31182,27407,87.89
20,37,AKZOINDIA,EQ,5071,2430,47.92
20,38,ALBK,EQ,1703704,414144,24.31
20,39,ALCHEM,EQ,654,520,79.51
20,40,ALEMBICLTD,EQ,39949,21659,54.22
20,41,ALKALI,EQ,3822,1199,31.37
20,42,ALLCARGO,EQ,10399,6427,61.80
20,43,ALOKTEXT,EQ,2358523,1987024,84.25
20,44,ALPHAGEO,EQ,1274,568,44.58
20,45,ALSTOMT&D,EQ,68917,64677,93.85
20,46,AMARAJABAT,EQ,252321,165500,65.59
20,47,AMBUJACEM,EQ,1383353,555343,40.14
20,48,AMDIND,EQ,1505,1505,100.00
20,49,AMRUTANJAN,EQ,8915,4249,47.66
20,50,AMTEKAUTO,EQ,84751,18385,21.69
20,51,AMTEKINDIA,EQ,9988,5556,55.63
20,52,AMTL,EQ,180,180,100.00
20,53,ANANTRAJ,EQ,303370,127699,42.09
20,54,ANDHRABANK,EQ,1389337,511565,36.82
20,55,ANDHRACEMT,EQ,1010,1000,99.01
20,56,ANDHRSUGAR,EQ,3321,2626,79.07
20,57,ANIKINDS,EQ,31141,11474,36.85
20,58,ANKURDRUGS,EQ,13800,12525,90.76
20,59,ANSALAPI,EQ,59240,36998,62.45
20,60,ANSALHSG,EQ,30306,28872,95.27
