Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15092011,191501786,0001497
Trade Date <15-SEP-2011>,Settlement Type <N>,Settlement No <2011176>,Settlement Date <19-SEP-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,73890,13663,18.49
20,2,3IINFOTECH,EQ,695287,229421,33.00
20,3,3MINDIA,EQ,153,73,47.71
20,4,A2ZMES,EQ,475985,79042,16.61
20,5,AANJANEYA,EQ,87942,59647,67.83
20,6,AARTIDRUGS,EQ,1584,1131,71.40
20,7,AARTIIND,EQ,149027,94065,63.12
20,8,AARVEEDEN,EQ,100,100,100.00
20,9,ABAN,EQ,797685,75985,9.53
20,10,ABB,EQ,106101,48656,45.86
20,11,ABBOTINDIA,EQ,1580,1264,80.00
20,12,ABCIL,EQ,680,632,92.94
20,13,ABGSHIP,EQ,195689,94863,48.48
20,14,ABHISHEK,EQ,7337,4077,55.57
20,15,ABIRLANUVO,EQ,61526,37833,61.49
20,16,ACC,EQ,317352,168634,53.14
20,17,ACE,EQ,194096,142508,73.42
20,18,ACKRUTI,EQ,5274,2580,48.92
20,19,ACROPETAL,EQ,399725,159109,39.80
20,20,ADANIENT,EQ,543748,209520,38.53
20,21,ADANIPOWER,EQ,539729,112531,20.85
20,22,ADFFOODS,EQ,1216,975,80.18
20,23,ADHUNIK,EQ,40800,24257,59.45
20,24,ADORWELD,EQ,8613,1811,21.03
20,25,ADSL,EQ,168460,114506,67.97
20,26,ADVANIHOTR,EQ,816,816,100.00
20,27,ADVANTA,EQ,240860,22983,9.54
20,28,AEGISCHEM,EQ,28647,7979,27.85
20,29,AFL,EQ,7543,5925,78.55
20,30,AFTEK,EQ,111140,53867,48.47
20,31,AGCNET,EQ,4756,3609,75.88
20,32,AGRE,EQ,15260,14979,98.16
20,33,AGRODUTCH,EQ,35956,21894,60.89
20,34,AHLEAST,EQ,135,131,97.04
20,35,AHLUCONT,EQ,9055,6887,76.06
20,36,AHLWEST,EQ,3564,2342,65.71
20,37,AHMEDFORGE,EQ,10594,5567,52.55
20,38,AIAENG,EQ,2891,1992,68.90
20,39,AJANTPHARM,EQ,4759,2433,51.12
20,40,AJMERA,EQ,51008,13347,26.17
20,41,AKSHOPTFBR,EQ,17289,16183,93.60
20,42,AKZOINDIA,EQ,1539,985,64.00
20,43,ALBK,EQ,502106,195901,39.02
20,44,ALCHEM,EQ,101929,39920,39.16
20,45,ALEMBICLTD,EQ,34513,21466,62.20
20,46,ALFALAVAL,EQ,10736,4770,44.43
20,47,ALKALI,EQ,3081,2015,65.40
20,48,ALKYLAMINE,EQ,2241,337,15.04
20,49,ALLCARGO,EQ,1983,1603,80.84
20,50,ALLSEC,EQ,1522,1205,79.17
20,51,ALOKTEXT,EQ,6214597,2341126,37.67
20,52,ALPA,EQ,1641,1200,73.13
20,53,ALPHAGEO,EQ,432,298,68.98
20,54,ALPSINDUS,EQ,9556,7522,78.71
20,55,AMAR,EQ,39766,9125,22.95
20,56,AMARAJABAT,EQ,71027,64888,91.36
20,57,AMBIKCO,EQ,754,397,52.65
20,58,AMBUJACEM,EQ,2215652,1065208,48.08
20,59,AMDIND,EQ,8756,4601,52.55
20,60,AMLSTEEL,EQ,125,115,92.00
20,61,AMRUTANJAN,EQ,104564,8735,8.35
20,62,AMTEKAUTO,EQ,856457,653004,76.24
20,63,AMTEKINDIA,EQ,247180,175098,70.84
20,64,ANANTRAJ,EQ,397752,338362,85.07
20,65,ANDHRABANK,EQ,642297,157237,24.48
