Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13082013,259550486,0001330
Trade Date <13-AUG-2013>,Settlement Type <D>,Settlement No <2013155>,Settlement Date <16-AUG-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1000E14,GC,10,10,100.00
Trade Date <13-AUG-2013>,Settlement Type <N>,Settlement No <2013155>,Settlement Date <16-AUG-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2,20MICRONS,EQ,115735,54634,47.21
20,3,3IINFOTECH,EQ,1917336,747587,38.99
20,4,3MINDIA,EQ,15348,15303,99.71
20,5,A2ZMES,EQ,24360,21907,89.93
20,6,AANJANEYA,EQ,31469,21486,68.28
20,7,AARTIDRUGS,EQ,4536,3609,79.56
20,8,AARTIIND,EQ,5413,4789,88.47
20,9,AARVEEDEN,EQ,702,504,71.79
20,10,ABAN,EQ,333654,55895,16.75
20,11,ABB,EQ,32036,8733,27.26
20,12,ABBOTINDIA,EQ,279,217,77.78
20,13,ABCIL,EQ,24420,9315,38.14
20,14,ABGSHIP,EQ,4685,2074,44.27
20,15,ABIRLANUVO,EQ,200093,125176,62.56
20,16,ACC,EQ,147042,64016,43.54
20,17,ACCELYA,EQ,20085,10806,53.80
20,18,ACE,EQ,60059,36068,60.05
20,19,ACROPETAL,EQ,60848,41026,67.42
20,20,ADANIENT,EQ,1596959,783799,49.08
20,21,ADANIPORTS,EQ,676958,431670,63.77
20,22,ADANIPOWER,EQ,1088852,155384,14.27
20,23,ADFFOODS,EQ,39965,9685,24.23
20,24,ADHUNIK,EQ,26403,14680,55.60
20,25,ADORWELD,EQ,33743,32754,97.07
20,26,ADVANTA,EQ,2971,2740,92.22
20,27,AEGISCHEM,EQ,9045,2493,27.56
20,28,AFL,EQ,3153,2763,87.63
20,29,AFTEK,EQ,58367,43370,74.31
20,30,AHLEAST,EQ,50,50,100.00
20,31,AHLWEST,EQ,15,15,100.00
20,32,AHMEDFORGE,EQ,12503,5413,43.29
20,33,AIAENG,EQ,1941,1700,87.58
20,34,AIL,EQ,2620,1334,50.92
20,35,AJANTPHARM,EQ,38370,11100,28.93
20,36,AJMERA,EQ,7740,3260,42.12
20,37,AKSHOPTFBR,EQ,26893,19502,72.52
20,38,AKZOINDIA,EQ,4115,2797,67.97
20,39,ALBK,EQ,2141163,479204,22.38
20,40,ALCHEM,EQ,6401,4631,72.35
20,41,ALEMBICLTD,EQ,235266,125664,53.41
20,42,ALKALI,EQ,1073,696,64.86
20,43,ALKYLAMINE,EQ,317,317,100.00
20,44,ALLCARGO,EQ,4713,4271,90.62
20,45,ALLSEC,EQ,1502,1501,99.93
20,46,ALOKTEXT,EQ,7685744,5343189,69.52
20,47,ALPA,EQ,118,118,100.00
20,48,ALPHAGEO,EQ,47839,47442,99.17
20,49,ALPSINDUS,EQ,5000,5000,100.00
20,50,ALSTOMT&D,EQ,6103,2941,48.19
20,51,AMARAJABAT,EQ,308278,193557,62.79
20,52,AMBIKCO,EQ,50,25,50.00
20,53,AMBUJACEM,EQ,2944413,1984401,67.40
20,54,AMRUTANJAN,EQ,59028,13780,23.34
20,55,AMTEKAUTO,EQ,126488,21012,16.61
20,56,AMTEKINDIA,EQ,98961,24467,24.72
20,57,ANANTRAJ,EQ,1043530,282116,27.03
20,58,ANDHRABANK,EQ,1103295,391715,35.50
20,59,ANDHRACEMT,EQ,5966,5256,88.10
20,60,ANDHRSUGAR,EQ,13746,10665,77.59
20,61,ANIKINDS,EQ,10000,9698,96.98
20,62,ANKITMETAL,EQ,2517,1821,72.35
20,63,ANKURDRUGS,EQ,6870,6095,88.72
20,64,ANSALAPI,EQ,79105,55589,70.27
20,65,ANSALHSG,EQ,12785,8306,64.97
20,66,ANTGRAPHIC,EQ,20304,19103,94.08
20,67,APARINDS,EQ,2494,1785,71.57
20,68,APCOTEXIND,EQ,714,685,95.94
20,69,APLAPOLLO,EQ,5991,4463,74.50
20,70,APLLTD,EQ,92148,41533,45.07
20,71,APOLLOHOSP,EQ,227765,132139,58.02
20,72,APOLLOTYRE,EQ,7041983,5415022,76.90
20,73,APPAPER,EQ,65784,29674,45.11
20,74,APTECHT,EQ,199036,140134,70.41
20,75,AQUA,EQ,16114,8709,54.05
20,76,ARCHIES,EQ,43201,38434,88.97
20,77,ARIES,EQ,34057,21726,63.79
20,78,ARSHIYA,EQ,11849,11848,99.99
20,79,ARSSINFRA,EQ,47051,18969,40.32
20,80,ARVIND,EQ,757302,217682,28.74
20,81,ARVINDREM,EQ,126264,28181,22.32
20,82,ASAHIINDIA,EQ,7903,6143,77.73
20,83,ASAHISONG,EQ,5594,5311,94.94
20,84,ASHAPURMIN,EQ,9113,9113,100.00
20,85,ASHIANA,EQ,152,131,86.18
20,86,ASHOKA,EQ,11157,9232,82.75
20,87,ASHOKLEY,EQ,11357001,4301247,37.87
20,88,ASIANELEC,EQ,4722,4111,87.06
20,89,ASIANHOTNR,EQ,120,110,91.67
20,90,ASIANPAINT,EQ,576780,253421,43.94
20,91,ASIANTILES,EQ,254,252,99.21
20,92,ASSAMCO,EQ,630917,299381,47.45
20,93,ASTEC,EQ,2105,2085,99.05
20,94,ASTRAL,EQ,5495,2891,52.61
20,95,ASTRAMICRO,EQ,38240,14112,36.90
20,96,ASTRAZEN,EQ,47846,10131,21.17
20,97,ATFL,EQ,507,435,85.80
20,98,ATLANTA,EQ,2197,1402,63.81
20,99,ATLASCYCLE,EQ,21477,5840,27.19
20,100,ATUL,EQ,26210,16735,63.85
20,101,ATULAUTO,EQ,921,891,96.74
20,102,AURIONPRO,EQ,1000,1000,100.00
20,103,AUROPHARMA,EQ,3494550,1220781,34.93
20,104,AUSTRAL,EQ,685662,380466,55.49
20,105,AUTOAXLES,EQ,1118,939,83.99
20,106,AUTOIND,EQ,662462,123939,18.71
20,107,AVTNPL,EQ,13008,11091,85.26
20,108,AXIS-IT&T,EQ,1065,885,83.10
20,109,AXISBANK,EQ,2845463,1096407,38.53
20,110,AXISGOLD,EQ,840,526,62.62
20,111,BAFNAPHARM,EQ,5794,3980,68.69
20,112,BAGFILMS,EQ,90084,77788,86.35
20,113,BAJAJ-AUTO,EQ,516681,321474,62.22
20,114,BAJAJCORP,EQ,68446,63622,92.95
20,115,BAJAJELEC,EQ,14336,8287,57.81
20,116,BAJAJFINSV,EQ,16560,6792,41.01
20,117,BAJAJHIND,EQ,547577,259833,47.45
20,118,BAJAJHLDNG,EQ,11764,8502,72.27
20,119,BAJFINANCE,EQ,32439,12218,37.66
20,120,BALAJITELE,EQ,172091,66839,38.84
20,121,BALAMINES,EQ,5435,1866,34.33
20,122,BALKRISIND,EQ,218222,212820,97.52
20,123,BALLARPUR,EQ,199146,153955,77.31
20,124,BALMLAWRIE,EQ,5891,3762,63.86
20,125,BALRAMCHIN,EQ,95450,65524,68.65
20,126,BANARISUG,EQ,109,108,99.08
20,127,BANCOINDIA,EQ,8187,5652,69.04
20,128,BANG,EQ,50000,50000,100.00
20,129,BANKBARODA,EQ,853420,192298,22.53
20,130,BANKBEES,EQ,1587,1217,76.69
20,131,BANKINDIA,EQ,1449093,353808,24.42
20,132,BARTRONICS,EQ,24333,18822,77.35
20,133,BASF,EQ,4589,3671,80.00
20,134,BASML,EQ,515,515,100.00
20,135,BATAINDIA,EQ,234991,47758,20.32
20,136,BAYERCROP,EQ,7749,6440,83.11
20,137,BBL,EQ,1703,1144,67.18
20,138,BBTC,EQ,14303,7505,52.47
20,139,BEDMUTHA,EQ,1592,941,59.11
20,140,BEL,EQ,3754,1305,34.76
20,141,BEML,EQ,60349,21100,34.96
20,142,BEPL,EQ,2,2,100.00
20,143,BERGEPAINT,EQ,290244,145296,50.06
20,144,BFUTILITIE,EQ,142328,27734,19.49
20,145,BGRENERGY,EQ,376277,144812,38.49
20,146,BHAGYNAGAR,EQ,960,960,100.00
20,147,BHARATFORG,EQ,797699,617334,77.39
20,148,BHARATGEAR,EQ,51,50,98.04
20,149,BHARTIARTL,EQ,3762623,1919203,51.01
20,150,BHARTISHIP,EQ,29385,16878,57.44
20,151,BHEL,EQ,5762023,1568879,27.23
20,152,BHUSANSTL,EQ,71605,40096,56.00
20,153,BIL,EQ,72899,14600,20.03
20,154,BILPOWER,EQ,218184,201743,92.46
20,155,BIMETAL,EQ,4,4,100.00
20,156,BINANIIND,EQ,90656,60502,66.74
20,157,BINDALAGRO,EQ,76294,50120,65.69
20,158,BIOCON,EQ,673176,304705,45.26
20,159,BIRLACORPN,EQ,3307,2184,66.04
20,160,BIRLACOT,EQ,1018785,655397,64.33
20,161,BIRLAMONEY,EQ,2343,2277,97.18
20,162,BIRLAPOWER,EQ,5308844,3243748,61.10
20,163,BLISSGVS,EQ,33485,25490,76.12
20,164,BLKASHYAP,EQ,22855,16279,71.23
20,165,BLUECHIP,EQ,4854,3669,75.59
20,166,BLUEDART,EQ,7225,6746,93.37
20,167,BLUESTARCO,EQ,18938,15129,79.89
20,168,BLUESTINFO,EQ,24,19,79.17
20,169,BOMDYEING,EQ,663559,195671,29.49
20,170,BOSCHLTD,EQ,2523,1683,66.71
20,171,BPCL,EQ,1587944,945658,59.55
20,172,BPL,EQ,23823,14241,59.78
20,173,BRFL,EQ,30720,25986,84.59
20,174,BRIGADE,EQ,37212,18015,48.41
20,175,BRITANNIA,EQ,761249,580730,76.29
20,176,BROADCAST,EQ,850,850,100.00
20,177,BROOKS,EQ,10808,9009,83.35
20,178,BSELINFRA,EQ,63951,44470,69.54
20,179,BSL,EQ,712,519,72.89
20,180,BSLGOLDETF,EQ,453,336,74.17
20,181,BSLIMITED,EQ,135135,80194,59.34
20,182,BSLNIFTY,EQ,501,484,96.61
20,183,CADILAHC,EQ,51890,34523,66.53
20,184,CAIRN,EQ,1737721,1134549,65.29
20,185,CANBK,EQ,1229223,206812,16.82
20,186,CANFINHOME,EQ,3703,2082,56.22
20,187,CANTABIL,EQ,1286,1183,91.99
20,188,CAPF,EQ,4400,3287,74.70
20,189,CARBORUNIV,EQ,11033,10328,93.61
20,190,CAREERP,EQ,6148,5023,81.70
20,191,CARERATING,EQ,42200,35981,85.26
20,192,CASTROL,EQ,45738,26684,58.34
20,193,CCCL,EQ,73847,61356,83.09
20,194,CCL,EQ,36781,33565,91.26
20,195,CEATLTD,EQ,61120,22013,36.02
20,196,CEBBCO,EQ,8275,6861,82.91
20,197,CELESTIAL,EQ,2106,2106,100.00
20,198,CENTENKA,EQ,4999,2319,46.39
20,199,CENTEXT,EQ,200,200,100.00
20,200,CENTRALBK,EQ,168651,80321,47.63
20,201,CENTURYPLY,EQ,1949,1747,89.64
20,202,CENTURYTEX,EQ,686219,99043,14.43
20,203,CERA,EQ,1913,825,43.13
20,204,CEREBRAINT,EQ,10772,8797,81.67
20,205,CESC,EQ,209633,65305,31.15
20,206,CGCL,EQ,10,10,100.00
20,207,CHAMBLFERT,EQ,1798560,1145328,63.68
20,208,CHEMFALKAL,EQ,6247,6197,99.20
20,209,CHENNPETRO,EQ,17897,14113,78.86
20,210,CHOLAFIN,EQ,9507,5342,56.19
20,211,CHROMATIC,EQ,39701,28300,71.28
20,212,CILNOVA,EQ,200,200,100.00
20,213,CINEMAXIN,EQ,730,413,56.58
20,214,CINEPRO,EQ,1470,970,65.99
20,215,CIPLA,EQ,1910148,1018939,53.34
20,216,CLNINDIA,EQ,32720,10365,31.68
20,217,CLUTCHAUTO,EQ,2892,2814,97.30
20,218,CMAHENDRA,EQ,57373,5777,10.07
20,219,CMC,EQ,1909,1150,60.24
20,220,COALINDIA,EQ,1223862,678185,55.41
20,221,COLPAL,EQ,57121,26267,45.98
20,222,COMPUAGE,EQ,10749,1095,10.19
20,223,COMPUSOFT,EQ,41615,29051,69.81
20,224,CONCOR,EQ,120778,119614,99.04
20,225,CONSOFINVT,EQ,276,276,100.00
20,226,COREEDUTEC,EQ,273254,176378,64.55
20,227,COROMANDEL,EQ,110028,71191,64.70
20,228,COROMANDEL,N1,725,500,68.97
20,229,CORPBANK,EQ,32330,17226,53.28
20,230,COSMOFILMS,EQ,14829,8797,59.32
20,231,COX&KINGS,EQ,40238,17494,43.48
20,232,CREWBOS,EQ,50644,42479,83.88
20,233,CRISIL,EQ,12212,9684,79.30
20,234,CRMFGETF,EQ,14,14,100.00
20,235,CROMPGREAV,EQ,1565701,856549,54.71
20,236,CUB,EQ,265549,199493,75.12
20,237,CUMMINSIND,EQ,109916,87921,79.99
20,238,CYBERTECH,EQ,3145,2187,69.54
20,239,DAAWAT,EQ,26753,12067,45.11
20,240,DABUR,EQ,2437170,1141063,46.82
20,241,DALMIABHA,EQ,6196,3805,61.41
20,242,DALMIASUG,EQ,4528,2857,63.10
20,243,DATAMATICS,EQ,101,101,100.00
20,244,DBCORP,EQ,55049,54123,98.32
20,245,DBREALTY,EQ,278265,222194,79.85
20,246,DBSTOCKBRO,EQ,107635,30500,28.34
20,247,DCB,EQ,573381,209643,36.56
20,248,DCM,EQ,5375,3283,61.08
20,249,DCMSRMCONS,EQ,15444,13865,89.78
20,250,DCW,EQ,313509,248713,79.33
20,251,DECCANCE,EQ,2,2,100.00
20,252,DEEPAKFERT,EQ,62512,55172,88.26
20,253,DEEPAKNTR,EQ,250,200,80.00
20,254,DEEPIND,EQ,51511,42566,82.63
20,255,DELTACORP,EQ,1035953,476528,46.00
20,256,DEN,EQ,54174,32735,60.43
20,257,DENABANK,EQ,5481790,965480,17.61
20,258,DENORA,EQ,277,277,100.00
20,259,DHAMPURSUG,EQ,38882,25306,65.08
20,260,DHANBANK,EQ,810598,366593,45.23
20,261,DHANUKA,EQ,77832,61212,78.65
20,262,DHARSUGAR,EQ,609,606,99.51
20,263,DHFL,EQ,120474,81218,67.42
20,264,DIAPOWER,EQ,67539,61819,91.53
20,265,DICIND,EQ,2313,2132,92.17
20,266,DIGJAM,EQ,13983,11794,84.35
20,267,DISHMAN,EQ,269976,125368,46.44
20,268,DISHTV,EQ,6909512,3487712,50.48
20,269,DIVISLAB,EQ,122897,56150,45.69
20,270,DLF,EQ,13248229,2399542,18.11
20,271,DLINKINDIA,EQ,28678,20121,70.16
20,272,DOLPHINOFF,EQ,3115,2297,73.74
20,273,DPSCLTD,EQ,32257,26084,80.86
20,274,DPTL,EQ,1885,978,51.88
20,275,DQE,EQ,21680,21680,100.00
20,276,DREDGECORP,EQ,326469,45619,13.97
20,277,DRREDDY,EQ,363898,241804,66.45
20,278,DRREDDY,N1,1054,569,53.98
20,279,DSKULKARNI,EQ,28581,12634,44.20
20,280,DUNCANSLTD,EQ,10322,4100,39.72
20,281,DWARKESH,EQ,4843,3140,64.84
20,282,DYNAMATECH,EQ,10,10,100.00
20,283,EASUNREYRL,EQ,914,775,84.79
20,284,ECEIND,EQ,2477,116,4.68
20,285,ECLERX,EQ,16676,14249,85.45
20,286,EDELWEISS,EQ,22545,18544,82.25
20,287,EDL,EQ,8207,5194,63.29
20,288,EDSERV,EQ,6010,6009,99.98
20,289,EDUCOMP,EQ,542395,263092,48.51
20,290,EICHERMOT,EQ,14912,9319,62.49
20,291,EIDPARRY,EQ,43208,25034,57.94
20,292,EIHAHOTELS,EQ,153,101,66.01
20,293,EIHOTEL,EQ,44868,21750,48.48
20,294,EIMCOELECO,EQ,50,50,100.00
20,295,EKC,EQ,189333,155729,82.25
20,296,ELDERPHARM,EQ,24267,10327,42.56
20,297,ELECON,EQ,80846,55697,68.89
20,298,ELECTCAST,EQ,114041,61509,53.94
20,299,ELECTHERM,EQ,720,720,100.00
20,300,ELGIEQUIP,EQ,2625,2291,87.28
20,301,ELGIRUBCO,EQ,4150,3150,75.90
20,302,EMAMIINFRA,EQ,2004,1577,78.69
20,303,EMAMILTD,EQ,67070,50887,75.87
20,304,EMCO,EQ,44718,29403,65.75
20,305,EMMBI,EQ,15577,8210,52.71
20,306,EMPEESUG,EQ,4130,4130,100.00
20,307,ENERGYDEV,EQ,2637,2637,100.00
20,308,ENGINERSIN,EQ,31504,15599,49.51
20,309,ENIL,EQ,21149,13163,62.24
20,310,EON,EQ,80,80,100.00
20,311,ERAINFRA,EQ,278463,200147,71.88
20,312,EROSMEDIA,EQ,329862,175591,53.23
20,313,ESABINDIA,EQ,700,376,53.71
20,314,ESCORTS,EQ,541461,154106,28.46
20,315,ESL,EQ,528504,408647,77.32
20,316,ESSAROIL,EQ,50160,50160,100.00
20,317,ESSARPORTS,EQ,10556,3708,35.13
20,318,ESSARSHPNG,EQ,5449,4217,77.39
20,319,ESSDEE,EQ,361792,63839,17.65
20,320,ESSELPACK,EQ,795380,244816,30.78
20,321,ESTER,EQ,1924,907,47.14
20,322,EUROTEXIND,EQ,2,2,100.00
20,323,EVEREADY,EQ,159383,94207,59.11
20,324,EVERESTIND,EQ,4117,3047,74.01
20,325,EXCELCROP,EQ,2801,1526,54.48
20,326,EXCELINDUS,EQ,1529,1529,100.00
20,327,EXCELINFO,EQ,1337,1321,98.80
20,328,EXIDEIND,EQ,542327,319519,58.92
20,329,FACT,EQ,13087,11232,85.83
20,330,FAGBEARING,EQ,1068,1023,95.79
20,331,FARMAXIND,EQ,67001,43301,64.63
20,332,FDC,EQ,20582,16981,82.50
20,333,FEDDERLOYD,EQ,6484,5062,78.07
20,334,FEDERALBNK,EQ,495881,258665,52.16
20,335,FIEMIND,EQ,3321,715,21.53
20,336,FINANTECH,EQ,2491275,273801,10.99
20,337,FINCABLES,EQ,79114,40873,51.66
20,338,FINPIPE,EQ,26019,11084,42.60
20,339,FIRSTLEASE,EQ,3612,2026,56.09
20,340,FKONCO,EQ,21768,12351,56.74
20,341,FLEXITUFF,EQ,17440,727,4.17
20,342,FMGOETZE,EQ,20,0,0.00
20,343,FORTIS,EQ,119990,102582,85.49
20,344,FOSECOIND,EQ,74,60,81.08
20,345,FRL,EQ,5927687,505514,8.53
20,346,FRLDVR,EQ,11600,3294,28.40
20,347,FSL,EQ,1615146,865166,53.57
20,348,FVIL,EQ,451404,422610,93.62
20,349,GABRIEL,EQ,24560,16015,65.21
20,350,GAEL,EQ,4339,3163,72.90
20,351,GAIL,EQ,747778,446002,59.64
20,352,GAL,EQ,10069,10019,99.50
20,353,GALLANTT,EQ,7769,6706,86.32
20,354,GALLISPAT,EQ,12263,2146,17.50
20,355,GAMMNINFRA,EQ,22794,17224,75.56
20,356,GAMMONIND,EQ,298661,177153,59.32
20,357,GANDHITUBE,EQ,20,20,100.00
20,358,GANESHHOUC,EQ,19816,8014,40.44
20,359,GARDENSILK,EQ,1617,829,51.27
20,360,GARWALLROP,EQ,1566,1050,67.05
20,361,GATI,EQ,33853,18085,53.42
