Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18022013,206536131,0001445
Trade Date <18-FEB-2013>,Settlement Type <N>,Settlement No <2013035>,Settlement Date <21-FEB-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,596629,177457,29.74
20,2,3MINDIA,EQ,1298,1264,97.38
20,3,A2ZMES,EQ,393975,96425,24.47
20,4,AANJANEYA,EQ,235464,77020,32.71
20,5,AARTIIND,EQ,5230,2659,50.84
20,6,AARVEEDEN,EQ,10751,8953,83.28
20,7,ABAN,EQ,240776,38439,15.96
20,8,ABB,EQ,21890,10835,49.50
20,9,ABBOTINDIA,EQ,356,313,87.92
20,10,ABCIL,EQ,6370,4864,76.36
20,11,ABGSHIP,EQ,14649,4981,34.00
20,12,ABHISHEK,EQ,6420,6104,95.08
20,13,ABIRLANUVO,EQ,73785,32235,43.69
20,14,ACC,EQ,323482,173068,53.50
20,15,ACE,EQ,129544,84610,65.31
20,16,ACROPETAL,EQ,38421,20601,53.62
20,17,ADANIENT,EQ,1569802,292568,18.64
20,18,ADANIPORTS,EQ,888936,221330,24.90
20,19,ADANIPOWER,EQ,3092200,1521648,49.21
20,20,ADFFOODS,EQ,3861,2661,68.92
20,21,ADHUNIK,EQ,43331,24005,55.40
20,22,ADORWELD,EQ,1274,767,60.20
20,23,ADSL,EQ,76111,35406,46.52
20,24,ADVANIHOTR,EQ,1726,1726,100.00
20,25,ADVANTA,EQ,1079,342,31.70
20,26,AEGISCHEM,EQ,16993,7619,44.84
20,27,AFL,EQ,287,228,79.44
20,28,AFTEK,EQ,83824,62415,74.46
20,29,AGCNET,EQ,17271,7098,41.10
20,30,AGRODUTCH,EQ,5755,5072,88.13
20,31,AHLEAST,EQ,2418,1817,75.14
20,32,AHLUCONT,EQ,6107,5400,88.42
20,33,AHLWEST,EQ,1755,1344,76.58
20,34,AHMEDFORGE,EQ,3335,1152,34.54
20,35,AIAENG,EQ,1641,1484,90.43
20,36,AIL,EQ,5853,3671,62.72
20,37,AJANTPHARM,EQ,184409,33502,18.17
20,38,AJMERA,EQ,2187,1382,63.19
20,39,AKSHOPTFBR,EQ,6539,3606,55.15
20,40,AKZOINDIA,EQ,4715,3563,75.57
20,41,ALBK,EQ,1754632,734499,41.86
20,42,ALCHEM,EQ,6112,4892,80.04
20,43,ALEMBICLTD,EQ,39206,26675,68.04
20,44,ALICON,EQ,250,250,100.00
20,45,ALKALI,EQ,902,677,75.06
20,46,ALKYLAMINE,EQ,1554,690,44.40
20,47,ALLCARGO,EQ,3425,3388,98.92
20,48,ALMONDZ,EQ,352,351,99.72
20,49,ALOKTEXT,EQ,1994689,1092467,54.77
20,50,ALPHAGEO,EQ,2238,2238,100.00
20,51,ALPSINDUS,EQ,12400,11800,95.16
20,52,ALSTOMT&D,EQ,7599,5581,73.44
20,53,AMAR,EQ,40356,24305,60.23
20,54,AMARAJABAT,EQ,28745,15874,55.22
20,55,AMARJOTHI,EQ,1,1,100.00
20,56,AMBIKCO,EQ,579,458,79.10
20,57,AMBUJACEM,EQ,1983652,962389,48.52
20,58,AMDIND,EQ,2598,1975,76.02
20,59,AMLSTEEL,EQ,1460,1370,93.84
20,60,AMRUTANJAN,EQ,11708,6454,55.12
20,61,AMTEKAUTO,EQ,320950,158256,49.31
