Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31012013,423088913,0001450
Trade Date <31-JAN-2013>,Settlement Type <N>,Settlement No <2013023>,Settlement Date <04-FEB-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,345591,241590,69.91
20,2,3MINDIA,EQ,61,60,98.36
20,3,A2ZMES,EQ,135164,52227,38.64
20,4,AANJANEYA,EQ,26957,18844,69.90
20,5,AARTIIND,EQ,27988,14501,51.81
20,6,AARVEEDEN,EQ,5048,3571,70.74
20,7,ABAN,EQ,189793,51307,27.03
20,8,ABB,EQ,136147,63336,46.52
20,9,ABBOTINDIA,EQ,1334,882,66.12
20,10,ABCIL,EQ,6657,4027,60.49
20,11,ABGSHIP,EQ,6839,3673,53.71
20,12,ABHISHEK,EQ,2258,1057,46.81
20,13,ABIRLANUVO,EQ,210391,145603,69.21
20,14,ACC,EQ,190447,111420,58.50
20,15,ACE,EQ,93103,50649,54.40
20,16,ACROPETAL,EQ,71191,47912,67.30
20,17,ADANIENT,EQ,1760162,453007,25.74
20,18,ADANIPORTS,EQ,8895649,5335371,59.98
20,19,ADANIPOWER,EQ,1407525,384589,27.32
20,20,ADFFOODS,EQ,31333,23156,73.90
20,21,ADHUNIK,EQ,42113,20855,49.52
20,22,ADORWELD,EQ,5652,4208,74.45
20,23,ADSL,EQ,25325,24508,96.77
20,24,ADVANIHOTR,EQ,26387,21346,80.90
20,25,ADVANTA,EQ,1631,651,39.91
20,26,AEGISCHEM,EQ,10015,7085,70.74
20,27,AFL,EQ,1462,1441,98.56
20,28,AFTEK,EQ,63371,39922,63.00
20,29,AGCNET,EQ,9374,8226,87.75
20,30,AGRODUTCH,EQ,13125,12355,94.13
20,31,AHLEAST,EQ,293,267,91.13
20,32,AHLUCONT,EQ,2006,1783,88.88
20,33,AHLWEST,EQ,442,267,60.41
20,34,AHMEDFORGE,EQ,2196,1588,72.31
20,35,AIAENG,EQ,3608,3469,96.15
20,36,AIL,EQ,18279,8619,47.15
20,37,AJANTPHARM,EQ,267820,21763,8.13
20,38,AJMERA,EQ,5814,3845,66.13
20,39,AKSHOPTFBR,EQ,21590,17668,81.83
20,40,AKZOINDIA,EQ,1215,968,79.67
20,41,ALBK,EQ,5883327,1104002,18.76
20,42,ALCHEM,EQ,4230,2614,61.80
20,43,ALEMBICLTD,EQ,295110,139967,47.43
20,44,ALICON,EQ,3516,2887,82.11
20,45,ALKALI,EQ,3030,1982,65.41
20,46,ALKYLAMINE,EQ,1616,1397,86.45
20,47,ALLCARGO,EQ,1697,1042,61.40
20,48,ALMONDZ,EQ,202,202,100.00
20,49,ALOKTEXT,EQ,2563429,1144759,44.66
20,50,ALPHAGEO,EQ,1615,1400,86.69
20,51,ALPINEHOU,EQ,200,100,50.00
20,52,ALPSINDUS,EQ,8886,8800,99.03
20,53,ALSTOMT&D,EQ,8922,6641,74.43
20,54,AMAR,EQ,38050,31740,83.42
20,55,AMARAJABAT,EQ,202532,122327,60.40
20,56,AMARJOTHI,EQ,6122,100,1.63
20,57,AMBIKCO,EQ,446,375,84.08
20,58,AMBUJACEM,EQ,3606914,1977300,54.82
20,59,AMDIND,EQ,76,75,98.68
20,60,AMRUTANJAN,EQ,4705,2402,51.05
20,61,AMTEKAUTO,EQ,190331,63022,33.11
20,62,AMTEKINDIA,EQ,249676,129638,51.92
20,63,AMTL,EQ,1750,1750,100.00
20,64,ANANTRAJ,EQ,500588,178406,35.64
20,65,ANDHRABANK,EQ,2392998,1162241,48.57
20,66,ANDHRACEMT,EQ,15695,8312,52.96
