Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14022012,326029603,0001431
Trade Date <14-FEB-2012>,Settlement Type <N>,Settlement No <2012031>,Settlement Date <16-FEB-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,86640,29701,34.28
20,2,3IINFOTECH,EQ,1860763,631946,33.96
20,3,3MINDIA,EQ,852,703,82.51
20,4,A2ZMES,EQ,624241,188526,30.20
20,5,AANJANEYA,EQ,163246,34485,21.12
20,6,AARTIDRUGS,EQ,3119,1516,48.61
20,7,AARTIIND,EQ,31230,27660,88.57
20,8,AARVEEDEN,EQ,686,584,85.13
20,9,ABAN,EQ,1415103,271391,19.18
20,10,ABB,EQ,65213,15350,23.54
20,11,ABBOTINDIA,EQ,1354,1208,89.22
20,12,ABCIL,EQ,10024,9053,90.31
20,13,ABGSHIP,EQ,308658,198901,64.44
20,14,ABHISHEK,EQ,975,778,79.79
20,15,ABIRLANUVO,EQ,77963,45546,58.42
20,16,ACC,EQ,227009,77289,34.05
20,17,ACE,EQ,89449,56926,63.64
20,18,ACROPETAL,EQ,989693,421681,42.61
20,19,ADANIENT,EQ,3751382,2086331,55.61
20,20,ADANIPORTS,EQ,1580236,1243143,78.67
20,21,ADANIPOWER,EQ,5126048,3468771,67.67
20,22,ADFFOODS,EQ,6399,5317,83.09
20,23,ADHUNIK,EQ,112810,77696,68.87
20,24,ADORWELD,EQ,11739,4225,35.99
20,25,ADSL,EQ,162111,84371,52.05
20,26,ADVANIHOTR,EQ,1006,1005,99.90
20,27,ADVANTA,EQ,34268,6769,19.75
20,28,AEGISCHEM,EQ,36340,19063,52.46
20,29,AFL,EQ,3489,2134,61.16
20,30,AFTEK,EQ,1010752,539883,53.41
20,31,AGCNET,EQ,1161,910,78.38
20,32,AGRE,EQ,13960,10327,73.98
20,33,AHLEAST,EQ,255,152,59.61
20,34,AHLUCONT,EQ,3999,2916,72.92
20,35,AHLWEST,EQ,137,123,89.78
20,36,AHMEDFORGE,EQ,68788,40355,58.67
20,37,AIAENG,EQ,3613,2301,63.69
20,38,AJANTPHARM,EQ,30551,14465,47.35
20,39,AJMERA,EQ,21530,10514,48.83
20,40,AKSHOPTFBR,EQ,40573,33503,82.57
20,41,AKZOINDIA,EQ,56640,41509,73.29
20,42,ALBK,EQ,2232801,856835,38.37
20,43,ALCHEM,EQ,15852,12290,77.53
20,44,ALEMBICLTD,EQ,33364,25924,77.70
20,45,ALFALAVAL,EQ,26335,22558,85.66
20,46,ALICON,EQ,1086,1000,92.08
20,47,ALKALI,EQ,7523,4389,58.34
20,48,ALKYLAMINE,EQ,242,151,62.40
20,49,ALLCARGO,EQ,42185,14895,35.31
20,50,ALMONDZ,EQ,826,724,87.65
20,51,ALOKTEXT,EQ,5473333,1275943,23.31
20,52,ALPA,EQ,19688,9003,45.73
20,53,ALPSINDUS,EQ,15883,14081,88.65
20,54,AMAR,EQ,91670,74520,81.29
20,55,AMARAJABAT,EQ,445054,122958,27.63
20,56,AMARJOTHI,EQ,119,108,90.76
20,57,AMBIKCO,EQ,743,506,68.10
20,58,AMBUJACEM,EQ,1296737,669744,51.65
20,59,AMDIND,EQ,27213,17489,64.27
20,60,AMLSTEEL,EQ,300,300,100.00
20,61,AMRUTANJAN,EQ,122182,17809,14.58
20,62,AMTEKAUTO,EQ,481570,245693,51.02
20,63,AMTEKINDIA,EQ,295585,129675,43.87
20,64,ANANTRAJ,EQ,1182991,288663,24.40
20,65,ANDHRABANK,EQ,1441071,569472,39.52
20,66,ANDHRSUGAR,EQ,22818,20340,89.14
20,67,ANGIND,EQ,3887,3169,81.53
20,68,ANIKINDS,EQ,8771,6586,75.09
20,69,ANKURDRUGS,EQ,18799,12300,65.43
20,70,ANSALAPI,EQ,232593,127391,54.77
20,71,ANSALHSG,EQ,5524,3306,59.85
20,72,ANTGRAPHIC,EQ,209496,199486,95.22
20,73,APARINDS,EQ,91733,88841,96.85
20,74,APCOTEXIND,EQ,522,433,82.95
20,75,APIL,EQ,952050,149436,15.70
20,76,APLAB,EQ,101,101,100.00
20,77,APLAPOLLO,EQ,3625,3625,100.00
20,78,APLLTD,EQ,412931,278581,67.46
20,79,APOLLOHOSP,EQ,89649,42887,47.84
20,80,APOLLOTYRE,EQ,2063773,651831,31.58
20,81,APPAPER,EQ,26938,18836,69.92
20,82,AQUA,EQ,466248,425733,91.31
20,83,ARCHIES,EQ,1231260,407472,33.09
20,84,AREVAT&D,EQ,368109,119918,32.58
20,85,ARIES,EQ,11777,6998,59.42
20,86,ARIHANT,EQ,735,700,95.24
20,87,ARL,EQ,162529,141397,87.00
20,88,ARROWTEX,EQ,3120,3106,99.55
20,89,ARSHIYA,EQ,88489,29984,33.88
20,90,ARSSINFRA,EQ,161263,90934,56.39
20,91,ARVIND,EQ,2149873,583225,27.13
20,92,ASAHIINDIA,EQ,26944,17051,63.28
20,93,ASAHISONG,EQ,15047,8403,55.85
20,94,ASAL,EQ,931,788,84.64
20,95,ASHIANA,EQ,5131,3929,76.57
20,96,ASHOKA,EQ,2176,1490,68.47
