Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26102016,480185262,0001657
Trade Date <26-OCT-2016>,Settlement Type <N>,Settlement No <2016201>,Settlement Date <28-OCT-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,385166,286610,74.41
20,2,3IINFOTECH,EQ,4535144,1929927,42.55
20,3,3MINDIA,EQ,662,480,72.51
20,4,549,MF,5,5,100.00
20,5,8KMILES,EQ,27626,12857,46.54
20,6,A2ZINFRA,EQ,3779084,1329588,35.18
20,7,AARTIDRUGS,EQ,22282,12760,57.27
20,8,AARTIIND,EQ,23946,10437,43.59
20,9,AARVEEDEN,EQ,41496,16115,38.84
20,10,ABAN,EQ,1469885,357524,24.32
20,11,ABB,EQ,81994,45599,55.61
20,12,ABBOTINDIA,EQ,798,558,69.92
20,13,ABFRL,EQ,1442854,814586,56.46
20,14,ABGSHIP,EQ,910272,278966,30.65
20,15,ABIRLANUVO,EQ,189937,55947,29.46
20,16,ACC,EQ,182378,79754,43.73
20,17,ACCELYA,EQ,1183,905,76.50
20,18,ACE,EQ,206084,123013,59.69
20,19,ADANIENT,EQ,2306069,725258,31.45
20,20,ADANIPORTS,EQ,11974635,4099495,34.23
20,21,ADANIPOWER,EQ,7422824,2461026,33.15
20,22,ADANITRANS,EQ,439248,338215,77.00
20,23,ADFFOODS,EQ,1600288,285238,17.82
20,24,ADHUNIK,EQ,116330,91905,79.00
20,25,ADHUNIKIND,EQ,25836,363,1.41
20,26,ADI,EQ,29143,16295,55.91
20,27,ADLABS,EQ,634677,266814,42.04
20,28,ADORWELD,EQ,72706,27193,37.40
20,29,ADSL,EQ,151266,104165,68.86
20,30,ADVANIHOTR,EQ,627,527,84.05
20,31,ADVENZYMES,EQ,345858,100164,28.96
20,32,AEGISCHEM,EQ,455189,215932,47.44
20,33,AFL,EQ,7547,5321,70.50
20,34,AGARIND,EQ,16911,13438,79.46
20,35,AGCNET,EQ,8460,7697,90.98
20,36,AGRITECH,EQ,26598,18645,70.10
20,37,AHLEAST,EQ,2314,284,12.27
20,38,AHLUCONT,EQ,10486,6651,63.43
20,39,AHLWEST,EQ,184,175,95.11
20,40,AIAENG,EQ,13432,10051,74.83
20,41,AIFL,EQ,186424,102604,55.04
20,42,AJANTPHARM,EQ,354197,60291,17.02
20,43,AJMERA,EQ,99450,52542,52.83
20,44,AKSHOPTFBR,EQ,12976181,4438379,34.20
20,45,AKZOINDIA,EQ,9954,5680,57.06
20,46,ALANKIT,EQ,501581,108818,21.69
20,47,ALBERTDAVD,EQ,20114,9376,46.61
20,48,ALBK,EQ,3228500,476343,14.75
20,49,ALCHEM,EQ,7675,6142,80.03
20,50,ALEMBICLTD,EQ,233244,171720,73.62
20,51,ALICON,EQ,7839,4690,59.83
20,52,ALKALI,EQ,33449,18408,55.03
20,53,ALKEM,EQ,21000,13533,64.44
20,54,ALKYLAMINE,EQ,30100,15651,52.00
20,55,ALLCARGO,EQ,446792,289278,64.75
20,56,ALLSEC,EQ,433325,105234,24.29
20,57,ALMONDZ,EQ,137094,78601,57.33
20,58,ALOKTEXT,EQ,1252770,812991,64.90
20,59,ALPHAGEO,EQ,21416,10281,48.01
20,60,ALPSINDUS,EQ,93192,65312,70.08
20,61,AMARAJABAT,EQ,98743,34852,35.30
20,62,AMBIKCO,EQ,8570,5620,65.58
20,63,AMBUJACEM,EQ,1378812,1002331,72.70
20,64,AMDIND,EQ,42459,34364,80.93
20,65,AMRUTANJAN,EQ,47625,18886,39.66
20,66,AMTEKAUTO,EQ,2040240,1187585,58.21
20,67,AMTL,EQ,10227,9724,95.08
20,68,ANANDAMRUB,EQ,1000,1000,100.00
20,69,ANANTRAJ,EQ,738041,294051,39.84
20,70,ANDHRABANK,EQ,1734628,394667,22.75
20,71,ANDHRACEMT,EQ,286840,158957,55.42
20,72,ANDHRSUGAR,EQ,64923,41905,64.55
20,73,ANGIND,EQ,274744,158372,57.64
20,74,ANKITMETAL,EQ,116226,65251,56.14
20,75,ANSALAPI,EQ,291336,206830,70.99
20,76,ANSALHSG,EQ,146302,133425,91.20
20,77,APARINDS,EQ,39631,20869,52.66
20,78,APCOTEXIND,EQ,5957,4234,71.08
20,79,APLAPOLLO,EQ,4306,3240,75.24
20,80,APLLTD,EQ,158318,92510,58.43
20,81,APOLLOHOSP,EQ,81388,35016,43.02
20,82,APOLLOTYRE,EQ,3284971,847970,25.81
20,83,APTECHT,EQ,2309312,455505,19.72
20,84,ARCHIDPLY,EQ,136333,67720,49.67
20,85,ARCHIES,EQ,84537,52417,62.00
20,86,ARCOTECH,EQ,109571,20938,19.11
20,87,ARIES,EQ,61355,35606,58.03
20,88,ARIHANT,EQ,2418,1842,76.18
20,89,ARMANFIN,EQ,21205,18428,86.90
20,90,AROGRANITE,EQ,62094,32395,52.17
20,91,ARROWGREEN,EQ,5111,2895,56.64
20,92,ARROWTEX,EQ,43019,27102,63.00
20,93,ARSHIYA,EQ,99131,79587,80.28
20,94,ARSSINFRA,EQ,216993,61191,28.20
20,95,ARTNIRMAN,SM,6000,6000,100.00
20,96,ARVIND,EQ,7928489,829281,10.46
20,97,ARVINFRA,EQ,1413740,251171,17.77
20,98,ASAHIINDIA,EQ,13721,9455,68.91
20,99,ASAHISONG,EQ,17610,12304,69.87
20,100,ASAL,EQ,7865,5797,73.71
20,101,ASHAPURMIN,EQ,359532,178414,49.62
20,102,ASHIANA,EQ,21332,16023,75.11
20,103,ASHIMASYN,EQ,858285,541799,63.13
20,104,ASHOKA,EQ,45651,35757,78.33
