Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06082013,261084971,0001320
Trade Date <06-AUG-2013>,Settlement Type <N>,Settlement No <2013151>,Settlement Date <08-AUG-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,148649,82750,55.67
20,2,3IINFOTECH,EQ,581775,409368,70.37
20,3,3MINDIA,EQ,1646,1635,99.33
20,4,A2ZMES,EQ,37303,29074,77.94
20,5,AANJANEYA,EQ,36037,15039,41.73
20,6,AARTIDRUGS,EQ,7206,5222,72.47
20,7,AARTIIND,EQ,12274,9209,75.03
20,8,AARVEEDEN,EQ,3807,3149,82.72
20,9,ABAN,EQ,195524,45733,23.39
20,10,ABB,EQ,28081,12061,42.95
20,11,ABBOTINDIA,EQ,1541,950,61.65
20,12,ABCIL,EQ,2292,2030,88.57
20,13,ABGSHIP,EQ,6348,4057,63.91
20,14,ABIRLANUVO,EQ,125725,41765,33.22
20,15,ACC,EQ,564374,495111,87.73
20,16,ACCELYA,EQ,14449,7504,51.93
20,17,ACE,EQ,118293,83829,70.87
20,18,ACROPETAL,EQ,33949,28060,82.65
20,19,ADANIENT,EQ,1466368,186481,12.72
20,20,ADANIPORTS,EQ,3407089,1784737,52.38
20,21,ADANIPOWER,EQ,2043456,378945,18.54
20,22,ADFFOODS,EQ,14265,12444,87.23
20,23,ADHUNIK,EQ,112078,69195,61.74
20,24,ADORWELD,EQ,3008,1822,60.57
20,25,ADVANIHOTR,EQ,300,300,100.00
20,26,ADVANTA,EQ,20622,9929,48.15
20,27,AEGISCHEM,EQ,18580,16530,88.97
20,28,AFL,EQ,4014,2852,71.05
20,29,AFTEK,EQ,38597,24081,62.39
20,30,AHLWEST,EQ,37,37,100.00
20,31,AHMEDFORGE,EQ,4655,1491,32.03
20,32,AIAENG,EQ,628,481,76.59
20,33,AIL,EQ,30762,16738,54.41
20,34,AJANTPHARM,EQ,33462,11291,33.74
20,35,AJMERA,EQ,10597,7204,67.98
20,36,AKSHOPTFBR,EQ,185587,126160,67.98
20,37,AKZOINDIA,EQ,3050,2254,73.90
20,38,ALBK,EQ,1964759,440581,22.42
20,39,ALCHEM,EQ,6964,2945,42.29
20,40,ALEMBICLTD,EQ,343416,146140,42.55
20,41,ALKALI,EQ,5019,2511,50.03
20,42,ALKYLAMINE,EQ,200,199,99.50
20,43,ALLCARGO,EQ,4171,2963,71.04
20,44,ALOKTEXT,EQ,4168546,2801306,67.20
20,45,ALPA,EQ,1971,1971,100.00
20,46,ALPHAGEO,EQ,2324,291,12.52
20,47,ALSTOMT&D,EQ,45613,22216,48.71
20,48,AMARAJABAT,EQ,311537,248332,79.71
20,49,AMBIKCO,EQ,400,400,100.00
20,50,AMBUJACEM,EQ,5402916,3012092,55.75
20,51,AMDIND,EQ,190,190,100.00
20,52,AMRUTANJAN,EQ,11234,7076,62.99
20,53,AMTEKAUTO,EQ,109026,38181,35.02
20,54,AMTEKINDIA,EQ,5563,3178,57.13
20,55,ANANTRAJ,EQ,249767,128978,51.64
20,56,ANDHRABANK,EQ,1141491,456645,40.00
20,57,ANDHRACEMT,EQ,10,10,100.00
20,58,ANDHRSUGAR,EQ,1816,1638,90.20
20,59,ANIKINDS,EQ,221,207,93.67
20,60,ANKURDRUGS,EQ,4957,4957,100.00
