Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30082012,347534847,0001439
Trade Date <30-AUG-2012>,Settlement Type <N>,Settlement No <2012166>,Settlement Date <03-SEP-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,96546,35539,36.81
20,2,3MINDIA,EQ,390,271,69.49
20,3,A2ZMES,EQ,1231891,500642,40.64
20,4,AANJANEYA,EQ,114533,62185,54.29
20,5,AARTIDRUGS,EQ,1004,879,87.55
20,6,AARTIIND,EQ,14375,6714,46.71
20,7,AARVEEDEN,EQ,597,547,91.62
20,8,ABAN,EQ,811518,161957,19.96
20,9,ABB,EQ,122226,71051,58.13
20,10,ABBOTINDIA,EQ,399,267,66.92
20,11,ABCIL,EQ,1752,1104,63.01
20,12,ABGSHIP,EQ,38480,19783,51.41
20,13,ABHISHEK,EQ,3428,3315,96.70
20,14,ABIRLANUVO,EQ,101184,70319,69.50
20,15,ACC,EQ,494750,269589,54.49
20,16,ACE,EQ,420140,169526,40.35
20,17,ACROPETAL,EQ,151744,122771,80.91
20,18,ADANIENT,EQ,2640479,1141682,43.24
20,19,ADANIPORTS,EQ,2299775,1775188,77.19
20,20,ADANIPOWER,EQ,2448792,1353382,55.27
20,21,ADFFOODS,EQ,1387,1208,87.09
20,22,ADHUNIK,EQ,15911,8859,55.68
20,23,ADORWELD,EQ,4053,2607,64.32
20,24,ADSL,EQ,46995,27854,59.27
20,25,ADVANIHOTR,EQ,20,20,100.00
20,26,ADVANTA,EQ,28625,9589,33.50
20,27,AEGISCHEM,EQ,7698,6260,81.32
20,28,AFL,EQ,8357,7525,90.04
20,29,AFTEK,EQ,107771,62278,57.79
20,30,AGCNET,EQ,22118,8130,36.76
20,31,AGRODUTCH,EQ,6397,4541,70.99
20,32,AHLEAST,EQ,269,208,77.32
20,33,AHLUCONT,EQ,1680,1545,91.96
20,34,AHLWEST,EQ,265,211,79.62
20,35,AHMEDFORGE,EQ,1614,1426,88.35
20,36,AIAENG,EQ,11083,10608,95.71
20,37,AIL,EQ,158854,73378,46.19
20,38,AJANTPHARM,EQ,24537,7110,28.98
20,39,AJMERA,EQ,15135,9704,64.12
20,40,AKSHOPTFBR,EQ,82414,71322,86.54
20,41,AKZOINDIA,EQ,23352,12900,55.24
20,42,ALBK,EQ,1573456,967323,61.48
20,43,ALCHEM,EQ,5748,4322,75.19
20,44,ALEMBICLTD,EQ,31934,18520,57.99
20,45,ALICON,EQ,100,100,100.00
20,46,ALKALI,EQ,467,380,81.37
20,47,ALKYLAMINE,EQ,129,127,98.45
20,48,ALLCARGO,EQ,2990,2036,68.09
20,49,ALMONDZ,EQ,3,3,100.00
20,50,ALOKTEXT,EQ,15975196,9006083,56.38
