Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12042018,462655983,0001696
Trade Date <12-APR-2018>,Settlement Type <N>,Settlement No <2018069>,Settlement Date <16-APR-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,33844,22432,66.28
20,2,3IINFOTECH,EQ,2151959,1011599,47.01
20,3,3MINDIA,EQ,1199,457,38.12
20,4,63MOONS,EQ,1061807,193746,18.25
20,5,8KMILES,EQ,151726,28442,18.75
20,6,A2ZINFRA,EQ,329139,169752,51.57
20,7,AARTIDRUGS,EQ,8068,4976,61.68
20,8,AARTIIND,EQ,111492,50412,45.22
20,9,AARVEEDEN,EQ,2654,1588,59.83
20,10,ABAN,EQ,2432049,412749,16.97
20,11,ABB,EQ,67231,51904,77.20
20,12,ABBOTINDIA,EQ,10453,6102,58.38
20,13,ABCAPITAL,EQ,3023366,2399515,79.37
20,14,ABFRL,EQ,576289,531444,92.22
20,15,ACC,EQ,248295,98845,39.81
20,16,ACCELYA,EQ,1962,1734,88.38
20,17,ACE,EQ,476436,213862,44.89
20,18,ADANIENT,EQ,7768352,1498592,19.29
20,19,ADANIPORTS,EQ,3609657,1927058,53.39
20,20,ADANIPOWER,EQ,25510107,8077687,31.66
20,21,ADANITRANS,EQ,4068219,2173647,53.43
20,22,ADFFOODS,EQ,631223,191402,30.32
20,23,ADHUNIK,EQ,28700,21815,76.01
20,24,ADLABS,EQ,59663,24259,40.66
20,25,ADORWELD,EQ,9540,5820,61.01
20,26,ADSL,EQ,13232,6416,48.49
20,27,ADVANIHOTR,EQ,2603,1826,70.15
20,28,ADVENZYMES,EQ,42618,18354,43.07
20,29,AEGISCHEM,EQ,93617,55088,58.84
20,30,AFL,EQ,11318,7585,67.02
20,31,AGCNET,EQ,2329,2007,86.17
20,32,AGLSL,EQ,1676,1026,61.22
20,33,AGRITECH,EQ,54351,22041,40.55
20,34,AGROPHOS,SM,66000,24000,36.36
20,35,AHLUCONT,EQ,12813,10044,78.39
20,36,AHLWEST,EQ,4473,3535,79.03
20,37,AIAENG,EQ,12058,8561,71.00
20,38,AIFL,EQ,107579,83737,77.84
20,39,AIRAN,SM,1500,1500,100.00
20,40,AIROLAM,SM,12000,9000,75.00
20,41,AISL,SM,10800,9600,88.89
20,42,AJANTPHARM,EQ,47851,14903,31.14
20,43,AJMERA,EQ,62235,25790,41.44
20,44,AJOONI,SM,4000,4000,100.00
20,45,AKSHARCHEM,EQ,4971,2817,56.67
20,46,AKSHOPTFBR,EQ,735213,354471,48.21
20,47,AKZOINDIA,EQ,2816,1844,65.48
20,48,ALANKIT,EQ,57631,38698,67.15
20,49,ALBK,EQ,3834270,240721,6.28
20,50,ALEMBICLTD,EQ,373889,206122,55.13
20,51,ALICON,EQ,3506,2144,61.15
20,52,ALKALI,EQ,10512,6773,64.43
20,53,ALKEM,EQ,126405,69430,54.93
20,54,ALKYLAMINE,EQ,2575,2218,86.14
20,55,ALLCARGO,EQ,135953,79598,58.55
20,56,ALLSEC,EQ,8597,7317,85.11
20,57,ALMONDZ,EQ,9745,9339,95.83
20,58,ALOKTEXT,EQ,80806543,25804166,31.93
20,59,ALPA,EQ,8012,6581,82.14
20,60,ALPHAGEO,EQ,9165,4039,44.07
20,61,AMARAJABAT,EQ,1111668,198303,17.84
20,62,AMBER,EQ,15933,7940,49.83
20,63,AMBIKCO,EQ,9498,3833,40.36
20,64,AMBUJACEM,EQ,2341840,1515177,64.70
20,65,AMJLAND,EQ,6286,6136,97.61
20,66,AMJUMBO,SM,14000,14000,100.00
20,67,AMRUTANJAN,EQ,8628,5484,63.56
20,68,ANANTRAJ,EQ,809229,415866,51.39
20,69,ANDHRABANK,EQ,4229292,646206,15.28
20,70,ANDHRACEMT,EQ,409876,259854,63.40
20,71,ANDHRSUGAR,EQ,17982,13290,73.91
20,72,ANIKINDS,EQ,5251,4839,92.15
20,73,ANSALAPI,EQ,99349,85735,86.30
20,74,ANSALHSG,EQ,41195,23219,56.36
20,75,APARINDS,EQ,3419,2228,65.17
20,76,APCL,EQ,2136,1470,68.82
20,77,APCOTEXIND,EQ,2756,2556,92.74
20,78,APEX,EQ,92612,33026,35.66
20,79,APLAPOLLO,EQ,14457,9064,62.70
20,80,APLLTD,EQ,92469,58750,63.53
20,81,APOLLO,EQ,22367,11016,49.25
20,82,APOLLOHOSP,EQ,344451,142398,41.34
20,83,APOLLOTYRE,EQ,4040620,841818,20.83
20,84,APOLSINHOT,EQ,2440,1775,72.75
20,85,APTECHT,EQ,824600,241827,29.33
20,86,ARCHIDPLY,EQ,15316,12186,79.56
20,87,ARCHIES,EQ,447865,147200,32.87
20,88,ARCOTECH,EQ,145110,86056,59.30
20,89,ARIES,EQ,20474,10689,52.21
20,90,ARIHANTSUP,EQ,33577,22493,66.99
20,91,ARMANFIN,EQ,2038,1377,67.57
20,92,AROGRANITE,EQ,33748,18585,55.07
20,93,ARROWGREEN,EQ,12897,7502,58.17
20,94,ARROWTEX,EQ,2629,1568,59.64
20,95,ARSHIYA,EQ,51096,15027,29.41
20,96,ARVIND,EQ,1008978,239158,23.70
20,97,ARVSMART,EQ,12528,7498,59.85
20,98,ASAHIINDIA,EQ,15147,11711,77.32
20,99,ASAHISONG,EQ,4996,3418,68.41
20,100,ASAL,EQ,14086,5502,39.06
20,101,ASHAPURMIN,EQ,403982,141775,35.09
20,102,ASHIANA,EQ,33555,20010,59.63
20,103,ASHIMASYN,EQ,168124,103380,61.49
20,104,ASHOKA,EQ,709392,399663,56.34
20,105,ASHOKLEY,EQ,9351738,5276309,56.42
20,106,ASIANPAINT,EQ,360744,193194,53.55
20,107,ASIANTILES,EQ,24335,15532,63.83
20,108,ASPINWALL,EQ,1910,1490,78.01
20,109,ASSAMCO,EQ,163496,128107,78.35
20,110,ASTEC,EQ,10503,7093,67.53
20,111,ASTERDM,EQ,78444,43271,55.16
20,112,ASTRAL,EQ,29250,12026,41.11
20,113,ASTRAMICRO,EQ,215198,143921,66.88
20,114,ASTRAZEN,EQ,864,551,63.77
20,115,ASTRON,EQ,96349,49490,51.37
20,116,ATFL,EQ,680112,546102,80.30
20,117,ATLANTA,EQ,108392,38838,35.83
20,118,ATUL,EQ,3367,2633,78.20
20,119,ATULAUTO,EQ,12124,8285,68.34
20,120,AUBANK,EQ,70708,29348,41.51
20,121,AURIONPRO,EQ,47455,21493,45.29
20,122,AUROPHARMA,EQ,1372935,544323,39.65
20,123,AUSOMENT,EQ,41724,19427,46.56
20,124,AUTOAXLES,EQ,8099,4715,58.22
