Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12032018,489280106,0001754
Trade Date <12-MAR-2018>,Settlement Type <N>,Settlement No <2018048>,Settlement Date <14-MAR-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,507890,155607,30.64
20,2,3IINFOTECH,EQ,5032744,2630105,52.26
20,3,3MINDIA,EQ,5596,5299,94.69
20,4,63MOONS,EQ,126936,54971,43.31
20,5,8KMILES,EQ,141643,42248,29.83
20,6,A2ZINFRA,EQ,609726,351830,57.70
20,7,AARTIDRUGS,EQ,33830,15122,44.70
20,8,AARTIIND,EQ,28922,20333,70.30
20,9,AARVEEDEN,EQ,25311,17614,69.59
20,10,AARVI,SM,12000,10000,83.33
20,11,ABAN,EQ,453256,125139,27.61
20,12,ABB,EQ,16143,6878,42.61
20,13,ABBOTINDIA,EQ,1685,1330,78.93
20,14,ABCAPITAL,EQ,1545789,994388,64.33
20,15,ABFRL,EQ,481372,399089,82.91
20,16,ACC,EQ,270932,110417,40.75
20,17,ACCELYA,EQ,2877,1971,68.51
20,18,ACCORD,SM,14000,14000,100.00
20,19,ACE,EQ,299477,101641,33.94
20,20,ADANIENT,EQ,20088994,843832,4.20
20,21,ADANIPORTS,EQ,3693431,1196695,32.40
20,22,ADANIPOWER,EQ,9979106,1690360,16.94
20,23,ADANITRANS,EQ,847233,404079,47.69
20,24,ADFFOODS,EQ,192841,75208,39.00
20,25,ADHUNIK,EQ,58776,48104,81.84
20,26,ADHUNIKIND,EQ,63779,35848,56.21
20,27,ADLABS,EQ,103945,72861,70.10
20,28,ADORWELD,EQ,10452,6029,57.68
20,29,ADSL,EQ,98607,71131,72.14
20,30,ADVANIHOTR,EQ,13767,11217,81.48
20,31,ADVENZYMES,EQ,275139,95184,34.59
20,32,AEGISCHEM,EQ,142126,78331,55.11
20,33,AFL,EQ,17143,15513,90.49
20,34,AGCNET,EQ,1595,1468,92.04
20,35,AGLSL,EQ,5737,3499,60.99
20,36,AGRITECH,EQ,39958,17953,44.93
20,37,AGROPHOS,SM,24000,0,0.00
20,38,AHLUCONT,EQ,47409,37676,79.47
20,39,AHLWEST,EQ,859,592,68.92
20,40,AIAENG,EQ,11248,8326,74.02
20,41,AIFL,EQ,116431,56171,48.24
20,42,AIRAN,SM,1000,1000,100.00
20,43,AIROLAM,SM,12000,12000,100.00
20,44,AISL,SM,44400,38400,86.49
20,45,AJANTPHARM,EQ,119908,31014,25.86
20,46,AJMERA,EQ,80044,44624,55.75
20,47,AJOONI,SM,12000,12000,100.00
20,48,AKSHARCHEM,EQ,7497,3934,52.47
20,49,AKSHOPTFBR,EQ,942054,576762,61.22
20,50,AKZOINDIA,EQ,11432,6653,58.20
20,51,ALANKIT,EQ,130531,65702,50.33
20,52,ALBK,EQ,5133175,467879,9.11
20,53,ALEMBICLTD,EQ,485139,233308,48.09
20,54,ALICON,EQ,10379,5838,56.25
20,55,ALKALI,EQ,17639,9524,53.99
20,56,ALKEM,EQ,33852,30745,90.82
20,57,ALKYLAMINE,EQ,8786,5642,64.22
20,58,ALLCARGO,EQ,608131,446418,73.41
20,59,ALLSEC,EQ,13133,9781,74.48
20,60,ALMONDZ,EQ,9816,8812,89.77
20,61,ALOKTEXT,EQ,1943505,1130698,58.18
20,62,ALPA,EQ,24037,15084,62.75
20,63,ALPHAGEO,EQ,26381,16911,64.10
20,64,ALPSINDUS,EQ,38130,37560,98.51
20,65,AMARAJABAT,EQ,373895,60803,16.26
20,66,AMBER,EQ,74853,37167,49.65
20,67,AMBIKCO,EQ,3152,1456,46.19
20,68,AMBUJACEM,EQ,1926518,721006,37.43
20,69,AMDIND,EQ,141991,70661,49.76
20,70,AMJLAND,EQ,12602,5254,41.69
20,71,AMJUMBO,SM,6000,4000,66.67
20,72,AMRUTANJAN,EQ,9760,7626,78.14
20,73,AMTEKAUTO,EQ,1908014,911244,47.76
20,74,ANANTRAJ,EQ,619108,280412,45.29
20,75,ANDHRABANK,EQ,58615136,3563662,6.08
20,76,ANDHRACEMT,EQ,244929,215699,88.07
20,77,ANDHRSUGAR,EQ,58380,30112,51.58
20,78,ANGIND,EQ,13352,10553,79.04
20,79,ANIKINDS,EQ,7483,5897,78.81
20,80,ANSALAPI,EQ,249882,164664,65.90
20,81,ANSALHSG,EQ,62860,31805,50.60
20,82,APARINDS,EQ,17848,12935,72.47
20,83,APCL,EQ,1596,996,62.41
20,84,APCOTEXIND,EQ,5788,3796,65.58
20,85,APEX,EQ,364664,90222,24.74
20,86,APLAPOLLO,EQ,37613,28558,75.93
20,87,APLLTD,EQ,13738,9994,72.75
20,88,APOLLO,EQ,50520,27084,53.61
20,89,APOLLOHOSP,EQ,278157,115238,41.43
20,90,APOLLOTYRE,EQ,1659940,320781,19.32
20,91,APOLSINHOT,EQ,636,609,95.75
20,92,APTECHT,EQ,324692,69157,21.30
20,93,ARCHIDPLY,EQ,63333,47341,74.75
20,94,ARCHIES,EQ,80453,44658,55.51
20,95,ARCOTECH,EQ,312669,179312,57.35
20,96,ARIES,EQ,32636,21348,65.41
20,97,ARIHANTSUP,EQ,132733,33035,24.89
20,98,ARMANFIN,EQ,3967,2556,64.43
20,99,AROGRANITE,EQ,34283,22191,64.73
20,100,ARROWGREEN,EQ,51864,24658,47.54
20,101,ARROWTEX,EQ,15608,11876,76.09
20,102,ARSHIYA,EQ,135334,72875,53.85
20,103,ARVIND,EQ,1281777,344783,26.90
20,104,ARVSMART,EQ,48798,20384,41.77
20,105,ASAHIINDIA,EQ,25491,11641,45.67
20,106,ASAHISONG,EQ,11054,6195,56.04
20,107,ASAL,EQ,25570,11997,46.92
20,108,ASHAPURMIN,EQ,143497,89153,62.13
20,109,ASHIANA,EQ,88760,57961,65.30
20,110,ASHIMASYN,EQ,101550,52821,52.01
20,111,ASHOKA,EQ,84577,40764,48.20
20,112,ASHOKLEY,EQ,17320780,5928656,34.23
20,113,ASIANPAINT,EQ,527293,335267,63.58
20,114,ASIANTILES,EQ,44641,29110,65.21
20,115,ASPINWALL,EQ,5597,2835,50.65
20,116,ASSAMCO,EQ,97998,64894,66.22
