Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27082014,298908355,0001532
Trade Date <27-AUG-2014>,Settlement Type <N>,Settlement No <2014162>,Settlement Date <01-SEP-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,67729,27634,40.80
20,2,3IINFOTECH,EQ,411004,243927,59.35
20,3,3MINDIA,EQ,922,607,65.84
20,4,8KMILES,EQ,49038,19591,39.95
20,5,AARTIDRUGS,EQ,9677,5117,52.88
20,6,AARTIIND,EQ,35064,19565,55.80
20,7,AARVEEDEN,EQ,1324,768,58.01
20,8,ABAN,EQ,715666,173355,24.22
20,9,ABB,EQ,28301,18271,64.56
20,10,ABBOTINDIA,EQ,2305,759,32.93
20,11,ABCIL,EQ,57911,17861,30.84
20,12,ABGSHIP,EQ,60895,16098,26.44
20,13,ABIRLANUVO,EQ,310660,253160,81.49
20,14,ACC,EQ,228053,77987,34.20
20,15,ACCELYA,EQ,6767,4279,63.23
20,16,ACE,EQ,163512,108167,66.15
20,17,ACROPETAL,EQ,26938,24637,91.46
20,18,ADANIENT,EQ,1985141,760618,38.32
20,19,ADANIPORTS,EQ,3607703,1536740,42.60
20,20,ADANIPOWER,EQ,4625218,1217931,26.33
20,21,ADFFOODS,EQ,52403,28670,54.71
20,22,ADHUNIK,EQ,21379,11789,55.14
20,23,ADORWELD,EQ,2795,2050,73.35
20,24,ADSL,EQ,49760,38443,77.26
20,25,ADVANIHOTR,EQ,6138,2813,45.83
20,26,ADVANTA,EQ,17059,9677,56.73
20,27,AEGISCHEM,EQ,8640,6585,76.22
20,28,AFL,EQ,19867,13633,68.62
20,29,AGARIND,EQ,464,458,98.71
20,30,AGCNET,EQ,2403,1980,82.40
20,31,AGRODUTCH,EQ,3699,3698,99.97
20,32,AHLEAST,EQ,1308,1300,99.39
20,33,AHLUCONT,EQ,16253,11721,72.12
20,34,AHLWEST,EQ,3053,2418,79.20
20,35,AHMEDFORGE,EQ,641105,236327,36.86
20,36,AIAENG,EQ,209558,147625,70.45
20,37,AIL,EQ,60748,34619,56.99
20,38,AJANTPHARM,EQ,17355,8133,46.86
20,39,AJMERA,EQ,147651,43957,29.77
20,40,AKSHOPTFBR,EQ,59491,40677,68.38
20,41,AKZOINDIA,EQ,66117,47106,71.25
20,42,ALBK,EQ,3566991,936193,26.25
20,43,ALCHEM,EQ,8297,6225,75.03
20,44,ALEMBICLTD,EQ,3141359,673785,21.45
20,45,ALICON,EQ,46231,19899,43.04
20,46,ALKALI,EQ,2407,1825,75.82
20,47,ALKYLAMINE,EQ,1374,1144,83.26
20,48,ALLCARGO,EQ,81619,46439,56.90
20,49,ALLSEC,EQ,3417,2397,70.15
20,50,ALMONDZ,EQ,3210,3210,100.00
20,51,ALOKTEXT,EQ,34562192,11582752,33.51
20,52,ALPHAGEO,EQ,12894,10629,82.43
20,53,ALPSINDUS,EQ,23301,20951,89.91
20,54,ALSTOMT&D,EQ,25798,11995,46.50
20,55,AMARAJABAT,EQ,247539,166783,67.38
20,56,AMARJOTHI,EQ,425,411,96.71
20,57,AMBIKCO,EQ,3993,2624,65.72
20,58,AMBUJACEM,EQ,1930517,1167247,60.46
20,59,AMDIND,EQ,6678,6513,97.53
20,60,AMRUTANJAN,EQ,439404,87743,19.97
20,61,AMTEKAUTO,EQ,237680,139407,58.65
20,62,AMTEKINDIA,EQ,2080784,646589,31.07
20,63,AMTL,EQ,3390,2044,60.29
20,64,ANANTRAJ,EQ,359826,165807,46.08
20,65,ANDHRABANK,EQ,2689847,1189045,44.20
20,66,ANDHRACEMT,EQ,17128,14803,86.43
20,67,ANDHRSUGAR,EQ,24686,15160,61.41
20,68,ANGIND,EQ,1506,1506,100.00
20,69,ANKITMETAL,EQ,23536,17130,72.78
20,70,ANSALAPI,EQ,133630,82358,61.63
20,71,ANSALHSG,EQ,118330,71155,60.13
20,72,APARINDS,EQ,144473,64148,44.40
20,73,APCOTEXIND,EQ,34619,10246,29.60
20,74,APLAPOLLO,EQ,1059,645,60.91
20,75,APLLTD,EQ,107873,59677,55.32
20,76,APOLLOHOSP,EQ,326296,181741,55.70
20,77,APOLLOTYRE,EQ,1411981,539992,38.24
20,78,APTECHT,EQ,169350,71403,42.16
20,79,ARCHIDPLY,EQ,12714,9408,74.00
20,80,ARCHIES,EQ,143243,64189,44.81
20,81,ARCOTECH,EQ,20270,6875,33.92
20,82,ARIES,EQ,86530,33114,38.27
20,83,AROGRANITE,EQ,43470,26456,60.86
20,84,ARROWTEX,EQ,249,249,100.00
20,85,ARSSINFRA,EQ,239360,112596,47.04
20,86,ARVIND,EQ,3323972,290359,8.74
20,87,ARVINDREM,EQ,1271919,532511,41.87
20,88,ASAHIINDIA,EQ,48422,32906,67.96
20,89,ASAHISONG,EQ,104497,53667,51.36
20,90,ASAL,EQ,6003,5843,97.33
20,91,ASHAPURMIN,EQ,110992,57907,52.17
20,92,ASHIANA,EQ,12309,9072,73.70
20,93,ASHIMASYN,EQ,4000,4000,100.00
20,94,ASHOKA,EQ,21701,14346,66.11
20,95,ASHOKLEY,EQ,8757259,2470352,28.21
20,96,ASIANHOTNR,EQ,1748,1572,89.93
20,97,ASIANPAINT,EQ,1286406,800754,62.25
20,98,ASIANTILES,EQ,233352,69429,29.75
20,99,ASSAMCO,EQ,3678828,2144684,58.30
20,100,ASTEC,EQ,20940,14673,70.07
20,101,ASTRAL,EQ,10580,6733,63.64
20,102,ASTRAMICRO,EQ,3184847,780026,24.49
20,103,ASTRAZEN,EQ,9348,5078,54.32
20,104,ATFL,EQ,3258,2416,74.16
20,105,ATLANTA,EQ,79988,25962,32.46
20,106,ATLASCYCLE,EQ,133418,18557,13.91
20,107,ATNINTER,EQ,7440,5150,69.22
20,108,ATUL,EQ,85113,27064,31.80
20,109,ATULAUTO,EQ,16970,8726,51.42
20,110,AURIONPRO,EQ,64940,39154,60.29
20,111,AUROPHARMA,EQ,736567,187106,25.40
20,112,AUSOMENT,EQ,750,750,100.00
20,113,AUSTRAL,EQ,139744,64461,46.13
20,114,AUTOAXLES,EQ,1200,714,59.50
20,115,AUTOIND,EQ,49235,23394,47.51
20,116,AUTOLITIND,EQ,2571,1636,63.63
20,117,AVANTI,EQ,7357,5784,78.62
20,118,AVTNPL,EQ,99410,59435,59.79
20,119,AXIS-IT&T,EQ,81178,33062,40.73
20,120,AXISBANK,EQ,2117053,710278,33.55
20,121,AXISGOLD,EQ,173,110,63.58
20,122,BAFNAPHARM,EQ,20573,20573,100.00
20,123,BAGFILMS,EQ,62311,36287,58.24
20,124,BAJAJ-AUTO,EQ,382791,254756,66.55
20,125,BAJAJCORP,EQ,78118,62796,80.39
20,126,BAJAJELEC,EQ,77252,52604,68.09
20,127,BAJAJFINSV,EQ,162948,58330,35.80
20,128,BAJAJHIND,EQ,1099852,540621,49.15
20,129,BAJAJHLDNG,EQ,7802,4305,55.18
20,130,BAJFINANCE,EQ,47648,40207,84.38
20,131,BALAJITELE,EQ,1174697,460765,39.22
20,132,BALAMINES,EQ,67145,55480,82.63
20,133,BALKRISIND,EQ,191271,152358,79.66
20,134,BALLARPUR,EQ,857281,487057,56.81
20,135,BALMLAWRIE,EQ,56422,27600,48.92
20,136,BALPHARMA,EQ,28375,26702,94.10
20,137,BALRAMCHIN,EQ,220171,120350,54.66
20,138,BANARBEADS,EQ,2399,289,12.05
20,139,BANARISUG,EQ,85,67,78.82
20,140,BANCOINDIA,EQ,27093,15176,56.01
20,141,BANG,EQ,426,351,82.39
20,142,BANKBARODA,EQ,576021,96371,16.73
20,143,BANKBEES,EQ,1316,607,46.12
20,144,BANKINDIA,EQ,1441991,209719,14.54
20,145,BANSWRAS,EQ,4772,4042,84.70
20,146,BARTRONICS,EQ,20062,15779,78.65
20,147,BASF,EQ,49751,19886,39.97
20,148,BASML,EQ,150,100,66.67
20,149,BATAINDIA,EQ,81937,37749,46.07
20,150,BAYERCROP,EQ,19362,12571,64.93
20,151,BBL,EQ,2168,1276,58.86
20,152,BBTC,EQ,321362,97682,30.40
20,153,BEARDSELL,EQ,1010,1010,100.00
20,154,BEDMUTHA,EQ,9914,9864,99.50
20,155,BEL,EQ,1079778,263501,24.40
20,156,BEML,EQ,61696,52305,84.78
20,157,BEPL,EQ,4718,3719,78.83
20,158,BERGEPAINT,EQ,191788,162590,84.78
20,159,BFINVEST,EQ,18379,10402,56.60
20,160,BFUTILITIE,EQ,139732,56780,40.63
20,161,BGRENERGY,EQ,567408,261343,46.06
20,162,BHAGYNAGAR,EQ,2716,2313,85.16
20,163,BHARATFORG,EQ,588709,221079,37.55
20,164,BHARATGEAR,EQ,49578,17331,34.96
20,165,BHARATRAS,EQ,1027,813,79.16
20,166,BHARTIARTL,EQ,3129970,2449321,78.25
20,167,BHARTISHIP,EQ,8709,6490,74.52
20,168,BHEL,EQ,4504445,1211269,26.89
20,169,BHUSANSTL,EQ,106851,56851,53.21
20,170,BIL,EQ,20346,7951,39.08
20,171,BILENERGY,EQ,101,101,100.00
20,172,BILPOWER,EQ,10214,10214,100.00
20,173,BIMETAL,EQ,26,25,96.15
20,174,BINANIIND,EQ,39904,24240,60.75
20,175,BINDALAGRO,EQ,58869,44848,76.18
20,176,BIOCON,EQ,624795,268971,43.05
20,177,BIRLACORPN,EQ,82461,43557,52.82
20,178,BIRLACOT,EQ,344109,253505,73.67
20,179,BIRLAMONEY,EQ,8730,6277,71.90
20,180,BLBLIMITED,EQ,1202,1202,100.00
20,181,BLISSGVS,EQ,143279,84501,58.98
20,182,BLKASHYAP,EQ,141612,116638,82.36
20,183,BLUECHIP,EQ,24461,20461,83.65
20,184,BLUEDART,EQ,19440,17421,89.61
20,185,BLUESTARCO,EQ,385405,103930,26.97
20,186,BLUESTINFO,EQ,12178,6503,53.40
20,187,BOMDYEING,EQ,822322,291749,35.48
20,188,BOSCHLTD,EQ,3664,2842,77.57
20,189,BPCL,EQ,1348500,563493,41.79
20,190,BPL,EQ,58977,31006,52.57
20,191,BRANDHOUSE,EQ,81900,54252,66.24
20,192,BRFL,EQ,9743,6770,69.49
20,193,BRIGADE,EQ,25397,19181,75.52
20,194,BRITANNIA,EQ,237093,200117,84.40
20,195,BROADCAST,EQ,500,500,100.00
20,196,BROOKS,EQ,49314,29421,59.66
20,197,BSELINFRA,EQ,10330,8143,78.83
20,198,BSL,EQ,2121,1408,66.38
20,199,BSLFTPKUDG,MF,2000000,1000000,50.00
20,200,BSLGOLDETF,EQ,11,6,54.55
20,201,BSLIMITED,EQ,597562,106962,17.90
20,202,BURNPUR,EQ,26094,21682,83.09
20,203,BUTTERFLY,EQ,2613,2228,85.27
20,204,BVCL,EQ,1470,1318,89.66
20,205,CADILAHC,EQ,76947,49382,64.18
20,206,CAIRN,EQ,1123788,740625,65.90
20,207,CALSOFT,EQ,640,640,100.00
20,208,CANBK,EQ,1854066,451893,24.37
20,209,CANDC,EQ,1305,1305,100.00
20,210,CANFINHOME,EQ,27116,8745,32.25
20,211,CANTABIL,EQ,11693,8882,75.96
20,212,CAPF,EQ,146888,47800,32.54
20,213,CAPLIPOINT,EQ,42469,20557,48.40
20,214,CARBORUNIV,EQ,35794,30866,86.23
20,215,CAREERP,EQ,6048,5812,96.10
20,216,CARERATING,EQ,152815,145916,95.49
20,217,CASTROLIND,EQ,69971,37847,54.09
20,218,CCCL,EQ,69120,49730,71.95
20,219,CCL,EQ,2577438,1341700,52.06
20,220,CEATLTD,EQ,336328,185831,55.25
