Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01072011,240734718,0001468
Trade Date <01-JUL-2011>,Settlement Type <D>,Settlement No <2011125>,Settlement Date <05-JUL-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1000E14,GC,10,10,100.00
Trade Date <01-JUL-2011>,Settlement Type <N>,Settlement No <2011125>,Settlement Date <05-JUL-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2,20MICRONS,EQ,12394,4683,37.78
20,3,3IINFOTECH,EQ,1374647,425294,30.94
20,4,3MINDIA,EQ,272,161,59.19
20,5,A2ZMES,EQ,183271,27162,14.82
20,6,AANJANEYA,EQ,247557,53834,21.75
20,7,AARTIDRUGS,EQ,10292,6084,59.11
20,8,AARTIIND,EQ,40366,31242,77.40
20,9,AARVEEDEN,EQ,2830,1724,60.92
20,10,ABAN,EQ,1667775,172815,10.36
20,11,ABB,EQ,29622,10413,35.15
20,12,ABBOTINDIA,EQ,5699,5263,92.35
20,13,ABCIL,EQ,10649,8691,81.61
20,14,ABGSHIP,EQ,279391,70444,25.21
20,15,ABHISHEK,EQ,3804,2529,66.48
20,16,ABIRLANUVO,EQ,26899,17201,63.95
20,17,ACC,EQ,333826,146857,43.99
20,18,ACE,EQ,268841,131130,48.78
20,19,ACKRUTI,EQ,106894,19966,18.68
20,20,ACROPETAL,EQ,205417,98621,48.01
20,21,ADANIENT,EQ,118510,39479,33.31
20,22,ADANIPOWER,EQ,536384,319798,59.62
20,23,ADFFOODS,EQ,12147,7643,62.92
20,24,ADHUNIK,EQ,39688,23406,58.98
20,25,ADORWELD,EQ,1296,816,62.96
20,26,ADSL,EQ,77764,43362,55.76
20,27,ADVANIHOTR,EQ,841,841,100.00
20,28,ADVANTA,EQ,151295,33405,22.08
20,29,AEGISCHEM,EQ,6620,3129,47.27
20,30,AFL,EQ,349,210,60.17
20,31,AFTEK,EQ,353117,162125,45.91
20,32,AGCNET,EQ,557,220,39.50
20,33,AGRE,EQ,82212,74832,91.02
20,34,AGRODUTCH,EQ,86790,75097,86.53
20,35,AHLEAST,EQ,620,287,46.29
20,36,AHLUCONT,EQ,4842,3825,79.00
20,37,AHLWEST,EQ,169,100,59.17
20,38,AHMEDFORGE,EQ,15058,8367,55.57
20,39,AIAENG,EQ,13725,11590,84.44
20,40,AJANTPHARM,EQ,21606,9909,45.86
20,41,AJMERA,EQ,33100,12434,37.56
20,42,AKSHOPTFBR,EQ,54668,34373,62.88
20,43,AKZOINDIA,EQ,15174,12606,83.08
