Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19082016,420333187,0001622
Trade Date <19-AUG-2016>,Settlement Type <N>,Settlement No <2016157>,Settlement Date <23-AUG-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,190821,97203,50.94
20,2,3IINFOTECH,EQ,5046565,2335410,46.28
20,3,3MINDIA,EQ,494,332,67.21
20,4,8KMILES,EQ,13627,6345,46.56
20,5,A2ZINFRA,EQ,1827994,609048,33.32
20,6,AARTIDRUGS,EQ,10235,5620,54.91
20,7,AARTIIND,EQ,23007,15997,69.53
20,8,AARVEEDEN,EQ,13108,7482,57.08
20,9,ABAN,EQ,3219214,650824,20.22
20,10,ABB,EQ,35222,20199,57.35
20,11,ABBOTINDIA,EQ,298,198,66.44
20,12,ABFRL,EQ,1315699,675016,51.30
20,13,ABGSHIP,EQ,161179,83206,51.62
20,14,ABIRLANUVO,EQ,1094723,397486,36.31
20,15,ACC,EQ,343996,196291,57.06
20,16,ACCELYA,EQ,4585,3931,85.74
20,17,ACE,EQ,109994,63855,58.05
20,18,ADANIENT,EQ,7164709,1896808,26.47
20,19,ADANIPORTS,EQ,3970921,1959299,49.34
20,20,ADANIPOWER,EQ,4525020,1298210,28.69
20,21,ADANITRANS,EQ,578824,336714,58.17
20,22,ADFFOODS,EQ,115543,83813,72.54
20,23,ADHUNIK,EQ,45725,27053,59.16
20,24,ADHUNIKIND,EQ,33186,5829,17.56
20,25,ADI,EQ,8224,5970,72.59
20,26,ADLABS,EQ,53181,29164,54.84
20,27,ADORWELD,EQ,6910,4739,68.58
20,28,ADSL,EQ,108378,55726,51.42
20,29,ADVANIHOTR,EQ,14741,3550,24.08
20,30,ADVENZYMES,EQ,101210,35101,34.68
20,31,AEGISCHEM,EQ,180749,113633,62.87
20,32,AFL,EQ,111387,87560,78.61
20,33,AGARIND,EQ,13513,10835,80.18
20,34,AGCNET,EQ,15024,10021,66.70
20,35,AGRODUTCH,EQ,11249,7713,68.57
20,36,AHLEAST,EQ,2072,425,20.51
20,37,AHLUCONT,EQ,139374,124250,89.15
20,38,AHLWEST,EQ,1742,222,12.74
20,39,AIAENG,EQ,75156,28231,37.56
20,40,AIFL,EQ,118987,45200,37.99
