Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03092015,264326475,0001513
Trade Date <03-SEP-2015>,Settlement Type <N>,Settlement No <2015169>,Settlement Date <07-SEP-2015>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,50875,30392,59.74
20,2,3IINFOTECH,EQ,788562,528603,67.03
20,3,3MINDIA,EQ,1508,895,59.35
20,4,8KMILES,EQ,89286,18595,20.83
20,5,A2ZINFRA,EQ,251285,197264,78.50
20,6,AARTIDRUGS,EQ,11360,3008,26.48
20,7,AARTIIND,EQ,25270,11021,43.61
20,8,AARVEEDEN,EQ,2222,1781,80.15
20,9,ABAN,EQ,1046465,163544,15.63
20,10,ABB,EQ,30280,13319,43.99
20,11,ABBOTINDIA,EQ,15781,8745,55.41
20,12,ABCIL,EQ,8570,7013,81.83
20,13,ABGSHIP,EQ,56808,15495,27.28
20,14,ABIRLANUVO,EQ,177754,79490,44.72
20,15,ACC,EQ,301479,136500,45.28
20,16,ACCELYA,EQ,12630,12006,95.06
20,17,ACE,EQ,183515,96632,52.66
20,18,ACROPETAL,EQ,18469,7832,42.41
20,19,ADANIENT,EQ,3392960,566462,16.70
20,20,ADANIPORTS,EQ,2448672,1024768,41.85
20,21,ADANIPOWER,EQ,4305438,1071915,24.90
20,22,ADANITRANS,EQ,747965,543823,72.71
20,23,ADFFOODS,EQ,38049,19216,50.50
20,24,ADHUNIK,EQ,35770,20142,56.31
20,25,ADI,EQ,12447,11834,95.08
20,26,ADLABS,EQ,45789,20347,44.44
20,27,ADORWELD,EQ,2183,1016,46.54
20,28,ADSL,EQ,64574,20907,32.38
20,29,ADVANIHOTR,EQ,1269,1269,100.00
20,30,ADVANTA,EQ,14123,5995,42.45
20,31,AEGISCHEM,EQ,25413,11433,44.99
20,32,AFL,EQ,29769,13500,45.35
20,33,AGARIND,EQ,4010,3678,91.72
20,34,AGCNET,EQ,8540,5511,64.53
20,35,AGRODUTCH,EQ,5184,4081,78.72
20,36,AHLEAST,EQ,988,886,89.68
20,37,AHLUCONT,EQ,29452,21546,73.16
20,38,AHLWEST,EQ,650,50,7.69
20,39,AIAENG,EQ,69039,43838,63.50
20,40,AIL,EQ,42857,25375,59.21
20,41,AJANTPHARM,EQ,111069,29544,26.60
20,42,AJMERA,EQ,376107,45028,11.97
20,43,AKSHOPTFBR,EQ,880681,417260,47.38
20,44,AKZOINDIA,EQ,7108,4237,59.61
20,45,ALANKIT,EQ,132974,21310,16.03
20,46,ALBK,EQ,1853062,343137,18.52
20,47,ALCHEM,EQ,3403,2839,83.43
