Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27102016,523379453,0001639
Trade Date <27-OCT-2016>,Settlement Type <N>,Settlement No <2016202>,Settlement Date <01-NOV-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,118158,92579,78.35
20,2,3IINFOTECH,EQ,2301562,892853,38.79
20,3,3MINDIA,EQ,529,425,80.34
20,4,8KMILES,EQ,11250,6337,56.33
20,5,A2ZINFRA,EQ,1278888,472270,36.93
20,6,AARTIDRUGS,EQ,24769,22666,91.51
20,7,AARTIIND,EQ,32910,23723,72.08
20,8,AARVEEDEN,EQ,17694,11366,64.24
20,9,ABAN,EQ,1293504,282390,21.83
20,10,ABB,EQ,251569,56052,22.28
20,11,ABBOTINDIA,EQ,1133,627,55.34
20,12,ABFRL,EQ,757340,457496,60.41
20,13,ABGSHIP,EQ,474607,211082,44.48
20,14,ABIRLANUVO,EQ,555799,204607,36.81
20,15,ACC,EQ,454542,243018,53.46
20,16,ACCELYA,EQ,2266,1325,58.47
20,17,ACE,EQ,58601,47087,80.35
20,18,ADANIENT,EQ,2459748,853944,34.72
20,19,ADANIPORTS,EQ,6866827,2533441,36.89
20,20,ADANIPOWER,EQ,119562566,13772150,11.52
20,21,ADANITRANS,EQ,337734,257732,76.31
20,22,ADFFOODS,EQ,1427260,267685,18.76
20,23,ADHUNIK,EQ,60575,46688,77.07
20,24,ADHUNIKIND,EQ,106159,55883,52.64
20,25,ADI,EQ,5697,4096,71.90
20,26,ADLABS,EQ,794325,241350,30.38
20,27,ADORWELD,EQ,28679,11963,41.71
20,28,ADSL,EQ,73532,45986,62.54
20,29,ADVANIHOTR,EQ,1743,1172,67.24
20,30,ADVENZYMES,EQ,899627,181194,20.14
20,31,AEGISCHEM,EQ,220883,113614,51.44
20,32,AFL,EQ,25986,23622,90.90
20,33,AGARIND,EQ,27767,23065,83.07
20,34,AGCNET,EQ,3483,1098,31.52
20,35,AGRITECH,EQ,61485,46765,76.06
20,36,AHIMSA,SM,6000,6000,100.00
20,37,AHLEAST,EQ,55,53,96.36
20,38,AHLUCONT,EQ,6054,4946,81.70
20,39,AHLWEST,EQ,283,254,89.75
20,40,AIAENG,EQ,28327,25112,88.65
20,41,AIFL,EQ,99070,45010,45.43
20,42,AJANTPHARM,EQ,123754,48025,38.81
20,43,AJMERA,EQ,69544,46792,67.28
20,44,AKSHOPTFBR,EQ,4457812,1568516,35.19
20,45,AKZOINDIA,EQ,6057,4336,71.59
20,46,ALANKIT,EQ,584061,211641,36.24
20,47,ALBERTDAVD,EQ,9252,5321,57.51
20,48,ALBK,EQ,2643286,645724,24.43
20,49,ALCHEM,EQ,3132,2439,77.87
20,50,ALEMBICLTD,EQ,172617,102822,59.57
20,51,ALICON,EQ,4612,3868,83.87
20,52,ALKALI,EQ,21612,12083,55.91
20,53,ALKEM,EQ,96150,83722,87.07
20,54,ALKYLAMINE,EQ,10491,7300,69.58
20,55,ALLCARGO,EQ,57576,28136,48.87
20,56,ALLSEC,EQ,72463,29176,40.26
20,57,ALMONDZ,EQ,231797,78838,34.01
20,58,ALOKTEXT,EQ,2063986,951462,46.10
20,59,ALPHAGEO,EQ,13450,6740,50.11
20,60,ALPSINDUS,EQ,98416,73531,74.71
20,61,AMARAJABAT,EQ,246531,106443,43.18
20,62,AMBIKCO,EQ,23688,14774,62.37
20,63,AMBUJACEM,EQ,9951930,9371135,94.16
20,64,AMDIND,EQ,15535,8782,56.53
20,65,AMRUTANJAN,EQ,35134,13218,37.62
20,66,AMTEKAUTO,EQ,1173358,616529,52.54
20,67,AMTL,EQ,7507,6187,82.42
20,68,ANANTRAJ,EQ,326053,152368,46.73
20,69,ANDHRABANK,EQ,2692734,1087206,40.38
20,70,ANDHRACEMT,EQ,448982,312619,69.63
20,71,ANDHRSUGAR,EQ,70533,28053,39.77
20,72,ANGIND,EQ,167063,102841,61.56
20,73,ANKITMETAL,EQ,100708,80180,79.62
20,74,ANSALAPI,EQ,175039,115430,65.95
20,75,ANSALHSG,EQ,43641,37289,85.44
20,76,APARINDS,EQ,20585,14259,69.27
20,77,APCOTEXIND,EQ,9136,6099,66.76
20,78,APLAPOLLO,EQ,1727,1212,70.18
20,79,APLLTD,EQ,58311,41759,71.61
20,80,APOLLOHOSP,EQ,58572,18941,32.34
20,81,APOLLOTYRE,EQ,4846243,1077328,22.23
20,82,APTECHT,EQ,1223941,201637,16.47
20,83,ARCHIDPLY,EQ,78206,38117,48.74
20,84,ARCHIES,EQ,75737,50831,67.12
20,85,ARCOTECH,EQ,106580,10525,9.88
20,86,ARIES,EQ,28316,16543,58.42
