Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09122011,243935975,0001514
Trade Date <09-DEC-2011>,Settlement Type <N>,Settlement No <2011232>,Settlement Date <13-DEC-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,106978,55608,51.98
20,2,3IINFOTECH,EQ,2845547,1230570,43.25
20,3,3MINDIA,EQ,330,211,63.94
20,4,A2ZMES,EQ,210661,97281,46.18
20,5,AANJANEYA,EQ,5863,1857,31.67
20,6,AARTIDRUGS,EQ,2053,1511,73.60
20,7,AARTIIND,EQ,43231,35375,81.83
20,8,AARVEEDEN,EQ,412,405,98.30
20,9,ABAN,EQ,854291,124260,14.55
20,10,ABB,EQ,85071,40161,47.21
20,11,ABBOTINDIA,EQ,995,879,88.34
20,12,ABCIL,EQ,955,879,92.04
20,13,ABGSHIP,EQ,33819,9579,28.32
20,14,ABHISHEK,EQ,6748,6185,91.66
20,15,ABIRLANUVO,EQ,92635,50582,54.60
20,16,ACC,EQ,475795,237448,49.91
20,17,ACE,EQ,248507,145643,58.61
20,18,ACROPETAL,EQ,35901,25190,70.17
20,19,ADANIENT,EQ,849980,382717,45.03
20,20,ADANIPOWER,EQ,747180,623197,83.41
20,21,ADFFOODS,EQ,5926,5760,97.20
20,22,ADHUNIK,EQ,71622,42339,59.11
20,23,ADORWELD,EQ,553,365,66.00
20,24,ADSL,EQ,38784,24967,64.37
20,25,ADVANIHOTR,EQ,507,500,98.62
20,26,ADVANTA,EQ,511213,48832,9.55
20,27,AEGISCHEM,EQ,12115,10475,86.46
20,28,AFL,EQ,1553,1155,74.37
20,29,AFTEK,EQ,46741,30623,65.52
20,30,AGCNET,EQ,3182,1040,32.68
20,31,AGRE,EQ,3338,2176,65.19
20,32,AGRODUTCH,EQ,4305,3594,83.48
20,33,AHLEAST,EQ,612,514,83.99
20,34,AHLUCONT,EQ,242,193,79.75
20,35,AHLWEST,EQ,154,76,49.35
20,36,AHMEDFORGE,EQ,5599,4831,86.28
20,37,AIAENG,EQ,62426,61596,98.67
20,38,AJANTPHARM,EQ,6374,1679,26.34
20,39,AJMERA,EQ,18921,7831,41.39
20,40,AKSHOPTFBR,EQ,140486,131316,93.47
20,41,AKZOINDIA,EQ,1779,984,55.31
20,42,ALBK,EQ,1040366,329063,31.63
20,43,ALCHEM,EQ,91831,24797,27.00
20,44,ALEMBICLTD,EQ,45072,28505,63.24
20,45,ALFALAVAL,EQ,1727,1463,84.71
20,46,ALKALI,EQ,3801,1036,27.26
20,47,ALKYLAMINE,EQ,25,25,100.00
20,48,ALLCARGO,EQ,5444,4094,75.20
20,49,ALLSEC,EQ,359,309,86.07
20,50,ALMONDZ,EQ,2353,796,33.83
20,51,ALOKTEXT,EQ,7067313,3418760,48.37
20,52,ALPA,EQ,1440,840,58.33
20,53,ALPHAGEO,EQ,1349,1066,79.02
20,54,ALPSINDUS,EQ,5265,5040,95.73
20,55,AMAR,EQ,127592,65399,51.26
20,56,AMARAJABAT,EQ,5294,2331,44.03
20,57,AMARJOTHI,EQ,30,15,50.00
20,58,AMBIKCO,EQ,3717,2581,69.44
20,59,AMBUJACEM,EQ,1800138,1016742,56.48
20,60,AMDIND,EQ,6248,6135,98.19
20,61,AMRUTANJAN,EQ,30298,5149,16.99
20,62,AMTEKAUTO,EQ,55280,28374,51.33
20,63,AMTEKINDIA,EQ,68864,30606,44.44
20,64,ANANTRAJ,EQ,1451042,890872,61.40
20,65,ANDHRABANK,EQ,464382,166056,35.76
20,66,ANDHRSUGAR,EQ,9162,7476,81.60
20,67,ANGIND,EQ,153,103,67.32
