Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17012012,293512491,0001519
Trade Date <17-JAN-2012>,Settlement Type <N>,Settlement No <2012012>,Settlement Date <19-JAN-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,105882,14211,13.42
20,2,3IINFOTECH,EQ,2073273,761736,36.74
20,3,3MINDIA,EQ,453,379,83.66
20,4,A2ZMES,EQ,355314,85673,24.11
20,5,AANJANEYA,EQ,196357,49993,25.46
20,6,AARTIDRUGS,EQ,2063,1352,65.54
20,7,AARTIIND,EQ,13932,10070,72.28
20,8,AARVEEDEN,EQ,378,285,75.40
20,9,ABAN,EQ,1234427,141185,11.44
20,10,ABB,EQ,90483,30216,33.39
20,11,ABBOTINDIA,EQ,2445,1911,78.16
20,12,ABCIL,EQ,2045,1312,64.16
20,13,ABGSHIP,EQ,1697398,620939,36.58
20,14,ABHISHEK,EQ,7969,5682,71.30
20,15,ABIRLANUVO,EQ,38601,26455,68.53
20,16,ACC,EQ,299894,151935,50.66
20,17,ACE,EQ,48938,25711,52.54
20,18,ACROPETAL,EQ,76697,54049,70.47
20,19,ADANIENT,EQ,2128954,673321,31.63
20,20,ADANIPORTS,EQ,1636196,1004327,61.38
20,21,ADANIPOWER,EQ,5787016,3773717,65.21
20,22,ADFFOODS,EQ,2076,1562,75.24
20,23,ADHUNIK,EQ,204718,125332,61.22
20,24,ADORWELD,EQ,23520,9557,40.63
20,25,ADSL,EQ,150595,89213,59.24
20,26,ADVANIHOTR,EQ,1875,1875,100.00
20,27,ADVANTA,EQ,136239,32763,24.05
20,28,AEGISCHEM,EQ,16863,6496,38.52
20,29,AFL,EQ,3136,1561,49.78
20,30,AFTEK,EQ,140790,74952,53.24
20,31,AGCNET,EQ,1228,993,80.86
20,32,AGRE,EQ,7495,5736,76.53
20,33,AGRODUTCH,EQ,13078,8787,67.19
20,34,AHLEAST,EQ,95,81,85.26
20,35,AHLUCONT,EQ,5395,4020,74.51
20,36,AHLWEST,EQ,439,204,46.47
20,37,AHMEDFORGE,EQ,85256,65526,76.86
20,38,AIAENG,EQ,2259,1054,46.66
20,39,AJANTPHARM,EQ,40913,12458,30.45
20,40,AJMERA,EQ,103801,27952,26.93
20,41,AKSHOPTFBR,EQ,196632,170988,86.96
20,42,AKZOINDIA,EQ,4721,3031,64.20
20,43,ALBK,EQ,985169,464520,47.15
20,44,ALCHEM,EQ,548262,213077,38.86
20,45,ALEMBICLTD,EQ,212659,125674,59.10
20,46,ALFALAVAL,EQ,11981,11334,94.60
20,47,ALICON,EQ,500,500,100.00
20,48,ALKALI,EQ,8183,4649,56.81
20,49,ALKYLAMINE,EQ,51,51,100.00
20,50,ALLCARGO,EQ,1811,1368,75.54
20,51,ALLSEC,EQ,1227,1116,90.95
20,52,ALMONDZ,EQ,20826,19222,92.30
20,53,ALOKTEXT,EQ,5668883,1295861,22.86
20,54,ALPA,EQ,13503,7773,57.56
20,55,ALPHAGEO,EQ,7064,5023,71.11
20,56,ALPSINDUS,EQ,1549,1548,99.94
20,57,AMAR,EQ,34360,28748,83.67
20,58,AMARAJABAT,EQ,14400,8040,55.83
20,59,AMBIKCO,EQ,1137,691,60.77
20,60,AMBUJACEM,EQ,2482146,1493280,60.16
20,61,AMDIND,EQ,4654,3654,78.51
20,62,AMLSTEEL,EQ,450,450,100.00
20,63,AMRUTANJAN,EQ,1452745,60555,4.17
20,64,AMTEKAUTO,EQ,474468,309023,65.13
20,65,AMTEKINDIA,EQ,262660,143121,54.49
20,66,ANANTRAJ,EQ,723509,406401,56.17
20,67,ANDHRABANK,EQ,688707,173123,25.14
20,68,ANDHRSUGAR,EQ,18950,13550,71.50
20,69,ANGIND,EQ,12887,7537,58.49
20,70,ANIKINDS,EQ,701,701,100.00
20,71,ANKURDRUGS,EQ,45974,40433,87.95
20,72,ANSALAPI,EQ,400059,212837,53.20
20,73,ANSALHSG,EQ,17905,6339,35.40
20,74,ANTGRAPHIC,EQ,104257,104256,100.00
20,75,APARINDS,EQ,3347,1763,52.67
20,76,APCOTEXIND,EQ,1215,773,63.62
20,77,APIL,EQ,149468,46370,31.02
20,78,APLAB,EQ,555,550,99.10
20,79,APLLTD,EQ,77320,58462,75.61
20,80,APOLLOHOSP,EQ,150330,78467,52.20
20,81,APOLLOTYRE,EQ,2506646,1239648,49.45
20,82,APPAPER,EQ,37710,18681,49.54
20,83,APTECHT,EQ,1141709,268776,23.54
20,84,AQUA,EQ,114209,91052,79.72
20,85,ARCHIES,EQ,60972,40801,66.92
20,86,AREVAT&D,EQ,81007,27724,34.22
20,87,ARIES,EQ,6792,5188,76.38
20,88,ARIHANT,EQ,1146,1146,100.00
20,89,ARL,EQ,75692,62503,82.58
20,90,AROGRANITE,EQ,2047,2033,99.32
20,91,ARROWTEX,EQ,1160,1100,94.83
20,92,ARSHIYA,EQ,275158,191961,69.76
20,93,ARSSINFRA,EQ,129910,90270,69.49
20,94,ARVIND,EQ,1933761,552287,28.56
20,95,ASAHIINDIA,EQ,8495,6917,81.42
20,96,ASAHISONG,EQ,12565,5272,41.96
20,97,ASAL,EQ,1511,1121,74.19
20,98,ASHAPURMIN,EQ,44291,25075,56.61
20,99,ASHIANA,EQ,1301,955,73.41
20,100,ASHIMASYN,EQ,11747,10200,86.83
20,101,ASHOKA,EQ,56281,54145,96.20
20,102,ASHOKLEY,EQ,2828445,1084921,38.36
20,103,ASIANELEC,EQ,15728,14726,93.63
20,104,ASIANHOTNR,EQ,134,115,85.82
20,105,ASIANPAINT,EQ,52873,39153,74.05
20,106,ASIANTILES,EQ,246,236,95.93
20,107,ASIL,EQ,191,190,99.48
20,108,ASSAMCO,EQ,314090,187652,59.74
20,109,ASTEC,EQ,5647,4790,84.82
20,110,ASTERSILI,EQ,3873,2824,72.92
20,111,ASTRAL,EQ,4742,4010,84.56
