Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12072017,583195500,0001687
Trade Date <12-JUL-2017>,Settlement Type <N>,Settlement No <2017131>,Settlement Date <14-JUL-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,286890,168784,58.83
20,2,3IINFOTECH,EQ,1835726,1233819,67.21
20,3,3MINDIA,EQ,453,349,77.04
20,4,63MOONS,EQ,30840,19452,63.07
20,5,8KMILES,EQ,28339,13108,46.25
20,6,A2ZINFRA,EQ,430100,179091,41.64
20,7,AARTIDRUGS,EQ,8753,6351,72.56
20,8,AARTIIND,EQ,68726,46291,67.36
20,9,AARVEEDEN,EQ,15497,8731,56.34
20,10,ABAN,EQ,511558,105024,20.53
20,11,ABB,EQ,587988,566533,96.35
20,12,ABBOTINDIA,EQ,1891,1588,83.98
20,13,ABFRL,EQ,425014,262584,61.78
20,14,ACC,EQ,715522,276388,38.63
20,15,ACCELYA,EQ,10009,5953,59.48
20,16,ACCORD,SM,158000,82000,51.90
20,17,ACE,EQ,607395,183201,30.16
20,18,ADANIENT,EQ,15422906,1662314,10.78
20,19,ADANIPORTS,EQ,2035281,1195467,58.74
20,20,ADANIPOWER,EQ,5712613,1331619,23.31
20,21,ADANITRANS,EQ,529939,416633,78.62
20,22,ADFFOODS,EQ,108275,31901,29.46
20,23,ADHUNIK,EQ,265236,128120,48.30
20,24,ADHUNIKIND,EQ,469153,247584,52.77
20,25,ADLABS,EQ,522402,298871,57.21
20,26,ADORWELD,EQ,12756,6090,47.74
20,27,ADVANIHOTR,EQ,6322,5855,92.61
20,28,ADVENZYMES,EQ,128285,65266,50.88
20,29,AEGISCHEM,EQ,264619,229293,86.65
20,30,AGRITECH,EQ,41777,19884,47.60
20,31,AGROPHOS,SM,108000,108000,100.00
20,32,AHLEAST,EQ,321,187,58.26
20,33,AHLUCONT,EQ,69516,51115,73.53
20,34,AHLWEST,EQ,54,37,68.52
20,35,AIAENG,EQ,44322,32941,74.32
20,36,AIFL,EQ,99541,47723,47.94
20,37,AIRAN,SM,3000,3000,100.00
20,38,AJANTPHARM,EQ,274412,92069,33.55
20,39,AJMERA,EQ,56803,25748,45.33
20,40,AKASH,SM,3000,0,0.00
20,41,AKSHARCHEM,EQ,40726,23261,57.12
20,42,AKSHOPTFBR,EQ,5473673,1743090,31.84
20,43,AKZOINDIA,EQ,6612,5938,89.81
20,44,ALBERTDAVD,EQ,3035,2263,74.56
20,45,ALBK,EQ,2588918,218143,8.43
20,46,ALCHEM,EQ,6609,5052,76.44
20,47,ALEMBICLTD,EQ,289939,186303,64.26
20,48,ALICON,EQ,33412,14963,44.78
20,49,ALKALI,EQ,18532,12759,68.85
20,50,ALKEM,EQ,27250,17192,63.09
20,51,ALKYLAMINE,EQ,41785,17748,42.47
20,52,ALLCARGO,EQ,153721,93686,60.95
20,53,ALLSEC,EQ,9120,6023,66.04
20,54,ALMONDZ,EQ,52428,34513,65.83
20,55,ALOKTEXT,EQ,3870904,2311331,59.71
20,56,ALPHAGEO,EQ,25963,16563,63.79
20,57,ALPSINDUS,EQ,20188,15951,79.01
20,58,AMARAJABAT,EQ,501930,305329,60.83
20,59,AMBIKCO,EQ,3619,2308,63.77
20,60,AMBUJACEM,EQ,1859209,739279,39.76
20,61,AMDIND,EQ,7408,6310,85.18
20,62,AMRUTANJAN,EQ,1898,1583,83.40
20,63,AMTEKAUTO,EQ,2403544,826941,34.41
20,64,ANANTRAJ,EQ,7861017,3053526,38.84
20,65,ANDHRABANK,EQ,1812957,381188,21.03
20,66,ANDHRACEMT,EQ,168824,140564,83.26
20,67,ANDHRSUGAR,EQ,25619,11423,44.59
20,68,ANGIND,EQ,18587,12641,68.01
20,69,ANKITMETAL,EQ,23367,20763,88.86
20,70,ANSALAPI,EQ,301490,196780,65.27
20,71,ANSALHSG,EQ,27560,16318,59.21
20,72,APARINDS,EQ,10484,7157,68.27
20,73,APCL,EQ,2275,1420,62.42
20,74,APCOTEXIND,EQ,7431,3781,50.88
20,75,APLAPOLLO,EQ,14347,10323,71.95
20,76,APLLTD,EQ,47033,20349,43.27
20,77,APOLLOHOSP,EQ,127282,62211,48.88
20,78,APOLLOTYRE,EQ,3907251,1509767,38.64
20,79,APOLSINHOT,EQ,401,375,93.52
20,80,APTECHT,EQ,280074,72686,25.95
20,81,ARCHIDPLY,EQ,148789,72288,48.58
20,82,ARCHIES,EQ,212906,109780,51.56
20,83,ARCOTECH,EQ,140829,78806,55.96
20,84,ARIES,EQ,136444,52384,38.39
20,85,ARIHANTSUP,EQ,486638,98000,20.14
20,86,ARMANFIN,EQ,21199,15848,74.76
20,87,AROGRANITE,EQ,18367,10455,56.92
20,88,ARROWGREEN,EQ,11937,6448,54.02
20,89,ARROWTEX,EQ,9929,6467,65.13
20,90,ARSHIYA,EQ,92122,81403,88.36
20,91,ARSSINFRA,EQ,161745,48715,30.12
20,92,ARTNIRMAN,SM,30000,24000,80.00
20,93,ARVIND,EQ,867419,252499,29.11
20,94,ARVSMART,EQ,85240,54672,64.14
20,95,ASAHIINDIA,EQ,5657,1860,32.88
20,96,ASAHISONG,EQ,10243,7174,70.04
20,97,ASAL,EQ,326743,82811,25.34
20,98,ASHAPURMIN,EQ,88330,52719,59.68
20,99,ASHIANA,EQ,53761,25006,46.51
20,100,ASHIMASYN,EQ,112982,74133,65.61
20,101,ASHOKA,EQ,124623,86679,69.55
20,102,ASHOKLEY,EQ,11800808,3899504,33.04
20,103,ASIANHOTNR,EQ,1203,125,10.39
20,104,ASIANPAINT,EQ,373345,235400,63.05
20,105,ASIANTILES,EQ,25724,14615,56.81
20,106,ASIL,EQ,1962,1960,99.90
20,107,ASLIND,SM,48000,48000,100.00
20,108,ASSAMCO,EQ,375215,174703,46.56
20,109,ASTEC,EQ,13331,10503,78.79
20,110,ASTRAL,EQ,60937,51392,84.34
20,111,ASTRAMICRO,EQ,181992,102483,56.31
20,112,ASTRAZEN,EQ,3998,2495,62.41
20,113,ATFL,EQ,2279,1685,73.94
20,114,ATLANTA,EQ,150731,49735,33.00
20,115,ATUL,EQ,67901,62133,91.51
20,116,ATULAUTO,EQ,19742,12745,64.56
20,117,AUBANK,EQ,17774578,3114132,17.52
20,118,AURIONPRO,EQ,13804,9722,70.43
20,119,AUROPHARMA,EQ,2145544,1198932,55.88
20,120,AUSOMENT,EQ,195,100,51.28
20,121,AUTOAXLES,EQ,9732,5914,60.77
20,122,AUTOIND,EQ,562391,206717,36.76
