Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042015,317614082,0001508
Trade Date <29-APR-2015>,Settlement Type <N>,Settlement No <2015079>,Settlement Date <05-MAY-2015>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15014,4301,28.65
20,2,3IINFOTECH,EQ,1675206,1282150,76.54
20,3,3MINDIA,EQ,204,120,58.82
20,4,8KMILES,EQ,29571,11464,38.77
20,5,A2ZINFRA,EQ,119658,82555,68.99
20,6,AARTIDRUGS,EQ,22984,9064,39.44
20,7,AARTIIND,EQ,55077,19137,34.75
20,8,AARVEEDEN,EQ,602,600,99.67
20,9,ABAN,EQ,1021758,352895,34.54
20,10,ABB,EQ,64383,31612,49.10
20,11,ABBOTINDIA,EQ,1852,1051,56.75
20,12,ABCIL,EQ,11664,5387,46.18
20,13,ABGSHIP,EQ,207374,51864,25.01
20,14,ABIRLANUVO,EQ,81442,24525,30.11
20,15,ACC,EQ,257311,69157,26.88
20,16,ACCELYA,EQ,23572,9858,41.82
20,17,ACE,EQ,248736,103247,41.51
20,18,ACROPETAL,EQ,21364,16423,76.87
20,19,ADANIENT,EQ,1183606,349752,29.55
20,20,ADANIPORTS,EQ,1566799,611704,39.04
20,21,ADANIPOWER,EQ,2566960,710526,27.68
20,22,ADFFOODS,EQ,31911,14879,46.63
20,23,ADHUNIK,EQ,33936,18610,54.84
20,24,ADLABS,EQ,175135,39707,22.67
20,25,ADORWELD,EQ,706,505,71.53
20,26,ADSL,EQ,42394,18045,42.56
20,27,ADVANIHOTR,EQ,1088,1058,97.24
20,28,ADVANTA,EQ,102020,24750,24.26
20,29,AEGISCHEM,EQ,169999,72848,42.85
20,30,AFL,EQ,2625,2132,81.22
20,31,AGARIND,EQ,10722,7548,70.40
20,32,AGCNET,EQ,4660,3567,76.55
20,33,AGRITECH,EQ,500,500,100.00
20,34,AGRODUTCH,EQ,19304,17887,92.66
20,35,AHLEAST,EQ,353,352,99.72
20,36,AHLUCONT,EQ,129111,88944,68.89
20,37,AHLWEST,EQ,1244,857,68.89
20,38,AHMEDFORGE,EQ,267526,80441,30.07
20,39,AIAENG,EQ,69520,28047,40.34
20,40,AIL,EQ,18759,11367,60.59
20,41,AJANTPHARM,EQ,130207,58048,44.58
20,42,AJMERA,EQ,82473,32824,39.80
20,43,AKSHOPTFBR,EQ,107297,59391,55.35
20,44,AKZOINDIA,EQ,2774,2030,73.18
20,45,ALBK,EQ,952281,206734,21.71
20,46,ALCHEM,EQ,8664,4930,56.90
20,47,ALEMBICLTD,EQ,680667,211116,31.02
20,48,ALICON,EQ,2121,1070,50.45
20,49,ALKALI,EQ,8498,6673,78.52
20,50,ALKYLAMINE,EQ,1120,818,73.04
20,51,ALLCARGO,EQ,50514,23967,47.45
20,52,ALLSEC,EQ,163,163,100.00
20,53,ALMONDZ,EQ,10121,4183,41.33
20,54,ALOKTEXT,EQ,8624409,5464744,63.36
20,55,ALPHAGEO,EQ,17197,7473,43.46
20,56,ALPSINDUS,EQ,20700,20700,100.00
20,57,ALSTOMT&D,EQ,27428,9576,34.91
20,58,AMARAJABAT,EQ,71008,51385,72.37
20,59,AMBIKCO,EQ,18756,9019,48.09
20,60,AMBUJACEM,EQ,4216759,988028,23.43
20,61,AMDIND,EQ,2191,2189,99.91
20,62,AMRUTANJAN,EQ,20507,5967,29.10
20,63,AMTEKAUTO,EQ,1822811,605212,33.20
20,64,AMTEKINDIA,EQ,2123790,1137825,53.58
