Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29112011,201680596,0001480
Trade Date <29-NOV-2011>,Settlement Type <N>,Settlement No <2011225>,Settlement Date <01-DEC-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,56852,2179,3.83
20,2,3IINFOTECH,EQ,818481,264494,32.32
20,3,3MINDIA,EQ,188,157,83.51
20,4,A2ZMES,EQ,198397,47355,23.87
20,5,AANJANEYA,EQ,185727,127556,68.68
20,6,AARTIDRUGS,EQ,1113,800,71.88
20,7,AARTIIND,EQ,7426,6319,85.09
20,8,AARVEEDEN,EQ,1086,1038,95.58
20,9,ABAN,EQ,883139,77829,8.81
20,10,ABB,EQ,116529,42122,36.15
20,11,ABBOTINDIA,EQ,668,426,63.77
20,12,ABCIL,EQ,975,764,78.36
20,13,ABGSHIP,EQ,79968,9515,11.90
20,14,ABHISHEK,EQ,2050,1450,70.73
20,15,ABIRLANUVO,EQ,183459,84529,46.08
20,16,ACC,EQ,180659,46262,25.61
20,17,ACE,EQ,66976,36059,53.84
20,18,ACROPETAL,EQ,24508,16804,68.57
20,19,ADANIENT,EQ,895255,279823,31.26
20,20,ADANIPOWER,EQ,377001,154217,40.91
20,21,ADFFOODS,EQ,2530,2050,81.03
20,22,ADHUNIK,EQ,31421,14384,45.78
20,23,ADORWELD,EQ,1826,947,51.86
20,24,ADSL,EQ,105738,45647,43.17
20,25,ADVANTA,EQ,33743,12162,36.04
20,26,AEGISCHEM,EQ,5820,3174,54.54
20,27,AFL,EQ,12098,2435,20.13
20,28,AFTEK,EQ,165917,116829,70.41
20,29,AGCNET,EQ,379,164,43.27
20,30,AGRE,EQ,2877,2108,73.27
20,31,AGRODUTCH,EQ,3636,2587,71.15
20,32,AHLEAST,EQ,29,27,93.10
20,33,AHLUCONT,EQ,4913,3387,68.94
20,34,AHLWEST,EQ,39,25,64.10
